b3805	Porphyrin and chlorophyll metabolism - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Biosynthesis of secondary metabolites - Escherichia coli K-12 MG1655
b0089	
b3637	Ribosome - Escherichia coli K-12 MG1655
b0169	Ribosome - Escherichia coli K-12 MG1655
b2559	
b1876	Aminoacyl-tRNA biosynthesis - Escherichia coli K-12 MG1655
b3319	Ribosome - Escherichia coli K-12 MG1655
b1288	Fatty acid biosynthesis - Escherichia coli K-12 MG1655 / Biotin metabolism - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Fatty acid metabolism - Escherichia coli K-12 MG1655
b2779	Glycolysis / Gluconeogenesis - Escherichia coli K-12 MG1655 / Methane metabolism - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Biosynthesis of secondary metabolites - Escherichia coli K-12 MG1655 / Microbial metabolism in diverse environments - Escherichia coli K-12 MG1655 / Biosynthesis of antibiotics - Escherichia coli K-12 MG1655 / Carbon metabolism - Escherichia coli K-12 MG1655 / Biosynthesis of amino acids - Escherichia coli K-12 MG1655 / RNA degradation - Escherichia coli K-12 MG1655
b0085	Lysine biosynthesis - Escherichia coli K-12 MG1655 / Peptidoglycan biosynthesis - Escherichia coli K-12 MG1655
b0168	
b0684	
b1069	Peptidoglycan biosynthesis - Escherichia coli K-12 MG1655
b3967	D-Glutamine and D-glutamate metabolism - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655
b0529	One carbon pool by folate - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Microbial metabolism in diverse environments - Escherichia coli K-12 MG1655 / Carbon metabolism - Escherichia coli K-12 MG1655
b3178	
b3056	
b3461	
b0087	Peptidoglycan biosynthesis - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Vancomycin resistance - Escherichia coli K-12 MG1655
b2323	Fatty acid biosynthesis - Escherichia coli K-12 MG1655 / Biotin metabolism - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Fatty acid metabolism - Escherichia coli K-12 MG1655
b3041	Riboflavin metabolism - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Biosynthesis of secondary metabolites - Escherichia coli K-12 MG1655
b3065	Ribosome - Escherichia coli K-12 MG1655
b1718	
b3064	
b3186	Ribosome - Escherichia coli K-12 MG1655
b1094	
b1662	Riboflavin metabolism - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Biosynthesis of secondary metabolites - Escherichia coli K-12 MG1655
b2942	Cysteine and methionine metabolism - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Biosynthesis of secondary metabolites - Escherichia coli K-12 MG1655 / Biosynthesis of amino acids - Escherichia coli K-12 MG1655
b0088	D-Glutamine and D-glutamate metabolism - Escherichia coli K-12 MG1655 / Peptidoglycan biosynthesis - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655
b1099	Purine metabolism - Escherichia coli K-12 MG1655 / Pyrimidine metabolism - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / DNA replication - Escherichia coli K-12 MG1655 / Mismatch repair - Escherichia coli K-12 MG1655 / Homologous recombination - Escherichia coli K-12 MG1655
b3168	
b0084	Peptidoglycan biosynthesis - Escherichia coli K-12 MG1655 / beta-Lactam resistance - Escherichia coli K-12 MG1655
b4059	DNA replication - Escherichia coli K-12 MG1655 / Mismatch repair - Escherichia coli K-12 MG1655 / Homologous recombination - Escherichia coli K-12 MG1655
b3560	Aminoacyl-tRNA biosynthesis - Escherichia coli K-12 MG1655
b3640	Pyrimidine metabolism - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655
b2533	Streptomycin biosynthesis - Escherichia coli K-12 MG1655 / Inositol phosphate metabolism - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655
b3464	Quorum sensing - Escherichia coli K-12 MG1655 / Protein export - Escherichia coli K-12 MG1655 / Bacterial secretion system - Escherichia coli K-12 MG1655
b0414	Riboflavin metabolism - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Biosynthesis of secondary metabolites - Escherichia coli K-12 MG1655 / Quorum sensing - Escherichia coli K-12 MG1655
b4202	Ribosome - Escherichia coli K-12 MG1655
b4142	
b2472	Lysine biosynthesis - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Microbial metabolism in diverse environments - Escherichia coli K-12 MG1655 / Biosynthesis of amino acids - Escherichia coli K-12 MG1655
b1866	Aminoacyl-tRNA biosynthesis - Escherichia coli K-12 MG1655
b1637	Aminoacyl-tRNA biosynthesis - Escherichia coli K-12 MG1655
b2747	Terpenoid backbone biosynthesis - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Biosynthesis of secondary metabolites - Escherichia coli K-12 MG1655 / Biosynthesis of antibiotics - Escherichia coli K-12 MG1655
b3340	
b3705	Quorum sensing - Escherichia coli K-12 MG1655 / Protein export - Escherichia coli K-12 MG1655 / Bacterial secretion system - Escherichia coli K-12 MG1655
b3189	Amino sugar and nucleotide sugar metabolism - Escherichia coli K-12 MG1655 / Peptidoglycan biosynthesis - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655
b2606	Ribosome - Escherichia coli K-12 MG1655
b2926	Glycolysis / Gluconeogenesis - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Biosynthesis of secondary metabolites - Escherichia coli K-12 MG1655 / Microbial metabolism in diverse environments - Escherichia coli K-12 MG1655 / Biosynthesis of antibiotics - Escherichia coli K-12 MG1655 / Carbon metabolism - Escherichia coli K-12 MG1655 / Biosynthesis of amino acids - Escherichia coli K-12 MG1655
b3433	Glycine, serine and threonine metabolism - Escherichia coli K-12 MG1655 / Monobactam biosynthesis - Escherichia coli K-12 MG1655 / Cysteine and methionine metabolism - Escherichia coli K-12 MG1655 / Lysine biosynthesis - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Biosynthesis of secondary metabolites - Escherichia coli K-12 MG1655 / Microbial metabolism in diverse environments - Escherichia coli K-12 MG1655 / Biosynthesis of antibiotics - Escherichia coli K-12 MG1655 / 2-Oxocarboxylic acid metabolism - Escherichia coli K-12 MG1655 / Biosynthesis of amino acids - Escherichia coli K-12 MG1655
b2563	Pantothenate and CoA biosynthesis - Escherichia coli K-12 MG1655
b3730	Amino sugar and nucleotide sugar metabolism - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Biosynthesis of antibiotics - Escherichia coli K-12 MG1655
b2231	
b2607	
b3316	Ribosome - Escherichia coli K-12 MG1655
b4143	RNA degradation - Escherichia coli K-12 MG1655
b3783	RNA degradation - Escherichia coli K-12 MG1655
b1779	Glycolysis / Gluconeogenesis - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Biosynthesis of secondary metabolites - Escherichia coli K-12 MG1655 / Microbial metabolism in diverse environments - Escherichia coli K-12 MG1655 / Biosynthesis of antibiotics - Escherichia coli K-12 MG1655 / Carbon metabolism - Escherichia coli K-12 MG1655 / Biosynthesis of amino acids - Escherichia coli K-12 MG1655
b2827	Pyrimidine metabolism - Escherichia coli K-12 MG1655 / One carbon pool by folate - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655
b4262	ABC transporters - Escherichia coli K-12 MG1655
b3997	Porphyrin and chlorophyll metabolism - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Biosynthesis of secondary metabolites - Escherichia coli K-12 MG1655
b0915	Lipopolysaccharide biosynthesis - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655
b0179	Lipopolysaccharide biosynthesis - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655
b3312	Ribosome - Escherichia coli K-12 MG1655
b3702	Two-component system - Escherichia coli K-12 MG1655
b0891	
b3633	Lipopolysaccharide biosynthesis - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655
b3981	Quorum sensing - Escherichia coli K-12 MG1655 / Protein export - Escherichia coli K-12 MG1655 / Bacterial secretion system - Escherichia coli K-12 MG1655
b0524	Lipopolysaccharide biosynthesis - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655
b1912	Glycerophospholipid metabolism - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655
b0182	Lipopolysaccharide biosynthesis - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655
b0175	Glycerophospholipid metabolism - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Biosynthesis of secondary metabolites - Escherichia coli K-12 MG1655
b3187	Terpenoid backbone biosynthesis - Escherichia coli K-12 MG1655 / Biosynthesis of secondary metabolites - Escherichia coli K-12 MG1655
b2316	Fatty acid biosynthesis - Escherichia coli K-12 MG1655 / Pyruvate metabolism - Escherichia coli K-12 MG1655 / Propanoate metabolism - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Biosynthesis of secondary metabolites - Escherichia coli K-12 MG1655 / Microbial metabolism in diverse environments - Escherichia coli K-12 MG1655 / Biosynthesis of antibiotics - Escherichia coli K-12 MG1655 / Carbon metabolism - Escherichia coli K-12 MG1655 / Fatty acid metabolism - Escherichia coli K-12 MG1655
b0918	Lipopolysaccharide biosynthesis - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655
b0185	Fatty acid biosynthesis - Escherichia coli K-12 MG1655 / Pyruvate metabolism - Escherichia coli K-12 MG1655 / Propanoate metabolism - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Biosynthesis of secondary metabolites - Escherichia coli K-12 MG1655 / Microbial metabolism in diverse environments - Escherichia coli K-12 MG1655 / Biosynthesis of antibiotics - Escherichia coli K-12 MG1655 / Carbon metabolism - Escherichia coli K-12 MG1655 / Fatty acid metabolism - Escherichia coli K-12 MG1655
b2566	
b0475	Porphyrin and chlorophyll metabolism - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Biosynthesis of secondary metabolites - Escherichia coli K-12 MG1655
b3634	Pantothenate and CoA biosynthesis - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655
b3833	Ubiquinone and other terpenoid-quinone biosynthesis - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Biosynthesis of secondary metabolites - Escherichia coli K-12 MG1655
b1210	Porphyrin and chlorophyll metabolism - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Biosynthesis of secondary metabolites - Escherichia coli K-12 MG1655
b0103	Pantothenate and CoA biosynthesis - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655
b1215	Lipopolysaccharide biosynthesis - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655
b0657	
NA	
b0635	Peptidoglycan biosynthesis - Escherichia coli K-12 MG1655 / beta-Lactam resistance - Escherichia coli K-12 MG1655
b4041	Glycerolipid metabolism - Escherichia coli K-12 MG1655 / Glycerophospholipid metabolism - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Biosynthesis of secondary metabolites - Escherichia coli K-12 MG1655
b3201	ABC transporters - Escherichia coli K-12 MG1655
b4168	
b3249	
b0086	Lysine biosynthesis - Escherichia coli K-12 MG1655 / Peptidoglycan biosynthesis - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Vancomycin resistance - Escherichia coli K-12 MG1655
b1118	ABC transporters - Escherichia coli K-12 MG1655
b3729	Alanine, aspartate and glutamate metabolism - Escherichia coli K-12 MG1655 / Amino sugar and nucleotide sugar metabolism - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Biosynthesis of antibiotics - Escherichia coli K-12 MG1655
b0096	Lipopolysaccharide biosynthesis - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655
b4043	
b3935	Homologous recombination - Escherichia coli K-12 MG1655
b0639	Nicotinate and nicotinamide metabolism - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655
b3200	
b4362	Homologous recombination - Escherichia coli K-12 MG1655
b1092	Fatty acid biosynthesis - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Fatty acid metabolism - Escherichia coli K-12 MG1655
b3843	Ubiquinone and other terpenoid-quinone biosynthesis - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Biosynthesis of secondary metabolites - Escherichia coli K-12 MG1655
b0409	Protein export - Escherichia coli K-12 MG1655 / Bacterial secretion system - Escherichia coli K-12 MG1655
b4261	ABC transporters - Escherichia coli K-12 MG1655
b3804	Porphyrin and chlorophyll metabolism - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Biosynthesis of secondary metabolites - Escherichia coli K-12 MG1655
b0054	
b3988	Purine metabolism - Escherichia coli K-12 MG1655 / Pyrimidine metabolism - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / RNA polymerase - Escherichia coli K-12 MG1655
b2585	Glycine, serine and threonine metabolism - Escherichia coli K-12 MG1655 / Glycerophospholipid metabolism - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Biosynthesis of secondary metabolites - Escherichia coli K-12 MG1655
b0408	Protein export - Escherichia coli K-12 MG1655 / Bacterial secretion system - Escherichia coli K-12 MG1655
b3850	Porphyrin and chlorophyll metabolism - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655 / Biosynthesis of secondary metabolites - Escherichia coli K-12 MG1655
b3058	Folate biosynthesis - Escherichia coli K-12 MG1655 / Metabolic pathways - Escherichia coli K-12 MG1655
b2185	Ribosome - Escherichia coli K-12 MG1655
b3250	
b4361	
NA	
b3835	
