NCTC13441_00236	PF00004	AAA	GO:ATP binding	GO:0005524	ATPase family associated with various cellular activities (AAA)
NCTC13441_04740	PF00004	AAA	GO:ATP binding	GO:0005524	ATPase family associated with various cellular activities (AAA)
CS17_04153	PF00004	AAA	GO:ATP binding	GO:0005524	ATPase family associated with various cellular activities (AAA)
ENC_26560	PF00004	AAA	GO:ATP binding	GO:0005524	ATPase family associated with various cellular activities (AAA)
SL1344_3876	PF00004	AAA	GO:ATP binding	GO:0005524	ATPase family associated with various cellular activities (AAA)
ETEC_4065	PF00004	AAA	GO:ATP binding	GO:0005524	ATPase family associated with various cellular activities (AAA)
NCTC13441_04814	PF00004	AAA	GO:ATP binding	GO:0005524	ATPase family associated with various cellular activities (AAA)
STMMW_38231	PF00004	AAA	GO:ATP binding	GO:0005524	ATPase family associated with various cellular activities (AAA)
SEN3394	PF00004	AAA	GO:ATP binding	GO:0005524	ATPase family associated with various cellular activities (AAA)
CS17_03884	PF00005	ABC_tran	GO:ATP binding	GO:0005524	ABC transporter
ETEC_3889	PF00005	ABC_tran	GO:ATP binding	GO:0005524	ABC transporter
BN373_44651	PF00005	ABC_tran	GO:ATP binding	GO:0005524	ABC transporter
NCTC13441_02965	PF00005	ABC_tran	GO:ATP binding	GO:0005524	ABC transporter
ROD_25121	PF00005	ABC_tran	GO:ATP binding	GO:0005524	ABC transporter
STM_MW01461	PF00005	ABC_tran	GO:ATP binding	GO:0005524	ABC transporter
t0146	PF00005	ABC_tran	GO:ATP binding	GO:0005524	ABC transporter
STMMW_25961	PF00005	ABC_tran	GO:ATP binding	GO:0005524	ABC transporter
ETEC_2779	PF00005	ABC_tran	GO:ATP binding	GO:0005524	ABC transporter
SL1344_3706	PF00005	ABC_tran	GO:ATP binding	GO:0005524	ABC transporter
ETEC_0100	PF00005	ABC_tran	GO:ATP binding	GO:0005524	ABC transporter
ROD_01081	PF00005	ABC_tran	GO:ATP binding	GO:0005524	ABC transporter
ENC_36950	PF00005	ABC_tran	GO:ATP binding	GO:0005524	ABC transporter
BN373_35491	PF00005	ABC_tran	GO:ATP binding	GO:0005524	ABC transporter
STM_MW25961	PF00005	ABC_tran	GO:ATP binding	GO:0005524	ABC transporter
t3951	PF00005	ABC_tran	GO:ATP binding	GO:0005524	ABC transporter
STM_MW37291	PF00005	ABC_tran	GO:ATP binding	GO:0005524	ABC transporter
t3778	PF00005	ABC_tran	GO:ATP binding	GO:0005524	ABC transporter
ROD_43571	PF00005	ABC_tran	GO:ATP binding	GO:0005524	ABC transporter
ETEC_0992	PF00005	ABC_tran	GO:ATP binding	GO:0005524	ABC transporter
NCTC13441_03883	PF00005	ABC_tran	GO:ATP binding	GO:0005524	ABC transporter
ROD_09921	PF00005	ABC_tran	GO:ATP binding	GO:0005524	ABC transporter
ERS227112_03439	PF00005	ABC_tran	GO:ATP binding	GO:0005524	ABC transporter
ERS227112_00583	PF00005	ABC_tran	GO:ATP binding	GO:0005524	ABC transporter
SEN3562	PF00005	ABC_tran	GO:ATP binding	GO:0005524	ABC transporter
ERS227112_00755	PF00005	ABC_tran	GO:ATP binding	GO:0005524	ABC transporter
CS17_00987	PF00005	ABC_tran	GO:ATP binding	GO:0005524	ABC transporter
STMMW_37291	PF00005	ABC_tran	GO:ATP binding	GO:0005524	ABC transporter
ENC_17580	PF00005	ABC_tran	GO:ATP binding	GO:0005524	ABC transporter
CS17_04096	PF00005	ABC_tran	GO:ATP binding	GO:0005524	ABC transporter
BN373_05951	PF00005	ABC_tran	GO:ATP binding	GO:0005524	ABC transporter
ROD_41681	PF00005	ABC_tran	GO:ATP binding	GO:0005524	ABC transporter
CS17_02855	PF00005	ABC_tran	GO:ATP binding	GO:0005524	ABC transporter
BN373_15671	PF00005	ABC_tran	GO:ATP binding	GO:0005524	ABC transporter
NCTC13441_00036	PF00005	ABC_tran	GO:ATP binding	GO:0005524	ABC transporter
ENC_46140	PF00005	ABC_tran	GO:ATP binding	GO:0005524	ABC transporter
SL1344_3536	PF00005	ABC_tran	GO:ATP binding	GO:0005524	ABC transporter
SL1344_0140	PF00005	ABC_tran	GO:ATP binding	GO:0005524	ABC transporter
STMMW_35601	PF00005	ABC_tran	GO:ATP binding	GO:0005524	ABC transporter
ETEC_3710	PF00005	ABC_tran	GO:ATP binding	GO:0005524	ABC transporter
STM_MW35601	PF00005	ABC_tran	GO:ATP binding	GO:0005524	ABC transporter
SEN0144	PF00005	ABC_tran	GO:ATP binding	GO:0005524	ABC transporter
BN373_46381	PF00005	ABC_tran	GO:ATP binding	GO:0005524	ABC transporter
NCTC13441_01173	PF00005	ABC_tran	GO:ATP binding	GO:0005524	ABC transporter
ERS227112_02443	PF00005	ABC_tran	GO:ATP binding	GO:0005524	ABC transporter
NCTC13441_00236	PF00005	ABC_tran	GO:ATP binding	GO:0005524	ABC transporter
t0276	PF00005	ABC_tran	GO:ATP binding	GO:0005524	ABC transporter
SL1344_2542	PF00005	ABC_tran	GO:ATP binding	GO:0005524	ABC transporter
ENC_02720	PF00005	ABC_tran	GO:ATP binding	GO:0005524	ABC transporter
ENC_26560	PF00005	ABC_tran	GO:ATP binding	GO:0005524	ABC transporter
CS17_00102	PF00005	ABC_tran	GO:ATP binding	GO:0005524	ABC transporter
STMMW_01461	PF00005	ABC_tran	GO:ATP binding	GO:0005524	ABC transporter
SEN2560	PF00005	ABC_tran	GO:ATP binding	GO:0005524	ABC transporter
ERS227112_00022	PF00005	ABC_tran	GO:ATP binding	GO:0005524	ABC transporter
SEN3394	PF00005	ABC_tran	GO:ATP binding	GO:0005524	ABC transporter
CS17_03884	PF00005	ABC_tran	GO:ATPase activity	GO:0016887	ABC transporter
ETEC_3889	PF00005	ABC_tran	GO:ATPase activity	GO:0016887	ABC transporter
BN373_44651	PF00005	ABC_tran	GO:ATPase activity	GO:0016887	ABC transporter
NCTC13441_02965	PF00005	ABC_tran	GO:ATPase activity	GO:0016887	ABC transporter
ROD_25121	PF00005	ABC_tran	GO:ATPase activity	GO:0016887	ABC transporter
STM_MW01461	PF00005	ABC_tran	GO:ATPase activity	GO:0016887	ABC transporter
t0146	PF00005	ABC_tran	GO:ATPase activity	GO:0016887	ABC transporter
STMMW_25961	PF00005	ABC_tran	GO:ATPase activity	GO:0016887	ABC transporter
ETEC_2779	PF00005	ABC_tran	GO:ATPase activity	GO:0016887	ABC transporter
SL1344_3706	PF00005	ABC_tran	GO:ATPase activity	GO:0016887	ABC transporter
ETEC_0100	PF00005	ABC_tran	GO:ATPase activity	GO:0016887	ABC transporter
ROD_01081	PF00005	ABC_tran	GO:ATPase activity	GO:0016887	ABC transporter
ENC_36950	PF00005	ABC_tran	GO:ATPase activity	GO:0016887	ABC transporter
BN373_35491	PF00005	ABC_tran	GO:ATPase activity	GO:0016887	ABC transporter
STM_MW25961	PF00005	ABC_tran	GO:ATPase activity	GO:0016887	ABC transporter
t3951	PF00005	ABC_tran	GO:ATPase activity	GO:0016887	ABC transporter
STM_MW37291	PF00005	ABC_tran	GO:ATPase activity	GO:0016887	ABC transporter
t3778	PF00005	ABC_tran	GO:ATPase activity	GO:0016887	ABC transporter
ROD_43571	PF00005	ABC_tran	GO:ATPase activity	GO:0016887	ABC transporter
ETEC_0992	PF00005	ABC_tran	GO:ATPase activity	GO:0016887	ABC transporter
NCTC13441_03883	PF00005	ABC_tran	GO:ATPase activity	GO:0016887	ABC transporter
ROD_09921	PF00005	ABC_tran	GO:ATPase activity	GO:0016887	ABC transporter
ERS227112_03439	PF00005	ABC_tran	GO:ATPase activity	GO:0016887	ABC transporter
ERS227112_00583	PF00005	ABC_tran	GO:ATPase activity	GO:0016887	ABC transporter
SEN3562	PF00005	ABC_tran	GO:ATPase activity	GO:0016887	ABC transporter
ERS227112_00755	PF00005	ABC_tran	GO:ATPase activity	GO:0016887	ABC transporter
CS17_00987	PF00005	ABC_tran	GO:ATPase activity	GO:0016887	ABC transporter
STMMW_37291	PF00005	ABC_tran	GO:ATPase activity	GO:0016887	ABC transporter
ENC_17580	PF00005	ABC_tran	GO:ATPase activity	GO:0016887	ABC transporter
CS17_04096	PF00005	ABC_tran	GO:ATPase activity	GO:0016887	ABC transporter
BN373_05951	PF00005	ABC_tran	GO:ATPase activity	GO:0016887	ABC transporter
ROD_41681	PF00005	ABC_tran	GO:ATPase activity	GO:0016887	ABC transporter
CS17_02855	PF00005	ABC_tran	GO:ATPase activity	GO:0016887	ABC transporter
BN373_15671	PF00005	ABC_tran	GO:ATPase activity	GO:0016887	ABC transporter
NCTC13441_00036	PF00005	ABC_tran	GO:ATPase activity	GO:0016887	ABC transporter
ENC_46140	PF00005	ABC_tran	GO:ATPase activity	GO:0016887	ABC transporter
SL1344_3536	PF00005	ABC_tran	GO:ATPase activity	GO:0016887	ABC transporter
SL1344_0140	PF00005	ABC_tran	GO:ATPase activity	GO:0016887	ABC transporter
STMMW_35601	PF00005	ABC_tran	GO:ATPase activity	GO:0016887	ABC transporter
ETEC_3710	PF00005	ABC_tran	GO:ATPase activity	GO:0016887	ABC transporter
STM_MW35601	PF00005	ABC_tran	GO:ATPase activity	GO:0016887	ABC transporter
SEN0144	PF00005	ABC_tran	GO:ATPase activity	GO:0016887	ABC transporter
BN373_46381	PF00005	ABC_tran	GO:ATPase activity	GO:0016887	ABC transporter
NCTC13441_01173	PF00005	ABC_tran	GO:ATPase activity	GO:0016887	ABC transporter
ERS227112_02443	PF00005	ABC_tran	GO:ATPase activity	GO:0016887	ABC transporter
NCTC13441_00236	PF00005	ABC_tran	GO:ATPase activity	GO:0016887	ABC transporter
t0276	PF00005	ABC_tran	GO:ATPase activity	GO:0016887	ABC transporter
SL1344_2542	PF00005	ABC_tran	GO:ATPase activity	GO:0016887	ABC transporter
ENC_02720	PF00005	ABC_tran	GO:ATPase activity	GO:0016887	ABC transporter
ENC_26560	PF00005	ABC_tran	GO:ATPase activity	GO:0016887	ABC transporter
CS17_00102	PF00005	ABC_tran	GO:ATPase activity	GO:0016887	ABC transporter
STMMW_01461	PF00005	ABC_tran	GO:ATPase activity	GO:0016887	ABC transporter
SEN2560	PF00005	ABC_tran	GO:ATPase activity	GO:0016887	ABC transporter
ERS227112_00022	PF00005	ABC_tran	GO:ATPase activity	GO:0016887	ABC transporter
SEN3394	PF00005	ABC_tran	GO:ATPase activity	GO:0016887	ABC transporter
t3380	PF00006	ATP-synt_ab	GO:ATP binding	GO:0005524	ATP synthase alpha/beta family, nucleotide-binding domain
ENC_02190	PF00006	ATP-synt_ab	GO:ATP binding	GO:0005524	ATP synthase alpha/beta family, nucleotide-binding domain
SEN3722	PF00006	ATP-synt_ab	GO:ATP binding	GO:0005524	ATP synthase alpha/beta family, nucleotide-binding domain
ROD_39641	PF00006	ATP-synt_ab	GO:ATP binding	GO:0005524	ATP synthase alpha/beta family, nucleotide-binding domain
STMMW_38921	PF00006	ATP-synt_ab	GO:ATP binding	GO:0005524	ATP synthase alpha/beta family, nucleotide-binding domain
t3951	PF00006	ATP-synt_ab	GO:ATP binding	GO:0005524	ATP synthase alpha/beta family, nucleotide-binding domain
CS17_04233	PF00006	ATP-synt_ab	GO:ATP binding	GO:0005524	ATP synthase alpha/beta family, nucleotide-binding domain
STM_MW38921	PF00006	ATP-synt_ab	GO:ATP binding	GO:0005524	ATP synthase alpha/beta family, nucleotide-binding domain
SL1344_3536	PF00006	ATP-synt_ab	GO:ATP binding	GO:0005524	ATP synthase alpha/beta family, nucleotide-binding domain
STMMW_35601	PF00006	ATP-synt_ab	GO:ATP binding	GO:0005524	ATP synthase alpha/beta family, nucleotide-binding domain
STM_MW35601	PF00006	ATP-synt_ab	GO:ATP binding	GO:0005524	ATP synthase alpha/beta family, nucleotide-binding domain
ERS227112_01753	PF00006	ATP-synt_ab	GO:ATP binding	GO:0005524	ATP synthase alpha/beta family, nucleotide-binding domain
BN373_49111	PF00006	ATP-synt_ab	GO:ATP binding	GO:0005524	ATP synthase alpha/beta family, nucleotide-binding domain
NCTC13441_04740	PF00006	ATP-synt_ab	GO:ATP binding	GO:0005524	ATP synthase alpha/beta family, nucleotide-binding domain
SL1344_3876	PF00006	ATP-synt_ab	GO:ATP binding	GO:0005524	ATP synthase alpha/beta family, nucleotide-binding domain
ETEC_4065	PF00006	ATP-synt_ab	GO:ATP binding	GO:0005524	ATP synthase alpha/beta family, nucleotide-binding domain
SEN3394	PF00006	ATP-synt_ab	GO:ATP binding	GO:0005524	ATP synthase alpha/beta family, nucleotide-binding domain
NCTC13441_00381	PF00013	KH_1	GO:RNA binding	GO:0003723	KH domain
SEN3262	PF00013	KH_1	GO:RNA binding	GO:0003723	KH domain
STMMW_34261	PF00013	KH_1	GO:RNA binding	GO:0003723	KH domain
STM_MW34261	PF00013	KH_1	GO:RNA binding	GO:0003723	KH domain
ETEC_3566	PF00013	KH_1	GO:RNA binding	GO:0003723	KH domain
CS17_03749	PF00013	KH_1	GO:RNA binding	GO:0003723	KH domain
ROD_45081	PF00013	KH_1	GO:RNA binding	GO:0003723	KH domain
t4071	PF00013	KH_1	GO:RNA binding	GO:0003723	KH domain
BN373_43501	PF00013	KH_1	GO:RNA binding	GO:0003723	KH domain
SL1344_3401	PF00013	KH_1	GO:RNA binding	GO:0003723	KH domain
ERS227112_00873	PF00013	KH_1	GO:RNA binding	GO:0003723	KH domain
ENC_25280	PF00013	KH_1	GO:RNA binding	GO:0003723	KH domain
STM_MW32861	PF00025	Arf	GO:GTP binding	GO:0005525	ADP-ribosylation factor family
STMMW_32861	PF00025	Arf	GO:GTP binding	GO:0005525	ADP-ribosylation factor family
SL1344_3259	PF00025	Arf	GO:GTP binding	GO:0005525	ADP-ribosylation factor family
ETEC_3435	PF00025	Arf	GO:GTP binding	GO:0005525	ADP-ribosylation factor family
t3204	PF00025	Arf	GO:GTP binding	GO:0005525	ADP-ribosylation factor family
SEN3121	PF00025	Arf	GO:GTP binding	GO:0005525	ADP-ribosylation factor family
ERS227112_01024	PF00025	Arf	GO:GTP binding	GO:0005525	ADP-ribosylation factor family
BN373_42281	PF00025	Arf	GO:GTP binding	GO:0005525	ADP-ribosylation factor family
CS17_03608	PF00025	Arf	GO:GTP binding	GO:0005525	ADP-ribosylation factor family
NCTC13441_00526	PF00025	Arf	GO:GTP binding	GO:0005525	ADP-ribosylation factor family
ENC_34060	PF00025	Arf	GO:GTP binding	GO:0005525	ADP-ribosylation factor family
ROD_46641	PF00025	Arf	GO:GTP binding	GO:0005525	ADP-ribosylation factor family
CS17_00955	PF00038	Filament	GO:structural molecule activity	GO:0005198	Intermediate filament protein
NCTC13441_03100	PF00038	Filament	GO:structural molecule activity	GO:0005198	Intermediate filament protein
ENC_17880	PF00038	Filament	GO:structural molecule activity	GO:0005198	Intermediate filament protein
STMMW_09751	PF00038	Filament	GO:structural molecule activity	GO:0005198	Intermediate filament protein
ETEC_0961	PF00038	Filament	GO:structural molecule activity	GO:0005198	Intermediate filament protein
STM_MW09751	PF00038	Filament	GO:structural molecule activity	GO:0005198	Intermediate filament protein
t1971	PF00038	Filament	GO:structural molecule activity	GO:0005198	Intermediate filament protein
BN373_15411	PF00038	Filament	GO:structural molecule activity	GO:0005198	Intermediate filament protein
SL1344_0901	PF00038	Filament	GO:structural molecule activity	GO:0005198	Intermediate filament protein
ERS227112_03412	PF00038	Filament	GO:structural molecule activity	GO:0005198	Intermediate filament protein
ROD_09571	PF00038	Filament	GO:structural molecule activity	GO:0005198	Intermediate filament protein
SEN0868	PF00038	Filament	GO:structural molecule activity	GO:0005198	Intermediate filament protein
CS17_00955	PF00038	Filament	GO:intermediate filament	GO:0005882	Intermediate filament protein
NCTC13441_03100	PF00038	Filament	GO:intermediate filament	GO:0005882	Intermediate filament protein
ENC_17880	PF00038	Filament	GO:intermediate filament	GO:0005882	Intermediate filament protein
STMMW_09751	PF00038	Filament	GO:intermediate filament	GO:0005882	Intermediate filament protein
ETEC_0961	PF00038	Filament	GO:intermediate filament	GO:0005882	Intermediate filament protein
STM_MW09751	PF00038	Filament	GO:intermediate filament	GO:0005882	Intermediate filament protein
t1971	PF00038	Filament	GO:intermediate filament	GO:0005882	Intermediate filament protein
BN373_15411	PF00038	Filament	GO:intermediate filament	GO:0005882	Intermediate filament protein
SL1344_0901	PF00038	Filament	GO:intermediate filament	GO:0005882	Intermediate filament protein
ERS227112_03412	PF00038	Filament	GO:intermediate filament	GO:0005882	Intermediate filament protein
ROD_09571	PF00038	Filament	GO:intermediate filament	GO:0005882	Intermediate filament protein
SEN0868	PF00038	Filament	GO:intermediate filament	GO:0005882	Intermediate filament protein
ROD_25121	PF00071	Ras	GO:GTP binding	GO:0005525	Ras family
STM_MW32861	PF00071	Ras	GO:GTP binding	GO:0005525	Ras family
STMMW_32861	PF00071	Ras	GO:GTP binding	GO:0005525	Ras family
STMMW_25961	PF00071	Ras	GO:GTP binding	GO:0005525	Ras family
ETEC_2779	PF00071	Ras	GO:GTP binding	GO:0005525	Ras family
ENC_36950	PF00071	Ras	GO:GTP binding	GO:0005525	Ras family
BN373_35491	PF00071	Ras	GO:GTP binding	GO:0005525	Ras family
SL1344_3259	PF00071	Ras	GO:GTP binding	GO:0005525	Ras family
STM_MW25961	PF00071	Ras	GO:GTP binding	GO:0005525	Ras family
ETEC_3435	PF00071	Ras	GO:GTP binding	GO:0005525	Ras family
t3204	PF00071	Ras	GO:GTP binding	GO:0005525	Ras family
SEN3121	PF00071	Ras	GO:GTP binding	GO:0005525	Ras family
ERS227112_01024	PF00071	Ras	GO:GTP binding	GO:0005525	Ras family
BN373_42281	PF00071	Ras	GO:GTP binding	GO:0005525	Ras family
CS17_02855	PF00071	Ras	GO:GTP binding	GO:0005525	Ras family
CS17_03608	PF00071	Ras	GO:GTP binding	GO:0005525	Ras family
NCTC13441_01173	PF00071	Ras	GO:GTP binding	GO:0005525	Ras family
NCTC13441_00526	PF00071	Ras	GO:GTP binding	GO:0005525	Ras family
t0276	PF00071	Ras	GO:GTP binding	GO:0005525	Ras family
ENC_34060	PF00071	Ras	GO:GTP binding	GO:0005525	Ras family
SL1344_2542	PF00071	Ras	GO:GTP binding	GO:0005525	Ras family
ROD_46641	PF00071	Ras	GO:GTP binding	GO:0005525	Ras family
SEN2560	PF00071	Ras	GO:GTP binding	GO:0005525	Ras family
ERS227112_00022	PF00071	Ras	GO:GTP binding	GO:0005525	Ras family
ROD_25121	PF00071	Ras	GO:small GTPase mediated signal transduction	GO:0007264	Ras family
STM_MW32861	PF00071	Ras	GO:small GTPase mediated signal transduction	GO:0007264	Ras family
STMMW_32861	PF00071	Ras	GO:small GTPase mediated signal transduction	GO:0007264	Ras family
STMMW_25961	PF00071	Ras	GO:small GTPase mediated signal transduction	GO:0007264	Ras family
ETEC_2779	PF00071	Ras	GO:small GTPase mediated signal transduction	GO:0007264	Ras family
ENC_36950	PF00071	Ras	GO:small GTPase mediated signal transduction	GO:0007264	Ras family
BN373_35491	PF00071	Ras	GO:small GTPase mediated signal transduction	GO:0007264	Ras family
SL1344_3259	PF00071	Ras	GO:small GTPase mediated signal transduction	GO:0007264	Ras family
STM_MW25961	PF00071	Ras	GO:small GTPase mediated signal transduction	GO:0007264	Ras family
ETEC_3435	PF00071	Ras	GO:small GTPase mediated signal transduction	GO:0007264	Ras family
t3204	PF00071	Ras	GO:small GTPase mediated signal transduction	GO:0007264	Ras family
SEN3121	PF00071	Ras	GO:small GTPase mediated signal transduction	GO:0007264	Ras family
ERS227112_01024	PF00071	Ras	GO:small GTPase mediated signal transduction	GO:0007264	Ras family
BN373_42281	PF00071	Ras	GO:small GTPase mediated signal transduction	GO:0007264	Ras family
CS17_02855	PF00071	Ras	GO:small GTPase mediated signal transduction	GO:0007264	Ras family
CS17_03608	PF00071	Ras	GO:small GTPase mediated signal transduction	GO:0007264	Ras family
NCTC13441_01173	PF00071	Ras	GO:small GTPase mediated signal transduction	GO:0007264	Ras family
NCTC13441_00526	PF00071	Ras	GO:small GTPase mediated signal transduction	GO:0007264	Ras family
t0276	PF00071	Ras	GO:small GTPase mediated signal transduction	GO:0007264	Ras family
ENC_34060	PF00071	Ras	GO:small GTPase mediated signal transduction	GO:0007264	Ras family
SL1344_2542	PF00071	Ras	GO:small GTPase mediated signal transduction	GO:0007264	Ras family
ROD_46641	PF00071	Ras	GO:small GTPase mediated signal transduction	GO:0007264	Ras family
SEN2560	PF00071	Ras	GO:small GTPase mediated signal transduction	GO:0007264	Ras family
ERS227112_00022	PF00071	Ras	GO:small GTPase mediated signal transduction	GO:0007264	Ras family
NCTC13441_03890	PF00091	Tubulin	GO:GTPase activity	GO:0003924	Tubulin/FtsZ family, GTPase domain
ROD_01011	PF00091	Tubulin	GO:GTPase activity	GO:0003924	Tubulin/FtsZ family, GTPase domain
ETEC_0093	PF00091	Tubulin	GO:GTPase activity	GO:0003924	Tubulin/FtsZ family, GTPase domain
SEN0134	PF00091	Tubulin	GO:GTPase activity	GO:0003924	Tubulin/FtsZ family, GTPase domain
BN373_05881	PF00091	Tubulin	GO:GTPase activity	GO:0003924	Tubulin/FtsZ family, GTPase domain
ENC_46070	PF00091	Tubulin	GO:GTPase activity	GO:0003924	Tubulin/FtsZ family, GTPase domain
STM_MW01391	PF00091	Tubulin	GO:GTPase activity	GO:0003924	Tubulin/FtsZ family, GTPase domain
t0137	PF00091	Tubulin	GO:GTPase activity	GO:0003924	Tubulin/FtsZ family, GTPase domain
CS17_00095	PF00091	Tubulin	GO:GTPase activity	GO:0003924	Tubulin/FtsZ family, GTPase domain
SL1344_0133	PF00091	Tubulin	GO:GTPase activity	GO:0003924	Tubulin/FtsZ family, GTPase domain
ERS227112_02436	PF00091	Tubulin	GO:GTPase activity	GO:0003924	Tubulin/FtsZ family, GTPase domain
STMMW_01391	PF00091	Tubulin	GO:GTPase activity	GO:0003924	Tubulin/FtsZ family, GTPase domain
ROD_32061	PF00118	Cpn60_TCP1	GO:ATP binding	GO:0005524	TCP-1/cpn60 chaperonin family
NCTC13441_04312	PF00118	Cpn60_TCP1	GO:ATP binding	GO:0005524	TCP-1/cpn60 chaperonin family
CS17_04621	PF00118	Cpn60_TCP1	GO:ATP binding	GO:0005524	TCP-1/cpn60 chaperonin family
ENC_42400	PF00118	Cpn60_TCP1	GO:ATP binding	GO:0005524	TCP-1/cpn60 chaperonin family
STM_MW42791	PF00118	Cpn60_TCP1	GO:ATP binding	GO:0005524	TCP-1/cpn60 chaperonin family
ETEC_4490	PF00118	Cpn60_TCP1	GO:ATP binding	GO:0005524	TCP-1/cpn60 chaperonin family
ERS227112_02009	PF00118	Cpn60_TCP1	GO:ATP binding	GO:0005524	TCP-1/cpn60 chaperonin family
SEN4100	PF00118	Cpn60_TCP1	GO:ATP binding	GO:0005524	TCP-1/cpn60 chaperonin family
STMMW_42791	PF00118	Cpn60_TCP1	GO:ATP binding	GO:0005524	TCP-1/cpn60 chaperonin family
SL1344_4267	PF00118	Cpn60_TCP1	GO:ATP binding	GO:0005524	TCP-1/cpn60 chaperonin family
t4382	PF00118	Cpn60_TCP1	GO:ATP binding	GO:0005524	TCP-1/cpn60 chaperonin family
BN373_01451	PF00118	Cpn60_TCP1	GO:ATP binding	GO:0005524	TCP-1/cpn60 chaperonin family
STMMW_07131	PF00133	tRNA-synt_1	GO:nucleotide binding	GO:0000166	tRNA synthetases class I (I, L, M and V)
ERS227112_02356	PF00133	tRNA-synt_1	GO:nucleotide binding	GO:0000166	tRNA synthetases class I (I, L, M and V)
ETEC_4604	PF00133	tRNA-synt_1	GO:nucleotide binding	GO:0000166	tRNA synthetases class I (I, L, M and V)
SL1344_0047	PF00133	tRNA-synt_1	GO:nucleotide binding	GO:0000166	tRNA synthetases class I (I, L, M and V)
BN373_12541	PF00133	tRNA-synt_1	GO:nucleotide binding	GO:0000166	tRNA synthetases class I (I, L, M and V)
t4510	PF00133	tRNA-synt_1	GO:nucleotide binding	GO:0000166	tRNA synthetases class I (I, L, M and V)
BN373_05021	PF00133	tRNA-synt_1	GO:nucleotide binding	GO:0000166	tRNA synthetases class I (I, L, M and V)
STMMW_44211	PF00133	tRNA-synt_1	GO:nucleotide binding	GO:0000166	tRNA synthetases class I (I, L, M and V)
STM_MW00471	PF00133	tRNA-synt_1	GO:nucleotide binding	GO:0000166	tRNA synthetases class I (I, L, M and V)
CS17_00025	PF00133	tRNA-synt_1	GO:nucleotide binding	GO:0000166	tRNA synthetases class I (I, L, M and V)
ERS227112_02145	PF00133	tRNA-synt_1	GO:nucleotide binding	GO:0000166	tRNA synthetases class I (I, L, M and V)
CS17_00648	PF00133	tRNA-synt_1	GO:nucleotide binding	GO:0000166	tRNA synthetases class I (I, L, M and V)
SL1344_0636	PF00133	tRNA-synt_1	GO:nucleotide binding	GO:0000166	tRNA synthetases class I (I, L, M and V)
