"gene_id"	"path_id"	"path_name"
"SEN2912"	"md:set_M00002"	"Glycolysis, core module involving three-carbon compounds"
"SEN3526"	"md:set_M00002"	"Glycolysis, core module involving three-carbon compounds"
"SEN3871"	"md:set_M00002"	"Glycolysis, core module involving three-carbon compounds"
"SEN4341"	"md:set_M00002"	"Glycolysis, core module involving three-carbon compounds"
"SEN0717"	"md:set_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"SEN1762"	"md:set_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"SEN2137"	"md:set_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"SEN2791"	"md:set_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"SEN2911"	"md:set_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"SEN2912"	"md:set_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"SEN3326"	"md:set_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"SEN3526"	"md:set_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"SEN3871"	"md:set_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"SEN3875"	"md:set_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"SEN4184"	"md:set_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"SEN4341"	"md:set_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"SEN0006"	"md:set_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"SEN0730"	"md:set_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"SEN1117"	"md:set_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"SEN2080"	"md:set_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"SEN2322"	"md:set_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"SEN2323"	"md:set_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"SEN2452"	"md:set_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"SEN2453"	"md:set_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"SEN2906"	"md:set_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"SEN2919"	"md:set_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"SEN3309"	"md:set_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"SEN3870"	"md:set_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"SEN3987"	"md:set_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"SEN1259"	"md:set_M00005"	"PRPP biosynthesis, ribose 5P => PRPP"
"SEN0730"	"md:set_M00006"	"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P"
"SEN1117"	"md:set_M00006"	"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P"
"SEN2080"	"md:set_M00006"	"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P"
"SEN0006"	"md:set_M00007"	"Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P"
"SEN2322"	"md:set_M00007"	"Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P"
"SEN2323"	"md:set_M00007"	"Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P"
"SEN2452"	"md:set_M00007"	"Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P"
"SEN2453"	"md:set_M00007"	"Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P"
"SEN2906"	"md:set_M00007"	"Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P"
"SEN2919"	"md:set_M00007"	"Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P"
"SEN3309"	"md:set_M00007"	"Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P"
"SEN3870"	"md:set_M00007"	"Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P"
"SEN0730"	"md:set_M00008"	"Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate"
"SEN1117"	"md:set_M00008"	"Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate"
"SEN1118"	"md:set_M00008"	"Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate"
"SEN1119"	"md:set_M00008"	"Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate"
"SEN0158"	"md:set_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"SEN0162"	"md:set_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"SEN0680"	"md:set_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"SEN0682"	"md:set_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"SEN0683"	"md:set_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"SEN0684"	"md:set_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"SEN0685"	"md:set_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"SEN0686"	"md:set_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"SEN0687"	"md:set_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"SEN0688"	"md:set_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"SEN0689"	"md:set_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"SEN0706"	"md:set_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"SEN0707"	"md:set_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"SEN1321"	"md:set_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"SEN1579"	"md:set_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"SEN1581"	"md:set_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"SEN1811"	"md:set_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"SEN3192"	"md:set_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"SEN4072"	"md:set_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"SEN4110"	"md:set_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"SEN4111"	"md:set_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"SEN4112"	"md:set_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"SEN4113"	"md:set_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"SEN0162"	"md:set_M00010"	"Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate"
"SEN0680"	"md:set_M00010"	"Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate"
"SEN1321"	"md:set_M00010"	"Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate"
"SEN1811"	"md:set_M00010"	"Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate"
"SEN0158"	"md:set_M00011"	"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
"SEN0682"	"md:set_M00011"	"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
"SEN0683"	"md:set_M00011"	"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
"SEN0684"	"md:set_M00011"	"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
"SEN0685"	"md:set_M00011"	"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
"SEN0686"	"md:set_M00011"	"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
"SEN0687"	"md:set_M00011"	"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
"SEN0688"	"md:set_M00011"	"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
"SEN0689"	"md:set_M00011"	"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
"SEN0706"	"md:set_M00011"	"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
"SEN0707"	"md:set_M00011"	"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
"SEN1579"	"md:set_M00011"	"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
"SEN1581"	"md:set_M00011"	"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
"SEN3192"	"md:set_M00011"	"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
"SEN4072"	"md:set_M00011"	"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
"SEN4110"	"md:set_M00011"	"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
"SEN4111"	"md:set_M00011"	"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
"SEN4112"	"md:set_M00011"	"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
"SEN4113"	"md:set_M00011"	"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
"SEN0162"	"md:set_M00012"	"Glyoxylate cycle"
"SEN0680"	"md:set_M00012"	"Glyoxylate cycle"
"SEN1321"	"md:set_M00012"	"Glyoxylate cycle"
"SEN3192"	"md:set_M00012"	"Glyoxylate cycle"
"SEN3965"	"md:set_M00012"	"Glyoxylate cycle"
"SEN3966"	"md:set_M00012"	"Glyoxylate cycle"
"SEN0304"	"md:set_M00015"	"Proline biosynthesis, glutamate => proline"
"SEN0305"	"md:set_M00015"	"Proline biosynthesis, glutamate => proline"
"SEN0369"	"md:set_M00015"	"Proline biosynthesis, glutamate => proline"
"SEN0001"	"md:set_M00016"	"Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine"
"SEN0065"	"md:set_M00016"	"Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine"
"SEN0219"	"md:set_M00016"	"Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine"
"SEN2342"	"md:set_M00016"	"Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine"
"SEN2462"	"md:set_M00016"	"Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine"
"SEN2468"	"md:set_M00016"	"Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine"
"SEN2856"	"md:set_M00016"	"Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine"
"SEN3295"	"md:set_M00016"	"Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine"
"SEN3356"	"md:set_M00016"	"Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine"
"SEN3363"	"md:set_M00016"	"Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine"
"SEN3744"	"md:set_M00016"	"Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine"
"SEN3891"	"md:set_M00016"	"Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine"
"SEN3986"	"md:set_M00016"	"Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine"
"SEN0001"	"md:set_M00017"	"Methionine biosynthesis, apartate => homoserine => methionine"
"SEN3004"	"md:set_M00017"	"Methionine biosynthesis, apartate => homoserine => methionine"
"SEN3363"	"md:set_M00017"	"Methionine biosynthesis, apartate => homoserine => methionine"
"SEN3760"	"md:set_M00017"	"Methionine biosynthesis, apartate => homoserine => methionine"
"SEN3890"	"md:set_M00017"	"Methionine biosynthesis, apartate => homoserine => methionine"
"SEN3891"	"md:set_M00017"	"Methionine biosynthesis, apartate => homoserine => methionine"
"SEN3964"	"md:set_M00017"	"Methionine biosynthesis, apartate => homoserine => methionine"
"SEN3970"	"md:set_M00017"	"Methionine biosynthesis, apartate => homoserine => methionine"
"SEN3986"	"md:set_M00017"	"Methionine biosynthesis, apartate => homoserine => methionine"
"SEN0001"	"md:set_M00018"	"Threonine biosynthesis, aspartate => homoserine => threonine"
"SEN0002"	"md:set_M00018"	"Threonine biosynthesis, aspartate => homoserine => threonine"
"SEN0003"	"md:set_M00018"	"Threonine biosynthesis, aspartate => homoserine => threonine"
"SEN3363"	"md:set_M00018"	"Threonine biosynthesis, aspartate => homoserine => threonine"
"SEN3891"	"md:set_M00018"	"Threonine biosynthesis, aspartate => homoserine => threonine"
"SEN3986"	"md:set_M00018"	"Threonine biosynthesis, aspartate => homoserine => threonine"
"SEN0117"	"md:set_M00019"	"Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine"
"SEN0118"	"md:set_M00019"	"Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine"
"SEN3355"	"md:set_M00019"	"Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine"
"SEN3611"	"md:set_M00019"	"Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine"
"SEN3612"	"md:set_M00019"	"Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine"
"SEN3707"	"md:set_M00019"	"Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine"
"SEN3708"	"md:set_M00019"	"Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine"
"SEN3709"	"md:set_M00019"	"Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine"
"SEN3710"	"md:set_M00019"	"Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine"
"SEN3715"	"md:set_M00019"	"Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine"
"SEN0881"	"md:set_M00020"	"Serine biosynthesis, glycerate-3P => serine"
"SEN2905"	"md:set_M00020"	"Serine biosynthesis, glycerate-3P => serine"
"SEN4334"	"md:set_M00020"	"Serine biosynthesis, glycerate-3P => serine"
"SEN0440"	"md:set_M00021"	"Cysteine biosynthesis, serine => cysteine"
"SEN2411"	"md:set_M00021"	"Cysteine biosynthesis, serine => cysteine"
"SEN2421"	"md:set_M00021"	"Cysteine biosynthesis, serine => cysteine"
"SEN3521"	"md:set_M00021"	"Cysteine biosynthesis, serine => cysteine"
"SEN0371"	"md:set_M00022"	"Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate"
"SEN0705"	"md:set_M00022"	"Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate"
"SEN0882"	"md:set_M00022"	"Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate"
"SEN1686"	"md:set_M00022"	"Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate"
"SEN1697"	"md:set_M00022"	"Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate"
"SEN2366"	"md:set_M00022"	"Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate"
"SEN2591"	"md:set_M00022"	"Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate"
"SEN3229"	"md:set_M00022"	"Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate"
"SEN3312"	"md:set_M00022"	"Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate"
"SEN3313"	"md:set_M00022"	"Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate"
"SEN3673"	"md:set_M00022"	"Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate"
"SEN1307"	"md:set_M00023"	"Tryptophan biosynthesis, chorismate => tryptophan"
"SEN1308"	"md:set_M00023"	"Tryptophan biosynthesis, chorismate => tryptophan"
"SEN1309"	"md:set_M00023"	"Tryptophan biosynthesis, chorismate => tryptophan"
"SEN1310"	"md:set_M00023"	"Tryptophan biosynthesis, chorismate => tryptophan"
"SEN1311"	"md:set_M00023"	"Tryptophan biosynthesis, chorismate => tryptophan"
"SEN1783"	"md:set_M00024"	"Phenylalanine biosynthesis, chorismate => phenylalanine"
"SEN2588"	"md:set_M00024"	"Phenylalanine biosynthesis, chorismate => phenylalanine"
"SEN2590"	"md:set_M00024"	"Phenylalanine biosynthesis, chorismate => phenylalanine"
"SEN4017"	"md:set_M00024"	"Phenylalanine biosynthesis, chorismate => phenylalanine"
"SEN1783"	"md:set_M00025"	"Tyrosine biosynthesis, chorismate => tyrosine"
"SEN2588"	"md:set_M00025"	"Tyrosine biosynthesis, chorismate => tyrosine"
"SEN2590"	"md:set_M00025"	"Tyrosine biosynthesis, chorismate => tyrosine"
"SEN4017"	"md:set_M00025"	"Tyrosine biosynthesis, chorismate => tyrosine"
"SEN2070"	"md:set_M00026"	"Histidine biosynthesis, PRPP => histidine"
"SEN2071"	"md:set_M00026"	"Histidine biosynthesis, PRPP => histidine"
"SEN2072"	"md:set_M00026"	"Histidine biosynthesis, PRPP => histidine"
"SEN2073"	"md:set_M00026"	"Histidine biosynthesis, PRPP => histidine"
"SEN2074"	"md:set_M00026"	"Histidine biosynthesis, PRPP => histidine"
"SEN2075"	"md:set_M00026"	"Histidine biosynthesis, PRPP => histidine"
"SEN2076"	"md:set_M00026"	"Histidine biosynthesis, PRPP => histidine"
"SEN2077"	"md:set_M00026"	"Histidine biosynthesis, PRPP => histidine"
"SEN2834"	"md:set_M00028"	"Ornithine biosynthesis, glutamate => ornithine"
"SEN3295"	"md:set_M00028"	"Ornithine biosynthesis, glutamate => ornithine"
"SEN3915"	"md:set_M00028"	"Ornithine biosynthesis, glutamate => ornithine"
"SEN3916"	"md:set_M00028"	"Ornithine biosynthesis, glutamate => ornithine"
"SEN3917"	"md:set_M00028"	"Ornithine biosynthesis, glutamate => ornithine"
"SEN0732"	"md:set_M00045"	"Histidine degradation, histidine => N-formiminoglutamate => glutamate"
"SEN0733"	"md:set_M00045"	"Histidine degradation, histidine => N-formiminoglutamate => glutamate"
"SEN0735"	"md:set_M00045"	"Histidine degradation, histidine => N-formiminoglutamate => glutamate"
"SEN0736"	"md:set_M00045"	"Histidine degradation, histidine => N-formiminoglutamate => glutamate"
"SEN0514"	"md:set_M00048"	"Inosine monophosphate biosynthesis, PRPP + glutamine => IMP"
"SEN0515"	"md:set_M00048"	"Inosine monophosphate biosynthesis, PRPP + glutamine => IMP"
"SEN1120"	"md:set_M00048"	"Inosine monophosphate biosynthesis, PRPP + glutamine => IMP"
"SEN1817"	"md:set_M00048"	"Inosine monophosphate biosynthesis, PRPP + glutamine => IMP"
"SEN2344"	"md:set_M00048"	"Inosine monophosphate biosynthesis, PRPP + glutamine => IMP"
"SEN2466"	"md:set_M00048"	"Inosine monophosphate biosynthesis, PRPP + glutamine => IMP"
"SEN2480"	"md:set_M00048"	"Inosine monophosphate biosynthesis, PRPP + glutamine => IMP"
"SEN2481"	"md:set_M00048"	"Inosine monophosphate biosynthesis, PRPP + glutamine => IMP"
"SEN2545"	"md:set_M00048"	"Inosine monophosphate biosynthesis, PRPP + glutamine => IMP"
"SEN3961"	"md:set_M00048"	"Inosine monophosphate biosynthesis, PRPP + glutamine => IMP"
"SEN3962"	"md:set_M00048"	"Inosine monophosphate biosynthesis, PRPP + glutamine => IMP"
"SEN0469"	"md:set_M00049"	"Adenine ribonucleotide biosynthesis, IMP => ADP,ATP"
"SEN1115"	"md:set_M00049"	"Adenine ribonucleotide biosynthesis, IMP => ADP,ATP"
"SEN1667"	"md:set_M00049"	"Adenine ribonucleotide biosynthesis, IMP => ADP,ATP"
"SEN1817"	"md:set_M00049"	"Adenine ribonucleotide biosynthesis, IMP => ADP,ATP"
"SEN2506"	"md:set_M00049"	"Adenine ribonucleotide biosynthesis, IMP => ADP,ATP"
"SEN4132"	"md:set_M00049"	"Adenine ribonucleotide biosynthesis, IMP => ADP,ATP"
"SEN1115"	"md:set_M00050"	"Guanine ribonucleotide biosynthesis IMP => GDP,GTP"
"SEN1667"	"md:set_M00050"	"Guanine ribonucleotide biosynthesis IMP => GDP,GTP"
"SEN2418"	"md:set_M00050"	"Guanine ribonucleotide biosynthesis IMP => GDP,GTP"
"SEN2490"	"md:set_M00050"	"Guanine ribonucleotide biosynthesis IMP => GDP,GTP"
"SEN2491"	"md:set_M00050"	"Guanine ribonucleotide biosynthesis IMP => GDP,GTP"
"SEN2506"	"md:set_M00050"	"Guanine ribonucleotide biosynthesis IMP => GDP,GTP"
"SEN3562"	"md:set_M00050"	"Guanine ribonucleotide biosynthesis IMP => GDP,GTP"
"SEN0066"	"md:set_M00051"	"Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP"
"SEN0067"	"md:set_M00051"	"Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP"
"SEN0923"	"md:set_M00051"	"Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP"
"SEN1326"	"md:set_M00051"	"Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP"
"SEN1885"	"md:set_M00051"	"Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP"
"SEN3555"	"md:set_M00051"	"Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP"
"SEN4194"	"md:set_M00051"	"Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP"
"SEN4210"	"md:set_M00051"	"Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP"
"SEN4211"	"md:set_M00051"	"Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP"
"SEN0884"	"md:set_M00052"	"Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP"
"SEN2506"	"md:set_M00052"	"Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP"
"SEN2792"	"md:set_M00052"	"Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP"
"SEN1849"	"md:set_M00053"	"Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP"
"SEN2117"	"md:set_M00053"	"Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP"
"SEN2259"	"md:set_M00053"	"Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP"
"SEN2260"	"md:set_M00053"	"Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP"
"SEN2506"	"md:set_M00053"	"Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP"
"SEN2652"	"md:set_M00053"	"Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP"
"SEN2653"	"md:set_M00053"	"Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP"
"SEN2843"	"md:set_M00053"	"Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP"
"SEN3553"	"md:set_M00053"	"Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP"
"SEN4202"	"md:set_M00053"	"Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP"
"SEN0135"	"md:set_M00060"	"Lipopolysaccharide biosynthesis, KDO2-lipid A"
"SEN0233"	"md:set_M00060"	"Lipopolysaccharide biosynthesis, KDO2-lipid A"
"SEN0235"	"md:set_M00060"	"Lipopolysaccharide biosynthesis, KDO2-lipid A"
"SEN0236"	"md:set_M00060"	"Lipopolysaccharide biosynthesis, KDO2-lipid A"
"SEN0516"	"md:set_M00060"	"Lipopolysaccharide biosynthesis, KDO2-lipid A"
"SEN0889"	"md:set_M00060"	"Lipopolysaccharide biosynthesis, KDO2-lipid A"
"SEN1114"	"md:set_M00060"	"Lipopolysaccharide biosynthesis, KDO2-lipid A"
"SEN1893"	"md:set_M00060"	"Lipopolysaccharide biosynthesis, KDO2-lipid A"
"SEN3546"	"md:set_M00060"	"Lipopolysaccharide biosynthesis, KDO2-lipid A"
"SEN1119"	"md:set_M00061"	"D-Glucuronate degradation, D-glucuronate => pyruvate + D-glyceraldehyde 3P"
"SEN1436"	"md:set_M00061"	"D-Glucuronate degradation, D-glucuronate => pyruvate + D-glyceraldehyde 3P"
"SEN1543"	"md:set_M00061"	"D-Glucuronate degradation, D-glucuronate => pyruvate + D-glyceraldehyde 3P"
"SEN1545"	"md:set_M00061"	"D-Glucuronate degradation, D-glucuronate => pyruvate + D-glyceraldehyde 3P"
"SEN2978"	"md:set_M00061"	"D-Glucuronate degradation, D-glucuronate => pyruvate + D-glyceraldehyde 3P"
"SEN2979"	"md:set_M00061"	"D-Glucuronate degradation, D-glucuronate => pyruvate + D-glyceraldehyde 3P"
"SEN2980"	"md:set_M00061"	"D-Glucuronate degradation, D-glucuronate => pyruvate + D-glyceraldehyde 3P"
"SEN3435"	"md:set_M00061"	"D-Glucuronate degradation, D-glucuronate => pyruvate + D-glyceraldehyde 3P"
"SEN3589"	"md:set_M00061"	"D-Glucuronate degradation, D-glucuronate => pyruvate + D-glyceraldehyde 3P"
"SEN0892"	"md:set_M00063"	"CMP-KDO biosynthesis"
"SEN1267"	"md:set_M00063"	"CMP-KDO biosynthesis"
"SEN3148"	"md:set_M00063"	"CMP-KDO biosynthesis"
"SEN3149"	"md:set_M00063"	"CMP-KDO biosynthesis"
"SEN0256"	"md:set_M00064"	"ADP-L-glycero-D-manno-heptose biosynthesis"
"SEN0293"	"md:set_M00064"	"ADP-L-glycero-D-manno-heptose biosynthesis"
"SEN3042"	"md:set_M00064"	"ADP-L-glycero-D-manno-heptose biosynthesis"
"SEN3532"	"md:set_M00064"	"ADP-L-glycero-D-manno-heptose biosynthesis"
"SEN3533"	"md:set_M00080"	"Lipopolysaccharide biosynthesis, inner core => outer core => O-antigen"
"SEN3534"	"md:set_M00080"	"Lipopolysaccharide biosynthesis, inner core => outer core => O-antigen"
"SEN3535"	"md:set_M00080"	"Lipopolysaccharide biosynthesis, inner core => outer core => O-antigen"
