"gene_id"	"path_id"	"path_name"
"b1852"	"md:eco_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"b2029"	"md:eco_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"b2464"	"md:eco_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"b2465"	"md:eco_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"b2914"	"md:eco_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"b2935"	"md:eco_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"b3386"	"md:eco_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"b4025"	"md:eco_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"b4090"	"md:eco_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"b1207"	"md:eco_M00005"	"PRPP biosynthesis, ribose 5P => PRPP"
"b0767"	"md:eco_M00006"	"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P"
"b1852"	"md:eco_M00006"	"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P"
"b2029"	"md:eco_M00006"	"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P"
"b0008"	"md:eco_M00007"	"Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P"
"b2464"	"md:eco_M00007"	"Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P"
"b2465"	"md:eco_M00007"	"Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P"
"b2914"	"md:eco_M00007"	"Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P"
"b2935"	"md:eco_M00007"	"Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P"
"b3386"	"md:eco_M00007"	"Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P"
"b4090"	"md:eco_M00007"	"Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P"
"b0767"	"md:eco_M00008"	"Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate"
"b1850"	"md:eco_M00008"	"Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate"
"b1851"	"md:eco_M00008"	"Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate"
"b1852"	"md:eco_M00008"	"Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate"
"b0116"	"md:eco_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"b0118"	"md:eco_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"b0720"	"md:eco_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"b0721"	"md:eco_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"b0722"	"md:eco_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"b0723"	"md:eco_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"b0724"	"md:eco_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"b0726"	"md:eco_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"b0727"	"md:eco_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"b0728"	"md:eco_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"b0729"	"md:eco_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"b0771"	"md:eco_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"b1136"	"md:eco_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"b1276"	"md:eco_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"b1611"	"md:eco_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"b1612"	"md:eco_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"b2210"	"md:eco_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"b3236"	"md:eco_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"b4122"	"md:eco_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"b4151"	"md:eco_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"b4152"	"md:eco_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"b4153"	"md:eco_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"b4154"	"md:eco_M00009"	"Citrate cycle (TCA cycle, Krebs cycle)"
"b0118"	"md:eco_M00010"	"Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate"
"b0720"	"md:eco_M00010"	"Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate"
"b0771"	"md:eco_M00010"	"Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate"
"b1136"	"md:eco_M00010"	"Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate"
"b1276"	"md:eco_M00010"	"Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate"
"b0116"	"md:eco_M00011"	"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
"b0721"	"md:eco_M00011"	"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
"b0722"	"md:eco_M00011"	"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
"b0723"	"md:eco_M00011"	"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
"b0724"	"md:eco_M00011"	"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
"b0726"	"md:eco_M00011"	"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
"b0727"	"md:eco_M00011"	"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
"b0728"	"md:eco_M00011"	"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
"b0729"	"md:eco_M00011"	"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
"b1611"	"md:eco_M00011"	"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
"b1612"	"md:eco_M00011"	"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
"b2210"	"md:eco_M00011"	"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
"b3236"	"md:eco_M00011"	"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
"b4122"	"md:eco_M00011"	"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
"b4151"	"md:eco_M00011"	"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
"b4152"	"md:eco_M00011"	"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
"b4153"	"md:eco_M00011"	"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
"b4154"	"md:eco_M00011"	"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
"b0118"	"md:eco_M00012"	"Glyoxylate cycle"
"b0720"	"md:eco_M00012"	"Glyoxylate cycle"
"b0771"	"md:eco_M00012"	"Glyoxylate cycle"
"b1276"	"md:eco_M00012"	"Glyoxylate cycle"
"b2976"	"md:eco_M00012"	"Glyoxylate cycle"
"b3236"	"md:eco_M00012"	"Glyoxylate cycle"
"b4014"	"md:eco_M00012"	"Glyoxylate cycle"
"b4015"	"md:eco_M00012"	"Glyoxylate cycle"
"b0242"	"md:eco_M00015"	"Proline biosynthesis, glutamate => proline"
"b0243"	"md:eco_M00015"	"Proline biosynthesis, glutamate => proline"
"b0386"	"md:eco_M00015"	"Proline biosynthesis, glutamate => proline"
"b0002"	"md:eco_M00016"	"Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine"
"b0031"	"md:eco_M00016"	"Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine"
"b0166"	"md:eco_M00016"	"Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine"
"b0268"	"md:eco_M00016"	"Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine"
"b2472"	"md:eco_M00016"	"Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine"
"b2478"	"md:eco_M00016"	"Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine"
"b2838"	"md:eco_M00016"	"Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine"
"b3359"	"md:eco_M00016"	"Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine"
"b3433"	"md:eco_M00016"	"Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine"
"b3809"	"md:eco_M00016"	"Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine"
"b3940"	"md:eco_M00016"	"Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine"
"b4024"	"md:eco_M00016"	"Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine"
"b4298"	"md:eco_M00016"	"Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine"
"b0002"	"md:eco_M00017"	"Methionine biosynthesis, apartate => homoserine => methionine"
"b3008"	"md:eco_M00017"	"Methionine biosynthesis, apartate => homoserine => methionine"
"b3433"	"md:eco_M00017"	"Methionine biosynthesis, apartate => homoserine => methionine"
"b3829"	"md:eco_M00017"	"Methionine biosynthesis, apartate => homoserine => methionine"
"b3939"	"md:eco_M00017"	"Methionine biosynthesis, apartate => homoserine => methionine"
"b3940"	"md:eco_M00017"	"Methionine biosynthesis, apartate => homoserine => methionine"
"b4013"	"md:eco_M00017"	"Methionine biosynthesis, apartate => homoserine => methionine"
"b4019"	"md:eco_M00017"	"Methionine biosynthesis, apartate => homoserine => methionine"
"b4024"	"md:eco_M00017"	"Methionine biosynthesis, apartate => homoserine => methionine"
"b0002"	"md:eco_M00018"	"Threonine biosynthesis, aspartate => homoserine => threonine"
"b0003"	"md:eco_M00018"	"Threonine biosynthesis, aspartate => homoserine => threonine"
"b0004"	"md:eco_M00018"	"Threonine biosynthesis, aspartate => homoserine => threonine"
"b3433"	"md:eco_M00018"	"Threonine biosynthesis, aspartate => homoserine => threonine"
"b3940"	"md:eco_M00018"	"Threonine biosynthesis, aspartate => homoserine => threonine"
"b4024"	"md:eco_M00018"	"Threonine biosynthesis, aspartate => homoserine => threonine"
"b0077"	"md:eco_M00019"	"Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine"
"b0078"	"md:eco_M00019"	"Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine"
"b3670"	"md:eco_M00019"	"Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine"
"b3671"	"md:eco_M00019"	"Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine"
"b3769"	"md:eco_M00019"	"Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine"
"b3770"	"md:eco_M00019"	"Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine"
"b3771"	"md:eco_M00019"	"Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine"
"b3774"	"md:eco_M00019"	"Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine"
"b0907"	"md:eco_M00020"	"Serine biosynthesis, glycerate-3P => serine"
"b2913"	"md:eco_M00020"	"Serine biosynthesis, glycerate-3P => serine"
"b4388"	"md:eco_M00020"	"Serine biosynthesis, glycerate-3P => serine"
"b2414"	"md:eco_M00021"	"Cysteine biosynthesis, serine => cysteine"
"b2421"	"md:eco_M00021"	"Cysteine biosynthesis, serine => cysteine"
"b3607"	"md:eco_M00021"	"Cysteine biosynthesis, serine => cysteine"
"b0388"	"md:eco_M00022"	"Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate"
"b0754"	"md:eco_M00022"	"Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate"
"b0908"	"md:eco_M00022"	"Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate"
"b1693"	"md:eco_M00022"	"Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate"
"b1704"	"md:eco_M00022"	"Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate"
"b2329"	"md:eco_M00022"	"Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate"
"b2601"	"md:eco_M00022"	"Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate"
"b3281"	"md:eco_M00022"	"Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate"
"b3389"	"md:eco_M00022"	"Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate"
"b3390"	"md:eco_M00022"	"Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate"
"b1260"	"md:eco_M00023"	"Tryptophan biosynthesis, chorismate => tryptophan"
"b1261"	"md:eco_M00023"	"Tryptophan biosynthesis, chorismate => tryptophan"
"b1262"	"md:eco_M00023"	"Tryptophan biosynthesis, chorismate => tryptophan"
"b1263"	"md:eco_M00023"	"Tryptophan biosynthesis, chorismate => tryptophan"
"b1264"	"md:eco_M00023"	"Tryptophan biosynthesis, chorismate => tryptophan"
"b2599"	"md:eco_M00024"	"Phenylalanine biosynthesis, chorismate => phenylalanine"
"b2600"	"md:eco_M00024"	"Phenylalanine biosynthesis, chorismate => phenylalanine"
"b4054"	"md:eco_M00024"	"Phenylalanine biosynthesis, chorismate => phenylalanine"
"b2599"	"md:eco_M00025"	"Tyrosine biosynthesis, chorismate => tyrosine"
"b2600"	"md:eco_M00025"	"Tyrosine biosynthesis, chorismate => tyrosine"
"b4054"	"md:eco_M00025"	"Tyrosine biosynthesis, chorismate => tyrosine"
"b2019"	"md:eco_M00026"	"Histidine biosynthesis, PRPP => histidine"
"b2020"	"md:eco_M00026"	"Histidine biosynthesis, PRPP => histidine"
"b2021"	"md:eco_M00026"	"Histidine biosynthesis, PRPP => histidine"
"b2022"	"md:eco_M00026"	"Histidine biosynthesis, PRPP => histidine"
"b2023"	"md:eco_M00026"	"Histidine biosynthesis, PRPP => histidine"
"b2024"	"md:eco_M00026"	"Histidine biosynthesis, PRPP => histidine"
"b2025"	"md:eco_M00026"	"Histidine biosynthesis, PRPP => histidine"
"b2026"	"md:eco_M00026"	"Histidine biosynthesis, PRPP => histidine"
"b1302"	"md:eco_M00027"	"GABA (gamma-Aminobutyrate) shunt"
"b1493"	"md:eco_M00027"	"GABA (gamma-Aminobutyrate) shunt"
"b2661"	"md:eco_M00027"	"GABA (gamma-Aminobutyrate) shunt"
"b2662"	"md:eco_M00027"	"GABA (gamma-Aminobutyrate) shunt"
"b3517"	"md:eco_M00027"	"GABA (gamma-Aminobutyrate) shunt"
"b2818"	"md:eco_M00028"	"Ornithine biosynthesis, glutamate => ornithine"
"b3359"	"md:eco_M00028"	"Ornithine biosynthesis, glutamate => ornithine"
"b3957"	"md:eco_M00028"	"Ornithine biosynthesis, glutamate => ornithine"
"b3958"	"md:eco_M00028"	"Ornithine biosynthesis, glutamate => ornithine"
"b3959"	"md:eco_M00028"	"Ornithine biosynthesis, glutamate => ornithine"
"b0522"	"md:eco_M00048"	"Inosine monophosphate biosynthesis, PRPP + glutamine => IMP"
"b0523"	"md:eco_M00048"	"Inosine monophosphate biosynthesis, PRPP + glutamine => IMP"
"b1131"	"md:eco_M00048"	"Inosine monophosphate biosynthesis, PRPP + glutamine => IMP"
"b1849"	"md:eco_M00048"	"Inosine monophosphate biosynthesis, PRPP + glutamine => IMP"
"b2312"	"md:eco_M00048"	"Inosine monophosphate biosynthesis, PRPP + glutamine => IMP"
"b2476"	"md:eco_M00048"	"Inosine monophosphate biosynthesis, PRPP + glutamine => IMP"
"b2499"	"md:eco_M00048"	"Inosine monophosphate biosynthesis, PRPP + glutamine => IMP"
"b2500"	"md:eco_M00048"	"Inosine monophosphate biosynthesis, PRPP + glutamine => IMP"
"b2557"	"md:eco_M00048"	"Inosine monophosphate biosynthesis, PRPP + glutamine => IMP"
"b4005"	"md:eco_M00048"	"Inosine monophosphate biosynthesis, PRPP + glutamine => IMP"
"b4006"	"md:eco_M00048"	"Inosine monophosphate biosynthesis, PRPP + glutamine => IMP"
"b0474"	"md:eco_M00049"	"Adenine ribonucleotide biosynthesis, IMP => ADP,ATP"
"b1131"	"md:eco_M00049"	"Adenine ribonucleotide biosynthesis, IMP => ADP,ATP"
"b1676"	"md:eco_M00049"	"Adenine ribonucleotide biosynthesis, IMP => ADP,ATP"
"b1854"	"md:eco_M00049"	"Adenine ribonucleotide biosynthesis, IMP => ADP,ATP"
"b2518"	"md:eco_M00049"	"Adenine ribonucleotide biosynthesis, IMP => ADP,ATP"
"b4177"	"md:eco_M00049"	"Adenine ribonucleotide biosynthesis, IMP => ADP,ATP"
"b1676"	"md:eco_M00050"	"Guanine ribonucleotide biosynthesis IMP => GDP,GTP"
"b1854"	"md:eco_M00050"	"Guanine ribonucleotide biosynthesis IMP => GDP,GTP"
"b2507"	"md:eco_M00050"	"Guanine ribonucleotide biosynthesis IMP => GDP,GTP"
"b2508"	"md:eco_M00050"	"Guanine ribonucleotide biosynthesis IMP => GDP,GTP"
"b2518"	"md:eco_M00050"	"Guanine ribonucleotide biosynthesis IMP => GDP,GTP"
"b3648"	"md:eco_M00050"	"Guanine ribonucleotide biosynthesis IMP => GDP,GTP"
"b0032"	"md:eco_M00051"	"Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP"
"b0033"	"md:eco_M00051"	"Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP"
"b0945"	"md:eco_M00051"	"Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP"
"b1062"	"md:eco_M00051"	"Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP"
"b1281"	"md:eco_M00051"	"Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP"
"b3642"	"md:eco_M00051"	"Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP"
"b4244"	"md:eco_M00051"	"Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP"
"b4245"	"md:eco_M00051"	"Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP"
"b0910"	"md:eco_M00052"	"Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP"
"b2518"	"md:eco_M00052"	"Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP"
"b2780"	"md:eco_M00052"	"Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP"
"b1098"	"md:eco_M00053"	"Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP"
"b2065"	"md:eco_M00053"	"Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP"
"b2234"	"md:eco_M00053"	"Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP"
"b2235"	"md:eco_M00053"	"Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP"
"b2518"	"md:eco_M00053"	"Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP"
"b2675"	"md:eco_M00053"	"Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP"
"b2676"	"md:eco_M00053"	"Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP"
"b2827"	"md:eco_M00053"	"Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP"
"b3640"	"md:eco_M00053"	"Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP"
"b4238"	"md:eco_M00053"	"Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP"
"b0096"	"md:eco_M00060"	"Lipopolysaccharide biosynthesis, KDO2-lipid A"
"b0179"	"md:eco_M00060"	"Lipopolysaccharide biosynthesis, KDO2-lipid A"
"b0181"	"md:eco_M00060"	"Lipopolysaccharide biosynthesis, KDO2-lipid A"
"b0182"	"md:eco_M00060"	"Lipopolysaccharide biosynthesis, KDO2-lipid A"
"b0524"	"md:eco_M00060"	"Lipopolysaccharide biosynthesis, KDO2-lipid A"
"b0915"	"md:eco_M00060"	"Lipopolysaccharide biosynthesis, KDO2-lipid A"
"b1054"	"md:eco_M00060"	"Lipopolysaccharide biosynthesis, KDO2-lipid A"
"b1855"	"md:eco_M00060"	"Lipopolysaccharide biosynthesis, KDO2-lipid A"
"b3633"	"md:eco_M00060"	"Lipopolysaccharide biosynthesis, KDO2-lipid A"
"b1581"	"md:eco_M00061"	"D-Glucuronate degradation, D-glucuronate => pyruvate + D-glyceraldehyde 3P"
"b1850"	"md:eco_M00061"	"D-Glucuronate degradation, D-glucuronate => pyruvate + D-glyceraldehyde 3P"
"b3092"	"md:eco_M00061"	"D-Glucuronate degradation, D-glucuronate => pyruvate + D-glyceraldehyde 3P"
"b3526"	"md:eco_M00061"	"D-Glucuronate degradation, D-glucuronate => pyruvate + D-glyceraldehyde 3P"
"b4322"	"md:eco_M00061"	"D-Glucuronate degradation, D-glucuronate => pyruvate + D-glyceraldehyde 3P"
"b4323"	"md:eco_M00061"	"D-Glucuronate degradation, D-glucuronate => pyruvate + D-glyceraldehyde 3P"
"b0918"	"md:eco_M00063"	"CMP-KDO biosynthesis"
"b1215"	"md:eco_M00063"	"CMP-KDO biosynthesis"
"b3197"	"md:eco_M00063"	"CMP-KDO biosynthesis"
"b3198"	"md:eco_M00063"	"CMP-KDO biosynthesis"
"b0200"	"md:eco_M00064"	"ADP-L-glycero-D-manno-heptose biosynthesis"
"b0222"	"md:eco_M00064"	"ADP-L-glycero-D-manno-heptose biosynthesis"
"b3052"	"md:eco_M00064"	"ADP-L-glycero-D-manno-heptose biosynthesis"
"b3619"	"md:eco_M00064"	"ADP-L-glycero-D-manno-heptose biosynthesis"
"b0185"	"md:eco_M00082"	"Fatty acid biosynthesis, initiation"
"b1091"	"md:eco_M00082"	"Fatty acid biosynthesis, initiation"
"b1092"	"md:eco_M00082"	"Fatty acid biosynthesis, initiation"
"b2316"	"md:eco_M00082"	"Fatty acid biosynthesis, initiation"
"b3255"	"md:eco_M00082"	"Fatty acid biosynthesis, initiation"
"b3256"	"md:eco_M00082"	"Fatty acid biosynthesis, initiation"
"b0180"	"md:eco_M00083"	"Fatty acid biosynthesis, elongation"
"b0954"	"md:eco_M00083"	"Fatty acid biosynthesis, elongation"
"b1091"	"md:eco_M00083"	"Fatty acid biosynthesis, elongation"
"b1093"	"md:eco_M00083"	"Fatty acid biosynthesis, elongation"
"b1095"	"md:eco_M00083"	"Fatty acid biosynthesis, elongation"
"b1288"	"md:eco_M00083"	"Fatty acid biosynthesis, elongation"
"b2323"	"md:eco_M00083"	"Fatty acid biosynthesis, elongation"
"b1805"	"md:eco_M00086"	"beta-Oxidation, acyl-CoA synthesis"
"b0221"	"md:eco_M00087"	"beta-Oxidation"
"b1393"	"md:eco_M00087"	"beta-Oxidation"
"b2341"	"md:eco_M00087"	"beta-Oxidation"
"b2342"	"md:eco_M00087"	"beta-Oxidation"
"b3845"	"md:eco_M00087"	"beta-Oxidation"
"b3846"	"md:eco_M00087"	"beta-Oxidation"
"b0175"	"md:eco_M00093"	"Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE"
"b1409"	"md:eco_M00093"	"Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE"
"b2585"	"md:eco_M00093"	"Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE"
"b4160"	"md:eco_M00093"	"Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE"
"b0029"	"md:eco_M00096"	"C5 isoprenoid biosynthesis, non-mevalonate pathway"
"b0173"	"md:eco_M00096"	"C5 isoprenoid biosynthesis, non-mevalonate pathway"
"b0420"	"md:eco_M00096"	"C5 isoprenoid biosynthesis, non-mevalonate pathway"
"b1208"	"md:eco_M00096"	"C5 isoprenoid biosynthesis, non-mevalonate pathway"
"b2515"	"md:eco_M00096"	"C5 isoprenoid biosynthesis, non-mevalonate pathway"
"b2746"	"md:eco_M00096"	"C5 isoprenoid biosynthesis, non-mevalonate pathway"
