ID	name	function	coord	NPEQ	essentiality
STMMW_83added		hypothetical protein	73437-73592	-1.02465083430613	non-essential
STMMW_84added	ssb_2	Single-stranded DNA-binding protein	74186-74704	2.10730031791888	essential
STMMW_85added		hypothetical protein	74759-75001	0.833700331593933	non-essential
STMMW_86added		Plasmid SOS inhibition protein (PsiB)	77110-77541	-0.804463846350821	non-essential
STMMW_87added		PsiA protein	77538-78275	-0.67472777316561	non-essential
STMMW_88added		hypothetical protein	78524-78682	-1.00344417472556	non-essential
STMMW_89added		hypothetical protein	78785-79054	-0.519511996296894	non-essential
STMMW_90added		hypothetical protein	79101-79391	-0.0880682526808613	non-essential
STMMW_91added		Transglycosylase SLT domain protein	79914-80384	-1.29912841202489	non-essential
STMMW_92added	traM	Relaxosome protein TraM	80799-81179	-1.1397511005869	non-essential
STMMW_93added		PAS fold protein	81372-82058	-0.851772034858106	non-essential
STMMW_94added	traY	Relaxosome protein TraY	82152-82379	-0.246458337990815	non-essential
STMMW_95added	traA	Pilin precursor	82421-82783	-0.427488369336917	non-essential
STMMW_96added		TraL protein	82798-83109	-1.3353013774878	non-essential
STMMW_97added		TraE protein	83131-83697	-0.882629669852824	non-essential
STMMW_98added		TraK protein	83684-84424	-0.320589270361741	non-essential
STMMW_99added		Bacterial conjugation TrbI-like protein	84424-85845	-0.795742601985549	non-essential
STMMW_100added		TraP protein	85835-86431	-0.923889397250862	non-essential
STMMW_101added		hypothetical protein	86418-86654	-0.309727050360689	non-essential
STMMW_102added		Type IV conjugative transfer system lipoprotein (TraV)	86651-87166	-1.3204021358429	non-essential
STMMW_103added		hypothetical protein	87301-87522	-0.48090694333931	non-essential
STMMW_104added		hypothetical protein	87515-87982	-0.451539772170904	non-essential
STMMW_105added		hypothetical protein	87979-88098	-2.85139720138396	beneficial-loss
STMMW_106added		hypothetical protein	88099-88362	0.147484690020095	non-essential
STMMW_107added		F pilus assembly Type-IV secretion system for plasmid transfer	88378-91026	-0.462278704203664	non-essential
STMMW_108added		Type-F conjugative transfer system protein (TrbI_Ftype)	91001-91387	0.00627962908808806	non-essential
STMMW_109added		hypothetical protein	91384-92016	0.10799012576805	non-essential
STMMW_110added		TraU protein	92013-93005	-0.268653481375775	non-essential
STMMW_111added		hypothetical protein	93030-93332	-0.554068920128809	non-essential
STMMW_112added		hypothetical protein	93992-94411	-0.399020649882496	non-essential
STMMW_113added		conjugal transfer mating pair stabilization protein TraN	94408-96234	-0.043293313700731	non-essential
STMMW_114added		hypothetical protein	96472-97221	-0.57145152064171	non-essential
STMMW_115added		Type-F conjugative transfer system pilin chaperone (TraQ)	97435-97728	-0.312517833674146	non-essential
STMMW_116added		hypothetical protein	97715-98263	0.298370370636232	non-essential
STMMW_117added		hypothetical protein	99632-102454	0.0247836432708698	non-essential
STMMW_118added		Plasmid conjugative transfer entry exclusion protein TraS	102476-102964	-0.21806787726934	non-essential
STMMW_119added	ylpA	Lipoprotein YlpA precursor	103006-103731	-0.00204929468293362	non-essential
STMMW_120added	traD	Coupling protein TraD	104108-106270	0.779188569064553	non-essential
STMMW_121added	vapB_2	Antitoxin VapB	106677-106904	1.42219872238181	non-essential
STMMW_122added	traI	Multifunctional conjugation protein TraI	106986-112244	1.19812667497453	non-essential
STMMW_123added		TraX protein	112264-113004	-0.576023090003189	non-essential
STMMW_124added	finO	Fertility inhibition protein	113059-113622	-0.722622139193484	non-essential
STMMW_125added		hypothetical protein	113737-114021	-0.321631358700787	non-essential
STMMW_126added		hypothetical protein	114028-114189	-0.921649673694573	non-essential
STMMW_127added		hypothetical protein	114311-114484	0.231774564554536	non-essential
STMMW_128added		hypothetical protein	114618-114797	-0.440502769718166	non-essential
STMMW_129added		Replication regulatory protein RepB	114997-115242	-0.354819784854158	non-essential
STMMW_130added		IncFII RepA protein family protein	115562-116431	-0.944552191043708	non-essential
