argS	arginyl-tRNA synthetase	b1876	7	BW25113_1876	3.984072989	ETEC_1909	3.0896957092	CS17_02065	4.8513836604	NCTC13441_02005	4.1052259213	EC958_2099	3.2779784436	t0968	4.0192069179	SEN1094	3.8303061402	STM_MW18921	2.203825928	STMMW_18921	5.3394640012	SL3261_1844	4.3086580232	SL1344_1844	5.0883806894	ROD_19201	5.2725586293	ERS227112_04273	4.3735819272	BN373_29741	5.0822427226		
ariR	RcsB connector protein for regulation of biofilm and acid-resistance	b1166	0	BW25113_1166	0.1065752361	ETEC_1267	-0.880619931	CS17_01342	-0.7348301847	NCTC13441_02714	0.5884712916	EC958_1401	0.2258244113	t1145	0.3893751891	SEN1785	-0.05512093	STM_MW12731	0.4081124452	STMMW_12731	-0.0782603634	SL3261_1202	-0.2773989586	SL1344_1202	-0.4960360508	ROD_15401	1.6471088728	ERS227112_03215	-0.2478582178	BN373_13381	-0.5002186592	ENC_13760	0.0444859474
aspS	aspartyl-tRNA synthetase	b1866	7	BW25113_1866	2.5276920694	ETEC_1899	4.1822330737	CS17_02055	3.3820613434	NCTC13441_02015	4.0940952631	EC958_2089	3.4578263515	t0976	4.1386102671	SEN1102	3.2869528033	STM_MW18841	3.670523745	STMMW_18841	3.7424452516	SL3261_1836	2.7841057098	SL1344_1836	5.143020584	ROD_19071	5.0881051605	ERS227112_04281	4.450943941	BN373_29661	5.200162411		
bamD	BamABCDE complex OM biogenesis lipoprotein	b2595	7	BW25113_2595	2.4422151101	ETEC_2804	1.9848831117	CS17_02883	3.0244519129	NCTC13441_01145	2.4829811061	EC958_2899	2.7068085769	t2619	2.6394823518	SEN2586	0.4812012099	STM_MW26791	2.5554817171	STMMW_26791	0.9331647568	SL3261_2623	2.9148074233	SL1344_2623	1.9128039237	ROD_25371	2.9620928896	ERS227112_01726	2.7932947874	BN373_35721	3.0080284893	ENC_27930	2.5846326608
bcsB	regulator of cellulose synthase, cyclic di-GMP binding	b3532	7	BW25113_3532	-0.1811016261	ETEC_3778	-0.4455470145	CS17_03970	-0.7225064898	NCTC13441_00157	-0.5824870799	EC958_3937	-0.3118168638	t3899	-0.258169523	SEN3441	-0.1539659414	STM_MW36071	0.0450816218	STMMW_36071	-0.0767237315	SL3261_3583	-0.1019830039	SL1344_3583	-0.0733643322	ROD_42751	-0.3164029748	ERS227112_00702	0.2414293656	BN373_45191	-0.0700310351	ENC_27300	-0.7688374214
bhsA	biofilm, cell surface and signaling protein	b1112	0	BW25113_1112	1.7369317513	ETEC_1177	1.787068211	CS17_01250	0.6315598421	NCTC13441_02800	1.1415152109	EC958_1309	0.7619266867	t1706	0.4172974915	SEN1835	0.2634362815	STM_MW12231	-0.5779909026	STMMW_12231	-0.2201811554	SL3261_1151	0.2578055401	SL1344_1151	-0.5624044738	ROD_11761	0.0210821531	ERS227112_03588	0.003629356	BN373_17241	-0.3982953312		
birA	bifunctional biotin-[acetylCoA carboxylase] holoenzyme synthetase/ DNA-binding transcriptional repressor, bio-5'-AMP-binding	BW25113_3973	2.376550247	b3973	7	ETEC_4237	3.450482305	CS17_04435	2.7676494898	NCTC13441_04522	2.3902626068	EC958_5089	2.2693227393	t3488	1.7813062852	SEN3927	2.6524622594	STM_MW40971	3.5795174716	STMMW_40971	2.6911196591	SL3261_4082	2.5935371669	SL1344_4082	2.6365350491	ROD_37761	2.2199250997	ERS227112_01821	2.8504708992	BN373_49711	2.6331283218		
bspRIM	Modification methylase BspRI,DNA cytosine methylase,DNA (cytosine-5-)-methyltransferase,C-5 cytosine-specific DNA methylase	NCTC13441_04115	4.1158884687	EC958_0009	4.4373403356																												
can	carbonic anhydrase	b0126	7	BW25113_0126	1.0829850947	ETEC_0122	2.846061394	CS17_00136	2.5788950529	NCTC13441_03855	2.5999087553	EC958_0268	1.8906540288	t0176	2.023893514	SEN0176	2.2243358505	STM_MW01771	1.7891385061	STMMW_01771	2.5908341468	SL3261_0172	1.5905537851	SL1344_0172	3.1211780789	ROD_01381	2.6838689207	ERS227112_02475	-0.3584276226	BN373_06241	-0.0485398897	ENC_46420	-0.9981765386
casE	CRISPR RNA precursor cleavage enzyme; CRISP RNA (crRNA) containing Cascade antiviral complex protein	b2756	0	BW25113_2756	-0.385541311	ETEC_2947	-0.2232185545	CS17_03081	-0.0058740202	t2840	0.5527864896	SEN2778	-0.2540068957	STM_MW29021	-0.831913373	STMMW_29021	-0.469275929	SL3261_2918	-0.2907211533	SL1344_2918	-0.3622462409	ROD_30501	1.8172179301										
cca	multifunctional Cca protein [includes: tRNA nucleotidyltransferase; 2'-nucleotidase; 2',3'-cyclic phosphodiesterase; phosphatase]	ETEC_3327	2.1566690667	b3056	7	BW25113_3056	2.5237664323	CS17_03486	1.5544745838	EC958_3461	1.5969106764	NCTC13441_00636	2.0470837782	t3124	3.3412123315	SEN3046	3.9251122019	STM_MW31651	3.6225465302	STMMW_31651	4.2706586166	SL3261_3177	4.3254145073	SL1344_3177	4.4041024679	ROD_36001	3.2012893563	ERS227112_01146	3.6663707978	BN373_41131	3.3478788612		
cdsA	CDP-diglyceride synthase	b0175	7	BW25113_0175	2.5900940925	ETEC_0170	2.0580703914	CS17_00185	3.7093151509	NCTC13441_03801	2.4554339926	EC958_0321	3.433756231	t0223	2.2491518119	SEN0229	4.5275899334	STM_MW02281	1.8374499558	STMMW_02281	2.6374232131	SL3261_0223	3.1312113483	SL1344_0223	2.5374818569	ROD_01781	3.3810787237	ERS227112_02530	2.6291495518	BN373_06801	3.2214311273		
chbF	phospho-chitobiase; general 6-phospho-beta-glucosidase activity	b1734	0	BW25113_1734	-0.195235925	ETEC_1766	0.2181547978	CS17_01918	1.6865586911	NCTC13441_02146	-0.2312464026	EC958_1955	-0.0634022623	t1195	-0.0533780427	SEN1727	-0.3832113698	STM_MW13231	-0.3471087146	STMMW_13231	0.2231756466	SL3261_1251	0.5397214621	SL1344_1251	-0.0157472006	ROD_13221	0.034766811	ERS227112_05499	-0.2287833381	BN373_18571	-0.3890511372	ENC_14340	-0.5330481703
chpS	antitoxin of the ChpBS toxin-antitoxin system	b4224	7	BW25113_4224	-0.7722226263	CS17_04711	-0.9205598563	NCTC13441_04222	-0.8322742057	EC958_4718	-0.7955906558	ROD_32841	-0.5118135649																				
cI	repressor protein	STM_MW32121	2.6900609511	STMMW_32121	3.1366591888	ROD_09351	3.0862647382	ERS227112_03320	4.5241995194	BN373_14531	3.2135030604	t3402	2.917761099	SL1344_2633	4.1361877918	SL3261_2633	3.8042153017																
cI	bacteriophage repressor protein cI	SL3261_2708	3.1875564703	SL1344_2708	2.3679858919	t4337	4.324542385																										
cI	putative phage repressor protein	ETEC_4315	3.6402911466	NCTC13441_02569	3.4809383806	EC958_4914	2.7383001458																										
cI	putative cI regulatory protein	ETEC_0274	3.2987812886	CS17_00789	1.8354904825	NCTC13441_02766	3.6665696562	EC958_1344	2.9575417382	SEN1955	3.7287886582	STM_MW20241	3.606726651	STMMW_20241	2.6789171956	SL3261_1967	3.1890468831	SL1344_1967	3.7593951136	ROD_26211	3.0734124203												
cI	helix-turn-helix domain-containing protein	CS17_02569	1.2920479568	NCTC13441_03048	1.9631880889	EC958_4871	1.6010330388	ROD_36981	2.3660740867																								
citX	apo-citrate lyase phosphoribosyl-dephospho-CoA transferase,2'-(5''-triphosphoribosyl)-3'-dephospho-CoA:apo-citrate lyase,Phosphoribosyl-dephospho-CoA transferase (holo-ACP synthetase),holo-ACP synthase CitX,Apo-citrate lyase phosphoribosyl-dephospho-CoA transferase	CS17_00621	-0.0800050491	b0614	0	BW25113_0614	2.1448857517	ETEC_0643	0.03915816	NCTC13441_03380	-0.338154191	EC958_0733	-0.0922351146	t2247	-0.4335648098	SEN0589	-0.2534983218	STM_MW06851	-0.1360499085	STMMW_06851	-0.4223674782	SL3261_0608	-0.4144095622	SL1344_0608	-0.4207297528	ROD_06291	-0.346784517						
clpP	proteolytic subunit of ClpA-ClpP and ClpX-ClpP ATP-dependent serine proteases	b0437	0	BW25113_0437	-0.8401189387	ETEC_0490	-0.0955477663	CS17_00468	-0.8928115419	NCTC13441_03542	0.1223894349	EC958_0576	-0.2819961299	t2412	0.3719040972	SEN0430	2.3959440135	STM_MW05191	0.8385052913	STMMW_05191	2.3537844137	SL3261_0442	0.9235689701	SL1344_0442	1.1972350816	ROD_04921	0.2511479671	ERS227112_02750	0.1037414268	BN373_08881	-0.662453431	ENC_44340	-0.2287225675
clpX	ATPase and specificity subunit of ClpX-ClpP ATP-dependent serine protease	b0438	0	BW25113_0438	-0.52788933	ETEC_0491	0.0183392038	CS17_00469	-0.9676266846	NCTC13441_03541	0.0212407372	EC958_0577	-0.1195023506	t2411	-0.0149680982	SEN0431	1.6417009122	STM_MW05201	1.9413891987	STMMW_05201	3.007994733	SL3261_0443	0.5677583605	SL1344_0443	1.1059524999	ROD_04931	0.1158335479	ERS227112_02751	0.0390946813	BN373_08891	-0.0809409896	ENC_23060	0.4028353373
cmk	cytidylate kinase	b0910	0	BW25113_0910	0.5677723194	ETEC_0978	0.7529174157	CS17_00973	0.1022790796	NCTC13441_02979	0.9254890766	EC958_1120	0.6081922713	t1954	0.862987556	SEN0884	0.3808658973	STM_MW09911	0.8308844796	STMMW_09911	0.5103255955	SL1344_0917	0.9938697289	ROD_09781	1.5280988955	ERS227112_03425	0.7754275099	BN373_15531	2.5124986354	ENC_17730	1.0926101934		
coaE	dephospho-CoA kinase	b0103	7	BW25113_0103	1.9238042845	ETEC_0100	1.5015598531	CS17_00102	3.3193418817	NCTC13441_03883	2.2110604351	EC958_0243	2.4991348405	t0146	1.9501180025	SEN0144	1.5464947557	STM_MW01461	1.8102995578	STMMW_01461	1.8912092668	SL3261_0140	1.5015187656	SL1344_0140	2.0283876952	ROD_01081	2.5417179099	ERS227112_02443	2.3696674283	BN373_05951	2.7439398395	ENC_46140	2.2546054331
cohE	e14 prophage; repressor protein phage e14	b1145	7	BW25113_1145	3.0044045785	ETEC_4682	4.1704644753																										
cph2_1	conserved hypothetical protein	t1011	-0.5540271865	ERS227112_03386	-1.4977804649	BN373_15151	-0.7391470054	ENC_11760	0.4460734504	CS17_00831	0.0005883684	ETEC_1093	1.1615389867	BW25113_1025	1.6508085815	b1025	0	NCTC13441_02881	0.3973687539	EC958_1223	0.4783693527												
cro	represror Cro,Uncharacterized protein conserved in bacteria, prophage-related	CS17_00790	-0.7282377948	NCTC13441_02765	0.3922853628	EC958_1345	0.2052028834	STM_MW03551	1.3802919407	STMMW_03551	0.4528148284	ERS227112_05428	1.8651102933	ENC_17400	-0.3565394903																		
croE	e14 prophage; putative DNA-binding transcriptional regulator	b1146	0	BW25113_1146	1.8628565542																												
crr	glucose-specific enzyme IIA component of PTS	b2417	0	BW25113_2417	1.2584651523	ETEC_2530	1.6734420248	CS17_02706	0.4360141752	NCTC13441_01301	1.5174740161	EC958_2744	1.0358676422	t0424	2.4110166727	SEN2414	1.6498849586	STM_MW24521	2.6627216096	STMMW_24521	1.6032535807	SL3261_2396	1.6509638046	SL1344_2396	1.3230250115	ROD_23761	1.3618282572	ERS227112_03815	2.5282674215	BN373_34231	1.278660741	ENC_38370	1.4653757476
cspA	RNA chaperone and antiterminator, cold-inducible	b3556	0	BW25113_3556	1.1211064284	EC958_3962	-0.5013267715	t3870	0.3745411242	SEN3472	1.2467877133	STM_MW36391	1.9005720925	STMMW_36391	0.9569380069	SL3261_3615	0.8275724297	SL1344_3615	0.5959458227	ROD_42491	0.2858212769	BN373_45551	0.3003896468	ENC_01650	0.3417587953								
cspI	Qin prophage; cold shock protein	b1552	0	BW25113_1552	0.4677616583	t0882	0.2671460918	SEN1014	1.3184454787	STM_MW19751	2.4989640224	STMMW_19751	0.6853750688	SL3261_1924	0.4900250801	SL1344_1924	0.6180493637																
csrA	pleiotropic regulatory protein for carbon source metabolism	b2696	7	BW25113_2696	1.1220316936	ETEC_2887	0.7651428303	CS17_03014	1.0492063819	NCTC13441_01081	1.1386935613	EC958_2961	1.0540618881	t2727	1.7711545313	SEN2667	1.62531347	STM_MW27881	1.5706239184	STMMW_27881	1.2956190078	SL3261_2806	1.5708525957	SL1344_2806	1.1762263817	ROD_31181	0.9926640493	ERS227112_01633	2.036978714	BN373_36611	1.4510378847	ENC_29410	1.0327864567
cydA	cytochrome d terminal oxidase, subunit I	b0733	7	BW25113_0733	1.7138943557	ETEC_0743	2.5613012965	CS17_00731	2.0488282079	NCTC13441_03262	4.0263618454	EC958_0850	0.8092731419	t2136	0.5865491762	SEN0690	1.2395078348	STM_MW07971	1.7904688884	STMMW_07971	1.309662805	SL3261_0722	1.9150996371	SL1344_0722	2.5088091537	ROD_07271	0.7551709732	ERS227112_03179	-0.4967480977	BN373_13101	0.1690864156	ENC_20050	2.4143286334
cydB	cytochrome d terminal oxidase, subunit II	b0734	0	BW25113_0734	1.4682594009	ETEC_0744	2.2308220267	CS17_00732	2.8671271423	NCTC13441_03261	3.1674864679	EC958_0851	0.7458849167	t2135	0.5271015205	SEN0691	1.31934636	STM_MW07981	2.6030430612	STMMW_07981	1.8529672	SL3261_0723	1.4591729962	SL1344_0723	2.6564170719	ROD_07281	0.3103745379	ERS227112_03180	-0.5500385891	BN373_13111	-0.1672315475	ENC_20040	2.2956141887
cydC	glutathione/cysteine ABC transporter export permease/ATPase	b0886	7	BW25113_0886	2.9991106741	ETEC_0954	2.5098546112	CS17_00948	3.4676197968	NCTC13441_03107	3.3919416819	EC958_0998	0.6389629788	t1978	0.8937200006	SEN0860	2.1288981134	STM_MW09681	2.8229850472	STMMW_09681	1.3497277367	SL3261_0894	1.7586488632	SL1344_0894	2.4144145595	ROD_09501	1.0622713447	ERS227112_03405	-0.0865282767	BN373_15341	0.4035072638		
cydD	glutathione/cysteine ABC transporter export permease/ATPase	b0887	0	BW25113_0887	3.8642829118	ETEC_0955	2.3088122015	CS17_00949	3.7320769247	NCTC13441_03106	4.2045278316	EC958_0999	0.5018489344	t1977	0.7261752557	SEN0861	2.2009764508	STM_MW09691	1.9028622623	STMMW_09691	1.5730798636	SL3261_0895	2.0697326482	SL1344_0895	2.5866645275	ROD_09511	1.2876809739	ERS227112_03406	-0.1797449311	BN373_15351	0.2293149295	ENC_17950	4.4667538099
cysB	N-acetylserine-responsive cysteine regulon transcriptional activator; autorepressor	b1275	0	BW25113_1275	1.7213762506	ETEC_1377	2.0126328316	CS17_01457	1.2969828586	NCTC13441_02491	1.6539361682	EC958_1605	2.0225219503	t1626	0.77481288	SEN1320	1.2602047946	STM_MW17081	1.6753213852	STMMW_17081	0.6952596384	SL3261_1645	0.7260148748	SL1344_1645	1.2936365245	ROD_17281	0.3960186941	ERS227112_05458	2.7549216331	BN373_18961	0.8551305047	ENC_08340	0.813486641
cysE	serine acetyltransferase	b3607	0	BW25113_3607	0.9780285424	ETEC_3850	1.3113366613	CS17_04056	1.1964485643	NCTC13441_00076	1.4109225776	EC958_4015	2.0040211259	t3820	0.4644096103	SEN3521	1.6340381465	STM_MW36871	3.2185466573	STMMW_36871	1.6541367272	SL3261_3665	1.0514795335	SL1344_3665	1.8721340395	ROD_42091	1.0106744766	ERS227112_00627	3.2765926703	BN373_45931	1.738596157	ENC_02250	1.0528873388
cysS	cysteinyl-tRNA synthetase	b0526	7	BW25113_0526	3.658741192	ETEC_0578	3.5631901985	CS17_00552	5.6276812022	NCTC13441_03449	3.7259267072	EC958_0665	4.3953826849	t2324	3.3559130579	SEN0518	2.1314719027	STM_MW06051	1.6056395234	STMMW_06051	-0.6578913117	SL3261_0530	4.0049947054	SL1344_0530	4.5092287993	ROD_05581	4.3154099863	ERS227112_02833	3.7283881876	BN373_09711	3.6264422267	ENC_22230	2.9089427646
dam	DNA adenine methyltransferase	b3387	0	BW25113_3387	-1.3893113494	ETEC_3637	-0.0613453867	CS17_03808	3.1920934971	NCTC13441_00313	-0.1281872658	EC958_3778	-0.2442826701	t4022	-0.0391567102	SEN3310	-0.3368706651	STM_MW34741	-0.1462881491	STMMW_34741	-0.561303869	SL3261_3451	0.2209329237	SL1344_3451	-0.1656842338	ROD_44361	-0.2788396308	ERS227112_00827	3.2412746967	BN373_43951	-0.1236826948	ENC_25840	1.6772458962
dapA	dihydrodipicolinate synthase	b2478	0	BW25113_2478	2.8202641126	ETEC_2583	3.4732313547	CS17_02761	2.3259872884	NCTC13441_01250	2.7715764659	EC958_2795	2.727298716	t0370	2.5278106634	SEN2468	3.2181903022	STM_MW25071	2.2848313933	STMMW_25071	1.6154075612	SL3261_2452	3.0634671839	SL1344_2452	3.4624218511	ROD_24271	3.2140432434	ERS227112_03767	2.3665535149	BN373_34711	2.897549604	ENC_37950	2.7131018273
dapB	dihydrodipicolinate reductase	b0031	0	BW25113_0031	2.0734167817	ETEC_0031	3.5925478654	CS17_00030	2.6169179817	NCTC13441_03960	2.8669344686	EC958_0164	3.6431464341	t0066	2.5877523032	SEN0065	2.1521456382	STM_MW00651	2.5438800501	STMMW_00651	2.5549882652	SL3261_0065	1.791361979	SL1344_0065	2.6963309756	ROD_00341	3.3151926124	ERS227112_02375	2.7606250031	BN373_05241	3.5055436645	ENC_45560	2.7170131252
dapD	2,3,4,5-tetrahydropyridine-2-carboxylate N-succinyltransferase	b0166	0	BW25113_0166	2.4037604892	ETEC_0161	2.6817500767	CS17_00174	1.7551902041	NCTC13441_03812	2.7938848004	EC958_0312	2.0315314732	t0214	2.211596615	SEN0219	1.8256428444	STM_MW02191	2.4599273928	STMMW_02191	3.5013133455	SL3261_0214	3.0338336619	SL1344_0214	3.3075839251	ROD_01691	3.0771583823	ERS227112_02520	2.7295849819	BN373_06701	3.1140951946	ENC_46870	2.5964422259
dapE	N-succinyl-diaminopimelate deacylase	b2472	0	BW25113_2472	3.0737550086	ETEC_2576	3.160403125	CS17_02751	2.6364483775	NCTC13441_01258	3.0538284579	EC958_2788	1.8959579455	t0376	2.9152547439	SEN2462	2.954598674	STM_MW25021	1.7674323328	STMMW_25021	2.9834301811	SL3261_2446	2.8076945335	SL1344_2446	3.9427841743	ROD_24201	2.9529491017	ERS227112_03774	3.3893069711	BN373_34641	3.9461487654	ENC_38020	3.1870564553
dapF	diaminopimelate epimerase	b3809	0	BW25113_3809	2.6366484816	ETEC_4088	2.3039466291	CS17_04263	2.9700597356	NCTC13441_04710	3.3111191219	EC958_4271	0.7593134515	t3350	2.4662261933	SEN3744	2.1024665798	STM_MW39181	1.5240993621	STMMW_39181	3.1364606813	SL3261_3901	1.4513954321	SL1344_3901	2.5143799257	ROD_39421	2.676115999	ERS227112_01780	-0.6142915266	BN373_49331	1.0188240062	ENC_01980	1.0972929679
def	peptide deformylase	b3287	7	BW25113_3287	2.8279661429	ETEC_3538	3.0463091993	CS17_03721	-2.0756563553	NCTC13441_00409	3.0778816987	EC958_3680	2.8178452578	t4098	1.841553683	SEN3234	1.9031239177	STM_MW33991	2.2740788261	STMMW_33991	2.1582777783	SL3261_3373	2.9669918489	SL1344_3373	2.4928142309	ROD_45351	2.8372472711	ERS227112_00899	2.6856474204	BN373_43231	-0.3385220944	ENC_25010	2.3347471833
degS	serine endoprotease, periplasmic	b3235	7	BW25113_3235	3.0459787883	ETEC_3496	0.0644879813	CS17_03672	-0.5309384445	NCTC13441_00464	0.8114987425	EC958_3627	0.1564243337	t3265	1.1700593498	SEN3182	-1.073661227	STM_MW33481	-0.8684956838	STMMW_33481	-0.9471252492	SL3261_3321	-0.8150130837	SL1344_3321	-1.2110884301	ROD_45881	-0.1568534833	ERS227112_00963	1.7289874953	BN373_42841	-0.3716068954	ENC_34790	1.0161458089
der	GTPase; multicopy suppressor of ftsJ	b2511	7	BW25113_2511	2.4234364967	ETEC_2668	3.5299893867	CS17_02797	3.6629939402	NCTC13441_01225	3.7220909974	EC958_2821	4.2720470777	t0337	3.4245677439	SEN2499	1.8377723682	STM_MW25361	3.1609706503	STMMW_25361	3.0923453032	SL3261_2481	4.1268180995	SL1344_2481	3.6381060334	ROD_24541	4.5371268171	ERS227112_00074	4.1342146469	BN373_34981	3.2055433089		
dicA	Qin prophage; putative regulator for DicB	b1570	7	BW25113_1570	2.4356997509	NCTC13441_01922	2.6488728861	EC958_2173	2.3820889008	t1920	2.8263951238	STM_MW10231	2.8209631689	ENC_24350	0.1011223643	STMMW_10231	3.2592125389	SL1344_0950	2.9900384476	SL3261_0950	2.5237496056												
dnaG	DNA primase	b3066	7	BW25113_3066	4.5837607822	ETEC_3337	3.3647453416	CS17_03496	4.719336085	NCTC13441_00626	3.1415348043	EC958_3472	5.8769896941	t3130	4.6758136013	SEN3053	3.2453376382	STM_MW31711	3.9503623463	STMMW_31711	3.2382739309	SL3261_3184	4.3572987381	SL1344_3184	3.4607007796	ROD_36181	3.8646044325	ERS227112_01132	4.5992353546	BN373_41281	4.9538271213		
dnaJ	chaperone Hsp40, DnaK co-chaperone	b0015	0	BW25113_0015	-0.6247592806	ETEC_0014	1.1003024461	CS17_00015	-0.69750893	NCTC13441_03977	0.1726123191	EC958_0147	0.0306565889	t0013	0.6506826934	SEN0012	0.3867925057	STM_MW00121	0.7333113699	STMMW_00121	0.6320656099	SL3261_0013	0.0958179683	SL1344_0013	0.0990993618	ROD_00111	1.907335019	ERS227112_02351	2.1941200795	BN373_04971	0.1689133921	ENC_45380	0.305593541
dnaK	chaperone Hsp70, with co-chaperone DnaJ	b0014	0	BW25113_0014	2.615106097	ETEC_0013	3.5638397843	CS17_00013	2.6171262115	NCTC13441_03979	1.7029479299	EC958_0146	0.748447124	t0012	2.9353299811	SEN0011	1.6956848507	STM_MW00111	3.4474932839	STMMW_00111	3.3833398277	SL3261_0012	1.9301670666	SL1344_0012	1.2407685192	ROD_00101	5.4805252476	ERS227112_02349	4.058061106	BN373_04961	1.8467481841	ENC_45370	2.3661990771
dnaQ	DNA polymerase III epsilon subunit	b0215	0	BW25113_0215	0.9822654106	ETEC_0205	2.4622942301	CS17_00225	1.2152421978	NCTC13441_03761	1.724140954	EC958_0358	1.3326176677	t2601	2.7592716771	SEN0266	1.1872704554	STM_MW02631	2.8144598923	STMMW_02631	1.9992873589	SL3261_0259	2.5596803251	SL1344_0259	1.9867338465	ROD_02201	3.0486684979	ERS227112_02570	2.8555478881	BN373_07151	2.0941400976	ENC_24790	2.3190721538
dnaT	DNA biosynthesis protein (primosomal protein I)	b4362	0	BW25113_4362	1.6541218155	ETEC_4664	1.9883031752	CS17_04829	2.6982657571	NCTC13441_04034	2.7528427725	EC958_0092	3.5034405197	t4587	2.3247510363	SEN4309	3.6439826298	STM_MW44901	2.3222274013	STMMW_44901	3.4715598649	SL3261_4475	2.9363444787	SL1344_4475	3.1935609084	ROD_48611	2.1080992447	ERS227112_02290	2.2681087551	BN373_04401	2.9089293595	ENC_44800	2.5542418359
dnaX	DNA polymerase III/DNA elongation factor III, tau and gamma subunits	b0470	7	BW25113_0470	3.5388613559	ETEC_0522	2.7569882019	EC958_0609	2.813437267	t2376	4.1362295348	SEN0465	5.681656313	STM_MW05541	4.080060701	STMMW_05541	3.9733522669	SL3261_0477	3.4248561578	SL1344_0477	5.7698117866	ROD_05281	5.0831750477	ERS227112_02804A	4.5164441892	BN373_09401	5.3850796442						
