EscCo.3_0887_1-295_NEs	2.015150	1.132099	1.312654	1.227923	1.341801	1.617083	1.124725	1.333138	0.143532	1.171808	0.000000	1.185021	0.127979	1.118778	0.137466	1.143182	1.322841	1.306027	1.430995	0.143532	1.171468	2.015150	2.411104	1.661211	2.621415	1.452972	2.896355	2.621415	1.464838	1.746945	1.235409	1.350424	2.847737	1.350907	1.316660	0.021792	1.208573	2.938765	0.000000	1.185021	0.143532	1.171468	1.256836	1.193743	1.170225	1.271548	1.304450	1.265577	1.680287	1.114961	1.274132	2.015150	1.267656	1.212552	0.138599	1.130884	0.114294	1.166909	2.604587	2.465136	1.603125	1.444303	1.574995	1.187589	1.278660	1.680287	1.655355	1.746620	1.114961	1.274132	1.609928	1.611277	1.617083	2.015150	1.537339	1.227923	1.338862	1.197610	1.284338	1.699788	1.229292	1.345464	0.143532	1.171468	0.144844	1.153459	1.322841	1.285560	1.056256	1.205220	1.453140	0.005666	1.186758	1.157557	1.279303	1.532041	2.896355	2.282031	1.437981	0.014813	1.208165	2.896355	1.187589	1.278660	1.114961	1.274132	1.259941	1.200308	2.239802	1.290654	1.285747	1.227923	1.338862	1.113819	1.277269	1.544854	1.122819	1.275394	1.544854	2.015150	1.511353
EscCo.3_0887_313-527_NEs	1.530742	1.456952	1.048196	1.385705	1.087605	1.645103	1.440739	1.048196	1.197487	0.168921	1.185021	0.000000	1.127834	0.159920	1.132316	0.157654	1.410419	1.040408	1.326230	1.197487	0.168523	1.537999	2.013979	1.533963	2.098989	1.384019	2.263925	2.098989	1.416464	1.517010	1.401492	1.075382	2.251000	1.361700	1.033979	1.154488	0.017152	2.263925	1.185021	0.000000	1.197487	0.166624	1.307428	1.120715	1.325523	1.189428	1.415691	1.035152	1.738916	1.301675	1.259692	1.539193	1.447164	1.041947	1.136915	0.153887	1.179716	0.135170	2.089326	2.070505	1.713995	1.346598	1.404186	1.318603	1.196210	1.738916	1.573409	1.547960	1.301675	1.259692	1.712157	1.602851	1.661650	1.530742	1.469205	1.385705	1.087605	1.285026	1.218934	1.829642	1.400512	1.092940	1.197487	0.166624	1.182999	0.168720	1.410419	1.035167	1.279996	1.133358	1.384019	1.180306	0.017189	1.290056	1.219892	1.472943	2.263925	1.813053	1.333796	1.181538	0.017189	2.263925	1.318603	1.196210	1.301675	1.259692	1.317169	1.126502	1.768750	1.393746	1.035152	1.385705	1.087605	1.294333	1.230133	1.477248	1.301846	1.253866	1.477248	1.530742	1.278743
EntCo.1_18960_1-287_NEs	2.140490	1.071159	1.353122	1.192429	1.320741	1.782073	1.064037	1.376112	0.154923	1.149942	0.127979	1.127834	0.000000	1.127531	0.100944	1.088695	1.247074	1.385322	1.447694	0.154923	1.133529	2.140490	2.850394	1.536664	2.841626	1.579922	3.041306	2.841626	1.622254	1.778134	1.184411	1.343297	2.984096	1.267535	1.384438	0.134832	1.138330	3.066147	0.127979	1.127834	0.154923	1.133529	1.155446	1.250739	1.110189	1.373332	1.256032	1.326233	1.747723	1.039497	1.372199	2.140490	1.185431	1.330942	0.098138	1.075979	0.114488	1.116936	2.833885	2.922187	1.639911	1.441526	1.832144	1.110407	1.380802	1.747723	1.715019	1.796707	1.039497	1.372199	1.647185	1.770097	1.782073	2.140490	1.786881	1.192429	1.324337	1.128119	1.388192	1.827508	1.188507	1.316346	0.154923	1.133529	0.157677	1.144950	1.247074	1.362040	0.974128	1.270256	1.572862	0.126494	1.118318	1.117268	1.382046	1.783283	3.041306	2.346479	1.441232	0.134827	1.087731	3.041306	1.110407	1.380802	1.039497	1.372199	1.149769	1.250739	2.316451	1.242214	1.348947	1.192429	1.324337	1.038159	1.359392	1.798256	1.046586	1.373305	1.798256	2.140490	1.497998
EntCo.1_18960_306-519_NEs	1.591625	1.399655	0.987345	1.339287	0.997618	1.847106	1.385071	0.992427	1.177707	0.170243	1.118778	0.159920	1.127531	0.000000	1.159961	0.119098	1.314138	1.019329	1.456040	1.177707	0.169878	1.599374	1.956810	1.688374	2.050637	1.536469	2.095937	2.050637	1.534512	1.417917	1.346655	0.986270	2.055185	1.260205	1.025501	1.110028	0.165387	2.073990	1.118778	0.159920	1.177707	0.167961	1.254789	1.067257	1.218076	1.211008	1.311844	1.020132	1.818350	1.248967	1.194206	1.600676	1.459842	0.967268	1.164908	0.117299	1.138221	0.157552	2.041604	2.000694	1.801872	1.463849	1.607822	1.226336	1.217742	1.818350	1.685748	1.441941	1.248967	1.194206	1.788190	1.651756	1.856055	1.591625	1.573566	1.339287	0.997618	1.211230	1.233991	1.867827	1.353160	1.002623	1.177707	0.167961	1.196963	0.168119	1.314138	1.014190	1.192734	1.131308	1.536469	1.114582	0.165849	1.207843	1.211851	1.584694	2.095937	1.678198	1.448753	1.116120	0.165853	2.095937	1.226336	1.217742	1.248967	1.194206	1.269319	1.072850	1.655223	1.285774	1.020132	1.339287	0.997618	1.242109	1.178748	1.583105	1.249116	1.188680	1.583105	1.591625	1.411406
KlePn.2_14161_1-295_NEs	2.091413	1.055080	1.347777	1.185118	1.373935	1.591501	1.048170	1.369524	0.157992	1.195322	0.137466	1.132316	0.100944	1.159961	0.000000	1.112013	1.234100	1.357161	1.435723	0.157992	1.178616	2.091413	2.304407	1.644230	2.637763	1.409587	2.742110	2.637763	1.528559	1.699178	1.177252	1.398708	2.695993	1.269295	1.368964	0.151448	1.154489	2.773989	0.137466	1.132316	0.157992	1.178616	1.161758	1.198872	1.087374	1.341067	1.255813	1.315604	1.666108	1.073525	1.386305	2.091413	1.220359	1.294948	0.004559	1.099894	0.098006	1.140216	2.621659	2.368608	1.646627	1.435959	1.678965	1.103116	1.348076	1.666108	1.613087	1.715306	1.073525	1.386305	1.653742	1.795661	1.591501	2.091413	1.618433	1.185118	1.371243	1.112359	1.361355	1.680441	1.186650	1.378175	0.157992	1.178616	0.160691	1.190139	1.234100	1.335958	1.003475	1.302484	1.409750	0.138690	1.149518	1.103572	1.350017	1.634606	2.742110	2.419176	1.429733	0.144420	1.134479	2.742110	1.103116	1.348076	1.073525	1.386305	1.156048	1.191250	2.388901	1.252731	1.336517	1.185118	1.371243	1.072269	1.401883	1.626804	1.076085	1.387776	1.626804	2.091413	1.501423
KlePn.2_14161_314-526_NEs	1.656298	1.385045	1.065020	1.261044	1.013741	1.750194	1.370645	1.070514	1.133468	0.173422	1.143182	0.157654	1.088695	0.119098	1.112013	0.000000	1.317614	0.983851	1.436308	1.133468	0.177347	1.664208	1.894693	1.695168	2.067547	1.476233	2.286718	2.067547	1.398928	1.454665	1.259809	1.013082	2.253333	1.270947	1.010983	1.094893	0.161206	2.277373	1.143182	0.157654	1.133468	0.175399	1.268245	1.046029	1.244876	1.198342	1.345548	0.989634	1.666130	1.204439	1.240156	1.665563	1.379779	0.990234	1.122784	0.003142	1.127017	0.165623	2.059363	1.928687	1.716829	1.443822	1.575353	1.230089	1.205095	1.666130	1.574694	1.469335	1.204439	1.240156	1.724882	1.572843	1.758833	1.656298	1.454596	1.261044	1.013741	1.230837	1.209495	1.746249	1.273538	1.018961	1.133468	0.175399	1.165697	0.175197	1.317614	0.978701	1.262253	1.062576	1.476233	1.138792	0.167790	1.205162	1.199055	1.447916	2.286718	1.553411	1.444629	1.127010	0.163557	2.286718	1.230089	1.205095	1.204439	1.240156	1.270339	1.051524	1.518417	1.304617	0.989634	1.261044	1.013741	1.197650	1.223432	1.462359	1.204578	1.234267	1.462359	1.656298	1.393243
EscCo.1_04860_3-297_NEs	2.073677	0.148537	1.422197	0.132410	1.452593	1.646942	0.148662	1.422078	1.349726	1.306778	1.322841	1.410419	1.247074	1.314138	1.234100	1.317614	0.000000	1.395941	2.120270	1.349726	1.314645	2.082698	2.530919	1.971615	2.316725	1.921778	2.349928	2.316725	2.342988	1.910045	0.128278	1.476195	2.280488	0.026501	1.438048	1.280791	1.427123	2.346164	1.322841	1.410419	1.349726	1.314645	0.896567	1.204894	0.901364	1.198545	0.018326	1.381851	1.844397	0.905536	1.252652	2.084059	0.122456	1.408745	1.242040	1.317614	1.340119	1.459171	2.318108	2.513110	2.052151	2.106417	1.746766	0.878486	1.192665	1.844397	1.941295	1.917763	0.905536	1.252652	2.075032	2.147922	1.653259	2.073677	1.753326	0.131044	1.457206	0.857342	1.163063	2.305991	0.129595	1.464099	1.349726	1.314645	1.342859	1.336006	0.000000	1.388547	0.849983	1.247513	1.906249	1.318540	1.451603	0.883023	1.190563	1.771633	2.349928	2.217401	2.120270	1.332619	1.395053	2.349928	0.878486	1.192665	0.905536	1.252652	0.896439	1.197310	2.194388	0.012547	1.389226	0.132410	1.457206	0.907626	1.260062	1.770249	0.914765	1.253709	1.770249	2.073677	2.092728
EscCo.1_04860_319-553_BeL	1.995149	1.504810	0.123882	1.557944	0.112915	2.108293	1.490560	0.128287	1.335312	1.090221	1.306027	1.040408	1.385322	1.019329	1.357161	0.983851	1.395941	0.000000	1.993545	1.335312	1.100906	1.995149	2.210587	2.138651	2.481164	1.762275	2.792220	2.481164	1.983632	2.593166	1.574678	0.116276	2.730709	1.399007	0.033323	1.280364	1.064260	2.768240	1.306027	1.040408	1.335312	1.100906	1.298033	1.148789	1.361420	1.139181	1.441432	0.021632	2.049991	1.419512	1.172669	1.979205	1.486823	0.109700	1.384648	0.989558	1.414950	1.131171	2.473647	2.229332	2.165351	2.019982	1.761046	1.341875	1.140390	2.049991	1.938209	2.581920	1.419512	1.172669	2.121079	2.248613	2.087239	1.995149	1.877571	1.557944	0.112915	1.318533	1.152081	2.293952	1.573426	0.112891	1.335312	1.100906	1.356478	1.093086	1.395941	0.001426	1.279828	1.076656	1.762275	1.326115	1.024430	1.336311	1.141341	1.849113	2.792220	1.655703	1.993545	1.318116	1.025221	2.792220	1.341875	1.140390	1.419512	1.172669	1.304867	1.148789	1.637471	1.402483	0.021532	1.557944	0.112915	1.413669	1.196797	1.865070	1.420804	1.186119	1.865070	1.995149	1.946337
EscCo.53567_2-503	1.411160	1.935500	2.026486	1.949542	1.912327	1.031214	1.924231	2.046918	1.593005	1.397510	1.430995	1.326230	1.447694	1.456040	1.435723	1.436308	2.120270	1.993545	0.000000	1.593005	1.377899	1.408257	1.980893	1.111423	1.879733	0.281404	1.820051	1.879733	0.300346	0.907429	1.940692	1.928334	1.822213	2.163791	1.986232	1.422404	1.318092	1.821322	1.430995	1.326230	1.593005	1.377899	1.826484	2.285557	1.826861	2.229737	2.064395	1.986344	1.143682	1.793851	2.315918	1.411652	2.133404	1.890605	1.436902	1.444393	1.447590	1.347878	1.866299	1.965763	0.978389	0.006607	0.985555	1.795092	2.225698	1.139440	1.124054	0.908215	1.793851	2.315918	0.977855	0.942688	1.036918	1.411160	0.969404	1.949542	1.912327	1.825511	2.259239	0.998156	1.931071	1.919326	1.593005	1.377899	1.599331	1.368566	2.120270	1.993545	1.629343	2.343095	0.281283	1.437262	1.287543	1.817670	2.241563	0.963048	1.820051	2.178943	0.007928	1.443306	1.287803	1.820051	1.795092	2.225698	1.793851	2.315918	1.805659	2.273960	2.187419	2.096422	1.986344	1.949542	1.912327	1.785620	2.358846	0.966137	1.793851	2.316361	0.966137	1.411160	0.017969
SalEn.3_0813_1-295_NEs	2.325148	1.240816	1.386849	1.294109	1.421995	1.830948	1.232375	1.409318	0.000000	1.186607	0.143532	1.197487	0.154923	1.177707	0.157992	1.133468	1.349726	1.335312	1.593005	0.000000	1.186260	2.325148	2.687517	1.766478	2.745427	1.586654	2.822284	2.745427	1.608197	1.941326	1.280186	1.439735	2.776764	1.357085	1.369726	0.148648	1.193309	2.853098	0.143532	1.197487	0.000000	1.186260	1.204963	1.277691	1.156954	1.321824	1.356832	1.301209	1.856903	1.049108	1.380174	2.325148	1.322687	1.362428	0.156371	1.134299	0.120444	1.163577	2.729077	2.757434	1.768526	1.602261	1.784308	1.173966	1.328919	1.856903	1.802832	1.924240	1.049108	1.380174	1.775846	1.767761	1.830948	2.325148	1.642370	1.294109	1.419860	1.187613	1.328438	1.857379	1.295264	1.426934	0.000000	1.186260	0.009073	1.168163	1.349726	1.314062	1.024959	1.297932	1.586654	0.144753	1.201913	1.169359	1.329630	1.645773	2.822284	2.381464	1.600706	0.151603	1.193052	2.822284	1.173966	1.328919	1.049108	1.380174	1.194736	1.284655	2.333006	1.342829	1.322274	1.294109	1.419860	1.047799	1.395246	1.659336	1.060525	1.381597	1.659336	2.325148	1.640347
SalEn.3_0813_314-527_NEs	1.663073	1.389031	1.091071	1.388374	1.104562	1.924179	1.374813	1.091071	1.186260	0.012535	1.171468	0.168523	1.133529	0.169878	1.178616	0.177347	1.314645	1.100906	1.377899	1.186260	0.000000	1.671288	2.118868	1.452112	2.003399	1.494023	1.987187	2.003399	1.427874	1.435939	1.374440	1.103922	1.981223	1.332031	1.088771	1.142389	0.166733	1.987680	1.171468	0.168523	1.186260	0.001555	1.286156	1.102545	1.290220	1.277472	1.343277	1.078156	1.649768	1.297752	1.286513	1.672700	1.410246	1.105592	1.177234	0.177347	1.215913	0.164957	1.994505	2.180010	1.671859	1.369651	1.597165	1.298980	1.277054	1.649768	1.605085	1.443013	1.297752	1.286513	1.704104	1.566508	1.924179	1.663073	1.652438	1.388374	1.104562	1.258827	1.269058	1.706535	1.380977	1.110105	1.186260	0.001555	1.178028	0.007807	1.314645	1.095329	1.268625	1.208513	1.494023	1.166892	0.164489	1.271334	1.282803	1.664638	1.987187	1.777215	1.370948	1.154816	0.170661	1.987187	1.298980	1.277054	1.297752	1.286513	1.295424	1.108316	1.759729	1.339118	1.078156	1.388374	1.104562	1.305957	1.269585	1.662967	1.320460	1.280649	1.662967	1.663073	1.364519
SalEn.13864_4-501_NEs	0.005350	2.180427	2.097963	2.173689	1.972949	1.221303	2.198007	2.078260	2.325148	1.642601	2.015150	1.537999	2.140490	1.599374	2.091413	1.664208	2.082698	1.995149	1.408257	2.325148	1.671288	0.000000	2.017389	1.267860	1.993499	1.223523	1.975026	1.993499	1.373225	1.244148	2.191401	1.978042	1.975410	2.136704	1.990165	2.055015	1.528201	1.987138	2.015150	1.537999	2.325148	1.671288	2.067270	1.969276	1.854311	1.926129	2.079472	1.957843	1.198535	1.972098	2.181967	0.006019	2.052405	1.861500	2.059320	1.673469	1.995142	1.588389	1.970791	1.997650	1.306772	1.414913	1.292558	1.873922	1.919098	1.206328	1.220101	1.238756	1.972098	2.181967	1.302957	1.231694	1.223821	0.005350	1.275741	2.173689	1.972949	1.825748	1.914476	1.268396	2.189876	1.981327	2.325148	1.671288	2.322600	1.661271	2.082698	1.995149	1.694381	2.055222	1.226011	1.973988	1.603356	1.807842	2.001481	1.285678	1.975026	1.953097	1.405846	2.079865	1.561205	1.975026	1.873922	1.919098	1.972098	2.181967	2.083752	1.969276	1.950038	2.082803	1.957843	2.173689	1.972949	1.972098	2.208972	1.270780	1.981030	2.216879	1.270780	0.005350	1.375247
