KlePn.1_00429_1-489_NEs	1.290937	0.171925	0.197356	0.727585	0.205134	1.168359	0.905185	1.293494	0.183005	0.812065	0.000000	1.652929	0.918176	0.972287	1.709971	1.879000	1.022189	0.170291	0.205949	0.974721	0.832593	0.907019	0.870822	0.877273	1.136862	0.813009	0.775014	0.882347	0.908297	0.728124	1.742552	1.878258	0.904139	0.988727	1.089454	0.897184	1.838314	0.938559	1.082895	1.296859	0.171925	0.197356	0.971207	0.872695	2.043804	1.452366	0.978765	0.932670	1.724723	1.085075	1.619309	1.855586	1.144387	1.838314	0.931284	1.700371	1.001697	0.825986	1.838314	1.878258	2.055406	1.459321	0.177317	0.202383	0.173719	0.193627	1.790178	0.813734	1.009818	1.137736	0.171925	0.197356	1.693235	0.902387	0.839005	0.845803	0.934851	0.961887	0.208553	1.861907	1.808486	0.004117	1.246862	1.044135	0.966858	0.870636	1.709971	1.290937	1.290937	1.023237	1.143049	1.790178	0.917294	1.741689	0.207953	0.911351	1.690978	1.860703	0.206009	1.852343	1.860383	0.800739	1.049816	1.109832	0.923642
CitRo.1_44661_1-510_NEs	2.075189	1.525089	2.072888	1.777017	1.653402	2.033684	1.891625	2.070866	1.645597	1.676381	1.652929	0.000000	1.689599	2.012094	0.974802	2.032077	2.214207	1.681313	1.652987	2.025033	1.673414	1.777475	1.879713	2.085153	1.807052	1.667161	1.776470	1.836108	1.876218	1.783611	0.181355	0.169700	1.785909	2.257031	1.891819	2.084573	0.158083	2.139681	1.935832	2.080544	1.525089	2.072888	1.569043	2.107238	1.834451	1.921757	2.064414	2.160262	0.161539	1.919452	1.826509	0.169719	1.820635	0.158083	2.122085	0.972862	2.046401	1.651536	0.158083	0.169700	1.845360	1.895466	1.540799	2.044275	1.525089	2.044671	1.018131	1.757792	1.926980	2.110604	1.525089	2.072888	0.969484	1.889175	1.842476	1.824191	2.155785	2.021140	1.670494	0.159691	1.014017	1.642567	2.043260	2.345866	1.576014	2.128240	0.974802	2.075189	2.075189	1.865750	2.154798	1.018131	1.679051	0.183964	1.657548	1.929996	0.964660	1.965170	1.653402	0.167551	0.156381	2.040578	1.873703	2.142062	1.892402
KlePn.1_00373_1-492_NEs	1.196229	0.965351	0.893191	0.918327	0.927425	1.219738	1.142596	1.188900	0.884714	0.921542	0.918176	1.689599	0.000000	0.961975	1.739932	2.032938	1.040936	0.925377	0.928810	0.964437	0.907576	0.202294	1.002677	0.967719	1.045058	0.918286	1.010738	0.898401	1.134882	0.917421	1.616797	1.793553	1.050411	1.049477	1.048976	1.128586	1.681569	0.980604	1.106138	1.191149	0.965351	0.893191	1.016545	0.963315	2.023966	1.290183	0.947383	0.996021	1.621257	1.113703	1.686894	1.783352	1.051562	1.681569	0.998493	1.745441	0.985312	0.908966	1.681569	1.793553	2.026704	1.301095	0.964805	0.907199	0.960488	0.893316	1.739781	0.970612	1.178175	1.031998	0.965351	0.893191	1.721044	1.138712	0.951385	0.947937	0.993859	0.948587	0.919003	1.687544	1.757018	0.927994	1.080667	0.969186	1.002146	0.960722	1.739932	1.196229	1.196229	1.176916	1.058609	1.739781	0.001365	1.622288	0.935486	1.009317	1.756025	1.973892	0.929422	1.800572	1.681995	0.965324	1.146446	1.031583	1.140261
EscCo.54087_1-506	1.201704	0.924004	0.990746	0.955614	0.963851	1.161763	1.052321	1.192120	1.013739	1.056281	0.972287	2.012094	0.961975	0.000000	2.125510	2.092814	1.269984	0.990872	0.967602	0.001310	0.978665	0.992605	1.154444	1.001333	1.285727	1.055586	0.932943	1.050708	1.055861	0.952086	1.795668	1.974952	1.146175	1.145859	1.273148	1.050877	2.014350	0.996399	1.299107	1.189229	0.924004	0.990746	1.182063	1.060399	1.954502	1.398711	0.161325	1.013344	1.809287	1.272356	1.678779	1.954069	1.279574	2.014350	1.008293	2.143570	0.213723	0.975367	2.014350	1.974952	1.985459	1.410323	0.910039	1.003668	0.919332	1.003150	2.331025	1.061232	1.171630	1.226119	0.924004	0.990746	2.164931	1.063063	1.051529	1.057420	1.013344	0.023234	0.953835	1.998551	2.316228	0.968740	1.131227	1.219470	1.162655	1.057407	2.125510	1.201704	1.201704	1.164732	1.212079	2.331025	0.963006	1.784241	0.967905	0.981128	2.129347	1.949017	0.963851	1.945386	2.010099	1.001506	1.171434	1.219472	1.078100
EscCo.50820_1-528	1.965222	1.564301	1.825012	1.810081	1.760438	2.058982	2.058725	1.965222	1.697434	1.891940	1.709971	0.974802	1.739932	2.125510	0.000000	2.030561	2.171436	1.758296	1.750539	2.134604	2.018149	1.866985	1.540241	2.149709	1.769868	1.875485	1.832339	2.335814	2.073244	1.820651	1.114465	1.083139	1.648907	1.737532	1.621874	1.924149	1.046815	1.901557	2.052036	1.965222	1.564301	1.825012	1.558933	1.610293	2.409359	1.774867	2.145594	1.947286	1.004862	2.050618	2.127250	1.083139	1.755575	1.046815	1.962605	0.010145	2.178906	2.027532	1.046815	1.083139	2.352170	1.761863	1.570367	1.836224	1.571682	1.817217	0.149205	1.900305	1.842709	2.556029	1.564301	1.825012	0.019777	2.051474	2.150805	2.140420	1.943059	2.183319	1.778115	1.036632	0.150011	1.704980	1.792886	2.220924	1.567299	1.620701	0.000000	1.965222	1.965222	1.858922	2.494303	0.148453	1.730170	1.115486	1.751486	2.097774	0.015265	2.048889	1.760438	1.077823	1.035981	1.905035	1.867175	2.607833	2.045855
EntCo.1_19810_2-484_NEs	2.212033	1.832161	2.003431	2.147556	1.808724	2.272714	2.400616	2.212760	1.732942	2.124642	1.879000	2.032077	2.032938	2.092814	2.030561	0.000000	1.869648	1.757670	1.832349	2.092814	1.997892	1.979177	2.290890	2.110962	1.901988	2.107643	1.948175	2.415115	2.424700	2.165088	1.992108	2.108916	2.197668	2.520509	1.794350	2.075882	2.085727	2.374141	2.228881	2.221733	1.832161	2.003431	2.221910	2.302687	2.410975	1.660474	1.959544	2.408880	1.926810	2.268790	1.969257	2.119788	1.886961	2.085727	2.360480	2.039846	2.208045	2.009790	2.085727	2.108916	2.366779	1.679005	1.830701	1.993875	1.839730	1.966012	2.009829	2.203005	2.244297	2.136501	1.832161	2.003431	1.998076	2.413486	2.006084	2.002823	2.404656	2.132676	1.851394	2.087811	1.994175	1.859257	1.970383	2.690942	2.187013	2.336204	2.030561	2.212033	2.212033	2.245360	2.117221	2.005286	2.036766	2.001462	1.820573	2.300854	2.035949	0.310990	1.808724	2.109830	2.102977	1.791085	2.245256	2.144368	2.392881
KlePn.2_41691_1-484_NEs	0.628793	1.148996	1.004775	1.087332	1.121483	0.598589	1.331589	0.630863	1.043126	1.070948	1.022189	2.214207	1.040936	1.269984	2.171436	1.869648	0.000000	1.044551	1.122544	1.270232	1.111067	1.101039	1.095396	0.935854	1.149940	1.077984	1.222215	1.066590	1.324243	1.077605	2.143035	2.364813	1.423326	1.025080	1.139237	1.175953	2.421252	1.303353	1.136627	0.629245	1.148996	1.004775	1.143668	0.960540	2.111528	1.354461	1.196810	1.298206	2.152797	1.134490	1.759827	2.367248	1.143760	2.421252	1.287416	2.143625	1.310915	1.106848	2.421252	2.364813	2.098689	1.373634	1.141932	0.984172	1.142722	0.995173	2.193399	1.243181	1.050514	1.481841	1.148996	1.004775	2.140900	1.328894	0.907086	0.910483	1.298206	1.256652	1.117687	2.438534	2.198598	1.018683	1.092204	1.212406	1.143831	0.962987	2.171436	0.628793	0.628793	1.044969	1.516902	2.193399	1.040096	2.127764	1.120957	1.034287	2.081988	1.945526	1.121483	2.338697	2.449178	1.078826	1.056291	1.446336	1.318107
CitRo.1_39901_2-488_NEs	1.274777	0.131138	0.164978	0.733908	0.179310	1.151393	0.929542	1.282930	0.136097	0.841026	0.170291	1.681313	0.925377	0.990872	1.758296	1.757670	1.044551	0.000000	0.181793	0.993439	0.832636	0.866079	0.879039	0.917419	1.162129	0.838196	0.731600	0.877714	0.930769	0.736324	1.806949	1.877259	0.886993	0.943002	1.132558	0.903153	1.773724	0.912350	1.108308	1.283425	0.131138	0.164978	0.911439	0.890919	1.918387	1.370908	1.018425	0.909467	1.777965	1.113490	1.677838	1.879894	1.164480	1.773724	0.912048	1.773816	1.081036	0.831923	1.773724	1.877259	1.939207	1.376881	0.129378	0.166241	0.132841	0.158316	1.892329	0.843097	1.028475	1.109557	0.131138	0.164978	1.783909	0.924678	0.872051	0.877188	0.907547	0.993202	0.180698	1.791574	1.867573	0.171245	1.182735	1.101084	0.911528	0.888812	1.758296	1.274777	1.274777	1.027573	1.130072	1.892329	0.928798	1.814579	0.179446	0.935185	1.760642	1.858662	0.180154	1.864736	1.800040	0.779912	1.054439	1.097640	0.946239
EscCo.1_04205_1-490_NEs	1.282157	0.163637	0.188142	0.786970	0.006115	1.140399	0.906728	1.290295	0.163968	0.843401	0.205949	1.652987	0.928810	0.967602	1.750539	1.832349	1.122544	0.181793	0.000000	0.970032	0.856975	0.931715	0.887324	0.983673	1.256861	0.836720	0.767861	0.921294	0.903500	0.785851	1.798626	1.775949	0.895581	0.972304	1.156172	0.885114	1.779144	0.910561	1.155692	1.290791	0.163637	0.188142	0.904937	0.915623	2.048517	1.463073	1.035654	0.915907	1.763604	1.154466	1.654491	1.779843	1.268456	1.779144	0.916183	1.737767	1.043519	0.858196	1.779144	1.775949	2.061409	1.469731	0.168951	0.191406	0.165405	0.186181	1.869656	0.814289	1.080300	1.148811	0.163637	0.188142	1.759624	0.901738	0.949615	0.948566	0.918063	0.965485	0.022665	1.810527	1.868590	0.205155	1.216612	1.222738	0.896244	0.913423	1.750539	1.282157	1.282157	1.100677	1.143931	1.869656	0.932162	1.810241	0.010220	0.916487	1.703633	1.887955	0.006797	1.780153	1.803622	0.812143	1.097267	1.126163	0.908279
EscCo.3_4397_2-506_NEs	1.194041	0.928716	0.990746	0.953543	0.966260	1.150690	1.044897	1.184524	1.016379	1.056481	0.974721	2.025033	0.964437	0.001310	2.134604	2.092814	1.270232	0.993439	0.970032	0.000000	0.980735	0.997579	1.154210	0.997825	1.293244	1.055786	0.930416	1.050708	1.048399	0.950023	1.806406	1.987522	1.132718	1.132569	1.275777	1.050817	2.027680	0.995496	1.294997	1.181649	0.928716	0.990746	1.187289	1.060399	1.977204	1.427644	0.163088	1.011192	1.820497	1.268263	1.687059	1.966363	1.297693	2.027680	1.006143	2.152824	0.215651	0.977421	2.027680	1.987522	2.008538	1.439667	0.914625	1.003668	0.924001	1.003150	2.342051	1.055926	1.163426	1.226119	0.928716	0.990746	2.174195	1.055546	1.052822	1.058731	1.011192	0.024650	0.956190	2.011815	2.327205	0.971154	1.132535	1.219470	1.167540	1.057407	2.134604	1.194041	1.194041	1.156492	1.212079	2.342051	0.965473	1.794859	0.970343	0.980923	2.138540	1.949017	0.966260	1.957586	2.023293	1.010720	1.163187	1.219472	1.070482
KlePn.2_29811_1-491_NEs	1.230524	0.775636	0.929914	0.759071	0.850174	1.238664	1.014315	1.227516	0.838157	0.927824	0.832593	1.673414	0.907576	0.978665	2.018149	1.997892	1.111067	0.832636	0.856975	0.980735	0.000000	0.932038	1.074713	0.910516	1.162613	0.920335	0.248537	0.261640	1.020298	0.761863	1.568418	1.694130	1.128454	1.229034	1.051975	1.099742	1.674305	1.102434	1.111423	1.227168	0.775636	0.929914	1.030824	1.022109	2.133276	1.657374	1.071112	1.114207	1.673268	1.094233	1.993677	1.680790	1.168553	1.674305	1.106784	1.994673	1.073764	0.003416	1.674305	1.694130	2.139137	1.674974	0.782805	0.929464	0.779216	0.933843	2.155163	0.952206	1.072563	1.199357	0.775636	0.929914	1.997136	1.013533	0.863447	0.868456	1.116821	0.985524	0.856894	1.683043	2.159663	0.833442	1.179443	1.048475	1.030943	1.024800	2.018149	1.230524	1.230524	1.065528	1.201267	2.155163	0.902448	1.577724	0.855285	0.964494	1.999054	2.102340	0.852020	1.678235	1.677558	0.859942	1.086136	1.223728	1.011452
EntCo.1_00610_1-488_NEs	1.198064	0.940056	0.868024	0.919651	0.934565	1.299102	1.131582	1.200183	0.882509	0.988330	0.907019	1.777475	0.202294	0.992605	1.866985	1.979177	1.101039	0.866079	0.931715	0.997579	0.932038	0.000000	0.988272	1.034734	1.054308	0.984996	1.086014	0.964249	1.122180	0.925301	1.754969	1.901283	1.051435	1.076436	1.022516	1.127350	1.734330	0.994934	1.099896	1.199789	0.940056	0.868024	0.960922	1.045223	2.075176	1.322025	0.949937	0.995872	1.713761	1.121797	1.735449	1.888759	1.053577	1.734330	0.991079	1.869511	0.982469	0.926652	1.734330	1.901283	2.068749	1.334294	0.943803	0.877236	0.944334	0.859764	1.996915	0.991070	1.135901	1.028891	0.940056	0.868024	1.875836	1.124884	0.995766	0.999547	0.995872	0.985401	0.917434	1.750846	1.990204	0.910244	0.970785	0.957246	0.951273	1.053384	1.866985	1.198064	1.198064	1.145186	1.047023	1.996915	0.203319	1.751510	0.936446	1.013365	1.864132	1.933601	0.936605	1.893075	1.764155	0.956758	1.159009	1.040350	1.139884
CitRo.1_05841_1-506_NEs	1.237040	0.856518	0.862508	0.934202	0.882232	1.227266	1.002628	1.232159	0.875153	0.944852	0.870822	1.879713	1.002677	1.154444	1.540241	2.290890	1.095396	0.879039	0.887324	1.154210	1.074713	0.988272	0.000000	0.980844	1.139158	0.943762	1.120070	1.053381	1.006217	0.926303	1.971691	2.008453	0.257974	0.268828	1.164241	1.049456	1.892250	1.179149	1.075155	1.232266	0.856518	0.862508	0.205571	0.197175	1.955091	1.548359	1.103407	1.182524	1.871501	1.078565	1.719741	1.994232	1.150565	1.892250	1.163706	1.543658	1.131730	1.078938	1.892250	2.008453	1.966512	1.569544	0.860480	0.893913	0.852118	0.873933	1.620714	0.959570	1.011333	1.064464	0.856518	0.862508	1.550677	1.003472	0.995855	0.992350	1.180096	1.125912	0.893516	1.934525	1.602609	0.873564	1.105129	1.228542	0.199812	0.197370	1.540241	1.237040	1.237040	1.005265	1.078434	1.616643	1.001842	1.991671	0.887790	1.017840	1.504711	2.119200	0.882232	2.016936	1.904953	0.906706	1.007112	1.044813	1.001430
EntCo.1_05160_1-484_NEs	1.193408	0.942084	0.903981	0.792428	0.986855	1.131998	1.053883	1.180652	0.874293	0.927449	0.877273	2.085153	0.967719	1.001333	2.149709	2.110962	0.935854	0.917419	0.983673	0.997825	0.910516	1.034734	0.980844	0.000000	1.053235	0.924247	0.880803	0.967764	1.052538	0.789555	1.923544	2.165392	1.067247	1.141521	1.105564	1.056378	2.041052	1.111353	0.888036	1.183443	0.942084	0.903981	0.976502	1.087258	1.684400	1.326149	0.973040	1.107617	2.062938	0.889127	1.734002	2.150468	1.057536	2.041052	1.099711	2.131706	1.014016	0.907575	2.041052	2.165392	1.675269	1.319918	0.941530	0.915497	0.937061	0.895734	2.157214	0.904537	1.100771	1.128842	0.942084	0.903981	2.112407	1.060284	0.207923	0.211027	1.105275	0.989551	0.986780	2.071245	2.147304	0.876140	0.905558	0.842804	0.991973	1.078316	2.149709	1.193408	1.193408	1.100125	1.123972	2.157214	0.969060	1.905703	0.986414	0.211682	2.119842	2.294443	0.986855	2.131197	2.075539	0.892693	1.094259	1.107338	1.066833
KlePn.2_12001_2-488_NEs	1.328706	1.228092	1.141067	1.234098	1.259402	1.451000	1.178738	1.328570	1.196272	1.054643	1.136862	1.807052	1.045058	1.285727	1.769868	1.901988	1.149940	1.162129	1.256861	1.293244	1.162613	1.054308	1.139158	1.053235	0.000000	1.046334	1.188812	1.179225	1.180805	1.231904	1.878027	1.966394	1.288335	1.186375	0.228559	1.384544	1.757637	1.208368	1.168208	1.337276	1.228092	1.141067	1.143463	1.162714	1.755959	1.488793	1.261976	1.188882	1.791637	1.155824	1.947235	1.959353	0.006256	1.757637	1.188927	1.758452	1.282597	1.161102	1.757637	1.966394	1.775516	1.480566	1.228092	1.138694	1.228092	1.156093	1.678812	1.124122	1.430981	1.243215	1.228092	1.141067	1.749204	1.183241	1.026506	1.032748	1.188882	1.272880	1.296629	1.777057	1.674946	1.135825	1.203335	1.228134	1.156213	1.158869	1.769868	1.328706	1.328706	1.418445	1.243623	1.678812	1.046657	1.861211	1.262617	1.015054	1.779293	1.873878	1.259402	1.944508	1.757660	1.088801	1.459228	1.248598	1.186715
