KlePn.1_05448_1-248_NEs	1.664106	0.421846	1.796750	0.388513	0.407833	1.856800	0.345531	1.779460	1.559154	1.670933	0.000000	1.574479	1.847004	1.669659	1.664106	0.001347	1.550650	1.672564	1.560526	1.204962	1.452764	1.662387	1.530326	1.445665	1.536556	1.548781	1.683550	0.413503	0.410063	1.664106	1.656376	1.771042	1.442810	1.551382	1.590273	1.673651	1.303507	1.817288	1.515588	1.715906	1.863186	1.838172	1.558327	1.656376	1.582354	0.336956	0.389128	0.389128	1.439439	1.776153	1.650168	0.419100	1.566004	1.483408	1.392639	1.433797	1.558327	1.504280	0.389128	0.389128	1.550671	1.779460	1.665909	1.209150	1.572889	1.439439
EscCo.54498_1-258	1.727781	1.629454	1.705324	1.465366	1.681231	1.514085	1.535559	1.689284	1.495280	1.767467	1.574479	0.000000	1.480928	1.100942	1.727781	1.568171	1.732793	1.722693	1.761578	1.684688	0.438267	1.725642	0.030314	0.446447	1.612959	1.388081	1.705801	1.645645	1.681231	1.727781	1.766258	1.688830	1.690337	1.594812	1.854072	1.754211	1.690931	1.548521	0.026300	1.516913	1.494905	1.475255	1.398806	1.766258	1.649289	1.551340	1.478526	1.478526	0.438459	1.761549	1.668575	1.642250	1.865608	0.437706	0.467531	0.435629	1.398806	1.721309	1.478526	1.478526	1.697669	1.689284	1.759450	1.686777	1.435118	0.438459
EscCo.3_1802_1-252_NEs	1.783587	1.833190	1.628181	1.693191	1.818868	0.006605	1.734298	1.618443	1.535350	1.577480	1.847004	1.480928	0.000000	1.359453	1.783587	1.854124	1.589222	1.793740	1.570949	1.499700	1.488834	1.554580	1.380414	1.459901	1.793760	1.378881	1.618664	1.813089	1.818868	1.783587	1.584780	1.610878	1.761141	1.532070	1.585417	1.795630	1.448329	0.248955	1.455746	0.257447	0.000000	0.003960	1.446214	1.584780	1.963371	1.851087	1.722032	1.722032	1.488834	1.524156	0.286707	1.880146	1.575735	1.472768	1.479235	1.494928	1.446214	1.610013	1.722032	1.722032	1.960012	1.618443	1.602105	1.518458	1.495980	1.488834
EscCo.3_2898_1-257_NEs	1.598234	1.462856	1.890809	1.519867	1.485305	1.393792	1.427464	1.872305	1.513683	2.013825	1.669659	1.100942	1.359453	0.000000	1.598234	1.676992	1.787208	1.605769	1.781253	1.313975	1.098255	1.990218	1.077191	1.105350	1.814595	1.678887	1.548508	1.475932	1.491471	1.598234	2.004281	1.893940	1.996666	1.611606	1.784550	1.577666	1.697738	1.489052	1.076590	1.420315	1.376493	1.360630	1.680087	2.004281	1.647928	1.420629	1.554985	1.554985	1.095819	1.916817	1.579028	1.500655	1.765717	1.108954	1.085882	1.103764	1.680087	1.559343	1.554985	1.554985	1.639962	1.872305	2.003112	1.342538	1.683899	1.095819
SalEn.3_3971_1-267_NEs	0.000000	1.729364	1.512349	1.808158	1.712798	1.801210	1.743955	1.505306	0.530550	1.506426	1.664106	1.727781	1.783587	1.598234	0.000000	1.657390	1.500047	0.005015	1.482278	1.434498	1.839987	1.505709	1.758499	1.837039	1.649628	0.289425	0.241910	1.738460	1.719368	0.000000	1.499361	1.475504	1.682541	1.667823	1.639761	0.007539	1.626237	2.052698	1.764731	1.786069	1.800957	1.774558	0.280441	1.499361	1.721167	1.606565	1.805409	1.805409	1.821723	1.598194	1.682688	1.724625	1.630528	1.786043	1.676526	1.811525	0.275336	0.296472	1.805409	1.805409	1.693366	1.505306	1.500949	1.402182	0.272929	1.821723
KlePn.2_19061_1-248_NEs	1.657390	0.424274	1.796750	0.390775	0.410121	1.863934	0.343448	1.779460	1.559154	1.670933	0.001347	1.568171	1.854124	1.676992	1.657390	0.000000	1.543609	1.665794	1.553346	1.210386	1.446750	1.662387	1.524108	1.439665	1.536556	1.542183	1.683550	0.415810	0.412356	1.657390	1.656376	1.771042	1.449886	1.544660	1.590273	1.666826	1.298110	1.824346	1.509468	1.722830	1.870305	1.845247	1.565218	1.656376	1.590337	0.334815	0.391395	0.391395	1.433445	1.776153	1.657238	0.421425	1.566004	1.477234	1.387153	1.427843	1.565218	1.504280	0.391395	0.391395	1.558527	1.779460	1.665909	1.214607	1.566424	1.433445
KlePn.2_19931_1-243_NEs	1.500047	2.090321	1.828367	1.811432	2.047558	1.589581	1.685636	1.855602	1.823903	1.568028	1.550650	1.732793	1.589222	1.787208	1.500047	1.543609	0.000000	1.514240	0.015331	1.350006	1.769824	1.575843	1.768798	1.749458	1.860796	1.693169	1.642437	2.040287	2.047558	1.500047	1.567289	1.854286	0.372113	1.363513	1.507294	1.540788	1.431519	1.526575	1.828165	1.643593	1.589222	1.596792	1.698558	1.567289	1.703743	2.029978	1.831436	1.831436	1.769824	1.622217	1.634981	2.032385	1.505277	1.775858	1.761995	1.759904	1.698558	1.660258	1.831436	1.831436	1.684533	1.855602	1.561534	1.361847	1.694893	1.769824
SalEn.13813_1-267_NEs	0.005015	1.738659	1.519319	1.818903	1.721692	1.811560	1.753799	1.512260	0.532420	1.513974	1.672564	1.722693	1.793740	1.605769	0.005015	1.665794	1.514240	0.000000	1.496155	1.445845	1.866661	1.513199	1.753772	1.863556	1.643859	0.289808	0.240461	1.747677	1.728313	0.005015	1.506851	1.482085	1.689489	1.651914	1.641332	0.005016	1.627307	2.077060	1.760075	1.806371	1.811306	1.784542	0.280785	1.506851	1.723482	1.614526	1.816253	1.816253	1.848156	1.613357	1.667151	1.733732	1.632014	1.796273	1.699547	1.837631	0.275673	0.296193	1.816253	1.816253	1.695355	1.512260	1.508416	1.413187	0.273261	1.848156
KlePn.1_05239_1-244_NEs	1.482278	2.070989	1.836526	1.822603	2.029032	1.571307	1.650372	1.863874	1.851264	1.600944	1.560526	1.761578	1.570949	1.781253	1.482278	1.553346	0.015331	1.496155	0.000000	1.332365	1.775271	1.609206	1.798660	1.754498	1.886120	1.640404	1.634529	2.021739	2.029032	1.482278	1.600178	1.854920	0.379083	1.365729	1.492427	1.522245	1.426365	1.502199	1.859332	1.601802	1.570949	1.578403	1.648288	1.600178	1.696681	1.998560	1.851453	1.851453	1.775271	1.599594	1.636860	2.005898	1.490459	1.753837	1.783986	1.765151	1.648288	1.651668	1.851453	1.851453	1.677471	1.863874	1.594152	1.344130	1.651009	1.775271
KlePn.2_32281_1-253_NEs	1.434498	1.428697	2.042115	1.519620	1.419313	1.519849	1.386038	2.020349	1.401704	1.757012	1.204962	1.684688	1.499700	1.313975	1.434498	1.210386	1.350006	1.445845	1.332365	0.000000	1.532748	1.746707	1.694006	1.552587	1.660999	1.317594	1.350793	1.418946	1.413223	1.434498	1.749142	1.962695	1.475535	1.543143	1.517426	1.434282	1.310075	1.512895	1.692042	1.432074	1.519516	1.476241	1.300993	1.749142	1.124550	1.332692	1.507022	1.507022	1.538434	1.602043	1.460730	1.408553	1.492310	1.494203	1.504785	1.531685	1.300993	1.306455	1.507022	1.507022	1.102467	2.020349	1.778599	0.005328	1.277330	1.538434
SalEn.2_MW32621_1-258_NEs	1.839987	1.447297	1.883419	1.413489	1.495986	1.502221	1.309920	1.866229	1.600726	1.885441	1.452764	0.438267	1.488834	1.098255	1.839987	1.446750	1.769824	1.866661	1.775271	1.532748	0.000000	1.866100	0.427290	0.006517	1.831515	1.576639	1.583790	1.466028	1.495986	1.839987	1.885441	1.865333	1.672441	1.656657	1.794261	1.870232	1.427308	1.532661	0.434974	1.483498	1.507965	1.506812	1.608928	1.885441	1.753774	1.316566	1.402575	1.402575	0.000000	1.946243	1.507993	1.495832	1.791473	0.199949	0.308503	0.001299	1.608928	1.650262	1.402575	1.402575	1.797691	1.866229	1.885333	1.519857	1.623788	0.000000
SalEn.12823_1-236_NEs	1.505709	1.804318	0.219467	1.905446	1.777227	1.585567	1.755912	0.219467	1.573621	0.011365	1.662387	1.725642	1.554580	1.990218	1.505709	1.662387	1.575843	1.513199	1.609206	1.746707	1.866100	0.000000	1.682218	1.880987	0.469608	1.340113	1.454241	1.795228	1.777227	1.505709	0.007086	0.223508	1.858830	1.880749	0.283070	1.513083	1.740348	1.625593	1.709640	1.650963	1.554580	1.546817	1.368289	0.007086	2.243347	1.579135	1.885229	1.885229	1.866100	0.269763	1.505121	1.806311	0.278666	2.022564	1.583115	1.855027	1.368289	1.470613	1.885229	1.885229	2.285077	0.219467	0.007086	1.721649	1.403046	1.866100
EscCo.4_01625_1-260_NEs	1.758499	1.544967	1.668684	1.430815	1.589615	1.411638	1.482156	1.652962	1.504750	1.715630	1.530326	0.030314	1.380414	1.077191	1.758499	1.524108	1.768798	1.753772	1.798660	1.694006	0.427290	1.682218	0.000000	0.433083	1.648848	1.347808	1.683789	1.563381	1.589615	1.758499	1.706608	1.645932	1.691393	1.548758	1.738214	1.777988	1.646680	1.504517	0.020852	1.465175	1.393473	1.375584	1.386820	1.706608	1.625884	1.531567	1.455471	1.455471	0.427430	1.753039	1.618687	1.554418	1.747720	0.426596	0.452651	0.424641	1.386820	1.689808	1.455471	1.455471	1.672871	1.652962	1.700036	1.696182	1.416395	0.427430
SalEn.53182_1-257_NEs	1.837039	1.458625	1.897538	1.412220	1.494710	1.472869	1.320061	1.879988	1.600082	1.900870	1.445665	0.446447	1.459901	1.105350	1.837039	1.439665	1.749458	1.863556	1.754498	1.552587	0.006517	1.880987	0.433083	0.000000	1.860763	1.560414	1.575098	1.477121	1.494710	1.837039	1.900870	1.878978	1.662076	1.670562	1.816456	1.867077	1.431914	1.500950	0.443168	1.465721	1.478535	1.477447	1.592983	1.900870	1.807216	1.326415	1.401332	1.401332	0.006517	1.979487	1.484011	1.507027	1.813500	0.198650	0.310828	0.007832	1.592983	1.641650	1.401332	1.401332	1.818839	1.879988	1.900676	1.539206	1.607680	0.006517
EntCo.1_32370_3-251_NEs	1.649628	1.882154	0.509530	1.800680	1.879020	1.786171	1.668996	0.502433	1.839380	0.476871	1.536556	1.612959	1.793760	1.814595	1.649628	1.536556	1.860796	1.643859	1.886120	1.660999	1.831515	0.469608	1.648848	1.860763	0.000000	1.462430	1.558835	1.882338	1.879020	1.649628	0.468875	0.507640	2.342321	2.205009	0.428767	1.659477	1.831574	1.864146	1.644700	1.670138	1.793760	1.784341	1.501034	0.468875	2.099208	1.483918	1.764793	1.764793	1.831515	0.488072	1.709535	1.905687	0.421474	1.811977	1.682265	1.821245	1.501034	1.621258	1.764793	1.764793	2.145143	0.502433	0.475891	1.637847	1.535402	1.831515
EscCo.2_34990_1-246_NEs	0.289425	1.556277	1.424090	1.615031	1.535393	1.379103	1.676034	1.410565	0.468292	1.327552	1.548781	1.388081	1.378881	1.678887	0.289425	1.542183	1.693169	0.289808	1.640404	1.317594	1.576639	1.340113	1.347808	1.560414	1.462430	0.000000	0.280477	1.571299	1.528706	0.289425	1.339225	1.393363	1.705992	1.431931	1.481571	0.290143	1.764307	1.672342	1.423187	1.508586	1.378881	1.396388	0.010911	1.339225	1.827220	1.616703	1.632824	1.632824	1.552856	1.395343	1.590159	1.536906	1.460048	1.476823	1.506944	1.545497	0.010956	0.289746	1.632824	1.632824	1.792802	1.410565	1.358290	1.313945	0.013743	1.552856
CitRo.1_38771_1-267_NEs	0.241910	1.634271	1.517354	1.745169	1.680321	1.646828	1.722362	1.503720	0.472825	1.435278	1.683550	1.705801	1.618664	1.548508	0.241910	1.683550	1.642437	0.240461	1.634529	1.350793	1.583790	1.454241	1.683789	1.575098	1.558835	0.280477	0.000000	1.682108	1.673143	0.241910	1.453996	1.486059	1.836925	1.420253	1.432263	0.240216	1.725652	1.828841	1.727585	1.706010	1.633424	1.632840	0.274667	1.453996	1.703648	1.698461	1.741322	1.741322	1.567736	1.443661	1.647462	1.753321	1.411796	1.584042	1.472326	1.560335	0.269683	0.262073	1.741322	1.741322	1.652240	1.503720	1.467973	1.352013	0.276942	1.567736
EscCo.1_01469_1-250_NEs	1.738460	0.006968	1.846901	0.313408	0.014871	1.825745	0.298666	1.840087	1.794075	1.814826	0.413503	1.645645	1.813089	1.475932	1.738460	0.415810	2.040287	1.747677	2.021739	1.418946	1.466028	1.795228	1.563381	1.477121	1.882338	1.571299	1.682108	0.000000	0.016234	1.738460	1.797754	1.812024	1.758025	1.835976	1.808878	1.749415	1.444945	1.742036	1.589586	1.692199	1.838938	1.797849	1.572801	1.797754	1.581464	0.365160	0.319149	0.319149	1.458534	1.901636	1.689565	0.016169	1.763849	1.520053	1.532069	1.470841	1.572801	1.515178	0.319149	0.319149	1.540091	1.840087	1.828656	1.409028	1.588130	1.458534
EscCo.51284_1-249	1.719368	0.015516	1.772805	0.310905	0.001337	1.831576	0.303036	1.765698	1.759179	1.796666	0.410063	1.681231	1.818868	1.491471	1.719368	0.412356	2.047558	1.728313	2.029032	1.413223	1.495986	1.777227	1.589615	1.494710	1.879020	1.528706	1.673143	0.016234	0.000000	1.719368	1.779566	1.739756	1.779810	1.807149	1.815070	1.729864	1.427220	1.699817	1.616571	1.712995	1.844737	1.810100	1.531663	1.779566	1.559851	0.361717	0.316659	0.316659	1.488313	1.899980	1.698287	0.021707	1.769998	1.513210	1.531788	1.501007	1.531663	1.494529	0.316659	0.316659	1.519332	1.765698	1.810229	1.413658	1.546130	1.488313
SalEn.4_39891_1-267_NEs	0.000000	1.729364	1.512349	1.808158	1.712798	1.801210	1.743955	1.505306	0.530550	1.506426	1.664106	1.727781	1.783587	1.598234	0.000000	1.657390	1.500047	0.005015	1.482278	1.434498	1.839987	1.505709	1.758499	1.837039	1.649628	0.289425	0.241910	1.738460	1.719368	0.000000	1.499361	1.475504	1.682541	1.667823	1.639761	0.007539	1.626237	2.052698	1.764731	1.786069	1.800957	1.774558	0.280441	1.499361	1.721167	1.606565	1.805409	1.805409	1.821723	1.598194	1.682688	1.724625	1.630528	1.786043	1.676526	1.811525	0.275336	0.296472	1.805409	1.805409	1.693366	1.505306	1.500949	1.402182	0.272929	1.821723
SalEn.4_29421_1-236_NEs	1.499361	1.807013	0.221092	1.917956	1.779566	1.616111	1.766140	0.221092	1.581661	0.009928	1.656376	1.766258	1.584780	2.004281	1.499361	1.656376	1.567289	1.506851	1.600178	1.749142	1.885441	0.007086	1.706608	1.900870	0.468875	1.339225	1.453996	1.797754	1.779566	1.499361	0.000000	0.225136	1.854802	1.892077	0.284747	1.506691	1.750182	1.642243	1.734991	1.667478	1.584780	1.576691	1.367572	0.000000	2.254308	1.594499	1.897413	1.897413	1.885441	0.269436	1.519518	1.808981	0.280339	2.052520	1.597338	1.874092	1.367572	1.464087	1.897413	1.897413	2.296872	0.221092	0.000000	1.723817	1.402504	1.885441
EscCo.4_00970_1-243_NEs	1.475504	1.820665	0.011046	2.079505	1.739756	1.618725	1.856687	0.011091	1.607987	0.223281	1.771042	1.688830	1.610878	1.893940	1.475504	1.771042	1.854286	1.482085	1.854920	1.962695	1.865333	0.223508	1.645932	1.878978	0.507640	1.393363	1.486059	1.812024	1.739756	1.475504	0.225136	0.000000	2.228738	1.968543	0.316492	1.481792	1.716688	1.694379	1.713389	1.674468	1.610878	1.610219	1.432320	0.225136	2.397083	1.760416	2.074869	2.074869	1.865333	0.311070	1.728747	1.796199	0.312780	1.786413	1.641850	1.855149	1.432320	1.626351	2.074869	2.074869	2.402267	0.011091	0.230187	1.932893	1.450191	1.865333
EntCo.1_11320_1-244_NEs	1.682541	1.768895	2.196020	1.768976	1.779810	1.747039	1.703563	2.233845	1.734947	1.837999	1.442810	1.690337	1.761141	1.996666	1.682541	1.449886	0.372113	1.689489	0.379083	1.475535	1.672441	1.858830	1.691393	1.662076	2.342321	1.705992	1.836925	1.758025	1.779810	1.682541	1.854802	2.228738	0.000000	1.561608	1.818746	1.673042	1.464756	1.751709	1.741495	1.817687	1.761141	1.764055	1.681974	1.854802	1.977148	1.710658	1.766590	1.766590	1.672441	1.997572	1.743206	1.745660	1.815136	1.675761	1.767664	1.655983	1.681974	1.488405	1.766590	1.766590	1.952495	2.233845	1.846762	1.482380	1.690262	1.672441
KlePn.2_26181_1-259_NEs	1.667823	1.901598	2.040124	1.674948	1.800137	1.546219	1.622355	2.042449	1.317886	1.884421	1.551382	1.594812	1.532070	1.611606	1.667823	1.544660	1.363513	1.651914	1.365729	1.543143	1.656657	1.880749	1.548758	1.670562	2.205009	1.431931	1.420253	1.835976	1.807149	1.667823	1.892077	1.968543	1.561608	0.000000	1.900133	1.660916	1.481659	1.747420	1.547484	1.639120	1.545992	1.551138	1.462424	1.892077	2.157812	1.852936	1.660619	1.660619	1.656140	1.965695	1.649442	1.828900	1.901153	1.601067	1.596998	1.671770	1.462424	1.463229	1.660619	1.660619	2.178132	2.042449	1.903622	1.538985	1.438588	1.656140
KlePn.1_01501_1-237_NEs	1.639761	1.831011	0.313994	1.927582	1.815070	1.607294	1.772154	0.313994	1.541180	0.280697	1.590273	1.854072	1.585417	1.784550	1.639761	1.590273	1.507294	1.641332	1.492427	1.517426	1.794261	0.283070	1.738214	1.816456	0.428767	1.481571	1.432263	1.808878	1.815070	1.639761	0.284747	0.316492	1.818746	1.900133	0.000000	1.625271	1.539882	1.635954	1.845893	1.610835	1.585417	1.577789	1.515180	0.284747	2.159581	1.599721	1.908641	1.908641	1.794261	0.281556	1.528610	1.819463	0.002844	1.810446	1.569328	1.783867	1.515180	1.498671	1.908641	1.908641	2.178656	0.313994	0.285247	1.494805	1.516220	1.794261
SalEn.53596_1-267_NEs	0.007539	1.740347	1.519251	1.821498	1.723188	1.813622	1.755704	1.512147	0.538372	1.513863	1.673651	1.754211	1.795630	1.577666	0.007539	1.666826	1.540788	0.005016	1.522245	1.434282	1.870232	1.513083	1.777988	1.867077	1.659477	0.290143	0.240216	1.749415	1.729864	0.007539	1.506691	1.481792	1.673042	1.660916	1.625271	0.000000	1.612638	2.091643	1.791458	1.817272	1.813366	1.786330	0.281086	1.506691	1.728971	1.621957	1.818853	1.818853	1.851523	1.599854	1.675414	1.735351	1.616079	1.806490	1.708256	1.840860	0.275967	0.296475	1.818853	1.818853	1.701061	1.512147	1.508268	1.401968	0.273552	1.851523
KlePn.1_04962_1-257_NEs	1.626237	1.417866	1.771711	1.412290	1.421314	1.456170	1.368215	1.753262	1.751074	1.750182	1.303507	1.690931	1.448329	1.697738	1.626237	1.298110	1.431519	1.627307	1.426365	1.310075	1.427308	1.740348	1.646680	1.431914	1.831574	1.764307	1.725652	1.444945	1.427220	1.626237	1.750182	1.716688	1.464756	1.481659	1.539882	1.612638	0.000000	1.505498	1.683057	1.424414	1.449943	1.472694	1.744012	1.750182	1.599891	1.419083	1.424881	1.424881	1.425914	1.694398	1.449932	1.432238	1.531779	1.484644	1.500022	1.437432	1.744012	1.746595	1.424881	1.424881	1.577976	1.753262	1.750182	1.299864	1.744443	1.425914
SalEn.11752_21-274_NEs	2.052698	1.736482	1.713384	1.717525	1.699817	0.258143	1.774089	1.702692	1.944494	1.650386	1.817288	1.548521	0.248955	1.489052	2.052698	1.824346	1.526575	2.077060	1.502199	1.512895	1.532661	1.625593	1.504517	1.500950	1.864146	1.672342	1.828841	1.742036	1.699817	2.052698	1.642243	1.694379	1.751709	1.747420	1.635954	2.091643	1.505498	0.000000	1.522439	0.217577	0.248955	0.254718	1.773898	1.642243	1.766964	1.827542	1.740623	1.740623	1.532661	1.524281	0.262214	1.714685	1.625253	1.565321	1.634503	1.539429	1.773898	1.923513	1.740623	1.740623	1.792174	1.702692	1.652555	1.537387	1.830874	1.532661
EscCo.1_02331_1-260_NEs	1.764731	1.571778	1.737422	1.390181	1.616571	1.488711	1.498357	1.721060	1.515103	1.751339	1.515588	0.026300	1.455746	1.076590	1.764731	1.509468	1.828165	1.760075	1.859332	1.692042	0.434974	1.709640	0.020852	0.443168	1.644700	1.423187	1.727585	1.589586	1.616571	1.764731	1.734991	1.713389	1.741495	1.547484	1.845893	1.791458	1.683057	1.522439	0.000000	1.464578	1.469610	1.450246	1.448230	1.734991	1.663703	1.492312	1.414606	1.414606	0.435151	1.738102	1.581206	1.580095	1.857307	0.418861	0.450373	0.432313	1.448230	1.701870	1.414606	1.414606	1.712399	1.721060	1.728312	1.694196	1.479923	0.435151
KlePn.1_05535_1-253_BeL	1.786069	1.674191	1.707668	1.748092	1.712995	0.267155	1.696557	1.690144	1.822171	1.683773	1.715906	1.516913	0.257447	1.420315	1.786069	1.722830	1.643593	1.806371	1.601802	1.432074	1.483498	1.650963	1.465175	1.465721	1.670138	1.508586	1.706010	1.692199	1.712995	1.786069	1.667478	1.674468	1.817687	1.639120	1.610835	1.817272	1.424414	0.217577	1.464578	0.000000	0.258007	0.261398	1.571108	1.667478	1.766543	1.760536	1.744993	1.744993	1.483498	1.517660	0.222045	1.726483	1.592980	1.407869	1.464900	1.489559	1.571108	1.720112	1.744993	1.744993	1.785616	1.690144	1.678110	1.449886	1.637825	1.483498
