SalEn.14032_137-688_BeL	2.099992	2.132362	2.298580	3.001869	2.061471	2.425925	2.677592	2.661571	2.177687	2.231421	2.240305	2.658674	2.357672	2.481484	1.871862	2.107320	2.567404	2.657919	2.220591	2.174511	2.202010	2.172088	2.608820	2.699884	2.687905	2.488280	2.324777	1.809400	1.874570	2.254436	2.464987	1.938015	2.943556	1.847572	2.167937	2.293203	2.529665	0.000591	2.159232	2.494017	2.735764	1.931479	2.012360	2.667558	0.000000	1.918327	2.167937	2.658674	1.803943	2.324777	1.803943	2.667798	2.527917	2.635264	2.422804	2.305941	1.881891	2.417269	2.535616	2.435227	2.877513	2.237219	2.307083	2.439624	1.939774	0.000591	2.463683	2.821308	1.952861	2.216851	1.796037	2.083312	2.103964	2.371999	2.793638	2.794699	2.175641	2.179687	2.377151	2.752774	2.551246	2.974776	2.704014	2.974776	2.464987	2.817501	1.907083	2.715144	2.260690	2.498946	1.871862	2.710847	2.375349	2.206583	2.198716	2.450124	1.901613	2.467265	2.183220	2.723100	1.886479	2.035115	2.134427	2.974776	2.324777	2.841474	2.103964	2.376527	2.167937	2.228534	2.480400	2.996778	2.372008	2.246619	1.929486	2.662972	2.159707	2.667798	2.297484	2.709975	2.103964	2.528638	0.000591	1.919196	2.710847	2.300572	2.663841	2.667798	2.528769	0.013098	2.134530	2.248586	2.385012	1.851471	2.464987	2.793638	2.036175	2.036172	2.367487	2.304058	2.706434	2.367066	2.174511	2.864075	1.860747	2.834740	2.036172	2.815950	2.641078	1.955496	2.668706	2.036172	2.170962	2.403233	2.180007	2.833753	2.187899	2.116069	1.803943	2.112795	2.346278	2.303992	2.062154	2.401947	2.574790	2.307753
EscCo.3_0954_9-571_Ess	0.361279	1.669108	1.649356	2.730637	1.532434	2.317438	2.500460	2.482635	1.874648	1.727842	1.732061	2.598807	2.441032	2.543908	1.756924	1.766652	2.073829	2.091009	1.842558	1.700378	1.993855	1.879606	2.379276	2.103904	2.548870	2.337683	2.741270	1.650523	1.806153	2.515343	2.337436	0.013755	2.177069	1.770308	1.866692	1.734200	2.702200	1.917337	1.685197	2.231248	2.574658	1.696499	0.313126	2.669499	1.918327	0.000000	1.866692	2.583601	1.639607	2.741270	1.639607	2.520082	2.159686	2.368460	2.257252	1.643888	1.781457	2.350093	2.697406	2.561444	2.655472	1.586310	2.696513	2.220296	0.020402	1.918327	2.123908	2.651981	1.687894	1.966080	1.663477	1.566445	1.740245	2.422063	2.110011	2.128454	1.987989	1.706930	2.422063	2.042016	2.392310	2.743451	2.119368	2.743451	2.337436	2.128454	0.011946	2.090502	1.650058	2.688215	1.756924	2.530979	1.998270	1.799018	1.959960	2.221865	1.713497	2.559001	1.966565	2.579038	1.755152	1.632334	1.647167	2.743451	2.741270	2.481355	1.740245	2.417433	1.866692	1.630977	2.633233	2.736095	2.477504	1.646246	1.684326	2.736927	1.671391	2.520082	2.497893	2.080901	1.740245	2.654756	1.918327	0.287163	2.525447	1.590048	2.767415	2.520082	2.359666	1.963445	1.769985	1.648319	2.500497	1.774330	2.337436	2.110011	0.317273	0.313377	2.239874	2.726072	2.530568	2.394025	1.700378	2.578805	1.761420	2.139774	0.313377	2.559245	2.381179	0.013751	2.607571	0.313377	1.701638	2.012473	1.781573	2.086950	1.705689	1.685074	1.639607	0.359098	2.457326	1.652774	1.536747	2.240981	2.692532	1.740880
SalEn.3_0895_1-588_Ess	1.656856	1.631867	1.504336	2.958023	1.885809	2.513248	2.892683	2.829681	0.007994	2.018123	2.015031	2.804880	2.559651	2.899743	1.804747	1.893124	3.552655	2.716640	0.254395	1.624769	0.271769	0.013748	2.923932	2.654365	3.547200	2.757136	2.834611	1.714857	1.805841	3.127537	2.751611	1.924272	2.803642	1.796256	0.000000	0.359947	2.825345	2.188011	1.644550	3.004140	3.555498	1.885571	1.877139	2.523132	2.167937	1.866692	0.000000	2.790442	1.706684	2.812320	1.706684	2.835040	2.810698	3.387661	2.720744	1.545933	1.841425	2.695497	2.825345	2.793914	2.559410	1.890149	2.858877	2.718537	1.876010	2.167937	2.924745	2.514594	1.896697	0.269814	1.715741	1.865855	1.933816	2.538074	2.774460	3.047867	0.274638	1.629532	2.538074	3.009740	3.308207	2.987962	2.676760	2.987962	2.751611	3.104922	1.895816	2.693052	1.876436	3.089570	1.808120	2.394887	2.629822	1.901945	0.270515	2.743833	1.792416	2.834135	0.272307	3.521114	1.859999	1.573178	1.654565	2.987962	2.812320	2.996461	1.933816	3.615333	0.000000	1.888995	2.782791	2.976766	2.834157	1.885582	1.892810	2.801966	1.641575	2.835040	3.157151	2.693990	1.933816	2.838739	2.167937	1.708117	2.394887	1.680150	2.816026	2.835040	2.757560	2.155024	1.896226	1.889851	2.845976	1.796055	2.751611	2.774460	1.909227	1.864774	2.371406	2.858228	2.397433	2.549077	1.624769	3.382198	1.801560	2.818406	1.864774	3.420423	3.467657	1.857466	2.393575	1.864774	1.625294	2.620495	0.325325	2.787977	1.628964	1.650942	1.703052	1.672904	2.571598	1.501677	1.819766	2.726180	2.608560	0.361997
KlePn.2_48421_1-495_NEs	2.308451	2.408337	2.401790	1.203187	3.240048	0.872360	1.706489	1.732932	2.790878	2.108469	2.092157	0.001355	0.920081	1.027040	3.256812	2.390554	0.961145	1.137537	2.749966	2.559528	3.199369	2.765313	1.073575	1.039300	1.078626	0.916814	0.978815	3.266241	2.812464	1.092927	0.918859	2.532765	1.000863	2.655708	2.790442	2.639334	1.004088	2.658674	2.423785	1.822051	1.057454	2.514482	2.440909	2.005005	2.658674	2.583601	2.790442	0.000000	3.290750	0.977553	3.290750	1.748721	0.962250	1.145376	0.920965	2.293507	3.223871	1.006596	1.001930	1.002747	1.649910	2.140345	0.978953	0.906075	2.533606	2.658674	0.996015	1.638805	2.557134	3.231320	3.344906	3.346261	2.372946	0.918755	2.952210	0.904657	3.216931	2.571576	0.920728	0.932236	1.137947	1.208225	1.140990	1.208225	0.918859	0.913754	2.558228	1.145246	2.140775	1.018582	3.256812	1.891561	0.927970	1.965019	3.248936	0.896656	2.895980	1.015584	3.248063	1.051092	3.195860	2.529367	2.432652	1.208225	0.977553	0.202913	2.372946	1.128917	2.790442	2.177792	0.987877	1.205719	0.919183	2.177726	2.531332	1.808929	2.512368	1.748721	1.099840	1.141288	2.372946	1.004296	2.658674	2.468468	1.891561	2.505619	1.820583	1.748721	0.924969	2.667878	2.346214	2.141862	0.924326	2.662116	0.918859	2.952210	2.439509	2.424182	0.922736	0.967916	1.893152	0.913681	2.559528	1.106267	3.238490	2.950105	2.424182	1.114693	1.161577	2.533075	1.872493	2.424182	2.588186	0.924789	2.703792	3.010517	2.542819	2.425533	3.290750	2.301241	0.926402	2.407752	3.210146	0.917771	1.747762	2.651227
SalEn.3_0921_2-580_Ess	1.825965	1.141213	1.117822	2.632575	1.516639	2.508966	2.392736	2.400019	1.699066	1.642926	1.635457	3.266848	2.227508	2.479877	0.173843	1.731092	2.322132	2.366513	1.708598	1.137429	1.764538	1.707311	2.633195	2.692003	2.764629	2.312500	2.536313	0.001722	0.205221	3.019471	2.289430	1.652170	2.665827	0.195441	1.706684	1.737529	2.392989	1.793613	1.124448	2.474466	2.375647	1.527268	1.719846	2.441069	1.803943	1.639607	1.706684	3.290750	0.000000	2.521407	0.000000	2.394257	2.422497	2.282297	2.321567	1.115521	0.176935	2.430661	2.392989	2.392172	2.478926	1.662461	2.481443	2.368235	1.657765	1.803943	2.195792	2.419598	1.507733	1.757954	0.009808	1.512073	1.697833	2.206076	1.881128	2.718437	1.784101	1.143459	2.200220	2.578250	2.278580	2.594832	2.377754	2.594832	2.289430	2.712188	1.656031	2.365898	1.691202	2.631700	0.173115	2.305254	2.192483	1.593955	1.770412	2.376469	0.177285	2.493536	1.778769	2.397932	0.181137	1.677420	1.141236	2.594832	2.521407	3.632325	1.697833	2.350329	1.706684	1.681560	2.384911	2.633485	2.365088	1.685551	1.518479	2.490986	1.117900	2.394257	2.951106	2.355520	1.697833	2.356791	1.803943	1.690274	2.305254	1.203826	2.513580	2.394257	2.333824	1.819459	1.721746	1.702094	2.345076	0.197663	2.289430	1.881128	1.728545	1.729069	2.369805	2.537148	2.298481	2.279382	1.137429	2.703800	0.176664	1.894093	1.729069	2.681033	2.276253	1.652246	2.284432	1.729069	1.138365	2.192483	1.731276	1.901781	1.139319	1.130155	0.000574	1.845836	2.221816	1.112030	1.500777	2.285602	2.439333	1.734638
SalEn.4_22211_2-502_NEs	2.568721	2.738892	2.356931	1.258281	3.125812	0.894912	2.341868	2.326524	2.822706	2.385545	2.405772	0.973942	0.873525	1.045466	2.481695	2.666423	1.119925	0.950692	2.705302	2.556914	2.871811	2.780706	1.300567	1.109522	1.192498	0.905449	0.000659	2.536313	2.477378	1.317029	0.905535	2.708510	1.267723	2.537645	2.812320	2.896791	0.171005	2.324777	2.712749	2.033810	1.158161	2.274719	3.072470	1.987500	2.324777	2.741270	2.812320	0.977553	2.521407	0.000000	2.521407	2.330700	1.029630	1.052132	1.073430	2.724904	2.421437	1.010244	0.171005	1.012674	2.159265	2.556592	0.160013	0.928912	2.793782	2.324777	1.064857	2.143492	2.248827	2.885453	2.571974	3.052946	2.628954	0.876380	2.579005	0.815518	2.797239	2.562986	0.876380	0.909533	1.064484	1.263687	0.944508	1.263687	0.905535	0.811790	2.712720	0.949476	2.549616	1.049366	2.475866	2.336194	0.988445	2.469116	2.819095	0.931796	2.654665	1.037633	2.781979	1.153512	2.436881	2.530929	2.767134	1.263687	0.000000	0.993392	2.628954	0.994397	2.812320	2.545035	0.168978	1.259011	0.199957	2.526113	2.259539	2.154335	2.667190	2.330700	1.329342	0.944042	2.628954	0.172649	2.324777	3.167905	2.340258	2.600300	2.146067	2.330700	0.907478	2.379840	2.638934	2.532811	0.198139	2.565194	0.905535	2.579005	3.056798	3.030825	0.909037	0.010595	2.360667	0.880944	2.556914	1.386896	2.460097	2.561879	3.030825	1.383852	1.063759	2.685227	2.343748	3.030825	2.547230	0.991994	2.754833	2.607266	2.578637	2.710541	2.521407	2.545900	0.877785	2.347423	3.111051	1.075071	2.403652	2.920472
SalEn.4_09951_2-580_Ess	1.825965	1.141213	1.117822	2.632575	1.516639	2.508966	2.392736	2.400019	1.699066	1.642926	1.635457	3.266848	2.227508	2.479877	0.173843	1.731092	2.322132	2.366513	1.708598	1.137429	1.764538	1.707311	2.633195	2.692003	2.764629	2.312500	2.536313	0.001722	0.205221	3.019471	2.289430	1.652170	2.665827	0.195441	1.706684	1.737529	2.392989	1.793613	1.124448	2.474466	2.375647	1.527268	1.719846	2.441069	1.803943	1.639607	1.706684	3.290750	0.000000	2.521407	0.000000	2.394257	2.422497	2.282297	2.321567	1.115521	0.176935	2.430661	2.392989	2.392172	2.478926	1.662461	2.481443	2.368235	1.657765	1.803943	2.195792	2.419598	1.507733	1.757954	0.009808	1.512073	1.697833	2.206076	1.881128	2.718437	1.784101	1.143459	2.200220	2.578250	2.278580	2.594832	2.377754	2.594832	2.289430	2.712188	1.656031	2.365898	1.691202	2.631700	0.173115	2.305254	2.192483	1.593955	1.770412	2.376469	0.177285	2.493536	1.778769	2.397932	0.181137	1.677420	1.141236	2.594832	2.521407	3.632325	1.697833	2.350329	1.706684	1.681560	2.384911	2.633485	2.365088	1.685551	1.518479	2.490986	1.117900	2.394257	2.951106	2.355520	1.697833	2.356791	1.803943	1.690274	2.305254	1.203826	2.513580	2.394257	2.333824	1.819459	1.721746	1.702094	2.345076	0.197663	2.289430	1.881128	1.728545	1.729069	2.369805	2.537148	2.298481	2.279382	1.137429	2.703800	0.176664	1.894093	1.729069	2.681033	2.276253	1.652246	2.284432	1.729069	1.138365	2.192483	1.731276	1.901781	1.139319	1.130155	0.000574	1.845836	2.221816	1.112030	1.500777	2.285602	2.439333	1.734638
SalEn.3_2196_1-526_NEs	2.581658	1.888272	2.015308	1.976675	2.742406	1.742122	0.008298	0.006370	2.835040	1.916934	1.931136	1.746993	1.736562	2.405149	2.231420	2.304437	1.770246	1.691437	2.770775	2.296780	2.728940	2.811166	2.090954	2.050569	1.693543	1.839293	2.319570	2.385409	2.183082	1.967576	1.859777	2.516363	1.838906	1.986329	2.835040	2.394637	2.210855	2.678423	1.922485	0.874591	1.823553	2.319514	2.426928	0.399954	2.667798	2.520082	2.835040	1.748721	2.394257	2.330700	2.394257	0.000000	1.787521	2.283243	1.889599	1.965233	2.216130	2.278103	2.206498	2.390954	0.403700	2.028436	2.223346	1.658525	2.566153	2.667798	1.877414	0.398852	2.314424	2.758269	2.373215	2.702787	2.332949	1.757804	2.197467	1.630622	2.749156	2.303475	1.757804	2.004272	2.236172	1.964063	1.679690	1.964063	1.859777	1.634424	2.501090	1.710771	2.040089	2.421127	2.225740	0.297457	1.737947	2.258215	2.727854	1.670840	2.233865	2.416874	2.735125	1.838842	2.194281	2.709607	1.895795	1.964063	2.330700	2.021076	2.332949	2.096426	2.835040	2.023923	2.124635	1.972200	2.105118	2.014279	2.335721	0.965000	1.935711	0.000000	2.000875	1.684784	2.332949	2.188366	2.667798	2.440550	0.298367	1.975560	0.956541	0.000000	1.844048	2.691839	2.313918	2.050214	2.113282	1.996368	1.859777	2.197467	2.419672	2.394167	1.790845	2.316742	0.295172	1.758914	2.296780	1.999971	2.213805	2.202424	2.394167	2.013003	2.306044	2.595362	0.299627	2.394167	2.315008	1.719741	2.438583	2.247448	2.285061	1.925693	2.394257	2.597068	1.740957	2.013756	2.724529	1.878321	0.303321	2.369032
EntCo.1_47360_2-507_NEs	2.347239	1.950949	2.033449	1.368533	2.747492	0.754561	1.770503	1.790037	2.796076	2.419564	2.451724	0.965688	0.814425	1.081705	2.521127	2.412354	0.904502	0.300709	2.566153	1.881673	2.826289	2.774879	1.276501	0.994662	1.183732	0.861793	1.033194	2.447247	2.340939	0.940963	0.853910	2.155419	1.068456	2.329494	2.810698	2.619856	0.999613	2.527917	1.967994	1.903137	1.149325	2.222858	1.939188	1.683894	2.527917	2.159686	2.810698	0.962250	2.422497	1.029630	2.422497	1.787521	0.000000	1.122608	0.904186	2.098611	2.519838	1.044984	0.997428	1.087602	1.659314	2.401113	0.957432	0.813489	2.217413	2.527917	0.941174	1.643084	2.227722	2.741628	2.450775	2.763719	2.431383	0.815431	2.865589	0.795913	2.785671	1.887654	0.815431	0.898677	1.119156	1.359216	0.303020	1.359216	0.853910	0.799085	2.150854	0.299563	2.413096	1.085912	2.515116	1.853985	0.227513	2.195590	2.753326	0.812351	2.409735	1.080416	2.767248	1.144499	2.548885	2.805870	1.943007	1.359216	1.029630	0.997861	2.431383	0.956124	2.810698	2.408873	0.990359	1.362137	0.921855	2.385664	2.211653	1.686597	1.924577	1.787521	0.926541	0.301342	2.431383	0.994947	2.527917	1.983100	1.857806	1.888108	1.700913	1.787521	0.871487	2.508071	2.409416	2.370484	0.922778	2.293328	0.853910	2.865589	1.979582	1.960063	0.845446	1.017207	1.864576	0.821792	1.881673	1.243411	2.491308	2.882305	1.960063	1.234703	1.140661	2.159965	1.833025	1.960063	1.899701	0.228284	2.936827	2.897323	1.874220	1.946331	2.422497	2.354756	0.820166	2.055367	2.714500	0.905185	1.698134	2.630246
EscCo.1_02834_3-488_NEs	2.210704	2.238994	2.183749	1.290239	3.359856	1.104385	2.259644	2.273057	3.383543	2.328820	2.314436	1.149710	1.143848	1.194847	2.307004	2.532074	1.162815	1.255908	3.126031	2.219607	3.422143	3.422277	1.306877	1.093302	1.366660	1.103989	1.048104	2.294843	2.167599	1.168184	1.099281	2.407275	1.046512	2.491248	3.387661	3.277540	1.097160	2.635264	2.269632	2.171623	1.331742	2.561267	2.848030	2.250922	2.635264	2.368460	3.387661	1.145376	2.282297	1.052132	2.282297	2.283243	1.122608	0.000000	1.102444	2.319042	2.283309	1.215320	1.094811	1.201167	2.194377	2.360532	1.093918	1.103740	2.311116	2.635264	1.116797	2.165738	2.604397	3.396201	2.293388	3.395416	2.557217	1.134491	3.342972	1.056549	3.480467	2.225881	1.134491	0.973308	0.028751	1.301120	1.256974	1.301120	1.099281	1.057543	2.354719	1.250740	2.369405	1.211944	2.307004	2.039514	1.146837	2.278566	3.442634	1.099618	2.272898	1.197479	3.441726	1.320963	2.345329	2.783930	2.235210	1.301120	1.052132	1.096995	2.557217	1.100958	3.387661	2.362128	1.072866	1.289999	1.072672	2.345846	2.593207	1.924238	2.260735	2.283243	1.170484	1.248775	2.557217	1.087135	2.635264	2.575974	2.039514	2.293967	1.973005	2.283243	1.096334	2.685737	2.477636	2.357765	1.073947	2.491248	1.099281	3.342972	2.795062	2.824337	1.094577	1.060853	2.054346	1.126380	2.219607	1.271792	2.277905	3.277088	2.824337	1.264654	0.020217	2.351585	2.065118	2.824337	2.214855	1.146167	3.137973	3.382335	2.208797	2.247788	2.282297	2.187950	1.150803	2.183204	3.327902	1.100860	2.201886	3.249939
KlePn.2_01001_1-493_NEs	1.983139	2.227436	2.150978	1.159872	3.147434	0.868489	1.867055	1.894376	2.721192	2.188163	2.165632	0.924284	0.954046	1.032569	2.309394	2.559325	0.206558	1.012783	2.587300	2.291327	2.705815	2.700698	0.919665	1.148929	1.126002	0.912466	1.069496	2.339581	2.224796	0.886875	0.912486	2.259583	0.956918	2.212310	2.720744	2.590906	1.099956	2.422804	2.193215	1.885375	1.046955	2.528840	2.286620	1.840195	2.422804	2.257252	2.720744	0.920965	2.321567	1.073430	2.321567	1.889599	0.904186	1.102444	0.000000	2.174078	2.352421	1.020037	1.099956	1.022364	1.751044	2.228134	1.059008	0.848002	2.261201	2.422804	0.231879	1.738007	2.562306	2.670998	2.330851	3.093873	2.485689	0.950698	2.867226	0.796938	2.706000	2.287013	0.950698	0.907441	1.099015	1.167089	1.010736	1.167089	0.912486	0.791903	2.251710	1.010040	2.201532	1.023032	2.309394	2.030485	0.837842	2.292008	2.687705	0.843055	2.350730	1.028739	2.657699	1.049393	2.321051	2.749255	2.228385	1.167089	1.073430	0.959912	2.485689	1.099152	2.720744	2.195194	1.109080	1.162844	1.025585	2.184735	2.533565	1.698794	2.188497	1.889599	0.892337	1.019770	2.485689	1.091090	2.422804	2.205335	2.030485	2.281235	1.699570	1.889599	0.918519	2.446933	2.499302	2.174037	1.024013	2.222535	0.912486	2.867226	2.274317	2.292477	0.879994	1.081909	2.038153	0.957785	2.291327	1.011665	2.292387	2.824525	2.292477	1.019183	1.102025	2.245186	1.995388	2.292477	2.269852	0.834851	2.548755	2.936013	2.274776	2.198959	2.321567	1.986402	0.962844	2.195740	3.158044	0.003424	1.911290	2.560090
CitRo.1_05041_18-576_NEs	1.636394	0.221968	0.252141	2.354748	1.661054	1.957523	1.967445	1.944948	1.549731	1.555229	1.539627	2.286715	2.271005	2.324287	1.073920	1.651501	2.133153	2.216763	1.545846	0.261979	1.544411	1.551931	1.854670	2.245196	2.847220	1.951143	2.707859	1.118555	1.099178	2.375948	1.985813	1.652122	2.265149	0.999861	1.545933	1.502850	2.733721	2.328159	0.222120	2.145345	2.411615	1.700853	1.695476	2.000605	2.305941	1.643888	1.545933	2.293507	1.115521	2.724904	1.115521	1.965233	2.098611	2.319042	2.174078	0.000000	1.065560	2.374467	2.739087	2.323701	1.896888	1.561566	2.654667	2.001021	1.671006	2.305941	2.273108	1.854411	1.704292	1.531492	1.102841	1.638802	1.648389	2.248814	2.218048	2.083392	1.548180	0.264581	2.248814	2.734532	2.293736	2.339591	2.179611	2.339591	1.985813	2.083392	1.635661	2.180778	1.556333	2.448047	1.071180	1.881106	1.924848	1.671043	1.537670	1.979343	1.075264	2.354212	1.547154	2.434920	1.094404	1.477050	0.221995	2.339591	2.724904	2.337742	1.648389	2.093962	1.545933	1.564107	2.664459	2.370584	2.474295	1.572484	1.720228	1.970722	0.229814	1.965233	2.393198	2.190409	1.648389	2.694606	2.305941	1.651530	1.885348	0.261534	2.022251	1.965233	1.945364	2.277574	1.652160	1.565344	2.497723	0.997526	1.985813	2.218048	1.676723	1.666924	2.205035	2.697286	1.893790	2.319885	0.261979	2.277298	1.069864	2.216423	1.666924	2.245073	2.354263	1.650116	1.919365	1.666924	0.265265	1.929885	1.698270	2.278542	0.262112	0.228462	1.112965	1.629004	2.244252	0.252179	1.659726	2.168762	2.057162	1.506652
EscCo.1_00977_2-580_Ess	1.855542	1.131079	1.082360	2.646289	1.530198	2.392171	2.228182	2.235147	1.845473	1.535469	1.536257	3.253680	2.218189	2.490441	0.006919	1.679401	2.592301	2.489308	1.811167	1.174463	1.786249	1.846068	2.954016	2.797442	2.873071	2.277615	2.408166	0.175396	0.197399	2.891710	2.325452	1.780870	2.679559	0.227773	1.841425	1.789288	2.465855	1.881043	1.122743	2.349242	2.535336	1.531697	1.773545	2.374266	1.881891	1.781457	1.841425	3.223871	0.176935	2.421437	0.176935	2.216130	2.519838	2.283309	2.352421	1.065560	0.000000	2.560371	2.460734	2.468752	2.427304	1.575604	2.291004	2.463205	1.761667	1.881891	2.231951	2.411978	1.506644	1.736113	0.176379	1.507375	1.683851	2.201848	1.856975	2.764697	1.778474	1.172097	2.196051	2.747241	2.274062	2.609511	2.426860	2.609511	2.325452	2.758725	1.781836	2.479235	1.597372	2.607056	0.006340	2.242811	2.282427	1.620976	1.750238	2.472319	0.176133	2.504294	1.761936	2.519474	0.020953	1.799396	1.128549	2.609511	2.421437	3.879422	1.683851	2.557367	1.841425	1.594305	2.355378	2.647170	2.254966	1.609323	1.520074	2.251446	1.116548	2.216130	2.877362	2.484149	1.683851	2.426907	1.881891	1.782860	2.242811	1.082786	2.282591	2.216130	2.289719	1.856521	1.694218	1.605782	2.247886	0.228548	2.325452	1.856975	1.779819	1.773570	2.482931	2.420767	2.210940	2.241186	1.174463	2.449892	0.014460	1.865429	1.773570	2.437004	2.279242	1.780590	2.188765	1.773570	1.166827	2.276926	1.793611	1.877239	1.176484	1.125022	0.176219	1.879856	2.223547	1.088037	1.514444	2.328387	2.419486	1.790665
CitRo.1_34721_2-506_NEs	2.409457	2.228603	2.129010	1.148423	2.791987	1.006858	2.274794	2.300440	2.677200	2.741430	2.780703	1.007694	1.027996	0.163011	2.556475	2.737520	0.971627	1.057548	2.375393	2.318824	3.080604	2.664686	1.190552	1.197430	1.254530	0.977768	1.008883	2.437469	2.585241	1.286502	0.975631	2.315229	1.160622	2.235815	2.695497	3.184864	1.000135	2.417269	2.235433	2.018024	1.303974	2.223599	2.518150	2.234307	2.417269	2.350093	2.695497	1.006596	2.430661	1.010244	2.430661	2.278103	1.044984	1.215320	1.020037	2.374467	2.560371	0.000000	0.997968	0.161268	2.226391	2.606446	0.941591	0.972950	2.402586	2.417269	0.982951	2.183873	2.248368	3.059007	2.460760	2.779246	2.753252	1.026443	2.821722	0.937544	3.003768	2.314498	1.026443	0.984671	1.239976	1.160281	1.063540	1.160281	0.975631	0.939086	2.328683	1.047132	2.610667	0.192490	2.551131	2.323532	1.052010	2.555682	3.027912	0.976444	2.514428	0.161588	2.981301	1.299944	2.544420	2.263195	2.247643	1.160281	1.010244	1.001334	2.753252	1.107673	2.695497	2.641876	1.001283	1.148364	0.971110	2.623044	2.233629	1.820717	2.255672	2.278103	1.278689	1.069505	2.753252	0.986327	2.417269	2.412180	2.327377	2.354642	1.820534	2.278103	0.979966	2.425316	2.722577	2.666201	0.974491	2.220126	0.975631	2.821722	2.566331	2.543885	1.015517	1.005173	2.303785	0.993496	2.318824	1.139986	2.535651	2.841629	2.543885	1.148519	1.225755	2.402876	2.222839	2.543885	2.332544	1.046818	2.705097	2.838346	2.306641	2.211650	2.430661	2.427104	1.030529	2.123498	2.739195	1.025804	2.160168	3.155155
EscCo.52149_2-502	2.777280	2.821708	2.529997	1.289963	3.256382	0.912190	2.212440	2.197290	2.830339	2.458676	2.464171	0.995799	0.922466	1.043809	2.485968	2.769225	1.105768	0.935123	2.946032	2.537731	3.113330	2.821295	1.302488	1.123358	1.225756	0.895858	0.171895	2.406171	2.520682	1.326237	0.897799	2.712811	1.315704	2.443264	2.825345	2.912697	0.000657	2.535616	2.796583	2.141583	1.208434	2.423271	3.045779	1.976899	2.535616	2.697406	2.825345	1.001930	2.392989	0.171005	2.392989	2.206498	0.997428	1.094811	1.099956	2.739087	2.460734	0.997968	0.000000	1.009177	2.044077	2.523593	0.162545	0.937341	2.671231	2.535616	1.073786	2.059567	2.393740	3.006719	2.425286	3.179294	2.780518	0.929601	2.791590	0.802737	3.047899	2.550057	0.929601	0.890623	1.083644	1.295497	0.922586	1.295497	0.897799	0.801027	2.702373	0.934046	2.539269	1.009797	2.479903	2.258018	0.986696	2.454730	3.022973	0.938381	2.761693	1.036059	2.980946	1.195773	2.434453	2.442795	2.842832	1.295497	0.171005	1.006039	2.780518	0.962004	2.825345	2.522495	0.027529	1.293435	0.212566	2.508722	2.406236	2.227268	2.704127	2.206498	1.328051	0.928624	2.780518	0.009264	2.535616	2.967973	2.261921	2.875237	2.227740	2.206498	0.905620	2.574074	2.781553	2.487844	0.214163	2.454379	0.897799	2.791590	3.044071	3.051102	0.915849	0.170141	2.280295	0.932124	2.537731	1.362223	2.468217	2.773042	3.051102	1.359136	1.092572	2.682957	2.276446	3.051102	2.529140	0.985963	2.826964	2.855596	2.559535	2.797494	2.392989	2.780655	0.933376	2.525232	3.236722	1.099366	2.210353	2.936754
EscCo.4_04376_1-505_NEs	2.523470	2.143711	2.206128	1.188507	3.317474	1.013311	2.365086	2.415434	2.784925	2.874640	2.862363	1.003827	0.959884	0.024638	2.460313	2.678426	0.995247	1.079661	2.505762	2.350056	3.144334	2.763794	1.263820	1.156235	1.270949	0.951064	1.011314	2.404358	2.586785	1.303727	0.948952	2.522005	1.170475	2.400111	2.793914	3.282480	1.009177	2.435227	2.182353	2.034691	1.304254	2.321127	2.480269	2.274917	2.435227	2.561444	2.793914	1.002747	2.392172	1.012674	2.392172	2.390954	1.087602	1.201167	1.022364	2.323701	2.468752	0.161268	1.009177	0.000000	2.321333	2.667072	0.943897	0.946622	2.619711	2.435227	0.961859	2.319683	2.348077	3.213503	2.421661	3.342363	2.661862	0.956311	3.338141	0.958835	3.222605	2.345529	0.956311	1.008108	1.212122	1.200898	1.102099	1.200898	0.948952	0.962796	2.528262	1.076054	2.645709	0.210352	2.454773	2.250801	1.057293	2.526993	3.173512	0.949988	2.582920	0.023314	3.124466	1.310648	2.499746	2.428647	2.199385	1.200898	1.012674	1.027594	2.661862	1.079897	2.793914	2.720041	1.002775	1.188444	1.000301	2.689627	2.332227	1.809705	2.240593	2.390954	1.274141	1.087069	2.661862	1.004221	2.435227	2.505300	2.254589	2.268372	1.813291	2.390954	0.946836	2.411243	2.622410	2.719342	1.003791	2.402893	0.948952	3.338141	2.484371	2.483439	0.991928	1.016620	2.245061	0.944034	2.350056	1.205883	2.439251	3.308490	2.483439	1.220380	1.206293	2.516145	2.187015	2.483439	2.364839	1.058790	2.937190	3.383905	2.336910	2.152881	2.392172	2.537801	0.960011	2.206128	3.278366	1.028176	2.143771	3.315841
