EntCo.1_40880_1-240_NEs	1.044693	1.301746	1.144834	1.498969	1.415771	1.190179	1.356097	0.197655	1.521868	1.301505	1.431570	0.932861	1.445934	1.601431	1.310812	1.214611	0.234820	1.098005	1.450156	1.439768	1.280853	1.611832	1.421279	1.270662	1.751701	1.452548	1.232979	1.389004	1.232979	0.862047	1.274946	1.690392	1.450156	1.377009	1.666226	1.232979	0.186371	1.111554	1.073575	1.465611	1.084775	1.132705	1.490624	1.453647	0.930963	0.000000	1.450156	1.593875	1.311107	0.200739	0.942458	1.445934	1.480695	1.216695	1.027376	1.440858	1.552408	1.231349	1.271748	1.160779	1.164180	1.310656	1.232979	1.583703	1.690392	1.534874	1.216695	1.710236	1.434956	1.298867	1.144834	1.455501	1.221034	1.432823	1.456815	1.469506	0.947619	1.276729	1.355901	1.098005	1.112788	1.461634	1.144834	1.602745	0.190525	1.384166	1.428930	1.366741	1.191732	1.314623	0.198478	1.396333	1.306295	1.049463	1.311107	1.528568	1.527993	1.469611	0.227452	1.637029	0.970250	1.403948	1.071698	1.173941	1.026721	1.440858	1.443434	1.456224	0.971012	1.098005	1.560301	1.599156	1.361734	1.140575	1.486871	1.232979	1.439620	1.432823	1.044606	1.601761	1.595654	1.093902	1.521868	1.408396	1.469611	1.452837	1.364994	1.093902	1.139668	1.246777	1.287581	1.248675	1.385571	1.690392	0.198982	1.428623	1.129307	1.420427	1.675249	1.302053	1.300552	0.971012	1.718261	1.330938	1.140575	1.395253	0.227452	1.240973	1.285994	1.567360	1.514691	0.963526	0.204292	1.268966	1.463815	1.300758	1.831887	1.339846	1.216695	1.200824	0.981895	1.536333	1.042879	1.736702	1.298867	0.231136	1.611923	0.844726	1.159809	1.265990	1.276729	1.370973	1.447965	1.287581	1.445934	1.395253	1.113760	1.173941	1.440656	1.411226	1.378155	1.143971	0.227452	1.450156	1.452362	1.744831	1.405060	1.412504	1.173941
SalEn.11574_1-243_NEs	1.271861	1.368209	1.142683	1.461639	1.426028	1.126730	1.504636	1.471749	1.664076	1.374858	1.623931	1.590901	1.498072	0.339267	1.487349	1.323398	1.408079	1.119535	0.001369	1.759660	1.294952	0.339267	1.419084	1.303526	2.244214	1.730665	1.373744	1.434992	1.373744	1.505547	1.476687	1.268905	0.001369	1.558028	1.307269	1.373744	1.432974	1.098762	1.237427	1.566222	1.124257	1.096303	1.575660	1.591346	1.591029	1.450156	0.000000	1.413431	1.384977	1.496884	1.650451	1.498072	1.592733	1.455808	1.085545	1.625478	1.536954	1.216443	0.317911	1.132178	1.118587	1.361864	1.375067	1.564402	1.268905	1.544160	1.455808	1.373579	1.343131	1.467208	1.142683	1.641527	1.121053	1.760925	1.634789	0.402900	1.652042	1.273704	0.377638	1.125029	1.116933	1.301838	1.142683	1.637636	1.432510	1.478927	1.254422	1.362078	1.325611	1.390149	1.466960	1.450825	1.467208	1.345456	1.384977	1.655240	1.542899	1.260105	1.396642	1.599224	1.652899	1.481104	1.611980	1.151233	1.279564	1.625478	1.730881	1.782212	1.638991	1.119535	1.529208	0.334371	1.572873	1.125122	1.473651	1.373744	1.784262	1.760925	1.271980	0.339873	1.637636	1.226431	1.664076	1.432217	1.260105	0.403288	1.633891	1.226431	1.142683	1.122178	1.365510	1.099725	1.651403	1.268905	1.490646	0.005489	1.154047	1.651460	1.263224	1.354872	1.450792	1.638991	1.393896	1.625634	1.125122	1.463759	1.396642	1.116957	1.482784	1.571935	1.663932	1.680471	1.490646	1.421517	1.465924	1.475820	2.198939	1.369173	1.455808	1.105974	1.666781	1.698379	1.323351	1.407192	1.467208	1.383287	1.637781	1.469798	1.130948	1.421644	1.273704	1.633740	1.340534	1.365510	1.498072	1.463759	1.137855	1.151233	1.468630	1.455702	1.634865	1.136082	1.396642	0.001369	1.520380	1.380869	1.416968	1.416968	1.151233
CitRo.1_50441_1-226_NEs	1.430482	1.304020	1.443651	1.228040	0.735663	1.588907	1.129681	1.591656	1.627038	1.532380	1.131862	1.490583	1.373845	1.340827	1.117230	1.323538	1.504520	1.322537	1.413431	1.144664	1.317217	1.340827	1.072990	1.318458	1.965754	1.177421	1.527616	1.256550	1.527616	1.460855	1.052469	0.401722	1.413431	0.824038	0.407440	1.527616	1.662822	1.396756	1.359430	1.392161	1.322758	1.396756	1.599160	1.358954	1.485986	1.593875	1.413431	0.000000	1.283693	1.580947	1.463735	1.373845	1.430206	1.541011	1.343273	1.366466	1.474346	1.433687	1.243652	1.431078	1.379174	1.028690	1.519648	1.617450	0.401722	1.474293	1.541011	0.439278	0.782978	1.115996	1.443651	1.372473	1.644073	1.138972	1.360673	1.336871	1.471226	1.386925	1.232380	1.316707	1.322537	0.732171	1.443651	1.567811	1.627121	1.257450	0.725352	1.222729	1.436145	1.150516	1.613589	1.252559	1.115996	1.250276	1.283693	1.620195	1.473236	0.725924	1.505498	1.606087	1.564470	0.714587	1.336322	1.334935	1.065635	1.366466	1.159542	1.138972	1.562269	1.322537	1.488121	1.386081	0.816846	1.418560	1.320389	1.527616	1.150746	1.138972	1.436773	1.359872	1.575534	1.387183	1.627038	1.072915	0.725924	1.354574	1.633606	1.387183	1.430710	1.627469	1.555657	1.661328	1.191791	0.401722	1.573720	1.413431	1.392998	1.183142	0.399278	1.564771	1.436426	1.562269	0.430806	1.212874	1.418560	1.243732	1.505498	1.627469	1.059060	1.163470	1.619105	1.556395	1.564357	1.420925	1.339150	1.118374	1.967703	1.311799	1.541011	1.625758	1.570721	1.644784	1.255006	0.431514	1.115996	1.512199	1.612920	1.455354	1.417688	1.539966	1.386925	1.633287	0.770620	1.555657	1.373845	1.243732	1.427820	1.334935	1.356201	0.733521	1.197529	1.443931	1.505498	1.413431	1.360046	0.419725	1.080749	1.075657	1.334935
EscCo.40694_1-225	1.549416	0.049200	1.369843	1.381662	1.211277	1.092726	1.340019	1.387391	1.213528	1.414345	1.134193	1.370515	1.543263	1.345607	1.444001	1.307008	1.346580	1.228032	1.384977	1.271773	0.310381	1.345607	1.411883	0.305788	1.793167	1.214262	1.333164	0.224958	1.333164	1.160345	1.413604	1.419270	1.384977	1.120949	1.412436	1.333164	1.235818	1.215193	1.282922	1.512181	1.230456	1.215193	1.244532	1.487108	1.368709	1.311107	1.384977	1.283693	0.000000	1.385057	1.376261	1.543263	1.478001	1.249413	1.151865	1.508346	1.533689	1.497080	1.368378	1.278689	1.393855	1.409819	1.340646	1.227005	1.419270	1.518718	1.255455	1.518443	1.132144	1.430914	1.369843	1.522462	1.273827	1.272547	1.508346	1.316536	1.382658	1.285672	1.306180	1.234455	1.228032	1.114787	1.369843	1.205173	1.232659	0.227173	1.094235	0.204625	1.297061	1.392741	1.237022	0.227464	1.424578	1.239964	0.000000	1.218952	1.526743	1.130382	1.347412	1.230518	1.538335	1.201774	1.426209	1.373690	1.149764	1.508346	1.214262	1.272547	1.555959	1.228032	1.511122	1.346465	1.120949	1.266381	1.516636	1.333164	1.290112	1.272547	1.557765	1.345607	1.199532	1.324360	1.213528	1.418379	1.130382	1.326755	1.201647	1.324360	1.364978	1.277035	1.406782	1.277035	1.168389	1.419270	1.379047	1.384977	1.294106	1.145716	1.412436	1.406782	1.634157	1.555959	1.496991	1.254925	1.266381	0.227173	1.347412	1.277035	1.420006	1.209767	1.213528	1.555564	1.378118	1.626701	1.517542	1.430914	1.877957	0.032002	1.255455	1.084992	1.555959	1.206247	1.244696	1.534715	1.430914	1.332049	1.224841	1.147673	1.261372	1.236307	1.285672	1.195743	1.143164	1.406782	1.543263	0.227173	1.169285	1.373690	1.574578	1.189005	1.162870	1.349927	1.347412	1.384977	1.567065	1.510842	1.418662	1.418662	1.373690
EscCo.2_2222_1-240_NEs	1.056350	1.373343	1.088383	1.620813	1.516832	1.204103	1.366262	0.031132	1.581728	1.265438	1.432457	1.087601	1.529509	1.666835	1.363240	1.192310	0.216400	1.084637	1.496884	1.331752	1.391062	1.685734	1.416935	1.362098	1.765573	1.431536	1.207844	1.436858	1.207844	0.876759	1.307813	1.685499	1.496884	1.311527	1.660652	1.207844	0.227452	1.105313	1.140660	1.518967	1.083699	1.115537	1.450429	1.512172	1.086369	0.200739	1.496884	1.580947	1.385057	0.000000	1.070896	1.529509	1.527369	1.227974	1.070491	1.513474	1.650517	1.348031	1.350192	1.148342	1.097811	1.203653	1.202234	1.462957	1.685499	1.617291	1.227974	1.598101	1.479731	1.357940	1.088383	1.528307	1.235405	1.338954	1.536597	1.378372	1.065933	1.198423	1.249112	1.084637	1.099095	1.476014	1.088383	1.491227	0.230095	1.431896	1.472014	1.397094	1.203781	1.372730	0.194925	1.444023	1.351432	1.036668	1.385057	1.588283	1.617408	1.498040	0.212877	1.514231	0.940940	1.528259	1.115438	1.124148	1.131322	1.513474	1.436775	1.359675	0.921824	1.084637	1.634313	1.636858	1.297404	1.139560	1.575221	1.207844	1.365130	1.338954	1.066584	1.666798	1.498878	1.127430	1.581728	1.423426	1.498040	1.368526	1.377401	1.127430	1.078655	1.242236	1.264920	1.256095	1.327383	1.685499	0.001387	1.489467	1.175977	1.372309	1.669667	1.278796	1.309195	0.921824	1.599735	1.405419	1.139560	1.443280	0.212877	1.248627	1.319127	1.488650	1.574371	0.929362	0.012558	1.271215	1.550312	1.359614	1.849111	1.360854	1.227974	1.208919	0.934774	1.589766	1.034852	1.632422	1.357940	0.220085	1.478676	0.868217	1.142243	1.253964	1.198423	1.383280	1.484933	1.264920	1.529509	1.443280	1.160723	1.124148	1.517001	1.574904	1.333648	1.082801	0.212877	1.496884	1.505876	1.616864	1.400160	1.407847	1.124148
EscCo.2_4753_1-229_NEs	1.340154	1.370536	1.344335	1.194851	1.420094	1.353698	1.534357	1.060444	1.682240	1.618802	1.523772	0.028142	1.218031	1.420490	1.392738	1.191968	1.032459	1.291821	1.650451	1.499088	1.370384	1.449944	1.371331	1.378335	2.068660	1.576699	1.211157	1.244659	1.211157	0.395512	1.509662	1.358507	1.650451	1.494445	1.352733	1.211157	0.958680	1.346684	1.318096	1.337835	1.291855	1.346684	1.716054	1.292392	0.031298	0.942458	1.650451	1.463735	1.376261	1.070896	0.000000	1.218031	1.357924	1.199833	1.282542	1.309490	1.352765	1.294906	1.341861	1.361810	1.334860	1.439220	1.211967	1.826366	1.358507	1.353545	1.205665	1.429458	1.317617	1.372893	1.344335	1.321197	1.307441	1.499088	1.309490	1.577181	0.007312	1.340108	1.489500	1.291821	1.291821	1.251256	1.344335	1.667880	0.949050	1.247486	1.236095	1.343129	1.176848	1.510470	1.031296	1.250328	1.380261	1.247712	1.376261	1.699434	1.346731	1.272376	1.049140	1.679871	0.335067	1.381776	0.307541	1.273970	1.317945	1.309490	1.576699	1.499088	0.333170	1.291821	1.364157	1.402372	1.494445	1.362852	1.364152	1.211157	1.531535	1.499088	1.359283	1.420490	1.667880	1.261464	1.682240	1.378401	1.272376	1.560665	1.645876	1.261464	1.331885	1.315300	1.616526	1.315553	1.458257	1.358507	1.065933	1.634110	1.343837	1.457773	1.339949	1.616526	1.571027	0.333170	1.443368	1.495658	1.362852	1.239843	1.049140	1.315300	1.515430	1.144422	1.691364	0.334945	1.064489	1.578702	1.364549	1.381563	2.102282	1.352838	1.205665	1.363483	0.333170	1.672582	1.237239	1.432114	1.372893	1.042862	1.716146	0.395617	1.343360	1.205435	1.340108	1.636834	1.356788	1.616526	1.218031	1.239843	1.389157	1.273970	1.209799	1.408472	1.444148	1.323407	1.049140	1.650451	1.191089	1.459065	1.356274	1.363104	1.273970
SalEn.4_27521_1-224_NEs	1.336973	1.584023	1.157640	0.221819	1.123442	1.542438	1.039708	1.508589	1.489598	1.530105	1.067976	1.260000	0.000000	2.079791	1.029292	1.355865	1.451180	1.325733	1.498072	1.060864	1.563221	2.079791	1.051034	1.603251	1.660747	1.027110	1.673323	1.618192	1.673323	1.188109	1.047336	1.180895	1.498072	1.301279	1.184132	1.673323	1.534067	1.281113	1.335909	1.620820	1.307369	1.275164	1.465707	1.599861	1.219215	1.445934	1.498072	1.373845	1.543263	1.529509	1.218031	0.000000	1.577436	1.513873	1.211780	1.553378	1.665565	1.294970	1.582878	1.314479	1.172763	1.022140	1.673728	1.473914	1.180895	1.638646	1.513873	1.453350	1.143218	1.043711	1.157640	1.545355	1.569451	1.055649	1.570052	1.716027	1.224769	1.575875	1.533672	1.325733	1.325733	1.099280	1.157640	1.453534	1.526195	1.604353	1.091035	1.538870	1.405324	1.000757	1.460978	1.600320	1.038857	1.249990	1.543263	1.480920	1.638646	1.110060	1.438019	1.462276	1.265173	1.124859	1.286880	1.161899	1.307419	1.553378	1.027110	1.055649	1.245697	1.325733	1.647392	2.061808	1.287078	1.320784	1.541484	1.673323	1.037250	1.055649	1.358491	2.079791	1.453534	1.225928	1.489598	1.039569	1.110060	1.712592	1.318539	1.225928	1.158458	1.542564	1.536385	1.551509	1.032062	1.180895	1.522525	1.498072	1.176349	1.028266	1.180895	1.553815	1.539923	1.245697	1.484713	0.984729	1.320784	1.593035	1.438019	1.542564	1.026541	0.362807	1.498702	1.245803	1.513197	1.547543	1.503831	1.055144	1.704958	1.551995	1.513873	1.541575	1.247676	1.495521	1.268810	1.468788	1.043711	1.436553	1.485830	1.195403	1.340067	1.517445	1.575875	1.310848	1.133202	1.536385	0.000000	1.593035	1.355574	1.161899	0.013540	1.077915	1.037077	1.140284	1.438019	1.498072	0.016591	1.453463	1.028485	1.034021	1.161899
EntCo.1_45230_1-238_NEs	1.413750	1.529632	1.296647	1.577010	1.631064	1.259575	1.288863	1.508777	1.409226	0.933146	1.278435	1.339114	1.577436	1.519069	1.578947	1.179278	1.453866	1.291067	1.584527	1.483297	1.234729	1.549751	1.514270	1.263673	1.677590	1.305849	1.166097	1.257406	1.166097	1.445905	1.501889	1.438850	1.584527	1.543587	1.398334	1.166097	1.442778	1.228343	1.347452	0.143174	1.291317	1.222989	1.505528	0.144161	1.366644	1.480695	1.592733	1.430206	1.478001	1.527369	1.357924	1.577436	0.000000	1.292972	1.193628	0.137442	0.144151	1.323311	1.405031	1.285690	1.354900	1.580903	1.160881	1.335374	1.438850	0.139202	1.292972	1.292675	1.466145	1.565448	1.296647	0.140868	0.982329	1.484224	0.137442	1.422175	1.346414	1.152213	1.620217	1.285354	1.291067	1.457550	1.296647	1.380013	1.416065	1.277346	1.412691	1.386779	1.145800	1.543892	1.427797	1.248130	1.559019	1.312141	1.478001	1.402716	0.144144	1.474617	1.454758	1.376311	1.434789	1.534081	1.340484	1.359365	1.358040	0.137442	1.305849	1.484224	1.407759	1.291067	0.144004	1.528380	1.534478	1.286420	0.134239	1.166097	1.513551	1.484224	1.427765	1.519069	1.373596	1.399547	1.409226	1.544731	1.474617	1.422175	1.393272	1.399547	1.291280	0.954976	0.932185	0.966618	1.297077	1.438850	1.535181	1.591725	1.416639	1.282731	1.418415	0.939530	1.450171	1.407759	1.345668	1.425491	1.286420	1.264381	1.454758	0.954976	1.501165	1.410878	1.424923	1.387101	1.541939	1.455623	0.136007	1.581359	1.675777	1.539927	1.292972	1.242659	1.410027	1.409031	1.300797	1.339135	1.565448	1.468577	1.435185	1.419878	1.262040	1.267780	1.152213	1.385507	1.465604	0.932185	1.577436	1.264381	1.174693	1.359365	1.602169	1.567474	1.297310	1.290482	1.454758	1.584527	1.544434	1.356646	1.497649	1.505289	1.359365
EscCo.40399_1-229	1.210745	1.244923	1.226215	1.406711	1.329168	1.189362	1.372208	1.194880	1.135031	1.425549	1.656003	1.165139	1.513873	1.465565	1.541973	0.189476	1.284414	1.255600	1.455808	1.573160	1.184891	1.466548	1.524301	1.172683	2.173939	1.381925	0.200675	1.154158	0.200675	1.229611	1.388025	1.447098	1.455808	1.379316	1.418298	0.200675	1.253639	1.181260	1.334852	1.279965	1.258032	1.176037	1.178940	1.216073	1.221853	1.216695	1.455808	1.541011	1.249413	1.227974	1.199833	1.513873	1.292972	0.000000	1.189963	1.220869	1.274800	1.207259	1.328668	1.231892	1.185183	1.362463	0.195037	1.207977	1.447098	1.274574	0.001457	1.668544	1.370592	1.503856	1.226215	1.222637	1.323183	1.574190	1.220869	1.357383	1.181838	0.174773	1.451187	1.262099	1.255600	1.391118	1.226215	1.210534	1.253265	1.162902	1.406281	1.123129	0.166571	1.412613	1.276919	1.170051	1.496853	1.046962	1.249413	1.135031	1.268861	1.412748	1.278357	1.250225	1.192960	1.364150	1.255088	1.229545	1.156122	1.220869	1.374330	1.574190	1.186367	1.255600	1.273848	1.436220	1.379316	1.214349	1.261803	0.200675	1.575483	1.574190	1.180685	1.465565	1.210534	1.205379	1.135031	1.531754	1.412748	1.374260	1.175272	1.205379	1.220343	1.325344	1.438589	1.338086	1.574236	1.447098	1.222314	1.448342	1.245414	1.598974	1.447222	1.438589	1.468034	1.186367	1.621408	1.556829	1.214349	1.159726	1.278357	1.319257	1.394421	1.435197	1.141418	1.187510	1.233859	1.476150	1.256261	1.512632	2.176016	1.237350	0.001457	1.193630	1.186367	1.154308	1.038408	1.699090	1.503856	1.284655	1.218172	1.214119	1.186422	0.032711	0.174773	1.168644	1.404117	1.438589	1.513873	1.159726	1.197418	1.229545	1.523020	1.395127	1.574574	1.220343	1.278357	1.455808	1.487438	1.697946	1.515372	1.515372	1.229545
CitRo.1_44191_1-239_NEs	0.962754	1.157673	1.004970	1.161967	1.285392	0.966803	1.184200	1.067508	1.186589	1.149007	1.178044	1.264445	1.211780	1.145909	1.266922	1.172077	1.123293	0.116478	1.085545	1.158738	0.952064	1.151835	1.324152	0.978522	1.681788	1.153319	1.240432	1.140246	1.240432	1.152976	1.334967	1.385167	1.085545	1.307580	1.379616	1.240432	1.042376	0.131518	0.964253	1.225945	0.116661	0.129875	1.122833	1.185734	1.301779	1.027376	1.085545	1.343273	1.151865	1.070491	1.282542	1.211780	1.193628	1.189963	0.000000	1.190488	1.137846	0.881201	1.115556	0.126531	0.930833	1.207720	1.223068	1.158401	1.385167	1.132309	1.189963	1.485568	1.179225	1.262903	1.004970	1.183878	1.103479	1.147565	1.190488	1.050478	1.294883	1.118948	1.055072	0.114879	0.116478	1.105181	1.004970	1.201248	1.043681	1.148169	1.086255	1.166215	1.215976	1.313070	1.083082	1.138381	1.257348	1.006208	1.151865	1.196805	1.132491	1.109173	1.113287	1.226183	1.443411	1.250463	1.298822	0.944912	1.078617	1.190488	1.158804	1.153946	1.430419	0.116478	1.127967	1.132549	1.307580	0.121684	1.152693	1.240432	1.147288	1.147565	0.958255	1.145909	1.196052	1.030083	1.186589	1.331024	1.109173	1.060577	1.064450	1.030083	1.000546	1.119603	1.142478	1.114538	1.112657	1.385167	1.065824	1.085545	0.991761	1.120159	1.398720	1.142478	1.334839	1.430419	1.487803	1.145019	0.121684	1.136144	1.113287	1.119603	1.339240	1.267414	1.198681	1.416416	1.080482	1.322061	1.137825	1.270601	1.716225	1.176108	1.189963	0.968617	1.438128	1.205080	1.013876	1.502389	1.262903	1.112545	1.199173	1.141950	0.121574	1.195040	1.118948	1.057917	1.168040	1.142478	1.211780	1.136144	0.127771	0.944912	1.186274	1.260864	1.124078	0.999936	1.113287	1.085545	1.191070	1.517765	1.315217	1.322058	0.944912
SalEn.4_45411_1-238_NEs	1.496057	1.538932	1.372166	1.622694	1.712688	1.200212	1.315329	1.439989	1.431649	0.964281	1.335845	1.315577	1.553378	1.587798	1.576578	1.187949	1.427198	1.248772	1.625478	1.472766	1.203144	1.621621	1.503337	1.236615	1.748599	1.355833	1.183778	1.225570	1.183778	1.426464	1.460781	1.427171	1.625478	1.572441	1.412602	1.183778	1.438646	1.234433	1.418670	0.095203	1.231026	1.234433	1.571850	0.019787	1.334498	1.440858	1.625478	1.366466	1.508346	1.513474	1.309490	1.553378	0.137442	1.220869	1.190488	0.000000	0.092071	1.312072	1.405884	1.338986	1.445755	1.526175	1.183981	1.484906	1.427171	0.095193	1.220869	1.334291	1.648043	1.586222	1.372166	0.004198	0.953972	1.489231	0.000000	1.413336	1.322721	1.169740	1.632989	1.243107	1.248772	1.591421	1.372166	1.371698	1.432690	1.245264	1.570335	1.300267	1.221878	1.595317	1.517886	1.222830	1.579362	1.307952	1.508346	1.431649	0.093621	1.580176	1.449645	1.362159	1.545149	1.620268	1.287765	1.420874	1.366646	0.000000	1.355833	1.489231	1.523811	1.248772	0.093534	1.575539	1.554759	1.339782	0.126407	1.183778	1.504962	1.489231	1.495941	1.587798	1.365296	1.445010	1.431649	1.525614	1.580176	1.412108	1.453107	1.445010	1.366568	0.960059	0.958834	0.965205	1.336637	1.427171	1.507139	1.624422	1.459631	1.321921	1.427285	0.968934	1.465472	1.523811	1.364550	1.455301	1.339782	1.232570	1.449645	0.960059	1.466758	1.466882	1.440345	1.515270	1.499603	1.471048	0.126263	1.594810	1.732932	1.540911	1.220869	1.208399	1.524810	1.430285	1.302741	1.362813	1.586222	1.441909	1.413292	1.401287	1.307470	1.240790	1.169740	1.451988	1.623262	0.958834	1.553378	1.232570	1.227401	1.420874	1.592621	1.608408	1.336886	1.365706	1.449645	1.625478	1.550853	1.381048	1.479634	1.487248	1.420874
EscCo.1_04871_1-239_NEs	1.409145	1.573093	1.414868	1.679775	1.691065	1.246353	1.447571	1.606736	1.417793	0.993846	1.381679	1.365017	1.665565	1.512125	1.691822	1.244892	1.615866	1.245551	1.543487	1.453727	1.213969	1.543462	1.603928	1.254626	1.796424	1.355917	1.234077	1.285957	1.234077	1.478410	1.530871	1.434951	1.543487	1.603032	1.413790	1.234077	1.508469	1.216832	1.398131	0.101643	1.246234	1.216832	1.483112	0.088843	1.367406	1.552408	1.536954	1.474346	1.533689	1.650517	1.352765	1.665565	0.144151	1.274800	1.137846	0.092071	0.000000	1.316907	1.454522	1.331794	1.430689	1.688685	1.247433	1.400030	1.434951	0.004188	1.274800	1.341976	1.485653	1.683426	1.414868	0.090436	0.958386	1.439820	0.091630	1.356532	1.359697	1.127034	1.579477	1.239839	1.245551	1.547837	1.414868	1.344601	1.508895	1.293860	1.520029	1.355644	1.192851	1.672309	1.623870	1.282516	1.676438	1.367547	1.533689	1.417793	0.002790	1.470803	1.603234	1.335781	1.480480	1.640904	1.305092	1.426223	1.374723	0.092071	1.355917	1.439820	1.472294	1.245551	0.004172	1.543214	1.585204	1.332575	0.137065	1.234077	1.469212	1.439820	1.409032	1.512125	1.338506	1.469294	1.417793	1.620977	1.470803	1.355378	1.410642	1.469294	1.409208	0.951121	0.978887	0.956220	1.328799	1.434951	1.643698	1.521392	1.519068	1.340638	1.421095	0.989165	1.451581	1.472294	1.365364	1.432322	1.332575	1.280755	1.603234	0.951121	1.537925	1.562698	1.426470	1.456741	1.643698	1.457667	0.139529	1.691650	1.787902	1.568037	1.274800	1.249121	1.473361	1.410160	1.375169	1.356148	1.683426	1.610214	1.369805	1.451076	1.313597	1.256673	1.127034	1.409333	1.477561	0.978887	1.665565	1.280755	1.191235	1.426223	1.694032	1.588777	1.329042	1.408322	1.603234	1.543487	1.653204	1.381766	1.579652	1.587637	1.426223
EntCo.1_05100_1-243_NEs	0.362112	1.458249	1.179305	1.195845	1.385964	1.067346	1.292457	1.344607	1.590232	1.149432	1.466065	1.302160	1.294970	1.480025	1.245513	1.130327	1.226518	0.911529	1.221714	1.441433	1.303484	1.480949	1.247364	1.335577	1.811023	1.532403	1.201910	1.401570	1.201910	1.148706	1.192532	1.487080	1.221714	1.344145	1.493698	1.201910	1.248426	0.933073	1.097546	1.349648	0.923612	0.945450	1.386242	1.310619	1.259115	1.231349	1.216443	1.433687	1.497080	1.348031	1.294906	1.294970	1.323311	1.207259	0.881201	1.312072	1.316907	0.000000	1.393601	0.930395	1.094680	1.172154	1.190574	1.580577	1.487080	1.316111	1.207259	1.551281	1.253138	1.217797	1.179305	1.317278	1.100631	1.441433	1.313660	1.302339	1.289138	1.105057	1.411386	0.916143	0.923524	1.359479	1.179305	1.679509	1.271064	1.415448	1.358820	1.414090	1.126367	1.195283	1.284137	1.375159	1.217797	1.241493	1.497080	1.581956	1.309061	1.343654	1.228150	1.658343	1.166019	1.393617	1.210518	1.106382	1.339959	1.312072	1.530191	1.464227	1.164790	0.911529	1.311307	1.469363	1.336095	0.927686	1.362409	1.201910	1.425857	1.441433	0.357603	1.481043	1.672393	1.106802	1.590232	1.259105	1.343654	1.301881	1.472481	1.106802	1.173967	1.131159	1.154309	1.122962	1.441908	1.487080	1.342131	1.216443	1.185103	1.455644	1.487080	1.162682	1.721032	1.164790	1.561160	1.343526	0.927686	1.400191	1.228150	1.125812	1.186132	1.174634	1.616088	1.184311	1.335451	1.720005	1.360942	1.235452	1.791571	1.502046	1.207259	1.059827	1.170785	1.588625	1.237826	1.539987	1.217797	1.233089	1.695157	1.120252	0.902756	1.224213	1.105057	1.440835	1.283772	1.154309	1.294970	1.400191	0.924558	1.106382	1.274119	1.417317	1.448331	1.166867	1.228150	1.221714	1.276380	1.581946	1.235718	1.235718	1.106382
CitRo.1_14561_1-244_NEs	1.310824	1.339501	1.260006	1.411810	1.408555	1.053552	1.217966	1.298991	1.711874	1.302723	1.385545	1.298834	1.582878	0.351079	1.290605	1.318075	1.359412	1.119643	0.317911	1.592357	1.334225	0.351079	1.386902	1.337605	2.122689	1.591106	1.254207	1.307113	1.254207	1.519398	1.401864	1.241663	0.317911	1.439788	1.265982	1.254207	1.220361	1.076531	1.267868	1.387457	1.117171	1.087779	1.629612	1.379549	1.295076	1.271748	0.317911	1.243652	1.368378	1.350192	1.341861	1.582878	1.405031	1.328668	1.115556	1.405884	1.454522	1.393601	0.000000	1.140854	1.309105	1.277339	1.242772	1.693813	1.241663	1.432954	1.334508	1.355212	1.226282	1.286338	1.260006	1.418464	1.163998	1.610468	1.413546	0.337898	1.330146	1.153915	0.341201	1.125393	1.131406	1.336801	1.260006	1.723185	1.205677	1.327728	1.307154	1.311383	1.205063	1.397112	1.280661	1.295385	1.280611	1.207935	1.368378	1.695723	1.440371	1.345799	1.360174	1.680601	1.548876	1.374309	1.455432	1.283522	1.170412	1.405884	1.588907	1.629406	1.540925	1.119643	1.434105	0.360199	1.451765	1.129044	1.358715	1.254207	1.609372	1.610468	1.304670	0.354349	1.723185	1.232680	1.711874	1.380973	1.345799	0.339713	1.607273	1.232680	1.260006	1.191108	1.300899	1.178462	1.382775	1.241663	1.344491	0.322109	1.251788	1.397463	1.242563	1.291353	1.565987	1.540925	1.343605	1.411330	1.129044	1.319252	1.360174	1.197186	1.413713	1.486878	1.701494	1.542007	1.325215	1.550352	1.344242	1.289705	2.142835	1.310095	1.334508	1.051482	1.549296	1.747233	1.216521	1.369016	1.286338	1.343026	1.672587	1.497607	1.149889	1.309204	1.153915	1.607314	1.223326	1.300899	1.582878	1.319252	1.142649	1.283522	1.536176	1.345884	1.383052	1.252541	1.360174	0.322864	1.557343	1.351148	1.384404	1.384404	1.283522
