EscCo.2_3250_3-312_NEs	2.531371	2.453164	3.146632	3.945609	1.298965	3.604973	2.700943	1.298965	3.483553	2.696571	2.649713	3.757494	2.248169	2.453164	2.427513	2.845155	2.969545	3.627961	5.121721	2.678438	3.840955	2.434386	4.020604	1.319656	2.499412	3.389918	3.337757	5.541804	2.732078	2.628550	3.458625	2.616427	2.678438	4.251317	3.661775	2.818790	3.634311	5.371725	3.279655	3.045954	0.000000	3.400872	3.939232	3.122253	3.402329	3.627961	2.756101	2.873525	3.114043	1.269486	3.582966	3.210470	0.005374	2.372371	2.922401	4.082035	2.684954	3.362996	2.371601	3.317672	3.202594	2.238506	4.082178	3.508073	3.050804	2.869585	2.625484	3.195866	3.575670	3.669864	0.017370	3.056090	3.145604	2.519725	3.362996	2.456509	3.400872	2.853155	2.203618	3.250433	2.453164	2.496254	2.809903	4.045579	3.775620	3.300055	3.575670	2.586769	3.243955	3.145604	3.362996	2.758955	3.244455	3.037632	2.688607	3.402329	2.641735	2.531371	2.804740	4.405043	3.202594	2.922401	3.009852	3.032371	3.502543	3.241066	2.858519	2.646125	3.190684	3.909894	4.207369	2.203618	2.879924	2.531371	4.410160	3.634311	2.733308	3.292837	2.625484	3.458625	3.063550	3.349216	2.689193	3.191187	3.408390	3.209172	2.678438	4.212934	2.657356	2.746224	2.394356	2.614430	2.313747	2.646125	2.806921	3.482286	3.211943	2.625484	2.917860	2.461983	4.098080	3.857638	3.394492	0.249137	2.756101	2.582694	4.405043	3.596627	3.012130	1.289981	2.386050	2.612116	3.449187	3.575670	2.853155	3.090106	0.006459	3.243955	2.858519	2.358295	3.304913	2.692190	3.243619	3.851595	3.009852	3.292837	4.998357	3.269353	3.324367	3.202594	3.292837	3.286271	3.173506	3.009852	1.317808	2.581634	2.669955	0.006459	3.402329	3.634311	3.350109
EscCo.3_0928_1-222_NEs	1.178847	1.739395	1.624941	2.265340	2.980297	1.894904	1.554979	2.980297	2.222555	1.639480	1.562376	1.824232	1.844243	1.739395	1.719194	2.578396	1.435347	1.283289	3.004873	1.846727	1.322879	1.706668	2.891133	2.985495	1.163498	1.506427	1.408232	1.760768	1.692693	1.708035	1.431230	1.192156	1.846727	1.958515	1.378750	1.663722	1.298159	3.005735	0.212482	1.589145	3.400872	0.000000	2.275395	1.446363	2.224229	1.283289	1.610993	1.532756	1.438699	3.016098	1.584035	1.899968	3.407675	1.582171	1.368518	2.651541	1.177062	1.994609	1.573307	1.969014	1.599983	1.813677	2.640124	2.223177	1.478904	1.700773	1.586391	1.566973	1.576035	1.587539	3.518716	1.448934	1.593769	1.190038	1.994609	1.179427	0.002994	2.578396	1.229234	1.315271	1.739395	1.641443	2.488986	2.608127	0.179459	1.509448	1.576035	1.513211	1.309445	1.593769	1.994609	2.589255	1.500659	1.457812	1.693913	2.224229	1.562376	1.178847	1.680484	1.906064	1.599983	1.361856	1.461857	1.625824	1.264195	1.619605	1.630367	1.494073	1.602761	1.939478	1.501044	1.229234	1.063261	1.178847	1.917461	1.298159	1.182223	0.206460	1.593924	1.431230	1.463191	1.953822	1.855236	1.539603	0.028987	1.615360	1.846727	1.501044	1.864758	1.668709	1.569138	1.517123	1.555691	1.494073	1.668274	3.559095	1.598153	1.586391	1.581673	1.615693	2.651541	0.207011	1.438187	4.201682	1.610993	2.390376	1.906064	1.576035	1.468380	2.984461	1.605465	1.570299	0.013573	1.576035	2.578396	1.590207	3.400872	1.309445	1.630367	1.582171	0.030499	1.673490	1.634195	0.211004	1.461857	0.206460	1.482454	1.934710	1.327059	1.599983	0.206460	0.208562	0.178897	1.461857	2.916750	1.591977	1.212292	3.400872	2.224229	1.298159	1.311833
KlePn.2_07841_1-229_NEs	1.235867	1.465779	1.696214	0.002965	2.606814	0.331065	1.405364	2.606814	2.169256	1.537264	1.438822	1.186828	1.406942	1.465779	1.475707	1.984985	1.135514	2.073588	2.259166	1.892495	2.035163	1.490799	2.811510	3.894901	1.083457	1.512313	1.586549	1.503211	1.484382	1.410892	1.552145	1.358067	1.892495	1.156747	1.390236	1.613196	2.084838	2.310684	1.961983	1.289519	3.939232	2.275395	0.000000	1.417389	2.098315	2.084838	1.535799	1.807081	1.426156	2.600538	1.433809	1.101147	3.927149	1.715548	1.744062	3.029738	1.351209	2.028224	1.691319	2.006241	1.399509	1.404903	2.986895	2.160789	1.424242	1.433298	1.421650	1.538101	1.433809	1.206259	3.643208	1.229027	1.527181	1.217025	2.028224	1.232610	2.264878	1.984985	1.112170	1.987811	1.465779	1.473155	2.046503	2.987805	2.009185	1.591680	1.433809	1.432813	1.978570	1.527181	2.028224	2.022465	1.567220	1.462483	1.600232	2.098315	1.438822	1.235867	1.469279	1.159175	1.399509	1.754670	1.431518	1.280286	1.774749	1.527921	1.579724	1.558476	1.513740	0.363922	1.517242	1.112170	1.155045	1.235867	1.137940	2.084838	1.366091	1.979642	1.449719	1.552145	1.547282	2.026555	1.858743	1.553891	2.200841	1.371716	1.892495	1.527136	1.876752	1.607110	1.770198	1.559471	1.711338	1.558476	1.547317	2.318611	1.354865	1.421650	1.632219	1.508626	3.012640	2.122433	1.537343	2.946529	1.535799	1.879838	1.159175	1.441357	1.540185	2.561837	1.755233	1.559471	2.231316	1.433809	1.984985	1.529507	4.028656	1.978570	1.579724	1.733717	2.191896	1.566744	1.695115	2.088057	1.431518	1.973661	1.634478	1.141322	1.974087	1.399509	1.979642	1.970229	2.044582	1.431518	4.060887	1.454431	1.361292	4.028656	2.098315	2.084838	1.959382
KlePn.2_14031_1-219_NEs	1.032782	1.568657	1.138876	1.408639	2.347119	1.663353	1.118548	2.347119	2.602738	1.687854	1.191531	1.278293	1.363351	1.568657	1.548004	2.937859	1.460566	1.119623	2.711445	1.764333	1.156724	1.536058	2.789081	2.559873	0.974991	1.418277	1.521832	1.491858	0.202386	1.154335	1.514092	0.994298	1.764333	1.293162	1.387329	1.297259	1.120295	2.795469	1.335378	1.172502	3.122253	1.446363	1.417389	0.000000	2.568755	1.119623	1.685485	1.278407	0.003050	2.318188	0.183689	1.531070	3.122253	1.518573	1.110977	3.754829	1.019097	1.715175	1.503829	1.696666	1.607148	1.370158	3.734916	2.584459	1.449145	1.231503	1.219404	1.335536	0.181756	1.210822	2.980542	1.469502	0.184237	1.023972	1.715175	1.033189	1.446363	2.937859	0.956154	1.198686	1.568657	1.440210	2.871684	3.678084	1.260074	1.268651	0.181756	1.493222	1.204777	0.184237	1.715175	2.958223	1.282695	1.440835	1.314721	2.568755	1.197945	1.032782	1.226533	1.312752	1.607148	1.117094	1.425940	1.176830	1.084360	0.183803	1.287863	1.346914	0.185589	1.925199	0.892144	0.956154	0.973606	1.032782	1.301028	1.120295	1.014671	1.326688	1.239024	1.514092	1.404941	1.715175	1.733986	1.328853	1.447673	1.607148	1.764333	0.896938	1.744874	1.687046	1.481592	1.361648	1.452334	1.346914	1.719122	2.196172	1.582862	1.219404	1.667164	1.506432	3.754829	1.399115	1.529118	2.553719	1.685485	2.609467	1.312752	0.185571	1.370348	2.319683	1.583370	1.352970	1.455004	0.181756	2.937859	0.193811	3.122253	1.204777	1.287863	1.535418	1.396040	1.288136	1.159644	1.398467	1.432587	1.326688	1.005138	1.558914	1.195930	1.607148	1.326688	1.319529	1.195119	1.432587	2.516596	1.371509	1.013767	3.122253	2.568755	1.120295	1.215720
SalEn.4_21961_4-389_NEs	1.953599	2.533422	2.927178	2.089360	2.848490	2.197340	2.187992	2.848490	0.015916	2.580995	2.240842	2.190962	3.191727	2.533422	2.526144	2.454955	1.746301	2.695203	0.548495	2.068064	2.417062	2.513215	0.303668	2.906995	2.004270	3.042031	2.744644	3.474733	3.367555	2.358439	2.833439	1.976022	2.068064	2.133319	2.412718	2.227924	2.703303	0.562411	2.424072	2.340522	3.402329	2.224229	2.098315	2.568755	0.000000	2.695203	2.611654	2.467390	2.558873	2.835605	3.063922	3.234772	3.402329	2.014188	2.375406	0.371505	1.939086	2.095226	2.013349	2.124420	2.313523	3.184189	0.368216	0.016813	2.724076	2.133342	2.282637	2.941822	3.054841	2.282868	3.507640	1.822326	2.524887	1.919194	2.095226	1.904594	2.215381	2.454955	1.803439	2.395824	2.533422	3.345611	2.400365	0.372998	2.472327	2.988016	3.054841	2.535342	2.387217	2.524887	2.095226	2.455834	3.040563	2.706093	2.279578	0.000000	2.240842	1.953599	2.128150	2.150288	2.313523	2.367071	2.694185	2.382598	2.588366	2.586205	2.309197	2.940855	2.642689	2.273608	2.529338	1.812588	1.995477	1.953599	2.128855	2.703303	1.947749	2.419540	2.282637	2.833439	3.246906	2.115033	2.069529	2.946421	2.198420	2.331857	2.068064	2.529338	2.058776	2.649780	2.038718	2.933513	2.056864	2.940855	2.687717	2.826566	2.330876	2.282637	2.517742	2.702839	0.373443	2.933884	2.784679	3.339019	2.611654	2.340562	2.150288	3.063922	3.296831	2.783793	2.122110	2.936377	2.197094	3.054841	2.454955	2.569648	3.397092	2.387217	2.309197	2.014188	2.217865	2.278330	2.994332	2.948012	2.701469	2.419540	2.722444	3.191993	2.360341	2.313523	2.419540	2.424072	2.817745	2.701469	3.018581	1.917703	1.963468	3.397092	0.000876	2.703303	2.411576
SalEn.52007_1-238_NEs	1.256365	1.431615	1.690251	2.058836	2.625854	2.054537	1.454251	2.625854	2.643538	1.676727	1.481842	1.526544	1.693460	1.431615	1.414108	3.031303	1.923534	0.005617	2.898549	1.971687	0.181985	1.421670	2.660077	2.763317	1.360732	1.663441	1.740220	1.914742	1.380104	1.551558	1.738722	1.300702	1.971687	1.663675	1.378979	1.553397	0.004211	2.893667	1.293855	1.648170	3.627961	1.283289	2.084838	1.119623	2.695203	0.000000	1.709600	1.775980	1.125335	2.645790	1.243875	1.687961	3.621754	1.544915	0.217810	2.677121	1.337186	1.762292	1.560490	1.786024	1.657531	1.695362	2.630719	2.661587	1.773422	1.668488	1.496142	1.673942	1.237367	1.255095	3.639953	1.772023	1.202887	1.250616	1.762292	1.246572	1.288899	3.031303	1.284165	0.207036	1.431615	1.408479	2.857973	2.668109	1.282202	1.420878	1.237367	1.609613	0.201300	1.202887	1.762292	3.019203	1.378834	1.789103	1.567302	2.695203	1.489549	1.256365	1.703596	1.679384	1.657531	0.215947	1.753438	1.631744	0.195666	1.175733	1.486782	1.303028	1.160832	1.883638	1.446543	1.277235	1.220691	1.256365	1.622372	0.004211	1.313403	1.292522	1.505532	1.738722	1.706372	1.770591	1.969631	1.655816	1.282596	1.684440	1.971687	1.446543	1.942929	1.664757	1.595684	1.316917	1.563033	1.303028	1.723131	2.445725	1.661812	1.496142	1.840283	1.361611	2.683905	1.326715	1.741310	3.213733	1.709600	3.226990	1.679384	1.262531	1.695004	2.616553	1.618077	1.329349	1.283840	1.237367	3.031303	1.192753	3.627961	0.201300	1.486782	1.550911	1.279257	1.537248	1.669870	1.349155	1.742535	1.298847	1.539185	1.676753	0.206224	1.657531	1.292522	1.287293	1.280438	1.742535	2.686437	1.588507	1.294724	3.627961	2.695203	0.004211	0.207646
EscCo.3_0683_1-246_NEs	1.527147	1.781294	2.249886	1.517815	2.241817	1.700454	1.854271	2.241817	2.561780	0.026137	1.836110	2.266179	2.084553	1.781294	1.759024	2.706946	1.557517	1.716473	2.869055	1.838940	1.528152	1.774317	2.631718	3.110668	1.728234	2.178487	2.183690	1.611025	1.862902	1.812566	2.234643	1.472396	1.838940	2.262706	1.439997	2.307398	1.717481	2.921902	1.551690	1.868676	2.756101	1.610993	1.535799	1.685485	2.611654	1.709600	0.000000	2.352713	1.685485	2.259218	1.782579	1.445845	2.740522	1.430724	1.718854	3.140032	1.449340	1.769726	1.431379	1.791314	0.159584	2.062112	3.148090	2.592900	2.317440	2.068425	1.786997	0.209565	1.772937	1.731058	2.755875	1.460155	1.703564	1.550336	1.769726	1.513439	1.628937	2.706946	1.665845	1.631841	1.781294	2.063795	2.748041	3.258197	1.527332	1.794648	1.772937	0.154473	1.652006	1.703564	1.769726	2.714812	1.808751	2.309203	2.314773	2.611654	1.836110	1.527147	2.005377	2.250385	0.159584	1.727153	2.263921	1.859780	1.685446	1.681032	2.272666	1.654949	1.653073	1.582074	1.408736	1.665845	1.624610	1.527147	2.239527	1.717481	1.435591	1.528052	1.796352	2.234643	2.418115	1.792614	1.829598	0.208284	1.537501	0.163236	1.838940	1.408736	1.824072	0.019202	1.753481	1.662659	1.710686	1.654949	0.023363	2.989720	0.161509	1.786997	0.191249	2.056798	3.104135	1.587834	2.264478	2.458523	0.000000	2.586934	2.250385	1.773189	2.356328	2.234358	1.461562	1.605534	1.596146	1.772937	2.706946	1.686683	2.748709	1.652006	2.272666	1.436392	1.615473	2.286360	2.270589	1.616934	2.272256	1.545996	1.425019	1.484628	1.646253	0.159584	1.528052	1.543877	1.477023	2.272256	3.102181	1.408607	1.428688	2.748709	2.611654	1.704618	1.609487
EntCo.1_09610_1-290_NEs	0.990489	1.397871	0.233250	1.796364	3.226047	1.809491	1.523413	3.226047	2.421173	2.417546	1.602390	2.015892	2.285906	1.397871	1.390598	2.401386	1.580224	1.775980	3.427140	1.977952	1.730080	1.389685	2.647817	3.986117	0.992317	1.898831	1.787345	1.950082	1.476376	1.426254	1.813013	0.931712	1.977952	2.033835	1.446914	1.594380	1.775980	3.406763	1.488788	1.452501	2.873525	1.532756	1.807081	1.278407	2.467390	1.775980	2.352713	0.000000	1.271508	3.284155	1.373047	1.734285	2.873525	1.914518	1.681217	2.382770	0.912729	1.698321	1.891506	1.680740	2.488287	2.298708	2.377931	2.428685	1.723329	1.961064	1.618690	2.342367	1.365844	1.468518	2.743618	1.620404	1.295692	0.992301	1.698321	0.985915	1.559652	2.401386	0.905851	1.814678	1.397871	1.462751	2.418006	2.379725	1.547932	1.380278	1.365844	2.230426	1.769364	1.295692	1.698321	2.455514	1.422386	1.638425	1.582858	2.467390	1.602390	0.990489	1.770409	2.008126	2.488287	1.681217	1.714523	1.450828	1.830204	1.321572	1.618726	1.496351	1.324359	1.791582	1.508640	0.905851	1.001257	0.990489	2.031748	1.775980	0.929949	1.484175	1.628348	1.813013	1.793051	1.726108	2.025466	2.283053	1.588370	2.418779	1.977952	1.516503	1.975847	2.259292	1.069240	1.512623	1.083962	1.496351	2.279954	2.092608	2.476595	1.618690	2.562915	1.424057	2.378665	1.617552	1.801432	3.310782	2.352713	2.157789	2.008126	1.372156	1.754255	3.405970	1.908216	1.507896	1.549880	1.365844	2.401386	1.311377	2.873525	1.769364	1.618726	1.921469	1.590913	1.563793	0.235848	1.605027	1.714523	1.508141	1.618222	1.755954	1.756613	2.488287	1.484175	1.472732	1.485937	1.723245	3.985675	1.562449	0.931003	2.873525	2.467390	1.813879	1.771327
KlePn.1_03275_1-219_NEs	1.032782	1.559328	1.132570	1.417389	2.355720	1.673188	1.130977	2.355720	2.593205	1.687854	1.178884	1.278293	1.363351	1.559328	1.538795	2.927812	1.460566	1.125335	2.701514	1.772375	1.150505	1.526871	2.779463	2.568574	0.974991	1.418277	1.521832	1.491858	0.202386	1.154335	1.514092	0.994298	1.772375	1.300179	1.394988	1.311084	1.126010	2.785625	1.328360	1.172502	3.114043	1.438699	1.426156	0.003050	2.558873	1.125335	1.685485	1.271508	0.000000	2.309758	0.183689	1.540596	3.114043	1.526447	1.104877	3.747674	1.019097	1.715175	1.511696	1.696666	1.607148	1.370158	3.727578	2.574760	1.449145	1.231503	1.206492	1.335536	0.181756	1.204394	2.972396	1.469502	0.182297	1.023972	1.715175	1.033189	1.438699	2.927812	0.956154	1.186402	1.559328	1.448836	2.861421	3.670638	1.267328	1.276397	0.181756	1.493222	1.192473	0.182297	1.715175	2.948399	1.290530	1.440835	1.328792	2.558873	1.185267	1.032782	1.233502	1.305557	1.607148	1.110977	1.425940	1.176830	1.078573	0.181868	1.301625	1.354735	0.183652	1.915063	0.896938	0.956154	0.973606	1.032782	1.293947	1.126010	1.014671	1.319691	1.225938	1.514092	1.404941	1.715175	1.741924	1.328853	1.439939	1.607148	1.772375	0.901746	1.752797	1.687046	1.481592	1.369549	1.452334	1.354735	1.719122	2.196172	1.582862	1.206492	1.667164	1.515908	3.747674	1.391413	1.529118	2.553719	1.685485	2.619402	1.305557	0.185571	1.370348	2.328446	1.591631	1.345276	1.447270	0.181756	2.927812	0.191854	3.114043	1.192473	1.301625	1.543307	1.388546	1.302109	1.153270	1.390708	1.432587	1.319691	1.010446	1.568584	1.189695	1.607148	1.319691	1.312543	1.201989	1.432587	2.525417	1.379181	1.013767	3.114043	2.558873	1.126010	1.209445
EscCo.1_01647_5-333_NEs	2.597598	2.501913	3.121311	2.609265	0.018566	2.510294	2.731797	0.018566	2.924490	2.381540	2.625993	2.995714	1.986716	2.501913	2.519248	2.763695	2.749630	2.653146	3.826308	2.741359	2.960878	2.513798	2.810023	1.158066	2.434275	2.627027	2.448717	4.540938	2.626795	2.595263	2.458738	2.664156	2.741359	2.886403	2.679740	2.593779	2.645790	3.915514	3.317498	3.181245	1.269486	3.016098	2.600538	2.318188	2.835605	2.645790	2.259218	3.284155	2.309758	0.000000	2.819852	3.786456	1.265062	2.939608	2.577953	2.900565	2.768415	2.976360	2.939608	3.018013	2.438138	1.961380	2.910317	2.912575	2.759202	2.937172	2.662360	2.580272	2.819852	2.731456	1.269986	2.660434	2.676706	2.556938	2.976360	2.531976	3.016098	2.771316	2.423751	2.501430	2.501913	2.988503	2.645728	2.965494	3.436615	2.744114	2.819852	2.199225	2.501430	2.676706	2.976360	2.709180	2.804766	2.832836	2.664086	2.835605	2.637108	2.597598	2.857470	2.866677	2.438138	2.577953	2.808353	3.291401	2.410043	2.679539	2.715267	2.976914	2.711753	2.523679	2.780074	2.415143	2.754678	2.597598	2.878563	2.645790	2.710843	3.297089	2.662360	2.458738	2.527655	2.969164	2.700863	2.524182	2.983705	2.429863	2.741359	2.780074	2.736790	2.267099	3.772470	2.936493	3.575567	2.976914	2.380057	3.378689	2.424557	2.662360	2.581933	2.523077	2.913010	3.588348	2.464856	1.211683	2.259218	2.662324	2.866677	2.812278	2.560801	0.024918	3.032501	2.889824	3.081079	2.819852	2.771316	2.684090	1.269285	2.501430	2.715267	2.944265	2.838167	2.648674	3.212658	3.444409	2.815401	3.297089	3.211919	3.860621	2.544241	2.438138	3.297089	3.326299	3.005250	2.815401	1.156580	3.025161	2.725456	1.269285	2.841848	2.645790	2.600977
SalEn.10774_1-219_NEs	1.093345	1.602379	1.236804	1.425398	2.847747	1.794791	1.235252	2.847747	3.002840	1.767422	1.256039	1.387461	1.288699	1.602379	1.633056	2.706806	1.713809	1.231011	2.980085	1.774775	1.246995	1.633056	2.970414	2.784039	1.092439	1.392988	1.317881	1.710294	0.242076	1.263063	1.329737	1.126160	1.774775	1.313477	1.450885	1.325798	1.231788	3.067458	1.425417	1.246306	3.582966	1.584035	1.433809	0.183689	3.063922	1.243875	1.782579	1.373047	0.183689	2.819852	0.000000	1.598937	3.582966	1.569671	1.191522	3.548580	1.152975	1.688877	1.546600	1.669890	1.641344	1.301893	3.519794	2.985830	1.423057	1.365074	1.292964	1.428423	0.001521	1.310487	3.379462	1.718877	0.171612	1.097140	1.688877	1.095350	1.584035	2.706806	1.057411	1.266868	1.602379	1.540864	2.853920	3.357935	1.419504	1.441823	0.001521	1.688952	1.267531	0.171612	1.688877	2.774835	1.432890	1.431541	1.336692	3.063922	1.262775	1.093345	1.322054	1.300337	1.641344	1.197891	1.415485	1.217818	1.253970	0.167478	1.263753	1.521525	0.163617	1.864418	1.034504	1.057411	1.040432	1.093345	1.307100	1.231788	1.145386	1.417346	1.314188	1.329737	1.305935	1.705743	1.798690	1.420701	1.553918	1.633904	1.774775	1.039799	1.818746	1.765566	1.539487	1.522128	1.512232	1.521525	1.793912	2.482845	1.607716	1.292964	1.721707	1.735979	3.541160	1.487880	1.335236	3.365489	1.782579	2.397449	1.300337	0.006097	1.299104	2.898979	1.611019	1.540654	1.578110	0.001521	2.706806	0.163937	3.582966	1.267531	1.263753	1.586903	1.605808	1.323927	1.238582	1.503894	1.421780	1.417346	1.048936	1.639340	1.245850	1.641344	1.417346	1.424659	1.473218	1.421780	2.817836	1.484339	1.107766	3.582966	3.063922	1.231788	1.231639
KlePn.1_02647_3-250_NEs	1.311240	2.122384	1.599999	1.087122	3.693354	1.195956	1.735052	3.693354	3.135351	1.431422	1.722343	1.757356	1.845333	2.122384	2.151741	2.413236	1.360418	1.695763	2.982163	2.416411	1.681888	2.147257	3.440130	5.883800	1.309660	1.875561	1.957437	0.420633	1.720648	1.662289	1.923577	1.465253	2.416411	1.804781	0.998446	1.890238	1.696905	2.977896	1.755681	1.593064	3.210470	1.899968	1.101147	1.531070	3.234772	1.687961	1.445845	1.734285	1.540596	3.786456	1.598937	0.000000	3.203814	1.826853	1.567724	3.279038	1.450180	2.439657	1.795084	2.467996	1.392361	1.859216	3.379499	3.129062	1.859895	1.791572	1.691683	1.402580	1.589548	1.482507	3.114782	1.295594	1.497164	1.278153	2.439657	1.312463	1.864533	2.413236	1.342799	1.994588	2.122384	2.014870	2.554131	3.455670	1.637229	1.740543	1.589548	1.449893	1.996053	1.497164	2.439657	2.490305	1.760452	1.861516	1.883496	3.234772	1.731153	1.311240	1.777125	1.822333	1.392361	1.576209	1.841400	1.584335	1.756166	1.514515	1.874913	2.019443	1.517685	1.383492	1.448414	1.342799	1.224316	1.311240	1.773508	1.696905	1.429356	1.750193	1.691683	1.923577	1.867267	2.479193	2.417477	1.394512	1.832406	1.412749	2.416411	1.456691	2.426822	1.460089	1.435611	2.071828	1.401429	2.019443	1.444388	3.035904	1.398322	1.691683	1.666197	2.139401	3.302315	1.873026	1.937557	3.041389	1.445845	2.465437	1.822333	1.589548	1.866300	3.904988	1.775304	2.024497	1.902464	1.589548	2.413236	1.517286	3.203814	1.996053	1.874913	1.819672	1.863324	1.844299	1.607163	1.814975	1.841400	1.723953	1.543312	0.009621	1.974784	1.392361	1.750193	1.735436	1.839257	1.863757	5.883800	1.631134	1.407202	3.203814	3.234772	1.694290	1.914571
EscCo.1_01479_3-312_NEs	2.531371	2.453164	3.146632	3.933627	1.294430	3.592010	2.714165	1.294430	3.483553	2.680939	2.640921	3.765192	2.230273	2.453164	2.427513	2.821479	2.998944	3.621754	5.121721	2.670457	3.835103	2.434386	4.020604	1.314749	2.499412	3.396804	3.331245	5.541804	2.732078	2.637709	3.452385	2.616427	2.670457	4.247447	3.654823	2.818790	3.628153	5.371725	3.272404	3.046948	0.005374	3.407675	3.927149	3.122253	3.402329	3.621754	2.740522	2.873525	3.114043	1.265062	3.582966	3.203814	0.000000	2.379383	2.922401	4.082035	2.684954	3.362996	2.378617	3.317672	3.203401	2.220494	4.082178	3.508073	3.057792	2.869585	2.608811	3.196706	3.575670	3.663557	0.015183	3.084577	3.145604	2.519725	3.362996	2.456509	3.407675	2.829677	2.194594	3.243383	2.453164	2.496254	2.786238	4.045579	3.769289	3.300055	3.575670	2.587783	3.236850	3.145604	3.362996	2.734810	3.244455	3.044686	2.688607	3.402329	2.632876	2.531371	2.804740	4.401342	3.203401	2.922401	3.016924	3.033382	3.496257	3.241066	2.858519	2.646125	3.190684	3.898098	4.202292	2.194594	2.879924	2.531371	4.406484	3.628153	2.733308	3.285697	2.608811	3.452385	3.070640	3.349216	2.681267	3.192027	3.415131	3.209973	2.670457	4.207895	2.649178	2.730948	2.394356	2.614430	2.313747	2.646125	2.791598	3.482494	3.212736	2.608811	2.918781	2.461983	4.098080	3.863820	3.388094	0.252189	2.740522	2.591719	4.401342	3.596627	3.019348	1.285458	2.380700	2.612116	3.455918	3.575670	2.829677	3.090106	0.007541	3.236850	2.858519	2.365384	3.312151	2.692190	3.243619	3.857825	3.016924	3.285697	4.998357	3.262820	3.317221	3.203401	3.285697	3.279076	3.180933	3.016924	1.312908	2.576304	2.669955	0.007541	3.402329	3.628153	3.343227
EscCo.53269_1-393	1.602188	1.982060	1.956727	1.707345	2.860772	1.825037	1.635729	2.860772	2.014636	1.408157	1.822093	1.853974	2.042935	1.982060	1.967371	2.702631	1.572955	1.551781	2.197388	2.079048	1.615464	1.974399	1.960484	3.218897	1.493571	2.000125	1.991134	1.703296	1.705489	1.901648	2.085554	1.601717	2.079048	1.819125	1.431113	1.714293	1.551781	2.221945	1.660083	2.075489	2.372371	1.582171	1.715548	1.518573	2.014188	1.544915	1.430724	1.914518	1.526447	2.939608	1.569671	1.826853	2.379383	0.000000	1.586286	1.982508	1.650665	2.202273	0.005910	2.239926	1.297560	2.051073	1.948125	2.042693	2.325876	1.877152	1.798937	1.407019	1.561640	1.412442	2.388280	1.577271	1.605866	1.592114	2.202273	1.567933	1.575370	2.702631	1.591732	1.555152	1.982060	2.045658	2.669188	2.000491	1.706932	1.929074	1.561640	1.302897	1.532926	1.605866	2.202273	2.665198	1.900442	2.330371	1.768200	2.014188	1.815146	1.602188	1.836372	1.829203	1.297560	1.579604	2.253736	2.067851	1.486259	1.617360	1.745751	1.821909	1.616296	1.794909	1.763301	1.591732	1.603210	1.602188	1.822075	1.551781	1.646676	1.660261	1.829707	2.085554	2.181608	2.232327	2.001239	1.413464	1.544695	1.299115	2.079048	1.763301	2.012843	1.399205	1.839773	1.860491	1.800813	1.821909	1.423541	2.425475	1.301584	1.798937	1.323061	1.965397	1.966271	1.628978	2.100423	2.478136	1.430724	2.550772	1.829203	1.584713	2.192113	2.939520	0.036279	1.892885	1.592253	1.561640	2.702631	1.604916	2.366868	1.532926	1.745751	0.001685	1.558924	1.777085	1.931777	1.655050	2.253736	1.660261	1.842637	1.881286	1.565050	1.297560	1.660261	1.653264	1.529350	2.253736	3.152371	0.290701	1.652495	2.366868	2.020592	1.551781	1.531207
KlePn.2_15101_1-238_NEs	1.344078	1.394036	1.480624	1.719980	2.566123	1.781281	1.584581	2.566123	2.402367	1.712189	1.608045	1.585571	1.680079	1.394036	1.371551	2.587012	1.676592	0.215875	2.611052	1.849394	0.183945	1.378430	2.465138	2.573214	1.285273	1.815575	1.648832	2.128389	1.263600	1.529003	1.690928	1.339635	1.849394	1.706518	1.346713	1.640765	0.217873	2.675716	1.244266	1.534831	2.922401	1.368518	1.744062	1.110977	2.375406	0.217810	1.718854	1.681217	1.104877	2.577953	1.191522	1.567724	2.922401	1.586286	0.000000	2.428817	1.401415	1.745005	1.599804	1.768267	1.713519	1.691606	2.385354	2.413437	1.662248	1.505705	1.625215	1.569231	1.185166	1.394087	2.863328	1.610913	1.085062	1.337892	1.745005	1.317595	1.368293	2.587012	1.237745	0.217664	1.394036	1.492258	2.589180	2.424378	1.182665	1.414924	1.185166	1.704517	0.211865	1.085062	1.745005	2.648063	1.398937	1.691599	1.612684	2.375406	1.608045	1.344078	1.640203	1.705345	1.713519	0.001403	1.626920	1.526075	0.206877	1.087946	1.571831	1.367688	1.096578	2.009848	1.464334	1.244801	1.250065	1.344078	1.646800	0.217873	1.355994	1.244402	1.634816	1.690928	1.777053	1.769829	1.849182	1.561511	1.326413	1.752415	1.849394	1.464334	1.912823	1.722343	1.586108	1.382507	1.544958	1.367688	1.740187	2.415418	1.713677	1.625215	1.976673	1.361921	2.435899	1.320193	1.664925	2.698116	1.718854	2.754974	1.705345	1.185166	1.727894	2.472439	1.611088	1.389809	1.342011	1.185166	2.587012	1.090171	2.922401	0.211865	1.571831	1.592263	1.293380	1.582653	1.533706	1.302614	1.616189	1.257947	1.524730	1.604656	0.209547	1.713519	1.244402	1.250519	1.239290	1.616189	2.511012	1.402065	1.373126	2.922401	2.375406	0.217873	0.211805
