EntCo.1_04350_254-501_BeL	1.069661	1.006446	0.156955	0.892820	1.006446	1.062237	1.069847	1.013653	1.052126	1.599298	0.000000	1.037590	0.151717	1.019768	1.186415	0.168078	0.966364	0.156955	0.164702	1.112374	1.290844	0.873403	1.296859	0.873403	0.993079	0.957680	0.136393	0.802583	1.061708	1.015542	1.046639	0.933366	0.902800	0.856803	1.362434	0.855638	1.184051	1.133567	0.866989	0.160917	0.961539	0.806649	1.019768	1.750532	1.012953	1.053749	1.037699	0.966364	1.717392	1.016367	1.069112	1.209655	0.847579	1.019768	0.912294	0.954232	1.152182	0.956405	0.891078	1.032469	1.189709	0.957992	1.018256	0.940506	0.990366	0.156955	0.914680	0.160911	1.069093	0.162532	1.066210	0.966499	0.161074	0.965508	0.161122	1.124642	1.179166	0.962361	1.164780	0.977566	1.047725	1.008803	0.159927
CitRo.1_32891_264-500_NEs	1.304684	1.033696	1.068584	0.933263	1.033696	0.217827	1.291650	1.025730	0.215753	1.987753	1.037590	0.000000	1.076727	1.553212	1.251272	0.939901	1.045354	1.068584	0.944261	1.288639	1.609461	0.929235	1.593624	0.929235	0.930310	0.217442	1.035440	1.215449	1.558356	1.553212	0.958597	1.358535	0.944142	1.261557	1.632821	0.985193	1.377893	1.467579	0.975920	1.178872	1.550117	1.210202	1.553212	1.754090	1.303538	0.931447	1.157489	1.045354	1.722186	1.289933	1.387590	1.815398	0.999143	1.553212	1.209271	1.039174	1.495324	1.345637	1.315327	1.563715	1.278922	0.205994	1.030721	1.352944	1.052183	1.068584	1.204954	1.174695	1.311527	1.174695	1.564964	0.213756	1.170771	1.223186	1.183008	0.229240	1.386347	0.209669	1.476940	0.206081	1.552105	1.033696	1.072033
SalEn.13696_254-501_NEs	1.124677	1.023347	0.013552	0.924384	1.023347	1.096452	1.133623	1.035227	1.090847	1.613010	0.151717	1.076727	0.000000	1.020697	1.200640	0.180086	0.958355	0.013552	0.178351	1.141470	1.432066	0.901106	1.414614	0.901106	0.953066	1.025263	0.148704	0.877332	1.063864	1.020846	1.088215	1.005121	0.934688	0.860958	1.629572	0.896571	1.139419	1.061741	0.906126	0.175366	1.034704	0.881733	1.020697	1.738485	0.967374	1.008901	1.040773	0.958355	1.714940	0.970363	1.065202	1.431871	0.853040	1.020697	0.881724	0.949599	1.064853	0.925132	0.845856	1.056337	1.183625	1.041191	1.035385	1.012856	0.986770	0.013552	0.883973	0.175366	1.117308	0.177022	1.058671	1.024339	0.175190	0.922983	0.173597	1.141484	1.139489	1.040480	1.076369	1.005887	1.079778	1.025669	0.014917
SalEn.4_22211_266-506_NEs	1.245786	1.231237	1.026127	1.177595	1.231237	1.350960	1.316648	1.214836	1.344273	2.172729	1.019768	1.553212	1.020697	0.000000	1.314495	1.047138	1.199147	1.026127	1.037572	1.251948	1.950885	1.105592	1.980250	1.105592	1.224980	1.525200	0.997691	1.043802	0.168347	0.005461	1.420012	0.222186	1.186592	1.143444	1.878997	1.215837	1.068600	0.972869	1.164949	0.981014	0.156386	1.048994	0.000000	2.109758	1.429537	1.218790	1.328758	1.199147	2.087604	1.395738	1.050126	1.738260	1.026889	0.000000	1.200816	1.180952	0.991806	1.030195	0.955083	0.167661	1.305973	1.518689	1.226757	0.224280	1.179128	1.026127	1.190970	0.968011	1.258882	0.968011	0.168347	1.547252	0.965524	1.116528	0.970402	1.429988	1.060857	1.519021	1.029553	1.523857	0.170053	1.231237	1.030623
KlePn.1_03079_275-507_NEs	1.448261	1.297418	1.196115	1.192400	1.297418	1.157531	1.474352	1.302938	1.154716	1.726057	1.186415	1.251272	1.200640	1.314495	0.000000	1.182815	1.352262	1.196115	1.177237	1.442159	1.411856	1.018578	1.418888	1.018578	1.102779	1.269055	1.242241	1.092203	1.319758	1.308555	1.086229	1.144556	1.202039	1.115857	1.410598	0.931778	1.077177	1.205615	1.223051	1.229809	1.247945	1.087152	1.314495	1.862532	1.215057	1.139104	1.209297	1.352262	1.858461	1.220629	1.158038	1.466487	1.095768	1.314495	1.095251	1.350847	1.193964	1.347244	1.198602	1.320030	0.011769	1.280560	1.309212	1.129822	1.343249	1.196115	1.099039	1.255811	1.428188	1.255811	1.325650	1.263683	1.251039	1.178063	1.240154	1.303274	1.075867	1.285827	1.186435	1.270221	1.313875	1.297418	1.180391
KlePn.1_00429_254-502_NEs	1.108474	1.044927	0.185580	0.885886	1.044927	1.039288	1.124621	1.048111	1.038532	1.431546	0.168078	0.939901	0.180086	1.047138	1.182815	0.000000	0.985943	0.185580	0.002715	1.141517	1.384650	0.802460	1.367457	0.809156	0.961258	0.941651	0.161826	0.839910	1.086537	1.042848	0.994652	0.988583	0.895785	0.857965	1.401432	0.835652	1.118817	1.112951	0.896502	0.201154	0.987794	0.827622	1.047138	1.709357	0.946651	1.024182	1.030784	0.985943	1.678072	0.958660	1.037651	1.346143	0.844947	1.047138	0.870516	0.978023	1.115208	0.909630	0.839716	1.091010	1.184081	0.946547	1.052904	0.996256	0.987453	0.184617	0.872712	0.204284	1.110813	0.206014	1.081338	0.965809	0.203004	0.979026	0.201362	0.971432	1.113937	0.955019	1.124082	0.970387	1.077734	1.047225	0.190753
EscCo.51900_260-503	1.448252	1.263398	0.972256	0.291699	1.263398	1.030733	1.440676	1.274103	1.030873	1.886262	0.966364	1.045354	0.958355	1.199147	1.352262	0.985943	0.000000	0.972256	0.973619	1.448800	1.635086	0.892846	1.620934	0.898230	1.163135	1.001712	0.969182	1.076929	1.171881	1.188169	1.236690	1.167902	0.293996	1.302886	1.514559	0.995719	1.292426	1.259938	0.265565	0.988746	1.199354	1.069600	1.199147	1.924097	1.434191	1.142900	1.188667	0.000000	1.883490	1.427470	1.223753	1.566492	0.903128	1.199147	1.176429	0.016551	1.255316	1.126859	1.027535	1.148433	1.380857	1.001664	1.267659	1.164223	0.024978	0.984707	1.166760	0.962645	1.387367	0.966801	1.165992	1.021982	0.972309	1.299420	0.969016	1.033991	1.298960	0.997439	1.287548	1.015710	1.176728	1.271839	0.952866
SalEn.3_3849_254-501_NEs	1.113266	1.018900	0.000000	0.924128	1.018900	1.094811	1.122245	1.030738	1.089189	1.635389	0.156955	1.068584	0.013552	1.026127	1.196115	0.185580	0.972256	0.000000	0.183831	1.129888	1.432204	0.899233	1.414528	0.899233	0.967750	1.012525	0.157161	0.877134	1.073280	1.026279	1.087860	0.982295	0.934482	0.849122	1.613518	0.900732	1.134199	1.057711	0.905913	0.177371	1.054108	0.881532	1.026127	1.745052	0.981530	1.024328	1.030774	0.972256	1.721378	0.984648	1.070718	1.431252	0.837575	1.026127	0.890800	0.958339	1.050908	0.937639	0.847676	1.080591	1.190917	1.028177	1.030895	0.989803	0.996040	0.000000	0.893078	0.179024	1.105981	0.180687	1.068060	1.011696	0.178844	0.923445	0.177244	1.140134	1.134239	1.037333	1.072456	1.002963	1.089335	1.021234	0.017686
KlePn.2_47911_254-501_BeL	1.096393	1.049530	0.183831	0.878578	1.049530	1.043982	1.114449	1.052739	1.043227	1.443743	0.164702	0.944261	0.178351	1.037572	1.177237	0.002715	0.973619	0.183831	0.000000	1.131136	1.398174	0.802460	1.380762	0.802460	0.951661	0.945840	0.158496	0.839124	1.086537	1.033301	0.994652	0.988583	0.888395	0.861839	1.415425	0.826846	1.118817	1.112951	0.885115	0.198717	0.987794	0.835506	1.037572	1.718518	0.946651	1.014054	1.035317	0.973619	1.687011	0.958660	1.037651	1.358699	0.840605	1.037572	0.874475	0.965888	1.115208	0.901280	0.835567	1.091010	1.178526	0.950778	1.057543	0.996256	0.975156	0.183831	0.876688	0.200780	1.100629	0.202503	1.081338	0.970108	0.200571	0.974216	0.198923	0.975905	1.113937	0.959268	1.124082	0.974672	1.077734	1.051815	0.188994
EscCo.3_1583_267-510_NEs	0.019369	0.392422	1.129888	1.215218	0.392422	1.219488	0.029245	0.387509	1.203137	1.980096	1.112374	1.288639	1.141470	1.251948	1.442159	1.141517	1.448800	1.129888	1.131136	0.000000	1.885621	1.023321	1.919168	1.023321	0.609435	1.277553	1.121013	1.112936	1.256796	1.251948	0.615948	1.184986	1.210534	1.111239	1.946034	1.046017	1.604406	1.304733	1.197022	1.096403	1.294501	1.118637	1.251948	1.889376	1.192431	0.613224	1.131197	1.448800	1.867806	1.197852	1.357417	1.765766	0.994195	1.251948	1.116355	1.379694	1.276001	1.129169	1.063955	1.183010	1.491666	1.244820	0.391955	1.180898	1.373812	1.129888	1.112952	1.113727	0.023567	1.113727	1.256796	1.308717	1.122854	0.995131	1.122872	1.324451	1.583816	1.261815	1.267844	1.302679	1.230224	0.390306	1.149895
KlePn.2_01001_1-245_NEs	1.898905	1.802800	1.432204	1.488453	1.802800	1.506717	1.956229	1.791646	1.483163	0.838365	1.290844	1.609461	1.432066	1.950885	1.411856	1.384650	1.635086	1.432204	1.398174	1.885621	0.000000	1.448981	0.005537	1.448981	1.879484	1.574902	1.363586	1.567717	1.958041	1.958081	1.928294	1.548311	1.480998	1.801939	0.170431	1.423358	1.467826	1.658585	1.448877	1.550641	1.834872	1.567717	1.950885	0.948499	1.662602	1.847334	1.568944	1.635086	0.967242	1.694061	1.495067	0.235212	1.430731	1.950885	1.824012	1.604458	1.654361	1.706466	1.546359	1.937085	1.392004	1.591099	1.806734	1.534098	1.612535	1.432204	1.801527	1.532755	1.912574	1.525325	1.965989	1.593683	1.540147	1.935410	1.527682	1.623559	1.470474	1.589993	1.656937	1.575132	1.907835	1.802800	1.432066
KlePn.2_01001_261-503_NEs	1.023523	0.941382	0.899233	0.870931	0.941382	0.894264	1.038469	0.930304	0.878339	1.833152	0.873403	0.929235	0.901106	1.105592	1.018578	0.802460	0.892846	0.899233	0.802460	1.023321	1.448981	0.000000	1.429126	0.000000	0.886518	1.000884	0.888722	0.908388	1.146385	1.121301	0.883502	1.069794	0.872680	1.000117	1.635686	0.243448	1.199662	1.062447	0.847141	0.974367	1.121016	0.908388	1.105592	1.580588	1.015624	0.893522	0.956470	0.892846	1.572868	1.019062	1.203959	1.513358	0.237090	1.105592	1.072063	0.894008	1.048909	0.970813	0.863627	1.177230	1.026850	1.002249	0.939124	1.078550	0.875226	0.899233	1.063246	0.974722	1.022755	0.974722	1.146385	1.000069	0.972233	1.175926	0.973099	0.956535	1.198636	1.011381	1.100170	1.013808	1.128552	0.954164	0.917196
KlePn.1_01964_1-245_NEs	1.933716	1.818728	1.414528	1.489190	1.818728	1.514283	1.991669	1.807425	1.498368	0.846493	1.296859	1.593624	1.414614	1.980250	1.418888	1.367457	1.620934	1.414528	1.380762	1.919168	0.005537	1.429126	0.000000	1.429126	1.880968	1.582599	1.369935	1.609022	2.005908	1.987572	1.929812	1.572542	1.481722	1.794950	0.174379	1.404099	1.454993	1.642854	1.435687	1.551373	1.861188	1.609022	1.980250	0.948876	1.653224	1.848728	1.560603	1.620934	0.967635	1.676462	1.481373	0.235243	1.437853	1.980250	1.815091	1.590523	1.638724	1.681750	1.547171	1.984026	1.398821	1.607825	1.822473	1.557862	1.598601	1.414528	1.792675	1.527612	1.948051	1.520177	2.013957	1.601542	1.534971	1.927251	1.522494	1.606825	1.457510	1.606702	1.642719	1.591352	1.953699	1.818728	1.414614
KlePn.1_01964_261-504_NEs	1.029782	0.941382	0.899233	0.876288	0.941382	0.894264	1.038469	0.930304	0.878339	1.854572	0.873403	0.929235	0.901106	1.105592	1.018578	0.809156	0.898230	0.899233	0.802460	1.023321	1.448981	0.000000	1.429126	0.000000	0.886518	1.000884	0.888722	0.907686	1.146385	1.121301	0.883502	1.069794	0.878026	1.000117	1.635686	0.244502	1.199662	1.062447	0.852428	0.981393	1.121016	0.908388	1.105592	1.580588	1.015624	0.893522	0.956470	0.898230	1.572868	1.019062	1.203959	1.513358	0.239955	1.105592	1.072063	0.899376	1.048909	0.970813	0.863627	1.177230	1.026850	1.002249	0.939124	1.078550	0.880497	0.906196	1.063246	0.974722	1.022755	0.974722	1.146385	1.000069	0.979278	1.175926	0.980151	0.956535	1.198636	1.011381	1.100170	1.013808	1.128552	0.954164	0.917196
KlePn.2_41691_261-494_NEs	0.598761	0.589781	0.967750	1.056671	0.589781	0.906331	0.617614	0.597051	0.892156	1.819529	0.993079	0.930310	0.953066	1.224980	1.102779	0.961258	1.163135	0.967750	0.951661	0.609435	1.879484	0.886518	1.880968	0.886518	0.000000	1.023818	0.969942	1.075205	1.242079	1.224980	0.234497	1.107390	1.065083	1.003731	1.716428	0.895178	1.507716	1.362606	1.066149	1.128797	1.303478	1.070303	1.224980	2.167986	1.158028	0.046371	1.183709	1.163135	2.119283	1.171423	1.363691	1.894109	1.034628	1.224980	0.956796	1.149003	1.371670	1.191459	1.111605	1.228557	1.124405	1.014571	0.590632	1.111217	1.136945	0.967750	0.954161	1.149940	0.601212	1.149940	1.242079	1.039126	1.146140	0.981532	1.135316	1.010525	1.509257	1.018549	1.354780	1.038128	1.216978	0.589781	0.946260
EscCo.2_38870_264-501_NEs	1.309372	0.994777	1.012525	1.007678	0.994777	0.234843	1.302322	0.987477	0.237881	1.784938	0.957680	0.217442	1.025263	1.525200	1.269055	0.941651	1.001712	1.012525	0.945840	1.277553	1.574902	1.000884	1.582599	1.000884	1.023818	0.000000	1.024804	1.233765	1.472999	1.517738	1.046871	1.348695	1.014918	1.191466	1.672460	0.959528	1.404553	1.375128	1.024669	1.030575	1.439662	1.240143	1.525200	1.771393	1.336263	1.030923	1.220460	1.001712	1.731045	1.333631	1.392990	1.636462	0.943879	1.525200	1.249959	0.972134	1.362812	1.341611	1.345182	1.431936	1.297369	0.008478	0.992129	1.343306	0.969817	1.012525	1.245425	1.040320	1.293986	1.040320	1.479119	0.022793	1.032041	1.266828	1.038048	0.241095	1.414386	0.017033	1.364524	0.032978	1.480331	0.994777	1.023834
CitRo.1_39901_254-501_NEs	1.075073	1.018429	0.157161	0.905459	1.018429	1.090079	1.070743	1.030251	1.079917	1.595384	0.136393	1.035440	0.148704	0.997691	1.242241	0.161826	0.969182	0.157161	0.158496	1.121013	1.363586	0.888722	1.369935	0.888722	0.969942	1.024804	0.000000	0.842907	0.996335	1.006919	1.020415	1.008052	0.915506	0.870967	1.539299	0.915286	1.158048	1.087505	0.867582	0.173618	0.961524	0.847116	0.997691	1.748093	1.017755	1.022298	1.082308	0.969182	1.715862	1.021191	1.055166	1.351561	0.876781	0.997691	0.889981	0.960883	1.105387	0.950098	0.857746	0.995285	1.224283	1.035277	1.030408	1.015919	0.965963	0.157161	0.892251	0.179291	1.088955	0.180942	1.000578	1.034324	0.179111	0.940907	0.174190	1.159027	1.146902	1.034581	1.106457	1.045634	1.001624	1.020763	0.158480
KlePn.1_00373_260-502_NEs	1.141834	1.027981	0.877134	0.889182	1.027981	1.124867	1.108522	1.020380	1.102296	1.686984	0.802583	1.215449	0.877332	1.043802	1.092203	0.839910	1.076929	0.877134	0.839124	1.112936	1.567717	0.908388	1.609022	0.907686	1.075205	1.233765	0.842907	0.000000	1.077462	1.048972	1.224057	0.986092	0.886438	1.000369	1.733847	0.986267	0.842830	1.208302	0.937993	0.905592	1.027014	0.001394	1.043802	1.895934	1.072134	1.075803	0.944425	1.076929	1.882566	1.080753	0.873044	1.637753	1.024467	1.043802	0.938608	1.088049	1.201701	1.084065	0.969093	1.051957	1.081697	1.219038	1.019841	0.979286	1.068582	0.886134	0.941144	0.896562	1.126505	0.900385	1.082064	1.231990	0.907706	1.020268	0.907822	1.187300	0.840910	1.235303	1.237251	1.246525	1.073036	1.027981	0.896948
EscCo.52149_266-506	1.253670	1.224419	1.073280	1.242427	1.224419	1.459546	1.273838	1.208092	1.446711	2.063790	1.061708	1.558356	1.063864	0.168347	1.319758	1.086537	1.171881	1.073280	1.086537	1.256796	1.958041	1.146385	2.005908	1.146385	1.242079	1.472999	0.996335	1.077462	0.000000	0.166681	1.340570	0.231425	1.251653	1.175544	2.058678	1.189726	1.067150	1.024110	1.189859	1.084700	0.158175	1.082816	0.168347	2.032576	1.409496	1.256987	1.332761	1.171881	2.018731	1.376946	1.070608	2.038382	1.088180	0.168347	1.205049	1.167858	1.007391	0.993021	0.886253	0.031967	1.329364	1.486993	1.219983	0.229885	1.158126	1.073280	1.195547	1.091268	1.259840	1.091268	0.001360	1.558622	1.088126	1.111778	1.084667	1.578808	1.075908	1.493523	1.031926	1.504928	0.006834	1.224419	1.082474
SalEn.12182_266-506_BeL	1.245786	1.231237	1.026279	1.183673	1.231237	1.350960	1.316648	1.214836	1.344273	2.180130	1.015542	1.553212	1.020846	0.005461	1.308555	1.042848	1.188169	1.026279	1.033301	1.251948	1.958081	1.121301	1.987572	1.121301	1.224980	1.517738	1.006919	1.048972	0.166681	0.000000	1.420012	0.220406	1.192723	1.138656	1.895891	1.227952	1.078703	0.987309	1.160244	0.990043	0.154740	1.054181	0.005461	2.084341	1.430715	1.218790	1.342689	1.188169	2.062277	1.396885	1.055420	1.745256	1.022579	0.005461	1.206755	1.170268	1.006373	1.040439	0.955699	0.166002	1.300019	1.511137	1.226757	0.222495	1.168409	1.026279	1.196856	0.976972	1.258882	0.976972	0.166681	1.539658	0.974444	1.127131	0.979354	1.436324	1.070889	1.511467	1.044212	1.516325	0.168384	1.231237	1.030776
EntCo.1_33390_262-495_NEs	0.597066	0.584802	1.087860	1.138355	0.584802	1.004756	0.603281	0.585855	0.989233	1.700162	1.046639	0.958597	1.088215	1.420012	1.086229	0.994652	1.236690	1.087860	0.994652	0.615948	1.928294	0.883502	1.929812	0.883502	0.234497	1.046871	1.020415	1.224057	1.340570	1.420012	0.000000	1.187962	1.152809	0.949914	1.957903	0.930297	1.508713	1.401583	1.233179	1.148558	1.397180	1.218522	1.420012	2.195727	1.213397	0.232418	1.414530	1.236690	2.109999	1.215559	1.425923	1.862394	1.093288	1.420012	0.911785	1.254435	1.377416	1.320887	1.175970	1.355457	1.107080	1.025973	0.585639	1.183475	1.215488	1.087860	0.909327	1.151358	0.601683	1.151358	1.340570	1.060764	1.155478	1.038814	1.149330	1.006383	1.512077	1.030828	1.407118	1.045740	1.328465	0.584802	1.084866
KlePn.2_31891_265-506_NEs	1.209441	1.184402	0.982295	1.033630	1.184402	1.201484	1.224656	1.180000	1.190260	1.876806	0.933366	1.358535	1.005121	0.222186	1.144556	0.988583	1.167902	0.982295	0.988583	1.184986	1.548311	1.069794	1.572542	1.069794	1.107390	1.348695	1.008052	0.986092	0.231425	0.220406	1.187962	0.000000	1.041015	1.048495	1.564241	1.047754	1.063091	0.959015	1.091614	1.010380	0.197383	0.981914	0.222186	1.782054	1.146096	1.117788	1.143734	1.167902	1.748956	1.125636	0.998044	1.561228	1.015532	0.222186	1.059309	1.169870	0.949680	0.949864	0.901176	0.236458	1.156214	1.366217	1.180219	0.002745	1.184391	0.982295	1.051054	1.016016	1.188840	1.016016	0.233224	1.399548	1.018905	1.065489	1.009588	1.293289	1.061843	1.359436	0.988007	1.377218	0.227846	1.184402	1.005121
