KlePn.2_14161_1-249_NEs	2.161976	0.160137	1.263163	1.354263	1.398822	1.092848	1.149640	1.353114	1.158761	1.360202	0.000000	1.205398	1.399220	1.339878	1.428615	2.153372	1.749631	1.569622	1.830624	1.749631	1.671317	1.980029	2.006939	0.139072	1.241044	1.007321	1.418210	1.671316	0.990238	1.494383	2.212133	1.217255	1.483873	1.428615	1.221529	0.100606	1.276904	1.863768	1.756654	0.990238	1.494383	1.713169	1.863768	1.354263	1.398822	1.362510	1.398822	0.951479	1.350830	1.990163	1.399220	1.339878	2.096326	1.990163	1.010731	1.425045	1.671316	0.990238	1.494383	1.010731	1.425045	1.417913	1.309064	1.225834	0.139072	1.241044	1.144205	0.142096	1.253866	1.888572	2.161976	1.144205	1.217255	2.107546	1.089406	1.863768	0.160137	1.262888	1.990163	1.469416	0.153900	1.266177	0.163324	1.257294	0.160137	1.262888	2.393461	1.436679	1.309064	1.356461	1.398909	1.886130	1.603711	0.004047	1.211433	0.089075	1.245801	1.748069	1.854928	1.523524	1.143769	1.927174	1.842538	2.190669	1.681170	1.559418	0.994399	1.488288	1.372216	1.316828	1.002972	1.390719	0.160137	1.262888	1.222440	1.551350	1.011920	1.393565	1.144205	1.241723	1.435882	0.148908	1.242999	1.415664	1.336711	1.354263	1.398822	0.990238	1.504874	1.827401	1.137708	2.161976	1.499884
KlePn.2_14161_259-529_NEs	2.059635	1.214526	0.162827	1.172225	1.132357	1.166683	1.261938	1.164435	1.261938	1.159433	1.205398	0.000000	1.204166	1.123037	1.899848	2.059635	1.580416	1.639669	1.750694	1.580416	1.534425	1.815827	1.860942	1.140225	0.150731	1.118281	1.246121	2.201627	1.117314	1.283515	1.594215	1.173383	1.893205	1.899848	1.183698	1.124972	0.111806	2.018053	2.064371	1.117314	1.283515	1.853444	2.018053	1.172225	1.132357	1.167593	1.137203	1.126729	1.112901	1.860942	1.204166	1.118228	1.579707	1.860942	1.110998	1.252022	2.201627	1.117314	1.283515	1.110998	1.252022	1.199536	1.128496	1.168656	1.140225	0.150731	1.237877	1.135888	0.157118	2.151972	2.059635	1.237877	1.173383	1.569401	1.054783	2.018053	1.214526	0.165870	1.860942	1.677866	1.109371	0.154973	1.240772	0.165716	1.214526	0.164365	1.272209	1.233984	1.118543	1.155924	1.126711	2.016314	1.993204	1.217142	0.003705	1.185529	0.160082	1.582044	1.727744	1.853726	1.236833	1.918082	1.717948	1.606285	1.560736	1.860344	1.111574	1.289469	1.245700	1.117416	1.123776	1.257732	1.214526	0.164365	1.171920	1.651312	1.097585	1.255387	1.237877	1.191474	1.899848	1.137291	0.153849	1.177596	1.153287	1.172225	1.132357	1.111574	1.279365	1.665448	1.223640	2.059635	1.847081
EscCo.1_04860_2-258_NEs	2.391140	1.499093	1.201961	0.125087	1.308017	1.459492	0.136257	1.234284	0.136127	1.241852	1.399220	1.204166	0.000000	1.252621	2.096933	2.382332	1.775896	1.972247	2.024500	1.775896	1.929672	1.741305	1.772320	1.426977	1.287703	1.074310	1.236352	1.857857	1.138522	1.269195	1.645352	1.287315	1.935382	2.096933	1.342824	1.393032	1.157090	2.726840	2.036768	1.138522	1.269195	2.184106	2.726840	0.123534	1.308017	0.121898	1.314899	1.074854	1.280740	1.793631	0.000000	1.252621	1.826589	1.793631	1.065590	1.229888	1.857857	1.138522	1.269195	1.065590	1.229888	0.013092	1.252413	1.259839	1.426977	1.287703	1.392860	1.421062	1.321125	1.835210	2.391140	1.392860	1.287315	1.796952	1.433048	2.726840	1.499093	1.201733	1.793631	2.115520	1.394917	1.288382	1.490351	1.219294	1.499093	1.201733	1.638344	0.011781	1.252413	0.120406	1.320556	2.627023	2.448352	1.405521	1.199319	1.463140	1.298820	1.760607	1.833595	2.119406	1.403836	2.448266	1.825728	1.656623	1.929870	2.153648	1.158085	1.270335	0.124139	1.284985	1.028783	1.214248	1.499093	1.201733	1.349619	1.936467	1.062101	1.227142	1.392860	1.292736	2.096933	1.432987	1.280762	0.023756	1.292445	0.125087	1.308017	1.143880	1.276938	1.722717	1.385921	2.391140	2.050713
EscCo.1_04860_272-536_BeL	2.246498	1.411340	1.261150	1.373435	0.115564	1.325795	1.313591	0.139562	1.313591	0.136556	1.339878	1.123037	1.252621	0.000000	1.938545	2.237410	2.027507	1.770741	2.197505	2.027507	2.190801	2.056489	2.075477	1.256444	1.153374	1.297531	1.144887	1.981535	1.383368	1.188382	2.212577	1.128395	2.007781	1.928442	1.242091	1.414245	1.142442	2.266366	2.059036	1.383368	1.188382	2.164202	2.266366	1.380607	0.115564	1.365130	0.115539	1.260460	1.114329	2.075477	1.252621	0.001257	1.942727	2.075477	1.291831	1.140722	1.981535	1.383368	1.188382	1.291831	1.140722	1.258263	0.019036	1.123758	1.256444	1.153374	1.249901	1.277220	1.137992	2.147815	2.246498	1.249901	1.128395	1.962295	1.217086	2.266366	1.411340	1.271340	2.075477	1.986659	1.255698	1.169803	1.427410	1.264565	1.411340	1.271340	1.632833	1.290052	0.025488	1.366432	0.116990	2.235132	2.385982	1.362364	1.128496	1.406729	1.256902	2.001158	1.884056	1.909842	1.241064	2.325179	1.867319	2.154023	2.178882	1.866766	1.383368	1.196651	1.315977	0.111657	1.282712	1.160110	1.411340	1.271340	1.235543	1.775684	1.300106	1.142503	1.249901	1.147097	1.928442	1.252030	1.138871	1.254601	0.034666	1.373435	0.115564	1.383368	1.206256	2.016351	1.256453	2.246498	1.928891
EscCo.53567_2-502	1.363255	1.678356	1.777406	2.248893	1.832215	2.054999	2.057017	2.007298	2.057017	1.984868	1.428615	1.899848	2.096933	1.938545	0.000000	1.360464	1.679167	0.281774	1.788272	1.682754	0.909077	1.630950	1.631245	1.616026	1.735214	1.785000	1.939775	1.103252	1.714442	2.035108	3.217085	1.991470	0.985073	0.006609	2.075825	1.583181	2.052883	0.961922	1.087431	1.714442	2.035108	0.932458	0.965183	2.258567	1.832215	2.223632	1.839541	1.615965	1.933691	1.626728	2.096933	1.938545	2.125145	1.626728	1.789488	1.941531	1.099268	1.714442	2.035108	1.789488	1.941531	2.085883	1.925370	1.982781	1.616026	1.735214	2.021905	1.622208	1.708145	1.737031	1.363255	2.021905	1.991470	2.125561	2.040970	0.961922	1.678356	1.744472	1.626728	0.300705	1.594927	1.777601	1.676628	1.744472	1.678356	1.744472	3.026327	2.023062	1.925370	2.213979	1.847037	0.958878	2.298224	1.445005	1.911676	1.603780	1.811197	1.684524	1.829343	0.973335	2.051421	0.980327	1.842398	3.050646	0.909855	0.972833	1.722752	2.025886	1.901351	1.859939	1.793841	1.971056	1.678356	1.744472	2.061433	0.281655	1.859540	2.002022	2.021905	2.004992	0.007930	1.622405	1.708704	2.071068	1.947716	2.248893	1.832215	1.714442	2.064835	1.697925	2.041970	1.363255	0.017975
SalEn.13864_2-485_NEs	0.005500	2.190892	2.169671	2.465407	2.135609	2.193752	2.392694	2.401138	2.392694	2.422864	2.153372	2.059635	2.382332	2.237410	1.360464	0.000000	1.651009	1.202945	1.753710	1.651009	1.247013	1.694740	1.711796	2.113404	2.001984	2.091329	2.554464	1.156784	2.202228	2.609425	2.492848	2.167728	1.228437	1.364277	2.056392	2.228317	2.071270	1.243709	1.161247	2.202228	2.609425	1.228118	1.248628	2.465407	2.135609	2.428843	2.144990	2.004143	2.626651	1.701517	2.382332	2.237410	1.949786	1.701517	2.109628	2.534295	1.164483	2.202228	2.609425	2.109628	2.534295	2.376785	2.185550	2.153503	2.113404	2.001984	2.201472	2.104111	2.067459	1.773588	0.005500	2.201472	2.167728	1.953499	2.295750	1.243709	2.190892	2.178265	1.701517	1.315221	2.141127	1.974249	2.141427	2.197688	2.190892	2.178265	2.890233	2.323387	2.185550	2.411443	2.173577	1.252327	2.184765	2.118620	2.042991	2.163521	2.065846	1.622123	1.764113	1.305777	2.185259	1.249122	1.793983	2.427143	1.241392	1.297696	2.202228	2.623023	2.336136	2.118869	2.103639	2.424080	2.190892	2.178265	2.048443	1.199316	2.127602	2.534772	2.201472	2.162416	1.358234	2.092618	2.024334	2.465562	2.256553	2.465407	2.135609	2.202228	2.647905	1.608850	2.195968	0.005500	1.324816
EscCo.3_2317_1-525_NEs	1.646014	1.931488	1.674045	1.733167	2.202858	2.134220	1.886135	1.995749	1.886135	2.007110	1.749631	1.580416	1.775896	2.027507	1.679167	1.651009	0.000000	1.649701	0.314178	0.000631	1.608697	0.297948	0.295756	1.775786	1.571733	1.918788	1.491642	1.928186	1.817269	1.737060	2.237372	2.209376	1.946360	1.666205	2.106888	1.905495	1.711754	2.309755	1.909962	1.817269	1.737060	1.913668	2.320250	1.733167	2.202858	1.721074	2.179311	1.891679	1.499245	0.296994	1.775896	2.027507	0.977989	0.296994	1.916555	1.498547	1.935361	1.817269	1.737060	1.916555	1.498547	1.744421	1.986222	2.184052	1.775786	1.571733	2.148555	1.746056	1.600845	0.369477	1.646014	2.148555	2.209376	0.974432	2.115784	2.309755	1.931488	1.703052	0.296994	1.591496	1.815465	1.530678	1.878277	1.682793	1.931488	1.703052	2.292815	1.755154	1.986222	1.730858	2.207946	2.305990	2.428070	1.739602	1.563820	1.829296	1.563852	0.006343	0.379829	1.860724	2.162745	2.226521	0.380839	2.255374	1.620713	1.854365	1.817269	1.730170	1.781415	2.003274	1.867772	1.531670	1.931488	1.703052	2.091635	1.626571	1.920845	1.544500	2.148555	2.214379	1.684328	1.764146	1.580749	1.832474	2.061121	1.733167	2.202858	1.817269	1.737299	0.028366	2.155639	1.646014	1.657015
KlePn.1_00648_2-502_NEs	1.195585	1.841910	1.686174	2.028320	1.701726	1.925373	1.949324	1.865293	1.949324	1.865293	1.569622	1.639669	1.972247	1.770741	0.281774	1.202945	1.649701	0.000000	1.704371	1.653252	0.808758	1.508806	1.539069	1.707987	1.670517	1.746828	1.883502	0.919010	1.759968	2.180758	2.880733	2.010919	0.942742	0.282583	1.887701	1.665841	1.694408	0.993126	0.969330	1.759968	2.180758	1.000237	0.996504	2.038285	1.701726	2.007072	1.697557	1.487504	1.904058	1.528203	1.972247	1.770741	1.938376	1.528203	1.750748	1.886015	0.915790	1.759968	2.180758	1.750748	1.886015	1.943610	1.749785	1.992787	1.707987	1.670517	2.002465	1.705167	1.689782	1.617121	1.195585	2.002465	2.010919	1.934350	2.040012	0.993126	1.841910	1.657111	1.528203	0.230613	1.682525	1.699759	1.849304	1.657111	1.841910	1.657111	2.699868	1.924303	1.749785	1.987467	1.759184	0.985772	2.136033	1.599335	1.631089	1.736166	1.678479	1.662855	1.746824	0.876151	1.982896	0.980762	1.750448	2.715793	0.813720	0.872956	1.768612	2.170655	1.954358	1.653411	1.694203	1.888993	1.841910	1.657111	1.874984	0.004687	1.755157	1.959673	2.002465	2.002522	0.281615	1.723812	1.680277	1.962558	1.767608	2.028320	1.701726	1.759968	2.204927	1.646901	2.001552	1.195585	0.284891
CitRo.1_23111_1-525_NEs	1.739677	1.968123	1.802838	1.803638	2.325169	1.935803	1.903249	2.283438	1.903249	2.273356	1.830624	1.750694	2.024500	2.197505	1.788272	1.753710	0.314178	1.704371	0.000000	0.314178	1.680218	0.303439	0.303060	1.928210	1.900328	2.150871	1.716556	1.841409	2.021856	1.759644	2.276498	2.019021	1.809523	1.773114	1.990657	2.002796	1.766216	2.410106	1.962737	2.021856	1.759644	1.994801	2.425462	1.803638	2.325169	1.825834	2.345815	2.105971	1.689611	0.304328	2.024500	2.197505	0.866433	0.304328	2.162650	1.734092	1.835568	2.021856	1.759644	2.162650	1.734092	1.985367	2.184558	2.014222	1.928210	1.900328	2.087814	1.893033	1.879473	0.350338	1.739677	2.087814	2.019021	0.868593	1.931457	2.410106	1.968123	1.801781	0.304328	1.531919	1.935156	1.923763	1.954756	1.777562	1.968123	1.801781	2.306853	2.001133	2.184558	1.816985	2.376249	2.409018	2.473395	1.807553	1.731663	1.981388	1.800193	0.315013	0.380326	1.875745	2.057672	2.238014	0.373356	2.270413	1.675795	1.869806	2.021856	1.735501	1.878887	2.163172	2.138440	1.741413	1.968123	1.801781	1.981953	1.687633	2.246710	1.747601	2.087814	2.006441	1.789113	1.864814	1.949013	2.004332	2.307992	1.803638	2.325169	2.021856	1.751689	0.316779	2.089613	1.739677	1.754554
EscCo.52180_1-525	1.646014	1.931488	1.674045	1.733167	2.202858	2.134220	1.886135	1.995749	1.886135	2.007110	1.749631	1.580416	1.775896	2.027507	1.682754	1.651009	0.000631	1.653252	0.314178	0.000000	1.612038	0.298865	0.296671	1.775786	1.571733	1.918788	1.491642	1.928186	1.817269	1.737060	2.237372	2.209376	1.946360	1.669761	2.106888	1.905495	1.711754	2.313913	1.909962	1.817269	1.737060	1.913668	2.324422	1.733167	2.202858	1.721074	2.179311	1.891679	1.499245	0.297910	1.775896	2.027507	0.977989	0.297910	1.916555	1.498547	1.935361	1.817269	1.737060	1.916555	1.498547	1.744421	1.986222	2.184052	1.775786	1.571733	2.148555	1.746056	1.600845	0.370480	1.646014	2.148555	2.209376	0.974432	2.115784	2.313913	1.931488	1.703052	0.297910	1.594913	1.815465	1.530678	1.878277	1.682793	1.931488	1.703052	2.292815	1.755154	1.986222	1.730858	2.207946	2.310200	2.428070	1.739602	1.563820	1.829296	1.563852	0.005706	0.380844	1.860724	2.162745	2.230484	0.381855	2.255374	1.624065	1.854365	1.817269	1.730170	1.781415	2.003274	1.867772	1.531670	1.931488	1.703052	2.091635	1.630109	1.920845	1.544500	2.148555	2.214379	1.687916	1.764146	1.580749	1.832474	2.061121	1.733167	2.202858	1.817269	1.737299	0.027710	2.155639	1.646014	1.660572
