SalEn.12250_1-378_NEs	0.426164	0.424819	0.535885	0.564782	0.442430	0.484413	0.412311	0.428179	0.234246	0.557108	0.000000	0.438760	0.494446	0.392109	0.566730	0.486660	0.555918	0.241294	0.443109	0.404689	0.555165	0.239001	0.412311	0.537189	0.517062	0.516136	0.441953	0.536032	0.393175	0.555187	0.470226	0.436958	0.226769	0.491645	0.568093	0.023105	0.429355	0.566730	0.606745	0.442422	0.387728	0.405868	0.231770	0.613457	0.606871	0.405868	0.405868	0.436809	0.016938	0.541938	0.412311	0.496238	0.566730	0.428179	0.405378	0.486169	0.023105	0.438806	0.228912	0.435116	0.539195	0.480642	0.557108	0.499620	0.403890	0.484188	0.586892	0.484834	0.440181	0.541938	0.235243	0.444212	0.487246	0.557108	0.541938	0.496238	0.438760	0.023105
EscCo.41377_1-377_BeL	0.373625	0.462910	0.479282	0.545152	0.332510	0.472603	0.300295	0.372398	0.428850	0.486440	0.438760	0.000000	0.490592	0.248552	0.547037	0.466155	0.528853	0.414205	0.266946	0.308560	0.490054	0.430895	0.300295	0.476982	0.473689	0.504590	0.017015	0.480593	0.432597	0.484633	0.509880	0.430219	0.437898	0.497874	0.545749	0.471011	0.374159	0.547037	0.567819	0.331148	0.418308	0.409684	0.432092	0.595835	0.595148	0.409684	0.409684	0.373849	0.437140	0.548572	0.300295	0.492415	0.547037	0.372398	0.411282	0.472603	0.471011	0.487190	0.417047	0.008901	0.553225	0.483645	0.486440	0.409624	0.310371	0.489012	0.564078	0.510378	0.434134	0.548572	0.413942	0.412511	0.426537	0.486440	0.548572	0.492415	0.000000	0.471011
EscCo.2_0997_1-362_NEs	0.490726	0.296117	0.557494	0.535250	0.504327	0.485405	0.515274	0.489498	0.425159	0.582476	0.494446	0.490592	0.000000	0.469898	0.533332	0.482178	0.534092	0.470961	0.497850	0.482502	0.579206	0.430220	0.515274	0.554943	0.552437	0.521165	0.489002	0.565300	0.417288	0.580499	0.534368	0.551048	0.436220	0.023419	0.532757	0.506450	0.479579	0.533332	0.546222	0.504318	0.393899	0.439652	0.423472	0.535200	0.534622	0.437614	0.437614	0.496605	0.489851	0.682530	0.515274	0.000921	0.533332	0.489498	0.437177	0.483634	0.506450	0.185736	0.484639	0.484118	0.676512	0.530211	0.582476	0.515236	0.493312	0.530215	0.603734	0.536052	0.554879	0.682530	0.473180	0.514154	0.498947	0.582476	0.682530	0.000921	0.490592	0.506450
CitRo.1_16461_1-377_BeL	0.284364	0.418076	0.480912	0.479296	0.271611	0.445778	0.237556	0.287357	0.364769	0.458567	0.392109	0.248552	0.469898	0.000000	0.481126	0.440425	0.453119	0.341407	0.262068	0.229297	0.463781	0.372579	0.237556	0.478659	0.470195	0.472447	0.256446	0.478635	0.360816	0.458547	0.449050	0.338219	0.359477	0.462391	0.479804	0.413827	0.287592	0.481126	0.489125	0.272894	0.378022	0.359147	0.366264	0.501255	0.498920	0.359147	0.359147	0.287357	0.393628	0.501361	0.237556	0.468134	0.481126	0.287357	0.360662	0.444131	0.413827	0.415664	0.353741	0.252492	0.507758	0.383686	0.458567	0.372510	0.232006	0.383688	0.479971	0.457224	0.340169	0.501361	0.347799	0.309825	0.364679	0.458567	0.501361	0.468134	0.248552	0.413827
SalEn.2_MW10101_1-363_NEs	0.551479	0.567806	0.601206	0.004602	0.576892	0.634812	0.533647	0.549924	0.504847	0.639076	0.566730	0.547037	0.533332	0.481126	0.000000	0.628271	0.523550	0.534710	0.509397	0.517372	0.639689	0.512757	0.533647	0.598352	0.598958	0.600276	0.544474	0.603978	0.550010	0.636869	0.592543	0.547101	0.515717	0.523194	0.003682	0.575277	0.551873	0.000000	0.558476	0.578855	0.516206	0.557023	0.506733	0.549803	0.547373	0.554947	0.554947	0.551952	0.568651	0.667924	0.533647	0.531416	0.000000	0.549924	0.562819	0.636973	0.575277	0.511849	0.534385	0.543206	0.646766	0.555831	0.639076	0.551583	0.517942	0.557857	0.575041	0.612560	0.552266	0.667924	0.547840	0.534547	0.543220	0.639076	0.667924	0.531416	0.547037	0.575277
EscCo.1_00803_1-365_NEs	0.450278	0.503846	0.519095	0.626135	0.482653	0.019467	0.449992	0.444375	0.465703	0.532387	0.486660	0.466155	0.482178	0.440425	0.628271	0.000000	0.542029	0.471642	0.432399	0.429458	0.541778	0.470250	0.449992	0.520396	0.509021	0.561067	0.461390	0.531565	0.348374	0.532362	0.493013	0.492266	0.477851	0.488456	0.629044	0.461551	0.437047	0.628271	0.537704	0.487760	0.300788	0.292230	0.463982	0.539579	0.547760	0.292230	0.292230	0.444375	0.483133	0.610566	0.449992	0.480399	0.628271	0.444375	0.290873	0.020404	0.461551	0.489977	0.515329	0.458484	0.602794	0.517762	0.532387	0.526457	0.431499	0.517766	0.533246	0.447941	0.494005	0.610566	0.477046	0.461101	0.452930	0.532387	0.610566	0.480399	0.466155	0.461551
KlePn.2_15721_1-359_NEs	0.462978	0.501220	0.588310	0.519832	0.480471	0.550627	0.506737	0.461795	0.498944	0.579173	0.555918	0.528853	0.534092	0.453119	0.523550	0.542029	0.000000	0.449822	0.489141	0.484575	0.583204	0.522245	0.506737	0.587621	0.581517	0.535193	0.527116	0.578143	0.470057	0.577159	0.522054	0.485206	0.515905	0.526585	0.522249	0.548083	0.460097	0.523550	0.427559	0.482218	0.491940	0.500250	0.500798	0.462341	0.460222	0.498202	0.498202	0.461795	0.539355	0.666607	0.506737	0.532220	0.523550	0.461795	0.489370	0.552551	0.548083	0.509043	0.506783	0.525854	0.650928	0.491634	0.579173	0.488995	0.487315	0.495313	0.009346	0.556167	0.486997	0.666607	0.452570	0.482914	0.505619	0.579173	0.666607	0.532220	0.528853	0.548083
KlePn.2_32411_1-365_NEs	0.402009	0.413851	0.570741	0.530805	0.364597	0.472052	0.382559	0.398125	0.209814	0.549834	0.241294	0.414205	0.470961	0.341407	0.534710	0.471642	0.449822	0.000000	0.401031	0.357668	0.547916	0.199064	0.382559	0.570095	0.554653	0.488370	0.412612	0.561705	0.395810	0.547909	0.488072	0.386067	0.199084	0.458510	0.535309	0.275749	0.396623	0.534710	0.533164	0.364590	0.380851	0.385519	0.209815	0.562251	0.559697	0.385519	0.385519	0.398125	0.238778	0.570236	0.382559	0.469187	0.534710	0.398125	0.391873	0.473782	0.275749	0.427617	0.240885	0.409137	0.568486	0.478788	0.549834	0.439418	0.364545	0.478791	0.476517	0.511093	0.389118	0.570236	0.039682	0.408749	0.430090	0.549834	0.570236	0.469187	0.414205	0.275749
EntCo.1_09240_1-372_BeL	0.340077	0.462333	0.489590	0.505581	0.291477	0.420273	0.284096	0.333765	0.413659	0.490501	0.443109	0.266946	0.497850	0.262068	0.509397	0.432399	0.489141	0.401031	0.000000	0.274394	0.492348	0.423924	0.284096	0.490933	0.491729	0.476807	0.264074	0.487208	0.424470	0.488650	0.452126	0.362097	0.430430	0.490365	0.505023	0.471611	0.333767	0.509397	0.546586	0.294116	0.388671	0.423753	0.415276	0.575327	0.574663	0.423753	0.423753	0.335181	0.443893	0.534645	0.284096	0.495984	0.509397	0.333765	0.420046	0.420273	0.471611	0.480208	0.421669	0.259924	0.509547	0.432141	0.490501	0.388636	0.272674	0.432143	0.516702	0.475003	0.365055	0.534645	0.409791	0.380285	0.431945	0.490501	0.534645	0.495984	0.266946	0.471611
SalEn.11575_1-383_NEs	0.393112	0.438450	0.467130	0.513719	0.325471	0.430628	0.088165	0.379998	0.382350	0.508751	0.404689	0.308560	0.482502	0.229297	0.517372	0.429458	0.484575	0.357668	0.274394	0.000000	0.508735	0.391212	0.088165	0.464920	0.453609	0.483113	0.304797	0.461422	0.392216	0.508729	0.433529	0.350721	0.378875	0.471047	0.516091	0.427978	0.384650	0.517372	0.522166	0.326790	0.391330	0.396616	0.380839	0.583948	0.581360	0.396616	0.396616	0.379998	0.406188	0.526641	0.088165	0.480742	0.517372	0.379998	0.395399	0.432270	0.427978	0.451982	0.384934	0.305894	0.524065	0.433444	0.508751	0.401705	0.008765	0.435110	0.523968	0.422839	0.356966	0.526641	0.364357	0.380248	0.396480	0.508751	0.526641	0.480742	0.308560	0.427978
SalEn.52530_1-350_NEs	0.551749	0.567173	0.247881	0.633097	0.497194	0.538177	0.519799	0.544014	0.558763	0.010552	0.555165	0.490054	0.579206	0.463781	0.639689	0.541778	0.583204	0.547916	0.492348	0.508735	0.000000	0.554202	0.519799	0.245088	0.238806	0.597493	0.473227	0.245084	0.506202	0.008624	0.283150	0.525273	0.561992	0.567401	0.638294	0.525124	0.547789	0.639689	0.621257	0.497191	0.528090	0.526083	0.558763	0.602452	0.603785	0.526083	0.526083	0.544014	0.557072	0.565717	0.519799	0.581171	0.639689	0.544014	0.534871	0.538177	0.525124	0.541293	0.546563	0.480045	0.589098	0.280625	0.010552	0.565421	0.505623	0.279259	0.587556	0.282722	0.530121	0.565717	0.554335	0.588288	0.594267	0.010552	0.565717	0.581171	0.490054	0.525124
EscCo.3_01493_1-373_NEs	0.459774	0.400991	0.565720	0.512774	0.467915	0.461232	0.400793	0.437658	0.054544	0.553007	0.239001	0.430895	0.430220	0.372579	0.512757	0.470250	0.522245	0.199064	0.423924	0.391212	0.554202	0.000000	0.400793	0.567045	0.552837	0.514571	0.439651	0.559921	0.404657	0.551069	0.513984	0.430860	0.044132	0.426800	0.517078	0.256091	0.445122	0.512757	0.569997	0.467896	0.389307	0.394241	0.056517	0.582912	0.580296	0.394241	0.394241	0.437658	0.238107	0.560198	0.400793	0.428516	0.512757	0.437658	0.392643	0.462935	0.256091	0.435482	0.183755	0.431283	0.562391	0.500425	0.553007	0.488875	0.393739	0.504083	0.559687	0.534150	0.434019	0.560198	0.211473	0.454684	0.483161	0.553007	0.560198	0.428516	0.430895	0.256091
SalEn.3_1404_1-377_NEs	0.376594	0.458609	0.493165	0.529922	0.344828	0.452923	0.000000	0.375776	0.388625	0.514319	0.412311	0.300295	0.515274	0.237556	0.533647	0.449992	0.506737	0.382559	0.284096	0.088165	0.519799	0.400793	0.000000	0.490868	0.476474	0.503954	0.296546	0.491844	0.397163	0.514296	0.457673	0.337521	0.397040	0.503259	0.532358	0.441122	0.373764	0.533647	0.524843	0.346193	0.391861	0.407533	0.387109	0.581202	0.578618	0.407533	0.407533	0.377204	0.418470	0.535652	0.000000	0.513435	0.533647	0.375776	0.405925	0.454608	0.441122	0.482893	0.386848	0.296324	0.532238	0.442410	0.514319	0.390627	0.095284	0.444088	0.550163	0.436842	0.343658	0.535652	0.382154	0.372087	0.370225	0.514319	0.535652	0.513435	0.300295	0.441122
EscCo.2_0264_1-351_NEs	0.530621	0.521324	0.001904	0.602620	0.498971	0.522467	0.490868	0.537807	0.550250	0.248615	0.537189	0.476982	0.554943	0.478659	0.598352	0.520396	0.587621	0.570095	0.490933	0.464920	0.245088	0.567045	0.490868	0.000000	0.022205	0.551558	0.467383	0.020255	0.502344	0.246010	0.252026	0.543176	0.559978	0.556787	0.597641	0.513583	0.530318	0.598352	0.576577	0.498952	0.495895	0.502911	0.550250	0.600099	0.597360	0.502911	0.502911	0.537807	0.539070	0.553409	0.490868	0.556874	0.598352	0.537807	0.499216	0.524325	0.513583	0.530092	0.537229	0.468828	0.558379	0.285677	0.248615	0.520642	0.465368	0.285678	0.609328	0.258787	0.550113	0.553409	0.573426	0.580805	0.530077	0.248615	0.553409	0.556874	0.476982	0.513583
EscCo.3_03697_1-351_NEs	0.538785	0.528645	0.024176	0.603217	0.494295	0.507452	0.476474	0.538513	0.536346	0.242305	0.517062	0.473689	0.552437	0.470195	0.598958	0.509021	0.581517	0.554653	0.491729	0.453609	0.238806	0.552837	0.476474	0.022205	0.000000	0.549067	0.464165	0.025172	0.493022	0.239728	0.252151	0.529500	0.542092	0.552372	0.598247	0.488969	0.536647	0.598958	0.578574	0.490696	0.494789	0.493463	0.536346	0.589886	0.587200	0.493463	0.493463	0.538513	0.518900	0.536160	0.476474	0.554355	0.598958	0.538513	0.495282	0.509278	0.488969	0.530753	0.528494	0.465592	0.538878	0.286109	0.242305	0.518874	0.454041	0.286110	0.602309	0.260255	0.536296	0.536160	0.557949	0.574279	0.530750	0.242305	0.536160	0.554355	0.473689	0.488969
CitRo.1_02021_1-368_BeL	0.513103	0.489188	0.554160	0.600295	0.488866	0.554260	0.503954	0.517721	0.511227	0.589215	0.516136	0.504590	0.521165	0.472447	0.600276	0.561067	0.535193	0.488370	0.476807	0.483113	0.597493	0.514571	0.503954	0.551558	0.549067	0.000000	0.503266	0.558864	0.541786	0.587152	0.544765	0.497845	0.518333	0.533561	0.603007	0.543821	0.511757	0.600276	0.596016	0.492383	0.514116	0.533799	0.509412	0.604957	0.605637	0.533799	0.533799	0.523369	0.516859	0.633469	0.503954	0.523038	0.600276	0.517721	0.533205	0.554260	0.543821	0.523011	0.493636	0.502765	0.626734	0.545580	0.589215	0.492128	0.487602	0.545584	0.560716	0.576864	0.494277	0.633469	0.484183	0.492819	0.560227	0.589215	0.633469	0.523038	0.504590	0.543821
EscCo.3_02416_1-377_NEs	0.374723	0.464145	0.469642	0.542595	0.328153	0.466080	0.296546	0.372373	0.437740	0.469686	0.441953	0.017015	0.489002	0.256446	0.544474	0.461390	0.527116	0.412612	0.264074	0.304797	0.473227	0.439651	0.296546	0.467383	0.464165	0.503266	0.000000	0.467398	0.433813	0.467915	0.506402	0.418552	0.445156	0.496251	0.543187	0.474959	0.374133	0.544474	0.552388	0.326798	0.403676	0.412497	0.441013	0.583844	0.583179	0.412497	0.412497	0.373824	0.440328	0.535045	0.296546	0.490817	0.544474	0.372373	0.414098	0.466080	0.474959	0.482103	0.427305	0.013384	0.540883	0.473297	0.469686	0.404549	0.306598	0.478598	0.564098	0.498109	0.422399	0.535045	0.412351	0.417045	0.425384	0.469686	0.535045	0.490817	0.017015	0.474959
EscCo.1_00251_1-351_NEs	0.543731	0.526103	0.022221	0.608262	0.500993	0.529889	0.491844	0.545379	0.543279	0.248611	0.536032	0.480593	0.565300	0.478635	0.603978	0.531565	0.578143	0.561705	0.487208	0.461422	0.245084	0.559921	0.491844	0.020255	0.025172	0.558864	0.467398	0.000000	0.504908	0.246006	0.248084	0.535557	0.552927	0.570341	0.603258	0.512907	0.543497	0.603978	0.585335	0.500973	0.504498	0.505819	0.543279	0.604826	0.602076	0.505819	0.505819	0.545379	0.537907	0.557633	0.491844	0.567244	0.603978	0.545379	0.503955	0.531759	0.512907	0.548128	0.534177	0.472405	0.558366	0.287496	0.248611	0.525652	0.461865	0.287497	0.598502	0.262902	0.542432	0.557633	0.565015	0.596650	0.532703	0.248611	0.557633	0.567244	0.480593	0.512907
CitRo.1_15641_1-366_NEs	0.381607	0.429152	0.502871	0.550006	0.439395	0.357281	0.397163	0.381963	0.375105	0.505432	0.393175	0.432597	0.417288	0.360816	0.550010	0.348374	0.470057	0.395810	0.424470	0.392216	0.506202	0.404657	0.397163	0.502344	0.493022	0.541786	0.433813	0.504908	0.000000	0.503604	0.440106	0.441264	0.391333	0.417249	0.550636	0.391963	0.386582	0.550010	0.503082	0.442650	0.222888	0.213991	0.373567	0.514507	0.517618	0.213991	0.213991	0.381963	0.393170	0.588252	0.397163	0.415650	0.550010	0.381963	0.210023	0.358731	0.391963	0.415964	0.403108	0.431768	0.582944	0.450534	0.505432	0.440594	0.394142	0.448821	0.487592	0.438992	0.441261	0.588252	0.383826	0.407785	0.423185	0.505432	0.588252	0.415650	0.432597	0.391963
SalEn.10303_1-350_NEs	0.541192	0.572283	0.248802	0.630276	0.495378	0.528819	0.514296	0.533485	0.560704	0.001907	0.555187	0.484633	0.580499	0.458547	0.636869	0.532362	0.577159	0.547909	0.488650	0.508729	0.008624	0.551069	0.514296	0.246010	0.239728	0.587152	0.467915	0.246006	0.503604	0.000000	0.284520	0.519703	0.558822	0.568655	0.635470	0.525148	0.539092	0.636869	0.621253	0.495374	0.528089	0.524176	0.560704	0.606559	0.607892	0.524176	0.524176	0.533485	0.557095	0.557981	0.514296	0.582470	0.636869	0.533485	0.532945	0.528819	0.525148	0.545080	0.546559	0.474684	0.581862	0.275161	0.001907	0.556087	0.509264	0.273802	0.580810	0.284131	0.524516	0.557981	0.559427	0.586965	0.588985	0.001907	0.557981	0.582470	0.484633	0.525148
CitRo.1_03361_1-350_NEs	0.516950	0.493735	0.252223	0.592538	0.467825	0.493490	0.457673	0.507086	0.516132	0.287277	0.470226	0.509880	0.534368	0.449050	0.592543	0.493013	0.522054	0.488072	0.452126	0.433529	0.283150	0.513984	0.457673	0.252026	0.252151	0.544765	0.506402	0.248084	0.440106	0.284520	0.000000	0.474943	0.523584	0.528704	0.591837	0.448638	0.511805	0.592543	0.606773	0.469570	0.465392	0.484085	0.516132	0.591687	0.588998	0.484085	0.484085	0.507086	0.470223	0.615382	0.457673	0.536239	0.592543	0.507086	0.485080	0.493490	0.448638	0.489741	0.470707	0.505115	0.613947	0.235630	0.287277	0.517348	0.436476	0.239533	0.521628	0.204102	0.479490	0.615382	0.488657	0.498626	0.546957	0.287277	0.615382	0.536239	0.509880	0.448638
KlePn.1_04229_1-381_NEs	0.280329	0.498624	0.545687	0.543179	0.342098	0.501462	0.337521	0.278401	0.441079	0.519726	0.436958	0.430219	0.551048	0.338219	0.547101	0.492266	0.485206	0.386067	0.362097	0.350721	0.525273	0.430860	0.337521	0.543176	0.529500	0.497845	0.418552	0.535557	0.441264	0.519703	0.474943	0.000000	0.453065	0.537286	0.545754	0.466594	0.283065	0.547101	0.566615	0.343494	0.434759	0.421280	0.442690	0.572022	0.574625	0.421280	0.421280	0.281626	0.441781	0.563804	0.337521	0.551048	0.547101	0.278401	0.425371	0.499726	0.466594	0.539417	0.419408	0.428267	0.546880	0.471940	0.519726	0.391338	0.352420	0.475477	0.514442	0.527081	0.003509	0.563804	0.385178	0.306828	0.439018	0.519726	0.563804	0.551048	0.430219	0.466594
EscCo.1_02465_1-367_BeL	0.452315	0.401158	0.558657	0.515713	0.453101	0.472131	0.397040	0.436330	0.037761	0.560773	0.226769	0.437898	0.436220	0.359477	0.515717	0.477851	0.515905	0.199084	0.430430	0.378875	0.561992	0.044132	0.397040	0.559978	0.542092	0.518333	0.445156	0.552927	0.391333	0.558822	0.523584	0.453065	0.000000	0.430240	0.518157	0.241525	0.437946	0.515717	0.570646	0.453083	0.385952	0.381466	0.039690	0.577740	0.575146	0.381466	0.381466	0.436330	0.224322	0.552322	0.397040	0.434509	0.515717	0.436330	0.374471	0.473869	0.241525	0.416462	0.183974	0.439903	0.553381	0.494998	0.560773	0.495786	0.382849	0.498639	0.552415	0.531070	0.456347	0.552322	0.210289	0.452411	0.464612	0.560773	0.552322	0.434509	0.437898	0.241525
EscCo.3_02960_1-362_NEs	0.495305	0.291908	0.559344	0.525093	0.489059	0.491726	0.503259	0.489478	0.419272	0.570613	0.491645	0.497874	0.023419	0.462391	0.523194	0.488456	0.526585	0.458510	0.490365	0.471047	0.567401	0.426800	0.503259	0.556787	0.552372	0.533561	0.496251	0.570341	0.417249	0.568655	0.528704	0.537286	0.430240	0.000000	0.522636	0.498757	0.481343	0.523194	0.551886	0.492589	0.393109	0.426162	0.417597	0.547613	0.547014	0.424125	0.424125	0.494783	0.483535	0.689129	0.503259	0.022470	0.523194	0.489478	0.423708	0.489942	0.498757	0.187836	0.469365	0.491344	0.682436	0.529024	0.570613	0.515192	0.481681	0.529028	0.596914	0.544945	0.541056	0.689129	0.466556	0.516264	0.493310	0.570613	0.689129	0.022470	0.497874	0.498757
