KlePn.1_04245_1-223_NEs	1.010473	1.816146	0.203706	1.069257	2.689352	1.501905	1.189147	2.350163	1.167382	0.198271	0.000000	1.615135	1.247647	2.159175	2.284106	2.315531	1.065945	1.217787	1.228019	0.165397	2.153805	0.203714	1.467096	1.217787	2.320865	2.019830	2.568693	2.401069	1.185892	1.152285	1.391872	1.501905	1.862222	2.767899	1.228019	0.989909	0.216134	1.802085	1.001435	2.222040	2.590830	2.315531	0.216134	1.008513	1.392698	1.944411	1.445640	2.328882	2.266917	0.001503	1.875519	0.216255	2.307278	0.988567	1.686623	2.056362	1.239065	2.270812	2.389146	1.373464	2.195844	2.164394	2.047685	2.152541	1.737525	2.406348	1.733871	1.960630	1.215633	1.587140	2.315531	0.988567	2.968457	1.066570	1.495213	0.217929	1.379194	0.203479	2.375186	2.455900	2.265080	1.165350	1.215842	2.152541	0.186645	1.132151	1.271807	1.215319	0.214951	3.060566	1.757655	1.445640	1.496409	2.316586	2.673969	2.225840	1.246487	1.391872	1.061015	1.007646	1.225104	2.182528	1.465960	1.175568	1.826312	1.239065	1.222466	1.864042	1.509886	1.061015	2.075446	2.730258
EntCo.1_13530_1-228_NEs	1.581145	2.580467	1.590890	1.722975	1.975335	1.896457	1.466615	2.366777	1.425559	1.631703	1.615135	0.000000	1.799006	1.812955	2.063538	2.032029	1.743220	1.725052	1.791485	1.458872	1.835656	1.639205	1.266243	1.716313	1.935958	3.058846	2.516089	1.870164	1.756699	1.836684	1.910055	1.896457	2.306028	3.392105	1.791485	1.723601	1.515377	2.626366	1.751124	1.743050	1.938148	2.040746	1.515377	1.738425	1.912433	2.354392	1.293536	1.732565	1.877650	1.615135	2.633628	1.476707	2.015306	1.748832	2.017392	3.102542	1.764602	1.948883	2.056206	1.910055	3.023873	1.805178	3.103635	1.826965	2.062880	2.537132	2.343209	2.282253	1.609120	0.415932	2.040746	1.748832	2.660772	1.734117	1.849548	1.499097	1.891709	1.621986	2.078871	2.444095	1.941675	0.365115	1.799881	1.826965	1.506957	1.855309	1.960901	1.756487	1.515377	2.681665	2.352515	1.293536	1.928246	1.968386	2.824830	1.755102	1.944469	1.910055	1.734117	1.580619	1.760406	2.985398	1.256994	0.360345	2.616503	1.764602	1.766596	1.450484	1.883953	1.734117	2.120744	2.737134
SalEn.2_MW07281_1-225_NEs	1.280668	2.073702	1.290796	1.336082	1.975133	1.894039	1.673136	2.446646	1.716244	1.284362	1.247647	1.799006	0.000000	2.036809	2.458339	2.458339	1.336183	0.007480	0.227994	1.320292	1.971024	1.274091	1.314345	0.010487	2.196962	2.029899	2.776847	2.081450	1.514122	0.177081	1.791324	1.894039	2.340815	2.959834	0.227994	1.356968	1.319964	2.055469	1.358223	2.161796	2.037536	2.458339	1.319964	1.363516	1.792236	2.371894	1.321569	2.439075	2.233468	1.241479	2.108519	1.303593	2.459199	1.383852	1.900195	1.976715	0.000000	2.153232	2.791770	1.791324	2.052306	1.986687	1.993520	1.996047	2.000805	2.643796	2.159266	2.139065	1.455678	1.534233	2.458339	1.383852	3.376237	1.342985	1.902888	1.314837	1.803635	1.262235	2.801258	2.521658	2.175469	1.441575	0.216489	1.996047	1.314704	1.223542	1.437241	0.219950	1.319964	3.387325	2.159266	1.321569	1.883366	2.215423	2.619140	2.098769	1.450397	1.791324	1.336082	1.293964	0.221794	2.052306	1.331682	1.449127	2.090847	0.000000	0.222318	1.667279	1.894039	1.336082	2.257602	2.681853
SalEn.2_MW02521_1-218_NEs	2.048640	1.950982	2.282286	1.777594	0.874976	2.138083	2.443058	1.810930	2.437922	2.213631	2.159175	1.812955	2.036809	0.000000	0.996427	1.001618	1.802864	1.983578	1.902297	2.402742	0.011083	2.242454	2.678843	1.983578	0.220137	2.200310	0.877646	0.177972	2.236218	1.795877	2.762665	2.138083	1.870019	2.301238	1.902297	1.808152	2.320011	1.928042	1.852138	0.226485	2.356544	0.996427	2.320011	1.846476	2.771713	1.855810	2.685428	0.205457	0.212011	2.168732	1.915678	2.289962	0.991810	1.828180	0.976488	2.220968	2.036809	0.218898	2.357398	2.762665	2.220968	0.009281	2.220968	0.000000	0.943472	0.883810	2.349965	2.073200	2.253592	1.870561	0.996427	1.828180	2.755387	1.777594	2.078989	2.285332	2.796736	2.217504	2.378819	1.810930	0.219580	1.914960	1.920157	0.000000	2.340735	1.777144	1.683713	1.908843	2.320011	2.783419	2.358215	2.685428	2.107487	0.221491	0.974191	0.225641	1.718369	2.762665	1.777594	2.039652	1.921404	2.220968	2.774445	1.923578	1.958615	2.036809	1.760503	2.705401	2.138083	1.777594	2.229551	0.968283
SalEn.2_MW05821_1-220_Ess	2.250080	2.033395	2.066951	2.231440	0.899302	2.778493	3.045056	2.487300	2.933584	2.048134	2.284106	2.063538	2.458339	0.996427	0.000000	0.001529	2.249705	2.462734	2.617343	2.149138	0.991357	2.077699	2.876624	2.469870	0.966141	2.793609	0.870814	0.996445	2.845226	2.488912	2.990904	2.778493	2.354942	2.761478	2.617343	2.118174	2.381465	2.014908	2.137675	1.037075	2.783723	0.000000	2.381465	2.109874	2.999404	2.370407	2.938197	0.985657	0.965995	2.293210	2.021598	2.363473	0.006133	2.144754	0.933749	2.835285	2.466763	0.962657	2.956070	2.990904	2.839796	0.983657	2.839796	0.991276	0.919927	0.864702	3.023339	2.363524	2.706564	1.854599	0.000000	2.144754	2.585971	2.221772	2.761913	2.412549	3.031467	2.115617	2.948215	2.560882	0.952331	2.088760	2.687178	0.991276	2.258727	2.605110	2.123172	2.686123	2.381465	2.605067	3.010307	2.938197	2.762223	0.944489	1.059173	1.023614	2.119627	2.990904	2.231440	2.250080	2.725510	2.839796	2.920028	2.097791	2.059915	2.466763	2.392069	3.109779	2.778493	2.231440	2.199201	1.046539
SalEn.52348_1-219_NEs	2.245038	2.028995	2.090094	2.225501	0.904144	2.749456	3.016471	2.515653	2.907679	2.071057	2.315531	2.032029	2.458339	1.001618	0.001529	0.000000	2.244031	2.462734	2.617343	2.174657	0.996565	2.100633	2.891330	2.469870	0.961155	2.807826	0.870814	1.001703	2.825462	2.488912	3.014168	2.749456	2.305172	2.697202	2.617343	2.111674	2.415831	2.010367	2.131413	1.042518	2.794785	0.001529	2.415831	2.103382	3.022598	2.319459	2.953787	0.990730	0.961051	2.324745	2.017134	2.397550	0.007673	2.138483	0.933749	2.850152	2.466763	0.957710	2.964315	3.014168	2.854677	0.988804	2.854677	0.996461	0.919927	0.864702	3.051775	2.382916	2.677163	1.860301	0.001529	2.138483	2.575721	2.215691	2.732552	2.448064	3.055381	2.140449	2.956374	2.590617	0.947438	2.072670	2.687178	0.996461	2.288911	2.603990	2.117208	2.686123	2.415831	2.594845	3.038865	2.953787	2.732866	0.939637	1.047024	1.018302	2.113630	3.014168	2.225501	2.245038	2.725510	2.854677	2.935458	2.081867	2.055841	2.466763	2.392069	3.080761	2.749456	2.225501	2.199201	1.034571
SalEn.52059_1-219_NEs	0.185580	2.195448	1.175695	0.007626	2.107018	1.719782	1.645291	2.763151	1.643379	1.137129	1.065945	1.743220	1.336183	1.802864	2.249705	2.244031	0.000000	1.291497	1.274917	1.086482	1.793665	1.142832	1.575500	1.284824	1.885930	2.532824	3.051084	1.953567	1.216653	1.232497	1.639904	1.719782	3.149590	3.418002	1.274917	0.160143	1.113865	2.171855	0.159830	2.186164	2.328747	2.244031	1.113865	0.163676	1.655683	3.086956	1.595270	2.118980	1.898077	1.065945	2.248730	1.115931	2.248675	0.167784	2.189592	2.574077	1.314967	1.940048	3.330302	1.639904	2.662239	1.789604	2.574077	1.782764	2.237978	2.880817	2.589469	2.585233	1.259770	1.964408	2.244031	0.167784	3.299780	0.006096	1.740718	1.117578	1.622631	1.154743	3.317752	2.853976	1.908139	1.504254	1.342011	1.782764	1.113494	0.240016	1.343467	1.334338	1.113865	3.322906	2.589469	1.595270	1.759142	1.982028	2.282792	2.151394	1.335038	1.639904	0.007626	0.185580	1.352940	2.662239	1.597968	1.495694	2.215068	1.314967	1.316321	1.275818	1.719782	0.007626	2.002479	2.274002
SalEn.10632_1-224_NEs	1.261328	2.135843	1.276837	1.291402	1.945783	1.869095	1.682478	2.408171	1.718152	1.270388	1.217787	1.725052	0.007480	1.983578	2.462734	2.462734	1.291497	0.000000	0.221539	1.312522	1.947567	1.260183	1.295806	0.002979	2.168637	2.081118	2.780346	2.054694	1.515299	0.171516	1.778681	1.869095	2.256720	2.906412	0.221539	1.311906	1.305528	2.115888	1.313089	2.111744	2.098235	2.462734	1.305528	1.317947	1.779581	2.286215	1.303056	2.405974	2.169368	1.211712	2.163614	1.289306	2.463600	1.337697	1.870040	2.024611	0.007480	2.093109	2.841018	1.778681	2.104288	1.962934	2.042251	1.972660	1.942290	2.647259	2.248171	2.194950	1.464344	1.539979	2.462734	1.337697	3.317899	1.298086	1.877794	1.300482	1.790669	1.248307	2.850669	2.482379	2.147795	1.425232	0.211433	1.972660	1.300345	1.190674	1.442321	0.214899	1.305528	3.327265	2.248171	1.303056	1.859221	2.152102	2.601818	2.082146	1.455770	1.778681	1.291402	1.274453	0.216742	2.104288	1.312851	1.432815	2.153453	0.007480	0.219933	1.638028	1.869095	1.291402	2.273157	2.663545
EscCo.3_0682_1-224_NEs	1.359071	2.271418	1.286770	1.274822	2.133631	2.061296	1.664760	2.095359	1.558625	1.275844	1.228019	1.791485	0.227994	1.902297	2.617343	2.617343	1.274917	0.221539	0.000000	1.202614	1.884849	1.297809	1.284289	0.225440	2.134293	2.121720	2.942913	1.892392	1.615957	0.186146	1.833710	2.061296	2.734813	3.255648	0.000000	1.283060	1.253224	2.247511	1.284327	2.168138	2.101734	2.617343	1.253224	1.269461	1.842855	2.876460	1.260669	2.122540	2.078874	1.222000	2.303675	1.243706	2.618235	1.258962	2.019889	2.174428	0.227994	2.047730	3.229165	1.833710	2.234594	1.899257	2.168893	1.892070	2.133988	2.727862	2.082802	2.330894	1.647095	1.600265	2.617343	1.258962	3.342794	1.268216	2.085071	1.236573	1.846747	1.269469	3.245834	2.154385	2.059973	1.540633	0.024161	1.892070	1.192660	1.236288	1.434299	0.021110	1.253224	3.369984	2.082802	1.260669	2.095335	2.122216	2.528471	2.138878	1.417816	1.833710	1.274822	1.345004	0.025674	2.234594	1.280471	1.548493	2.267975	0.227994	0.229203	1.926438	2.061296	1.274822	2.674431	2.590628
CitRo.1_19731_1-222_NEs	1.031104	1.746892	0.200965	1.089682	2.662574	1.499793	1.330593	2.293789	1.305549	0.198439	0.165397	1.458872	1.320292	2.402742	2.149138	2.174657	1.086482	1.312522	1.202614	0.000000	2.372881	0.202379	1.216915	1.311749	2.444056	1.852898	2.325499	2.540415	1.345496	1.188074	1.645837	1.499793	1.891968	2.697514	1.202614	0.979173	0.160807	1.733510	1.006396	2.607695	2.621582	2.174657	0.160807	1.002806	1.623864	1.968446	1.220366	2.319152	2.405061	0.165397	1.782723	0.163067	2.166818	1.011294	1.821805	1.858771	1.311840	2.418325	2.484686	1.645837	1.986948	2.388888	1.868587	2.371652	1.951607	2.210013	1.732804	1.805411	1.313893	1.469408	2.174657	1.011294	2.406647	1.087109	1.516441	0.159138	1.629098	0.200743	2.484686	2.348303	2.376118	1.213106	1.205848	2.371652	0.163078	1.132489	1.259365	1.205274	0.160807	2.488955	1.756890	1.220366	1.525197	2.470277	2.576817	2.572800	1.240874	1.645837	1.081590	1.028348	1.232006	1.993045	1.220949	1.213789	1.751586	1.311840	1.250486	1.775566	1.507870	1.081590	2.193461	2.613616
SalEn.50249_1-212_NEs	2.039068	1.935606	2.297356	1.768264	0.874589	2.135972	2.414143	1.734992	2.411079	2.229586	2.153805	1.835656	1.971024	0.011083	0.991357	0.996565	1.793665	1.947567	1.884849	2.372881	0.000000	2.222872	2.678344	1.947567	0.228147	2.181045	0.868480	0.182580	2.338394	1.796073	2.874805	2.135972	1.882602	2.356017	1.884849	1.810036	2.269888	1.912914	1.854122	0.234413	2.332374	0.991357	2.269888	1.848475	2.883673	1.867600	2.702401	0.212983	0.221093	2.163486	1.909182	2.239379	0.986724	1.830136	0.989517	2.201346	1.971024	0.228285	2.374044	2.874805	2.201346	0.014293	2.201346	0.011083	0.956325	0.870252	2.288537	2.091148	2.369498	1.883028	0.991357	1.830136	2.774541	1.768264	2.076341	2.235822	2.912333	2.220247	2.395213	1.743776	0.227552	1.911678	1.902866	0.011083	2.312191	1.748020	1.654380	1.891679	2.269888	2.802445	2.296883	2.702401	2.105131	0.234724	0.969490	0.232073	1.688125	2.874805	1.768264	2.030023	1.904367	2.201346	2.764420	1.920510	1.943237	1.971024	1.746680	2.671977	2.135972	1.768264	2.242106	0.963453
EscCo.3_2026_1-222_NEs	1.045420	1.831368	0.021279	1.157541	2.558162	1.438693	1.406537	2.346639	1.326349	0.024289	0.203714	1.639205	1.274091	2.242454	2.077699	2.100633	1.142832	1.260183	1.297809	0.202379	2.222872	0.000000	1.368365	1.271659	2.157192	2.093990	2.542703	2.383669	1.313659	1.179226	1.474899	1.438693	2.023536	2.390232	1.297809	1.086572	0.225325	1.816670	1.086778	2.344214	2.377532	2.100633	0.225325	1.105552	1.455251	2.056138	1.420670	2.045994	2.136986	0.205672	1.874161	0.227384	2.112302	1.095572	1.840459	2.109449	1.265677	2.150701	3.027695	1.474899	2.212843	2.246450	2.122329	2.212844	1.825146	2.352348	1.999152	1.987456	1.291776	1.722682	2.100633	1.095572	2.438401	1.155234	1.425152	0.229045	1.468059	0.009031	3.035524	2.392952	2.053770	1.402359	1.278862	2.212844	0.228339	1.119920	1.375859	1.272578	0.225325	2.515678	2.026768	1.420670	1.434080	2.136585	2.586623	2.314102	1.361808	1.474899	1.149600	1.032601	1.281206	2.233811	1.363493	1.403188	1.822946	1.265677	1.328273	1.905537	1.447009	1.149600	2.002644	2.632829
EscCo.1_03707_1-368_NEs	1.624046	2.673985	1.353103	1.562382	2.177791	1.984671	1.395012	2.602893	1.402143	1.367519	1.467096	1.266243	1.314345	2.678843	2.876624	2.891330	1.575500	1.295806	1.284289	1.216915	2.678344	1.368365	0.000000	1.301271	3.114475	2.866913	2.844456	2.718086	2.204877	1.334657	1.609962	1.984671	2.341219	3.068410	1.284289	1.514342	1.405680	2.713333	1.485658	3.059500	2.877912	2.883041	1.405680	1.467021	1.586465	2.366084	0.020225	2.903887	3.082639	1.467096	2.636354	1.386442	2.891174	1.456424	2.181134	2.912523	1.295140	3.067020	3.111536	1.609962	2.492772	2.706750	2.905214	2.655890	2.219112	2.606353	2.532739	2.437617	2.104160	1.233002	2.883041	1.456424	2.435476	1.559970	2.052097	1.392906	1.628928	1.383577	3.107044	2.602893	3.081962	1.194020	1.339708	2.655890	1.317916	1.625902	1.636980	1.297046	1.405680	2.441112	2.590988	0.020225	1.967552	3.141249	3.257228	3.041617	1.617322	1.609962	1.559970	1.630721	1.313330	2.490446	0.025767	1.199701	2.681846	1.295140	1.341232	2.717311	1.984368	1.559970	2.501021	3.278320
SalEn.52210_1-224_NEs	1.254739	2.144073	1.288416	1.284730	1.945783	1.869095	1.682478	2.398177	1.718152	1.281956	1.217787	1.716313	0.010487	1.983578	2.469870	2.469870	1.284824	0.002979	0.225440	1.311749	1.947567	1.271659	1.301271	0.000000	2.168637	2.090247	2.788327	2.063266	1.522576	0.175200	1.778681	1.869095	2.256720	2.917459	0.225440	1.318490	1.311916	2.124057	1.319681	2.111744	2.108347	2.469870	1.311916	1.324585	1.779581	2.286215	1.308497	2.414238	2.169368	1.211712	2.171864	1.295594	2.470730	1.344358	1.877750	2.033826	0.010487	2.093109	2.841018	1.778681	2.113267	1.962934	2.051400	1.972660	1.949912	2.655312	2.257631	2.203510	1.471329	1.531528	2.469870	1.344358	3.317020	1.291402	1.877794	1.306823	1.790669	1.259757	2.850669	2.472440	2.147795	1.425232	0.215292	1.972660	1.299563	1.189951	1.441465	0.218763	1.311916	3.326369	2.257631	1.308497	1.859221	2.152102	2.609753	2.082146	1.454907	1.778681	1.284730	1.267838	0.220611	2.113267	1.318362	1.432815	2.161586	0.010487	0.221913	1.627893	1.869095	1.284730	2.282921	2.671514
