EscCo.3_2284_1-504_NEs	2.220862	2.067446	2.311666	1.844367	1.269267	0.910466	2.308140	2.138798	2.353200	2.124187	2.302193	1.812111	2.480644	2.305856	1.288889	0.911784	1.043539	1.027735	2.068243	1.199066	1.111570	1.090058	0.931089	1.185912	1.811626	1.913297	1.086728	1.125131	1.110864	0.170240	2.304234	1.901605	1.322139	2.310514	0.893709	2.361972	1.905192	0.000000	2.204158	1.377935	0.918754	2.296360	2.151939	1.215556	1.103837	1.009328	1.109642	1.857207	1.320771	2.553034	2.028505	0.169355	1.908922	2.308722	1.010899	1.390823	2.375451	1.107033	1.908922	1.005882	0.000652	1.321602	2.463922	1.008899	1.994201	1.409200	2.233908	0.161995	1.896417	0.937944	1.072504	1.089465	1.908922	2.200503	1.108894	2.206178	2.537227	2.420767	2.241708	0.926576	1.826601	0.804155	2.326413	2.420767	2.247298	2.304234	0.892535	2.220862	1.274318	0.920588	1.274318	0.893709	2.304234	1.086728	2.322083	0.803707	2.361972	2.289563	1.301441	0.931862	1.320929	2.200234	0.992498	0.939092	2.420767	2.061320	1.019875	1.040753	2.259052	1.229966	2.247298	2.190095	1.202930	1.389987	1.274318	0.169355	2.553034	0.168491	2.296562	2.310514	0.027932	0.212617	1.092373	2.447384	2.663756	2.408876	1.812111	0.964713	1.094575	0.009851	1.870129	1.821684	2.300919	2.213832	2.200234	2.345249	0.901418	0.891701	2.061320	0.214198	2.061320	0.893709	1.816633	1.106462	1.299183	2.274666	0.908289	1.292697	1.838780	1.914629	2.213157	1.188755	1.290550	0.921116	1.354063	1.026056	1.977041	1.313105	1.350874	1.094878	2.203916	0.179278	2.319792	1.882074	0.991726	0.920656	2.181678	1.884509	0.922550	1.986647	1.373003	1.821184	2.144571
KlePn.2_13851_1-572_NEs	0.269679	0.271764	0.222235	1.730412	2.024929	1.716811	1.881372	1.981689	2.025145	2.017407	1.713398	1.702751	1.871293	1.912855	2.298282	1.683817	1.949825	2.085037	0.271774	1.830674	1.821930	1.850156	2.121401	1.857644	1.889004	2.082957	1.857175	2.141291	1.777010	2.101901	1.918615	2.074913	2.157035	2.046832	1.689945	2.011674	1.712642	2.204158	0.000000	1.713103	1.659556	2.041453	1.681535	1.987682	2.233493	2.036432	1.779509	1.762127	1.696641	1.864624	1.611924	2.117197	1.690959	2.025602	1.856356	1.742236	1.951985	1.840923	1.696121	1.890733	2.199738	2.147388	1.474761	1.908004	1.602286	1.735881	2.158272	2.017618	1.720082	1.710863	1.908884	1.853309	1.701027	0.007670	2.510189	0.271785	1.871440	1.951598	0.263117	2.110195	1.687848	1.916234	2.059432	1.951598	2.145299	1.918615	1.872014	0.270498	2.037128	2.089497	2.037128	1.679764	1.918615	1.860959	1.771451	1.914325	2.011674	0.243315	2.393993	2.103354	1.708319	1.881585	2.020401	1.731341	1.951598	0.267919	1.788991	1.935310	2.155930	2.238133	2.145299	2.026431	1.993386	1.829000	2.037128	2.125420	1.864624	2.135695	1.940433	2.041122	2.220405	2.005526	1.849780	1.488266	2.025996	1.966057	1.702751	2.017108	2.348631	2.222588	2.027441	1.691902	1.769341	2.137775	1.885495	2.017745	1.697076	1.699895	0.268241	2.005123	0.268241	1.679764	1.722554	1.870236	2.363436	2.051871	1.733141	1.985781	1.724993	1.650956	1.882811	1.851003	2.369495	1.690082	2.134357	1.788561	1.857063	1.733818	2.103230	2.287252	1.873946	2.227523	1.695681	2.054850	2.021040	1.663504	0.256466	2.059745	1.685308	1.741175	1.725828	1.916049	1.827691
EscCo.54485_1-494	1.902750	1.800026	1.814809	1.775680	1.199844	0.983349	1.867093	1.912161	1.799426	1.915286	1.793835	1.861694	2.010160	2.212302	1.181680	1.059477	1.256033	1.165138	1.823998	1.206273	1.006393	1.155761	1.131996	1.200997	1.903956	1.949775	1.122669	1.256950	1.101128	1.380885	2.210177	1.932909	1.268046	2.156560	1.036533	1.813445	1.856285	1.377935	1.713103	0.000000	1.066133	2.146486	1.951006	1.429668	1.267110	1.217486	1.097152	1.699575	0.230153	1.807175	1.848353	1.383720	1.832951	2.113121	1.121736	0.026777	2.027126	1.066259	1.832951	1.217787	1.375082	1.258857	1.717152	1.262880	1.880886	0.027456	2.044854	1.326893	1.867730	0.995268	1.003091	1.104715	1.832951	1.708350	1.370079	1.909940	1.794084	2.012213	1.857131	1.130264	1.840448	1.007514	1.820528	2.012213	2.049990	2.210177	1.167082	1.897751	1.204551	1.138332	1.204551	1.036533	2.210177	1.122669	2.069040	0.999445	1.813445	1.893378	1.196801	1.126122	0.232893	2.140043	1.097653	0.987410	2.012213	1.794645	1.156460	1.258768	2.056286	1.407483	2.049990	2.054221	1.408889	0.223902	1.204551	1.383720	1.807175	1.381440	2.182850	2.156560	1.340187	1.325366	1.093833	1.715533	1.861179	2.029314	1.861694	1.294811	1.275502	1.369639	1.975862	1.866641	2.082652	2.047538	2.143688	1.828055	1.035648	1.041362	1.794645	1.324639	1.794645	1.036533	1.859890	1.064712	1.197625	2.169800	1.028657	1.095035	1.779024	1.836922	2.168654	1.201925	1.188455	1.069053	1.298888	1.159294	2.033508	1.211288	1.307527	1.287360	2.158191	1.367631	1.765081	1.917286	1.094314	1.066133	1.845431	1.960607	1.070538	2.087644	0.011588	1.906149	2.046379
EscCo.53749_1-501	1.797615	1.586050	1.710109	1.676425	1.253419	0.158202	2.141109	1.685626	1.980131	1.696800	1.926976	1.638865	1.846946	1.927502	1.102615	0.005977	0.956836	0.961305	1.598548	0.879343	0.987835	0.875607	0.916076	0.908828	1.701729	1.725631	0.910779	0.942540	0.881163	0.865834	1.915304	1.716125	1.139919	1.809460	0.171376	1.962463	1.721119	0.918754	1.659556	1.066133	0.000000	1.818558	1.709021	1.287871	1.134739	1.042188	0.878352	1.699509	1.067150	2.029448	1.777130	0.868832	1.711478	1.849879	0.825330	1.082066	2.052114	0.964110	1.711478	1.038034	0.920883	1.138780	1.836981	0.961768	1.774524	1.053215	1.846346	0.877650	1.725660	0.200282	0.934232	0.910749	1.717692	1.664927	1.128759	1.787863	1.994594	2.043096	1.749191	0.914342	1.606948	0.801398	1.983187	2.043096	1.867847	1.915304	0.821196	1.797615	1.245597	0.920753	1.245597	0.171376	1.915304	0.910779	1.880311	0.805723	1.962463	1.567179	1.095989	0.919241	1.064313	1.737745	0.860958	0.201054	2.043096	1.585525	0.942680	0.954478	1.867847	1.188049	1.867847	1.825785	1.276177	1.113019	1.245597	0.871014	2.029448	0.868052	1.915800	1.809460	0.922123	0.893947	0.927609	1.819296	2.081771	2.046121	1.638865	0.906478	1.122582	0.923453	1.755294	1.645215	1.895180	1.862195	1.741087	2.001067	0.175500	0.171211	1.585525	0.886464	1.585525	0.171376	1.647575	0.963117	1.106565	1.816219	0.174459	1.113428	1.683902	1.657409	1.782260	0.909909	1.109642	0.020797	1.155891	0.947616	1.753471	1.250058	1.164810	1.133777	1.745347	0.908837	1.930801	1.745939	0.854331	0.000662	1.740928	1.747691	0.007317	1.853404	1.068806	1.702801	1.749862
EscCo.2_40400_1-555_NEs	1.970417	2.000435	1.882862	1.145152	2.251284	1.970963	1.973196	2.070251	2.090958	2.070720	1.917992	1.174625	1.942295	0.117191	2.170361	1.840223	2.219276	1.910424	1.987078	2.256314	2.254017	2.026155	2.329688	2.348211	1.970814	2.152416	2.260596	2.254520	2.067742	2.353315	0.115789	2.156694	1.971071	0.015146	1.853173	2.074699	1.253226	2.296360	2.041453	2.146486	1.818558	0.000000	1.895277	2.115863	1.994515	2.280144	2.077779	1.159342	2.072365	1.047803	1.970059	2.353315	1.255764	0.016418	1.993533	2.173161	2.067614	2.039061	1.255764	2.033417	2.291842	1.961794	2.126161	2.163704	1.959809	2.135030	2.316734	2.243385	1.240690	1.905738	2.050707	2.258104	1.248295	2.062929	2.120233	1.973696	1.041030	2.076102	1.974596	2.299458	1.152814	2.060027	2.129080	2.076102	2.314243	0.116496	2.058628	1.970417	2.256116	2.245611	2.256116	1.835544	0.116496	2.260596	0.139742	2.076612	2.074699	2.028816	2.190358	2.299321	2.061201	1.944844	2.016215	1.912649	2.076102	1.995147	1.988069	2.219276	2.314243	2.147966	2.314243	0.116322	2.100634	2.360790	2.256116	2.362376	1.047803	2.344821	0.115033	0.015756	2.253952	2.395611	2.249861	2.160665	1.046879	2.081092	1.174625	1.948565	1.996675	2.316835	2.117607	1.149821	0.138240	2.313995	1.949089	2.035698	1.851918	1.838615	1.995147	2.378104	1.995147	1.835544	1.164312	2.017821	2.170645	0.007845	1.937255	2.083945	1.147998	1.296754	1.966950	2.313256	2.168930	1.877152	1.879735	1.996105	2.273770	2.135401	1.881004	2.006783	1.932553	2.239865	1.914695	2.138675	1.999511	1.813670	1.977035	2.166691	1.841306	2.032560	2.156004	1.970814	2.246958
KlePn.1_05585_6-554_NEs	1.795137	1.710822	1.716924	1.662640	2.089301	1.672841	2.071064	0.865254	1.983510	0.871027	1.931547	1.736291	2.032216	1.922671	1.956701	1.682244	2.155815	1.887163	1.713502	1.765670	2.040659	2.138605	2.009631	1.734402	0.669300	0.716324	2.171243	1.886080	1.933331	2.094922	1.930569	0.706619	2.089189	1.917140	1.613450	1.982005	1.851828	2.151939	1.681535	1.951006	1.709021	1.895277	0.000000	1.991927	2.309391	2.176702	1.913842	1.746943	1.887038	1.966998	0.814378	2.083727	1.837770	1.936777	1.954988	1.958671	1.988797	1.930798	1.837770	2.079545	2.148102	2.076202	0.843151	2.110261	0.814444	1.987805	0.725050	2.126626	1.867992	1.605162	2.247039	2.158558	1.856746	1.681386	2.393328	1.807019	1.924870	2.003992	1.777802	2.032746	1.752115	1.599582	1.954167	2.014117	0.720060	1.930569	1.841602	1.795137	2.081221	2.017392	2.081221	1.617471	1.930569	2.171243	1.945910	1.599348	1.982005	1.791451	2.027695	2.035212	1.856479	0.883232	1.981456	1.597955	2.003992	1.717375	1.805390	2.134939	0.721918	2.031484	0.720060	1.947309	1.993025	1.951340	2.081221	2.078417	1.966998	2.079138	1.911584	1.917140	2.142605	1.967248	2.208226	0.849246	2.005917	2.003666	1.736291	1.974902	2.368839	2.163689	0.720753	1.715389	1.957684	0.724934	0.884990	1.997359	1.620467	1.613023	1.717375	1.985356	1.717375	1.617471	1.739592	1.957402	1.965003	1.901150	1.615419	2.150282	1.665033	1.799095	0.886552	1.750092	1.993886	1.690503	1.750243	1.795686	0.650305	1.766964	1.749610	2.371258	0.901421	2.059548	1.928027	0.719137	1.974328	1.709021	1.810205	0.719965	1.703415	0.820856	1.972374	0.670273	0.819442
KlePn.1_03060_1-495_NEs	2.129025	2.212804	2.116183	1.697293	1.317715	1.222483	1.900119	1.783183	1.893831	1.785967	1.997500	1.764102	1.993402	2.180904	1.463183	1.285436	1.343499	1.069033	2.267421	1.168181	1.078280	1.172178	1.219796	1.176530	1.723019	2.048041	1.271783	1.233780	1.168596	1.161188	2.162598	2.048707	1.173590	2.085638	1.215681	1.882807	1.712745	1.215556	1.987682	1.429668	1.287871	2.115863	1.991927	0.000000	1.362073	1.326650	1.167092	1.786056	1.234233	2.573830	1.878418	1.165765	1.716405	2.093281	1.152505	1.422479	2.152797	1.048646	1.716405	1.304477	1.215556	1.161036	1.760282	1.313461	1.883903	1.424600	1.965144	1.141991	1.718379	1.156125	1.036688	1.272600	1.716405	1.987354	1.352191	2.099762	2.517394	2.169843	2.151718	1.218131	1.775111	1.244783	1.899807	2.169843	1.974880	2.162598	1.085007	2.129025	1.315015	1.216551	1.315015	1.215681	2.162598	1.274415	2.062937	1.246980	1.882807	2.046249	1.476818	1.213491	1.248905	1.767800	1.089997	1.157119	2.169843	2.217518	1.051854	1.332337	1.986238	0.227055	1.974880	2.039157	0.006167	1.288628	1.315015	1.165765	2.573830	1.177783	2.166144	2.085638	1.238588	1.149475	1.278017	1.749247	2.194449	2.154554	1.764102	1.386038	1.341975	1.215622	2.017519	1.762937	2.080960	1.981293	1.767800	1.919945	1.215373	1.224006	2.217518	1.158323	2.217518	1.215681	1.736067	1.054999	1.470335	2.128622	1.169829	1.261994	1.682551	1.686575	1.765688	1.172159	1.484122	1.320225	1.357885	1.053414	1.871442	1.260075	1.360321	1.329816	1.714254	1.217297	1.987040	2.041528	1.081611	1.290581	2.087775	2.014663	1.291146	1.789733	1.408582	1.731818	1.823456
EscCo.4_01194_3-502_NEs	2.457639	2.229168	2.386424	1.847779	1.276731	1.101457	2.554954	2.237272	2.149995	2.201865	2.240401	1.925700	2.203518	1.979360	1.218971	1.138860	1.206800	1.101651	2.239037	1.080915	1.152751	1.180416	1.255695	1.093087	1.956503	1.930317	1.252251	1.100738	1.174425	1.069365	2.010094	1.925839	1.147749	1.974134	1.097749	2.122949	1.954771	1.103837	2.233493	1.267110	1.134739	1.994515	2.309391	1.362073	0.000000	1.198073	1.172939	1.898033	1.256816	2.390991	2.001223	1.073546	1.949567	2.021762	1.164365	1.270742	2.083372	1.086444	1.949567	1.222082	1.101566	1.150301	2.056835	1.210357	2.017735	1.263460	2.120208	1.117288	1.950332	1.097394	1.124717	1.232040	1.949567	2.243540	0.016754	2.445717	2.372211	2.114849	2.405252	1.258646	1.919212	1.104547	2.182009	2.095286	2.144776	2.010094	0.996129	2.457639	1.290627	1.258507	1.290627	1.097749	2.010094	1.254780	1.917125	1.105601	2.122949	2.290712	1.236062	1.257386	1.252288	2.035688	1.153414	1.093507	2.114849	2.243004	1.144735	1.209450	2.139721	1.351351	2.144776	1.947224	1.351305	1.236204	1.290627	1.073546	2.390991	1.082386	1.989622	1.974134	1.076030	1.105328	1.236939	2.015860	2.534516	2.090582	1.925700	1.133965	0.028148	1.096419	1.956617	1.924449	1.923606	2.139510	2.035688	2.117890	1.094512	1.102163	2.243004	1.109247	2.243004	1.097749	1.947624	1.084863	1.230804	2.006557	1.102256	1.318367	1.846336	1.982570	2.042691	1.097469	1.216236	1.116521	1.314408	1.142295	2.282444	1.058834	1.306880	0.019813	2.019293	1.130107	2.235067	1.964188	1.160623	1.137157	2.314576	1.948629	1.150957	2.086664	1.247566	1.962756	2.262450
EntCo.1_05210_2-509_NEs	2.134592	2.097157	1.951131	1.964973	1.276751	1.032008	2.393446	2.509479	2.404226	2.546277	2.217835	1.952763	2.588826	2.225263	1.280420	1.043886	0.213827	1.032696	2.116947	1.174981	1.024348	1.008486	1.019253	1.109157	1.989630	2.070782	1.060604	1.141755	1.060424	1.049377	2.188576	2.057996	1.275818	2.266646	1.034058	2.375714	2.203777	1.009328	2.036432	1.217486	1.042188	2.280144	2.176702	1.326650	1.198073	0.000000	1.054675	2.094722	1.238252	2.529761	2.419152	1.050857	2.161406	2.287681	1.090817	1.226650	2.343612	1.041562	2.161406	0.190241	1.011715	1.260070	1.854054	0.208824	2.370634	1.205246	2.057266	0.995790	2.170628	1.002486	0.988841	1.071406	2.161406	2.036769	1.186400	2.132720	2.475363	2.341462	2.143816	1.028367	1.918894	1.008509	2.333624	2.341462	2.078657	2.188576	1.030744	2.134592	1.281385	1.035517	1.281385	1.034058	2.188576	1.060604	2.255420	1.005714	2.375714	2.056342	1.266967	1.020217	1.252813	2.314732	1.064491	1.006276	2.341462	2.105541	1.047713	0.211918	2.078657	1.344782	2.078657	2.095275	1.328148	1.214227	1.281385	1.049740	2.529761	1.041098	2.206473	2.266646	1.012015	0.994659	1.056977	1.867795	2.304568	2.321713	1.952763	1.105976	1.185490	1.001559	2.030441	1.936315	2.249453	2.035123	2.314732	2.479290	1.033544	1.037792	2.105541	1.003209	2.105541	1.034058	1.979007	1.047342	1.280648	2.264667	1.089713	1.232947	1.953617	2.070425	2.325685	1.107085	1.277934	1.028717	1.240924	1.044013	2.168023	1.181070	1.244963	1.179518	2.244791	1.017113	2.234516	2.029608	1.058991	1.042188	2.123456	2.059923	1.044474	2.263308	1.227405	2.000252	2.176748
KlePn.1_04266_1-504_NEs	2.002513	1.932051	1.918587	1.912301	1.225373	0.874876	2.058496	2.287448	2.083655	2.312114	1.971575	1.967800	1.978454	2.109815	1.252744	0.890450	0.974279	0.950487	1.916196	1.085411	0.928991	0.251823	1.047439	1.048425	1.817721	2.044373	0.271616	1.177939	0.003334	1.058929	2.093120	2.034703	1.082891	2.102102	0.889952	2.074976	2.123655	1.109642	1.779509	1.097152	0.878352	2.077779	1.913842	1.167092	1.172939	1.054675	0.000000	1.977307	1.000722	1.940627	1.771257	1.062882	2.093814	2.039792	0.997920	1.099207	2.246132	0.881726	2.093814	1.047597	1.112193	1.066233	1.989065	0.975056	1.754826	1.095779	1.962380	1.012454	2.118313	0.856305	0.973235	0.269711	2.093814	1.766085	1.137995	2.013747	1.935687	2.219115	2.012323	1.040720	1.980134	0.762070	2.080883	2.219115	1.971842	2.093120	0.868575	2.002513	1.225816	1.038521	1.225816	0.884590	2.093120	0.271616	1.910932	0.761549	2.074976	1.880133	1.255619	1.041423	1.015282	2.091855	0.951951	0.860718	2.219115	1.949050	0.928458	0.969581	1.977700	1.061858	1.971842	2.063538	1.161234	1.045478	1.225816	1.069341	1.940627	1.054932	2.088329	2.102102	1.104774	1.020951	0.271319	1.953349	1.902954	2.238318	1.967800	1.108526	1.143245	1.109096	2.055334	1.929849	1.917072	1.961520	2.095696	2.156086	0.888242	0.888494	1.949050	1.020277	1.949050	0.884590	1.939068	0.886728	1.261697	2.062593	0.870098	1.081277	1.915994	1.944397	2.128159	1.046913	1.249130	0.890273	1.197520	0.924987	2.046695	1.173544	1.201722	1.143344	2.100633	1.016548	2.001453	2.019834	0.944558	0.878352	1.933897	2.051434	0.888863	1.891473	1.088070	1.816413	2.045312
EntCo.1_18960_1-521_NEs	1.950324	1.820713	1.821788	0.106247	1.980807	1.486820	1.666992	1.893397	1.804180	1.895211	1.761958	0.140292	1.730877	1.154329	1.838074	1.708892	2.122713	1.965771	1.812877	1.727375	1.826180	1.899523	1.932127	1.721914	2.128851	2.136998	1.934836	1.864229	1.973262	1.923048	1.158988	2.136998	1.806146	1.158538	1.541580	1.787050	0.159458	1.857207	1.762127	1.699575	1.699509	1.159342	1.746943	1.786056	1.898033	2.094722	1.977307	0.000000	1.704957	1.078873	1.820454	1.923048	0.159319	1.181635	1.732475	1.691092	1.732864	1.840407	0.158546	2.002095	1.862557	1.802710	2.024822	2.104028	1.821711	1.668808	2.285685	1.956823	0.160552	1.620588	1.874507	1.891178	0.158191	1.773160	2.090853	1.914676	1.072246	1.734094	1.934085	1.911770	0.146168	2.028714	1.814966	1.734094	2.311577	1.158988	1.866568	1.950324	1.984674	1.950625	1.984674	1.541580	1.158988	1.934836	1.056720	2.004288	1.787050	1.640625	1.775159	1.913758	1.714515	1.872132	1.765969	1.615500	1.734094	1.825423	1.940438	2.112947	2.311577	1.628529	2.311577	1.133120	1.781431	1.753622	1.984674	1.927371	1.078873	1.913449	1.165520	1.161158	1.798300	1.712644	1.932261	2.080286	1.009240	1.761993	0.140292	1.670057	1.877476	1.877098	2.121363	0.141499	1.058267	2.308666	1.876982	1.786140	1.572853	1.550182	1.825423	1.710194	1.825423	1.541580	0.146768	1.847993	1.833243	1.182722	1.577395	1.672567	0.103741	0.131593	1.862806	1.693449	1.791467	1.743546	1.856524	1.940438	2.239571	1.715034	1.856049	1.916346	1.929408	1.862678	1.760327	2.148006	1.759385	1.703888	1.955137	2.169026	1.700573	1.999039	1.689785	2.128851	2.177523
KlePn.1_02099_1-493_NEs	1.937133	1.783655	1.865336	1.718288	1.204947	0.984622	1.950282	1.914284	1.949592	1.922200	1.822189	1.783538	1.955105	2.112846	1.133318	1.068682	1.259733	1.137731	1.804965	1.141024	0.960575	0.993246	1.170561	1.100580	1.711075	1.947989	1.087792	1.220002	0.999600	1.271659	2.108535	1.930105	1.065692	2.053107	1.035618	1.972317	1.768008	1.320771	1.696641	0.230153	1.067150	2.072365	1.887038	1.234233	1.256816	1.238252	1.000722	1.704957	0.000000	1.775774	1.658162	1.274095	1.750686	2.020293	1.112397	0.229840	2.127092	0.922579	1.750686	1.240827	1.320771	1.057580	1.733685	1.227572	1.665848	0.239291	1.975198	1.263422	1.771385	1.021815	0.991425	1.091179	1.750686	1.687525	1.344280	1.947737	1.770682	2.118169	1.912802	1.177408	1.803392	0.957786	1.983147	2.118169	1.958794	2.108535	1.081483	1.931923	1.209729	1.181392	1.209729	1.035618	2.108535	1.087792	1.972128	0.954367	1.972317	1.779859	1.151736	1.180065	0.008241	1.956754	1.043053	1.016052	2.118169	1.801360	1.081318	1.262527	1.965604	1.236459	1.958794	2.048861	1.234236	0.204849	1.209729	1.274095	1.775774	1.272163	2.103394	2.053107	1.339226	1.214651	1.101595	1.735794	1.869361	2.146798	1.783538	1.322567	1.267132	1.331532	1.943011	1.814773	1.989324	1.959858	1.960382	1.963690	1.027466	1.035072	1.801360	1.219475	1.801360	1.035618	1.754469	0.919097	1.153619	2.090165	0.997720	1.092649	1.699081	1.800009	1.991993	1.090486	1.142289	1.086535	1.203538	1.078956	1.993577	1.096332	1.224806	1.275418	1.986131	1.387098	1.816294	1.955408	1.041980	1.067150	1.882051	1.949600	1.069628	1.970011	0.235090	1.712274	1.905283
EscCo.53352_2-540	1.907656	1.918229	1.759877	1.037932	2.645336	2.110308	2.038952	2.605419	2.062154	2.609921	2.178806	1.101846	1.990823	1.062096	2.602182	2.029448	2.450737	2.236173	1.922226	1.846087	2.505881	2.058071	2.585233	1.966461	2.769676	2.726742	2.191363	2.091061	1.937407	2.287530	1.056964	2.726742	2.099584	1.048362	2.137145	2.025748	1.130963	2.553034	1.864624	1.807175	2.029448	1.047803	1.966998	2.573830	2.390991	2.529761	1.940627	1.078873	1.775774	0.000000	2.193193	2.277417	1.122525	1.046523	2.253178	1.806297	2.375472	2.282958	1.125434	2.415998	2.558141	2.110012	2.431511	2.458529	2.213579	1.765397	2.564443	2.435213	1.117875	2.200813	2.284193	2.176496	1.125434	1.884595	2.697171	1.961131	0.020668	2.411338	1.899640	2.594849	1.097295	2.144458	2.125891	2.394665	2.572076	1.056964	2.742263	1.912135	2.668653	2.580846	2.668653	2.137145	1.056964	2.195438	1.035588	2.126887	2.025748	2.055954	2.547538	2.611106	1.820576	2.492956	2.272519	2.210761	2.411338	1.907297	1.972165	2.434081	2.572076	2.607540	2.572076	1.017132	2.544989	2.017477	2.668653	2.277417	0.000000	2.301082	1.060886	1.050673	2.518463	2.318283	2.194978	2.465914	0.204488	2.422395	1.101846	2.570530	2.350307	2.548551	2.753513	1.108120	1.035588	2.576361	2.497409	2.008670	2.112386	2.151945	1.907297	2.305759	1.907297	2.137145	1.088458	2.282417	2.619160	1.060386	2.126631	2.395623	1.043009	1.098024	2.516651	1.961429	2.639307	2.087201	3.080300	1.980030	2.956744	3.077360	3.121037	2.414564	2.441343	2.145267	2.149499	2.720607	2.254658	2.024010	1.959313	2.736824	2.042864	2.649062	1.848465	2.765017	2.203441
KlePn.1_03967_1-530_NEs	1.726528	1.721092	1.516935	1.841543	1.946508	1.622008	2.333269	0.394968	2.378036	0.393450	2.329709	1.809437	2.397951	2.116393	1.824273	1.768225	2.453340	1.811442	1.734274	1.698966	1.764612	1.835494	1.750713	1.783741	0.785343	0.877265	1.967369	1.846232	1.769456	2.025194	2.094823	0.868207	1.947781	1.976420	1.638471	2.380767	1.885968	2.028505	1.611924	1.848353	1.777130	1.970059	0.814378	1.878418	2.001223	2.419152	1.771257	1.820454	1.658162	2.193193	0.000000	2.037409	1.863916	1.990312	1.701549	1.865077	2.503411	1.601659	1.863916	2.287908	2.024624	1.955239	0.913679	2.395147	0.010930	1.878974	0.845353	1.999656	1.877126	1.505436	1.833419	1.945915	1.863916	1.624180	2.053916	1.718246	2.159530	2.515981	1.696235	1.758028	1.787955	1.727734	2.383807	2.517217	0.841645	2.094823	1.748473	1.726528	1.944086	1.756454	1.944086	1.638471	2.094823	1.971146	1.952267	1.731506	2.380767	1.562055	1.854794	1.778659	1.650636	0.379136	1.779846	1.505630	2.515981	1.723186	1.639696	2.454231	0.845695	1.855377	0.841645	1.885421	1.905609	1.781688	1.944086	2.037409	2.193193	2.037932	2.118635	1.976420	2.022174	1.945156	1.935122	0.910352	2.288638	2.494204	1.809437	1.904877	2.025956	2.017207	0.864907	1.760681	1.960491	0.837229	0.380138	2.357651	1.654023	1.641674	1.723186	1.955965	1.723186	1.638471	1.807731	1.597300	1.867273	1.992163	1.700095	1.957973	1.818908	1.871772	0.372858	1.807783	1.855141	1.780397	1.714318	1.636235	0.783982	1.515983	1.726507	2.024432	0.378205	1.896967	2.308585	0.877362	1.770153	1.777130	1.712230	0.870809	1.776640	0.353146	1.841066	0.788005	0.370868
SalEn.4_22211_3-504_NEs	2.268113	1.982422	2.309480	1.752743	1.246206	0.894037	2.375452	2.223059	2.321204	2.212332	2.380712	1.781961	2.438900	2.410843	1.325607	0.866036	1.039169	1.015153	2.015685	1.116786	1.124633	1.049845	0.945579	1.142164	1.779927	1.847621	1.047000	1.107439	1.068593	0.000656	2.404841	1.840321	1.330653	2.331865	0.906035	2.346040	1.930897	0.169355	2.117197	1.383720	0.868832	2.353315	2.083727	1.165765	1.073546	1.050857	1.062882	1.923048	1.274095	2.277417	2.037409	0.000000	1.910609	2.395721	1.033828	1.400539	2.479033	1.080747	1.910609	1.012523	0.169355	1.341109	2.300136	1.006745	2.046264	1.402096	2.042308	0.158479	1.882633	0.934626	1.067396	1.039999	1.910609	2.128250	1.064323	2.268636	2.203625	2.519633	2.254441	0.940945	1.829493	0.813550	2.292201	2.519633	2.057166	2.404841	0.908416	2.268113	1.251203	0.941557	1.251203	0.906035	2.404841	1.047000	2.207976	0.813078	2.346040	2.198535	1.356930	0.946346	1.268275	2.148282	0.998896	0.937637	2.519633	1.986745	0.995463	1.036384	2.076011	1.202508	2.057166	2.212715	1.161103	1.353447	1.251203	0.000000	2.277417	0.010551	2.395990	2.331865	0.167860	0.199198	1.059685	2.293742	2.417129	2.506648	1.781961	0.996954	1.046184	0.170983	1.836423	1.795911	2.187228	2.023701	2.148282	2.316630	0.907950	0.905881	1.986745	0.197384	1.986745	0.906035	1.781914	1.082364	1.329398	2.335390	0.906112	1.347348	1.747652	1.890505	2.183530	1.142733	1.327028	0.873153	1.367748	0.999113	1.896472	1.263389	1.364568	1.053097	2.154623	0.180595	2.393650	1.825616	1.002325	0.870649	2.203925	1.847083	0.870327	1.973471	1.384928	1.789196	2.237934
