KlePn.1_04963_1-495_NEs	2.635966	1.676264	2.785430	1.996386	1.980618	2.006549	1.827763	2.846771	2.400070	2.206030	0.000000	2.115678	1.319995	2.720908	1.914268	1.990944	2.259073	1.707081	1.882259	2.742704	1.738963	1.863911	2.186488	1.799367	2.543883	1.895275	2.033601	1.309149	1.994133	1.659939	2.694761	2.465480	2.186488	1.870510	1.875489	2.132844	2.580404	1.942994	1.996386	1.895275	1.940842	2.046515	2.742704	2.357385	2.561581	2.556730	1.904547	1.669965	2.603954	2.199987	2.793316	2.135609	2.698499	1.738963	1.716788	1.876969	1.895275	1.951168	1.933127	2.506603	1.808222	1.994133	2.422744	2.546392	1.712187	1.692330	2.699056	2.104451	1.996386	2.793316	2.472254	2.593087	2.793316	1.929034	1.871740	2.336506	2.025483	2.027002	2.746565	2.561581	1.691457	2.561581	2.400070	2.713820	2.756276	1.738963	1.750900	1.749321	2.540223	2.742704	1.917375	1.682702	1.871740	2.110628	2.668443	2.721140	1.678727
EscCo.3_1581_7-519_NEs	2.061731	2.286458	2.063594	2.626895	2.098181	2.227691	0.442443	2.056112	2.241389	2.137860	2.115678	0.000000	2.274809	2.046533	2.521797	2.224090	2.675994	2.268201	2.156371	2.391601	2.340308	0.336311	2.134494	0.437949	2.114810	2.192422	1.995868	2.296783	2.123188	2.330081	2.271916	1.659629	2.132145	0.332368	0.336242	0.008551	1.880579	2.305681	2.626895	2.192422	2.285808	2.233318	2.391601	2.271402	2.008872	1.998621	2.170081	2.275670	2.064855	2.262441	2.058703	2.120997	2.277140	2.335085	2.291994	2.121547	2.188227	2.325253	2.267450	2.570418	0.446508	2.123188	1.617308	1.995956	2.116352	2.394634	2.261225	0.007105	2.626895	2.058703	1.655927	2.296674	2.058703	2.272748	0.335280	2.269205	2.672398	2.259557	2.393233	2.008872	2.358797	2.008872	2.241389	2.287466	1.949574	2.335085	2.359635	2.368153	2.344598	2.391601	2.307125	2.399128	0.335280	0.005162	2.075235	2.384878	2.348337
KlePn.1_03074_1-495_NEs	2.068007	1.288338	2.103892	2.445517	1.952871	1.647277	1.827174	2.133345	1.840450	1.920449	1.319995	2.274809	0.000000	2.143912	1.713936	1.639170	2.466204	1.682977	1.671864	2.130660	1.400929	2.206736	1.904543	1.834407	2.124014	1.681351	1.918684	0.005533	1.951817	1.486130	2.181593	1.993463	1.904543	2.227224	2.211445	2.290003	2.174470	1.773962	2.445517	1.681351	1.768490	1.712536	2.130660	1.786249	2.316142	2.306194	1.718407	1.685286	2.058564	2.142207	2.108428	1.897735	2.177104	1.404084	1.667986	1.769755	1.681351	1.779074	1.761682	2.201441	2.073545	1.951817	2.435213	2.324656	1.583115	1.650185	2.188678	2.269311	2.445517	2.108428	2.000362	2.179930	2.108428	1.757832	2.211445	1.794609	2.402041	2.322419	2.100650	2.316142	1.394207	2.316142	1.844706	2.166558	2.421858	1.404084	1.401922	1.413877	2.038773	2.130660	1.351938	1.394305	2.211445	2.260953	2.081510	2.120139	1.494810
EntCo.1_00860_1-502_NEs	0.144731	1.936853	0.156499	2.279814	1.757678	1.947072	2.300344	0.159365	2.234963	2.055726	2.720908	2.046533	2.143912	0.000000	1.749913	1.924951	2.318340	2.056095	1.771563	2.520912	1.996279	2.018686	2.054722	2.259212	0.148939	1.768191	1.783070	2.086484	1.798101	1.842338	2.778790	2.155033	2.054722	1.996754	2.022617	2.012637	2.283882	2.082744	2.279814	1.768191	2.138485	2.037333	2.520912	0.828970	0.171963	0.172081	1.804910	2.113408	0.143871	1.035398	0.158108	2.089716	2.782400	1.996279	2.073492	1.800504	1.768191	2.102193	2.138485	2.233824	2.306628	1.798101	2.139133	0.168989	1.873087	2.117814	2.730601	2.036524	2.279814	0.158910	2.147371	2.763424	0.158910	2.138485	2.022617	0.825384	2.312422	1.016447	2.470175	0.171155	2.067651	0.171963	2.229678	2.782400	2.077330	1.996279	1.994819	1.980128	2.159448	2.520912	1.861219	2.054589	2.022617	2.037673	2.353612	2.475327	1.836937
EntCo.1_47480_1-500_NEs	1.781815	1.704085	1.890332	2.461794	0.369041	2.254772	2.883464	1.915138	1.866434	2.481507	1.914268	2.521797	1.713936	1.749913	0.000000	2.253810	2.408816	1.852095	0.330730	1.847082	1.976224	2.677339	2.463375	2.826386	1.747773	0.338147	0.369816	1.682533	0.371888	2.160419	1.930490	2.101225	2.463375	2.650460	2.671938	2.535835	1.887516	2.251710	2.461794	0.338147	2.300818	2.347855	1.847082	2.112682	1.883041	1.893131	0.341652	1.864659	1.771766	1.993269	1.894045	2.495913	1.916563	1.976224	1.845080	2.385551	0.339252	2.301964	2.277303	2.376331	3.130443	0.371888	2.308898	1.887502	0.978280	2.252497	1.958433	2.490675	2.461794	1.894045	2.061965	1.922542	1.894045	2.277303	2.671938	2.118386	2.512505	2.215885	1.838165	1.883041	1.904401	1.883041	1.861511	1.928536	2.223293	1.976224	1.981096	1.996357	1.823535	1.847082	1.935209	1.901384	2.671938	2.477854	1.744831	1.835653	2.133712
KlePn.1_01503_1-472_NEs	1.655744	1.707216	1.935344	2.172717	2.818077	0.005040	2.102446	1.955903	1.980432	0.350499	1.990944	2.224090	1.639170	1.924951	2.253810	0.000000	2.323614	1.778102	2.537672	2.035129	1.939790	1.992077	0.351233	2.142939	1.747871	2.656058	2.675365	1.621042	2.785422	1.513803	2.176387	2.233115	0.351233	2.011737	1.992077	2.252026	2.298933	0.297935	2.172717	2.656058	0.298753	0.288934	2.035129	1.633688	1.949393	1.946955	2.695421	1.794447	1.660844	1.899497	1.943566	0.352111	2.180755	1.943605	1.792774	1.976082	2.656058	0.298466	0.298257	2.819464	2.170455	2.785422	2.294786	1.931172	2.347976	1.962726	2.172304	2.217972	2.172717	1.943566	2.212666	2.172096	1.943566	0.297227	1.992077	1.638947	2.187204	1.723819	1.976587	1.949393	1.808689	1.949393	1.984997	2.170008	2.530839	1.943605	1.932603	1.950895	1.889338	2.035129	1.712729	1.811189	1.992077	2.215293	1.998892	2.004755	1.516137
CitRo.1_31581_1-494_NEs	2.236280	1.837964	2.344871	0.255291	2.634946	2.336669	2.521831	2.319437	2.576957	2.339563	2.259073	2.675994	2.466204	2.318340	2.408816	2.323614	0.000000	1.868644	2.577787	2.630944	1.971556	2.560304	2.313610	2.571364	2.138515	2.539242	2.744886	2.408979	2.673149	2.036526	2.755370	2.852869	2.313610	2.538896	2.550673	2.620730	2.679447	2.319945	0.255291	2.539242	2.313901	2.396179	2.630944	2.015072	2.276923	2.261964	2.594640	1.876057	2.218492	1.936637	2.344871	2.314953	2.749915	1.971556	1.883023	1.767679	2.544817	2.309101	2.304055	0.574138	2.657274	2.673149	2.446859	2.216920	2.323818	1.907880	2.722320	2.678529	0.255291	2.344871	2.798070	2.666175	2.344871	2.299998	2.550673	2.016360	0.261507	2.118249	2.626572	2.273233	2.018132	2.276923	2.576957	2.772474	2.557286	1.971556	1.983343	1.964439	2.430305	2.630944	1.950486	2.056225	2.550673	2.671232	2.505439	2.600022	2.008555
EscCo.1_04009_1-484_NEs	2.104464	0.282634	2.103873	1.864295	1.906967	1.781477	2.446841	2.107080	2.919873	1.845412	1.707081	2.268201	1.682977	2.056095	1.852095	1.778102	1.868644	0.000000	1.810374	2.877862	0.314626	2.230524	1.840912	2.369976	2.029419	1.819754	1.861595	1.675864	1.899376	0.810360	2.985629	1.934062	1.840912	2.229868	2.215505	2.246091	2.157251	1.838210	1.864295	1.819754	1.829753	1.772571	2.877862	1.980864	1.989673	1.981938	1.833251	0.027959	2.091685	1.924475	2.099055	1.866511	2.993807	0.313562	0.018051	0.787102	1.819754	1.829914	1.824917	2.058187	2.295382	1.899376	1.858974	2.001099	2.058886	0.874464	2.962829	2.265641	1.864295	2.102643	1.926761	2.900465	2.102643	1.829753	2.220562	1.992719	1.840074	2.082885	2.840318	1.989673	0.343233	1.989673	2.915085	2.969868	1.942412	0.313562	0.309993	0.310700	2.816629	2.877862	0.356672	0.346067	2.220562	2.261650	2.724495	2.839412	0.811209
SalEn.13496_1-497_NEs	1.701100	1.621187	1.808242	2.300114	0.236172	2.535920	2.276618	1.809384	1.988159	2.479134	1.882259	2.156371	1.671864	1.771563	0.330730	2.537672	2.577787	1.810374	0.000000	1.802552	1.948978	2.237643	2.444071	2.282647	1.679193	0.015726	0.254394	1.631322	0.237562	2.041421	1.952938	1.925241	2.444071	2.236841	2.236385	2.199723	1.693839	2.369017	2.300114	0.015726	2.398571	2.365458	1.802552	2.145171	1.793767	1.804703	0.031097	1.803594	1.686647	1.939244	1.812062	2.496018	1.947827	1.952631	1.835290	2.402210	0.016417	2.405653	2.372708	2.259206	2.440610	0.237562	2.275537	1.801606	1.008776	2.295466	1.938008	2.143640	2.300114	1.812062	1.899670	1.912109	1.812062	2.372708	2.236385	2.153854	2.337927	2.085354	1.774191	1.793767	1.758106	1.793767	1.988159	1.960068	2.179614	1.952631	1.962030	1.951049	1.861253	1.802552	1.730239	1.750059	2.236385	2.144895	1.659820	1.791791	2.018623
SalEn.3_3996_1-489_NEs	2.402588	2.634995	2.249718	2.607043	1.780623	2.062994	2.274374	2.215239	0.304876	2.116958	2.742704	2.391601	2.130660	2.520912	1.847082	2.035129	2.630944	2.877862	1.802552	0.000000	2.879843	2.287482	2.111315	2.312720	2.296298	1.816953	1.857588	2.105150	1.777655	2.628823	0.276987	2.642521	2.111315	2.280267	2.296078	2.374866	2.230736	1.977226	2.607043	1.816953	1.980025	2.049586	0.000000	2.382268	2.346475	2.354408	1.882955	2.894950	2.388706	2.294998	2.253802	2.103864	0.277924	2.883363	2.902042	2.569254	1.816953	2.015783	1.984021	2.963756	2.672882	1.777655	2.561998	2.365443	2.068856	2.891242	0.280113	2.392849	2.607043	2.253802	2.629424	0.270262	2.253802	1.980025	2.296078	2.401056	2.602722	2.437829	0.010927	2.346475	2.597647	2.346475	0.305872	0.279093	2.331588	2.883363	2.854719	2.908666	0.307516	0.000000	2.777950	2.542469	2.296078	2.384551	0.204804	0.004080	2.596503
SalEn.2_MW36481_1-484_NEs	2.011234	0.257143	2.074882	1.937538	2.095891	1.971356	2.305276	2.067525	2.729966	2.037724	1.738963	2.340308	1.400929	1.996279	1.976224	1.939790	1.971556	0.314626	1.948978	2.879843	0.000000	2.430375	2.042650	2.280784	1.992108	1.979319	2.000202	1.390405	2.075865	0.794983	2.655521	2.111153	2.042650	2.416953	2.423968	2.312138	2.244385	2.133441	1.937538	1.979319	2.090315	1.887689	2.879843	2.015785	2.040065	2.026928	1.958157	0.320314	2.002581	2.049524	2.078816	1.992677	2.659246	0.000690	0.318009	0.844820	1.979319	2.104993	2.084966	2.029185	2.226609	2.075865	2.323365	2.011103	1.997256	0.880163	2.588201	2.324684	1.937538	2.082574	2.086753	2.587503	2.082574	2.090315	2.429192	2.005860	1.898424	1.994310	2.865895	2.040065	0.347354	2.040065	2.724958	2.639027	1.897544	0.000690	0.007619	0.007619	2.854225	2.879843	0.320127	0.349186	2.429192	2.329894	2.684104	2.865372	0.793713
SalEn.13862_7-520_NEs	1.980084	2.101518	2.006594	2.678754	2.281081	1.975265	0.429973	1.997384	2.115392	2.140890	1.863911	0.336311	2.206736	2.018686	2.677339	1.992077	2.560304	2.230524	2.237643	2.287482	2.430375	0.000000	2.180147	0.438720	2.028500	2.311941	2.227104	2.197278	2.330246	2.109446	2.318038	1.609179	2.187420	0.004529	0.001938	0.332743	1.902356	2.059869	2.678754	2.311941	2.093502	2.101146	2.287482	2.170135	1.891021	1.890552	2.319021	2.192150	1.995839	2.513066	2.001450	2.134490	2.313807	2.434159	2.258923	2.211812	2.307791	2.081965	2.090624	2.483037	0.423616	2.330246	1.719488	1.929405	1.991117	2.340144	2.272821	0.335203	2.678754	2.001450	1.643860	2.265558	2.001450	2.086835	0.001291	2.193347	2.735492	2.241528	2.280583	1.891021	2.541934	1.891021	2.115392	2.330602	2.022330	2.434159	2.469728	2.424989	2.205744	2.287482	2.351179	2.557389	0.001291	0.337274	2.001255	2.271870	2.171062
EscCo.52803_1-471	2.026513	1.806629	2.080806	2.079148	2.295534	0.350679	2.302050	2.066953	2.186636	0.005610	2.186488	2.134494	1.904543	2.054722	2.463375	0.351233	2.313610	1.840912	2.444071	2.111315	2.042650	2.180147	0.000000	2.316638	2.072234	2.498224	2.351095	1.858603	2.279932	1.890857	2.148942	2.355964	0.000000	2.196734	2.188468	2.151387	2.182597	0.303914	2.079148	2.498224	0.299038	0.327622	2.111315	1.979647	2.091381	2.093323	2.547676	1.860353	2.023858	2.058454	2.089063	0.021990	2.148942	2.046401	1.864920	2.065537	2.498224	0.297099	0.299038	2.523266	2.353459	2.279932	2.166445	2.080389	2.165886	2.255698	2.116858	2.128001	2.079148	2.089063	2.349912	2.136831	2.089063	0.299038	2.188468	1.989053	2.091711	2.163458	2.078532	2.091381	1.981596	2.091381	2.181281	2.139420	2.500778	2.046401	2.016445	2.067247	2.137981	2.111315	1.892219	1.986472	2.188468	2.129233	2.093422	2.115123	1.898724
KlePn.1_01096_1-511_NEs	1.910739	2.009394	2.070036	2.629894	2.438831	2.147156	0.022839	2.066805	2.104589	2.320722	1.799367	0.437949	1.834407	2.259212	2.826386	2.142939	2.571364	2.369976	2.282647	2.312720	2.280784	0.438720	2.316638	0.000000	2.166292	2.281009	2.300301	1.808934	2.438063	2.146034	2.173274	1.645864	2.316638	0.434872	0.439733	0.437927	1.766668	2.209663	2.629894	2.281009	2.244750	2.070956	2.312720	2.011546	2.111022	2.091147	2.406923	2.387572	1.925615	2.187102	2.068887	2.283802	2.169066	2.280784	2.383335	2.303833	2.276394	2.227642	2.235412	2.316733	0.187180	2.438063	1.826451	2.086591	2.012765	2.370258	2.169609	0.435603	2.629894	2.068887	1.659524	2.144017	2.068887	2.231386	0.438626	2.011683	2.635258	2.044383	2.265475	2.111022	2.129199	2.111022	2.104589	2.178740	2.019722	2.280784	2.315155	2.298749	2.350295	2.312720	2.110188	2.125716	0.438626	0.436834	1.964466	2.293279	2.133472
CitRo.1_38221_1-502_NEs	0.160201	1.941370	0.160594	2.130605	1.737176	1.764906	2.202396	0.165161	2.068345	2.067888	2.543883	2.114810	2.124014	0.148939	1.747773	1.747871	2.138515	2.029419	1.679193	2.296298	1.992108	2.028500	2.072234	2.166292	0.000000	1.690680	1.794677	2.072314	1.799754	1.805067	2.544717	2.083900	2.072234	2.035455	2.023230	2.071428	2.119945	1.948991	2.130605	1.690680	1.994607	1.942539	2.296298	0.873339	0.161894	0.158777	1.688920	2.034460	0.158486	1.036462	0.162208	2.113959	2.548492	1.992108	2.050684	1.716101	1.690680	1.993476	1.994607	2.284368	2.214916	1.799754	2.046758	0.162746	1.832520	2.038154	2.494259	2.104664	2.130605	0.163014	2.085061	2.473784	0.163014	1.994607	2.023230	0.877657	2.185497	0.992568	2.249302	0.161095	2.034541	0.161894	2.072381	2.548492	2.097926	1.992108	1.995580	1.975962	2.077883	2.296298	1.805276	2.020974	2.023230	2.105837	2.149417	2.253323	1.787320
SalEn.4_36621_1-497_NEs	1.705673	1.648878	1.855183	2.253146	0.237847	2.654337	2.274920	1.856017	2.009964	2.534042	1.895275	2.192422	1.681351	1.768191	0.338147	2.656058	2.539242	1.819754	0.015726	1.816953	1.979319	2.311941	2.498224	2.281009	1.690680	0.000000	0.254209	1.640351	0.239242	2.072059	1.994441	1.946427	2.498224	2.311936	2.310665	2.237865	1.675510	2.457757	2.253146	0.000000	2.488748	2.473259	1.816953	2.119309	1.797998	1.814046	0.028928	1.812708	1.691127	1.894571	1.859024	2.555921	1.989380	1.983003	1.845293	2.402111	0.000675	2.497455	2.461444	2.277617	2.451510	0.239242	2.283295	1.814522	1.016300	2.312324	1.975248	2.179551	2.253146	1.859024	1.910256	1.948485	1.859024	2.461444	2.310665	2.127950	2.290077	2.043065	1.788697	1.797998	1.769419	1.797998	2.009964	2.001798	2.216965	1.983003	1.992698	1.981631	1.875287	1.816953	1.732193	1.761335	2.310665	2.180826	1.649768	1.806207	2.058188
EscCo.4_00102_1-497_NEs	1.701450	1.718332	1.842879	2.537898	0.063019	2.686686	2.300007	1.851702	1.993941	2.363469	2.033601	1.995868	1.918684	1.783070	0.369816	2.675365	2.744886	1.861595	0.254394	1.857588	2.000202	2.227104	2.351095	2.300301	1.794677	0.254209	0.000000	1.877842	0.057930	2.001887	1.943741	2.052332	2.351095	2.226151	2.216095	2.039405	1.961017	2.351987	2.537898	0.254209	2.346055	2.575990	1.857588	1.971179	1.800943	1.805630	0.258787	1.836234	1.690692	2.028780	1.846649	2.445816	1.929996	2.003940	1.902736	2.103459	0.255175	2.358450	2.321943	2.547793	2.518265	0.057930	2.169962	1.800331	1.008439	2.064325	1.914005	2.025789	2.537898	1.846649	2.024325	1.904886	1.846649	2.321943	2.216095	1.970085	2.571382	2.003434	1.840756	1.800943	1.861687	1.800943	1.989121	1.941905	2.311303	2.003940	2.001178	1.993728	1.962708	1.857588	1.912744	1.848658	2.216095	2.021629	1.853402	1.841800	1.998845
