EscCo.42109_1-826	1.651500	0.376073	1.438137	1.452740	1.445627	1.483677	1.606109	1.607477	1.986589	1.552780	0.000000	1.547131	1.904067	1.436068	1.359067	1.857138	1.657109	1.523113	1.128476	0.536646	2.051787	1.423706	1.609426	1.921348	1.675272	1.559548	1.903562	1.512575	1.472651	2.051505	1.609566	1.606612	1.509485	1.299717	2.379085	1.906139	1.488201	1.682344	1.470249	1.275343	1.829184	2.065274	1.656497	1.470170	2.379085	0.375427	2.302892	1.430955	2.346194	1.472651	0.033319	1.522366	1.428715	1.731523	1.903562	1.423706	0.000402	1.733477	1.871890	1.375510	1.460924	1.288549	1.598116	1.461360	1.914008	1.526073	1.453165	1.470239	1.526073	1.440095	1.472651	1.371772	1.373671	1.458761	1.530753	1.423706	1.932358	1.469355	1.470249	1.438137	1.452740	1.426287	1.549255	1.429147	1.902306	1.822665	1.587830	1.907139	1.687272	2.308765	1.584931	1.713827	2.281817	1.428741	1.527679	1.635497	1.987436	1.706429	1.299717	1.468248	1.460924	1.607477	1.614108	2.065494	1.526073	1.909830	0.375427	0.019981	1.470249	1.460924	2.053961	1.764715	1.903562	1.476307	1.984626	1.415103	0.545769	1.490345	1.527404	1.468184	1.466687	1.854074
KlePn.1_01374_4-871_NEs	1.431263	1.482711	0.897821	1.022961	0.899656	0.863013	1.252643	1.236785	1.424097	1.055845	1.547131	0.000000	1.395244	1.241940	0.859535	1.465301	1.412055	0.258088	1.344294	1.407136	1.389186	0.806256	1.103224	1.573264	0.997503	1.044926	1.309219	0.652229	0.794786	1.341787	0.893144	1.224165	1.162271	1.341789	1.782435	1.305804	1.001950	1.165050	0.718890	1.305881	1.553583	1.345218	1.573969	0.723318	1.782435	1.479261	1.997527	0.835543	1.941660	0.794786	1.538690	1.031860	1.235918	0.864641	1.309219	0.808262	1.549021	1.799040	1.718029	0.806201	1.042076	1.299760	0.937862	0.789012	1.566668	1.262113	0.379765	0.379417	1.262113	0.899093	0.794786	0.816757	0.816234	0.382494	0.723162	0.808262	1.525769	0.787510	0.718890	0.896700	1.022961	1.254962	1.324566	0.806016	1.317847	1.559582	1.314663	1.700835	1.000617	2.081520	1.644392	1.545583	1.654825	0.836951	1.260565	0.999845	1.429816	1.167084	1.340185	1.022789	1.042076	1.236785	1.247454	1.336331	1.262113	1.704124	1.482711	1.553343	0.717317	1.040545	1.341787	0.879799	1.309219	0.987185	1.433274	1.281539	1.386564	0.381694	0.005049	1.020827	1.047998	1.504840
EntCo.1_32850_1-815_NEs	1.867789	1.837822	1.563064	1.677124	1.556285	1.555039	1.867778	1.851382	1.177535	1.605488	1.904067	1.395244	0.000000	1.764460	1.588861	1.069884	1.877335	1.330133	1.589021	1.898151	1.185174	1.439635	1.577985	1.041659	1.456980	1.577995	0.980166	1.592128	1.576344	1.025611	1.477666	1.868988	1.911776	1.742359	1.992907	0.965178	1.708380	1.797727	1.599014	1.693077	0.628082	1.028714	1.998890	1.612445	1.992907	1.835542	2.332047	1.580602	2.364907	1.576344	1.858204	1.782511	1.764895	1.569454	0.980166	1.439635	1.906463	2.013865	0.928569	1.623793	1.591995	1.702812	1.595271	1.583519	1.039200	1.652677	1.418111	1.421640	1.652677	1.560923	1.576344	1.616706	1.607952	1.417691	1.604977	1.439635	0.881129	1.565776	1.599014	1.563064	1.677124	1.586008	1.703740	1.429265	0.980178	0.625973	1.580142	0.930604	1.452816	2.736131	1.857760	2.090473	2.325650	1.598828	1.649940	1.417611	1.176400	1.875698	1.742359	1.487649	1.591995	1.851382	1.856797	1.028440	1.652677	0.936650	1.835542	1.868732	1.599014	1.591995	1.025611	1.579245	0.978770	1.672022	1.158592	1.714579	1.831092	1.439488	1.395370	1.489791	1.589626	0.615525
KlePn.2_39091_1-828_NEs	1.396331	1.379429	1.540568	1.438899	1.547116	1.606812	1.720790	1.708279	1.649334	1.494407	1.436068	1.241940	1.764460	0.000000	1.606747	1.558561	1.393569	1.297548	1.128666	1.279726	1.565405	1.489924	1.440388	1.675529	1.562753	1.475950	1.668519	1.497933	1.425193	1.557911	1.533515	1.691532	1.646181	1.448559	1.935415	1.686581	1.461349	1.621579	1.448270	1.454540	1.695065	1.566711	1.796500	1.437704	1.935415	1.379429	2.009051	1.690940	2.134209	1.425193	1.434919	1.489360	0.003241	1.510818	1.668519	1.489924	1.437939	1.904909	1.836084	1.541004	1.507330	1.454716	1.650358	1.422613	1.653770	1.449798	1.394576	1.377975	1.449798	1.542856	1.425193	1.557640	1.557763	1.389131	1.452287	1.489924	1.749918	1.419497	1.448270	1.540568	1.438899	1.319905	1.252842	1.485512	1.667729	1.731532	1.449076	1.858711	1.558311	2.274342	1.815618	1.775997	2.174440	1.665327	1.450855	1.377497	1.654255	1.687958	1.448559	1.509180	1.507330	1.708279	1.720684	1.560321	1.449798	1.856440	1.379429	1.441456	1.448270	1.507330	1.557911	1.517571	1.668519	1.451834	1.671957	1.287562	1.264268	1.400166	1.228329	1.505010	1.505237	1.730770
EscCo.1_00558_7-820_NEs	1.638743	1.454928	1.058959	1.117905	1.059978	1.037087	1.327372	1.304335	1.613479	1.149474	1.359067	0.859535	1.588861	1.606747	0.000000	1.656840	1.611183	0.885470	1.458902	1.410675	1.619768	1.039946	1.351498	1.779414	1.218882	1.149495	1.590979	1.021773	0.446437	1.576722	1.176609	1.284381	1.160504	1.392250	2.116755	1.568159	1.091287	1.225668	0.825643	1.359338	1.523592	1.579122	1.502328	0.828970	2.116755	1.454928	2.084279	0.019347	2.244443	0.446437	1.362825	1.072434	1.606879	1.093632	1.590979	1.039946	1.357013	1.650071	1.617333	0.833877	1.029853	1.351058	1.163156	0.450293	1.773300	1.432702	0.828696	0.818380	1.432702	1.060459	0.446437	0.833651	0.834279	0.819490	0.547045	1.039946	1.699634	0.447220	0.825643	1.058959	1.117905	1.399928	1.409118	1.032292	1.595146	1.514984	1.447372	1.631948	1.215439	2.458699	1.609979	1.471197	1.921784	0.019122	1.429593	1.089627	1.618102	1.277466	1.390440	1.102754	1.029853	1.304335	1.318239	1.577005	1.432702	1.638192	1.454928	1.364290	0.825643	1.029853	1.576722	1.114862	1.590979	1.160507	1.599605	1.232409	1.403021	0.828507	0.851520	1.103771	1.033557	1.500558
CitRo.1_34981_1-824_NEs	1.978811	1.750234	1.687574	1.723493	1.697660	1.705752	1.905325	1.911332	0.929379	1.476098	1.857138	1.465301	1.069884	1.558561	1.656840	0.000000	1.973682	1.457505	1.727732	1.733475	0.905830	1.564235	1.806140	0.891327	1.626742	1.472275	1.021454	1.550498	1.633466	0.933679	1.468028	1.932523	1.665417	1.670935	1.945191	1.015175	1.606158	1.850411	1.569230	1.634629	1.113348	0.933679	2.106396	1.580292	1.945191	1.748172	2.303106	1.626855	2.037933	1.633466	1.813007	1.950450	1.551974	1.469606	1.021454	1.564235	1.859430	2.095513	1.203941	1.700814	1.647802	1.641065	1.606157	1.631622	0.888377	1.551353	1.637036	1.643245	1.551353	1.687574	1.633466	1.698774	1.693674	1.634529	1.510220	1.564235	1.113875	1.636465	1.569230	1.687574	1.723493	1.499076	1.613659	1.573478	1.027884	1.116207	1.431135	1.205216	1.634820	2.468818	1.668819	2.438867	2.095112	1.663282	1.550740	1.515526	0.928761	1.793865	1.668841	1.595928	1.647802	1.911332	1.941345	0.932431	1.551353	1.205190	1.748172	1.854257	1.569230	1.647802	0.933679	1.494886	1.021454	1.568538	0.936457	1.731424	1.696896	1.646118	1.467553	1.596160	1.651709	1.086456
KlePn.2_10571_1-798_NEs	0.005064	1.551422	1.439178	1.575699	1.445552	1.467453	1.688486	1.676210	1.918660	1.491112	1.657109	1.412055	1.877335	1.393569	1.611183	1.973682	0.000000	1.385970	1.337177	1.640140	1.955504	1.340898	1.547271	1.904966	1.800266	1.478841	1.722249	1.835899	1.466722	1.881810	1.417149	1.686399	1.818839	1.592854	2.210344	1.743124	1.610275	1.518510	1.497945	1.607671	2.071032	1.894408	2.047782	1.504629	2.210344	1.551905	1.901812	1.604472	2.019994	1.462009	1.659992	1.521756	1.387927	1.424000	1.722249	1.338194	1.659494	2.509186	1.993863	1.504257	1.449462	1.593170	1.636920	1.461770	1.886301	1.243616	1.590004	1.588832	1.243616	1.441435	1.462009	1.503506	1.505846	1.594842	1.353916	1.338194	1.986140	1.461799	1.497945	1.441900	1.575699	1.418848	1.371396	1.347574	1.715789	2.119280	1.219514	1.961124	1.784073	2.303168	1.819081	2.205275	2.136815	1.609269	1.229289	1.526427	1.918748	1.729238	1.590788	1.560932	1.449462	1.676210	1.678390	1.892102	1.243616	1.966379	1.551422	1.643554	1.500542	1.452040	1.881810	1.437020	1.719477	1.401573	1.933714	1.588457	1.597930	1.598569	1.411325	1.562925	1.441135	2.057216
CitRo.1_29151_1-878_NEs	1.396314	1.449204	0.906592	1.072441	0.908429	0.805392	1.226835	1.214154	1.424888	1.009503	1.523113	0.258088	1.330133	1.297548	0.885470	1.457505	1.385970	0.000000	1.390547	1.377434	1.359850	0.799792	1.144378	1.550339	0.948850	1.007376	1.337923	0.649278	0.834741	1.310810	0.914573	1.212155	1.124179	1.327266	1.732352	1.330410	0.999445	1.198896	0.760795	1.282317	1.549828	1.314069	1.505212	0.762630	1.732352	1.449204	2.048908	0.862273	1.910780	0.834741	1.534308	1.035330	1.283422	0.877428	1.337923	0.799792	1.525024	1.827890	1.672872	0.819302	1.035933	1.294459	0.967543	0.827688	1.561628	1.189840	0.346589	0.347984	1.189840	0.907861	0.834741	0.828063	0.825459	0.344796	0.751633	0.799792	1.596028	0.827133	0.760795	0.906592	1.072441	1.243216	1.262661	0.795449	1.339260	1.571009	1.274982	1.659973	0.950032	2.172679	1.563237	1.465908	1.671488	0.862153	1.202366	0.997062	1.427057	1.216173	1.325679	0.975152	1.035933	1.214154	1.224403	1.313920	1.189840	1.686850	1.449204	1.531397	0.760795	1.035933	1.310810	0.890437	1.337923	0.919474	1.426980	1.343263	1.307730	0.347243	0.258015	0.971885	1.035036	1.537274
EntCo.1_03280_1-830_NEs	1.350113	1.170433	1.363091	1.386735	1.363326	1.363551	1.651285	1.657260	1.775036	1.499305	1.128476	1.344294	1.589021	1.128666	1.458902	1.727732	1.337177	1.390547	0.000000	1.132509	1.847141	1.341181	1.532307	1.854682	1.525160	1.489148	1.558887	1.600154	1.346828	1.685278	1.330741	1.649512	1.744574	1.361236	2.510343	1.589272	1.509749	1.521532	1.294810	1.365493	1.686638	1.697974	1.952332	1.303707	2.510343	1.170433	2.301557	1.468107	2.482027	1.346828	1.121088	1.606029	1.124604	1.474049	1.558887	1.341181	1.129919	1.884672	1.881605	1.439737	1.445994	1.363004	1.567593	1.343561	1.833052	1.382790	1.442350	1.447691	1.382790	1.365118	1.346828	1.437820	1.437926	1.442155	1.296291	1.341181	1.768959	1.354181	1.294810	1.363091	1.386735	1.263630	1.366552	1.346631	1.569722	1.722394	1.374530	1.911959	1.512290	2.187545	1.850965	2.003592	2.310200	1.473151	1.365411	1.492481	1.774289	1.653985	1.363080	1.373951	1.445994	1.657260	1.665803	1.696748	1.382790	1.911900	1.170433	1.143428	1.294810	1.445994	1.687579	1.488055	1.558887	1.441307	1.766271	1.460039	1.160770	1.441929	1.344558	1.373711	1.449811	1.693801
SalEn.12145_2-797_BeL	1.627825	0.545133	1.423167	1.385233	1.428905	1.433212	1.554052	1.571893	1.760854	1.684798	0.536646	1.407136	1.898151	1.279726	1.410675	1.733475	1.640140	1.377434	1.132509	0.000000	1.799529	1.570013	1.608114	1.878748	1.589756	1.687962	1.758155	1.479403	1.495983	1.802517	1.613054	1.571893	1.537335	1.277390	2.319775	1.774918	1.597228	1.610484	1.368799	1.260848	1.872956	1.807275	1.674498	1.361897	2.319775	0.544303	2.201049	1.446764	2.085592	1.495983	0.526265	1.509980	1.273630	1.553647	1.758155	1.570013	0.537478	1.688519	1.927436	1.436903	1.451797	1.290028	1.576080	1.495954	1.857892	1.424736	1.368109	1.381014	1.424736	1.425198	1.495983	1.440307	1.438393	1.362558	1.466220	1.570013	1.940115	1.480009	1.368799	1.423167	1.385233	1.353928	1.388044	1.563152	1.759569	1.916635	1.466660	1.932576	1.574152	2.315283	1.699883	1.686666	2.265291	1.456603	1.418238	1.676433	1.765177	1.669832	1.277390	1.598133	1.451797	1.571893	1.556021	1.807257	1.424736	1.932507	0.544303	0.527924	1.368799	1.451797	1.804927	1.551084	1.758155	1.459985	1.781293	1.370708	0.251847	1.373976	1.411203	1.598372	1.459762	1.897402
EscCo.3_01374_2-856_NEs	1.951580	1.994994	1.561944	1.545447	1.557743	1.637120	1.881146	1.861987	0.328916	1.453595	2.051787	1.389186	1.185174	1.565405	1.619768	0.905830	1.955504	1.359850	1.847141	1.799529	0.000000	1.654972	1.402629	0.608061	1.638644	1.452215	1.097975	1.524150	1.628140	0.532407	1.464788	1.869054	1.630053	1.598535	2.201211	1.105487	1.708283	1.808203	1.490983	1.640960	1.179610	0.531617	1.850119	1.507348	2.201211	1.990420	2.138651	1.604287	2.307547	1.627836	2.061254	1.732121	1.565844	1.609645	1.097975	1.659963	2.054306	2.179133	1.149233	1.550481	1.480179	1.603712	1.650817	1.631257	0.604626	1.555598	1.459665	1.453696	1.562242	1.564144	1.627836	1.569375	1.565021	1.473403	1.660807	1.659963	1.155752	1.633760	1.490983	1.559966	1.545447	1.501137	1.749334	1.654670	1.095619	1.190787	1.517443	1.165019	1.647963	2.519083	1.853427	1.806430	2.148520	1.630042	1.563161	1.574378	0.328814	1.600837	1.600700	1.598415	1.480179	1.861987	1.872712	0.531619	1.555598	1.166773	1.994994	2.051816	1.487232	1.478618	0.531617	1.640934	1.097975	1.624081	0.325688	1.671745	1.884354	1.486763	1.394185	1.605095	1.486180	1.177930
SalEn.2_MW36281_5-843_NEs	1.364927	1.520096	0.981689	1.058409	0.985159	0.858837	1.309765	1.297741	1.672160	1.075137	1.423706	0.806256	1.439635	1.489924	1.039946	1.564235	1.340898	0.799792	1.341181	1.570013	1.654972	0.000000	1.019951	1.739742	1.168172	1.066583	1.505056	1.028611	0.953556	1.605676	0.839872	1.306014	1.073359	1.375358	1.869295	1.506999	1.037592	1.194430	0.916659	1.377696	1.559684	1.600489	1.602762	0.908083	1.869295	1.516335	1.873578	1.040401	2.100676	0.953556	1.419791	1.026248	1.484250	0.943197	1.505056	0.000000	1.425551	1.826053	1.652752	0.916444	1.054650	1.365116	1.035725	0.953872	1.718812	1.404545	0.950342	0.937253	1.404545	0.983046	0.953556	0.921792	0.917460	0.940479	0.880218	0.000000	1.599388	0.947938	0.916659	0.980319	1.058409	1.358193	1.605473	0.008820	1.508998	1.584240	1.459910	1.672489	1.169936	2.198139	1.699535	1.556051	1.836528	1.034698	1.410442	1.129551	1.677348	1.172385	1.377179	1.025221	1.054650	1.297741	1.321424	1.610968	1.404545	1.678516	1.520096	1.424176	0.914281	1.053039	1.605676	0.958068	1.505056	1.140842	1.709648	1.383523	1.518585	0.948104	0.806716	1.024607	1.052225	1.546770
