EscCo.2_46940_3-338_NEs	1.553032	1.467513	1.340088	0.267419	1.464493	0.267514	1.355115	1.346655	1.369606	1.386800	0.000000	1.611163	1.511142	1.385485	0.024292	1.333192	1.185597	1.429655	0.267419	1.400973	1.295116	1.335434	1.249088	1.332889	1.272725	0.265032	1.361909	1.479224	1.391524	0.322011	1.356517	1.352866	1.406653	1.310740	1.261263	1.397149	1.337269	1.265368	0.038706	1.269699	1.406653	0.014072	0.284933	1.534960	1.419738	1.270336	1.463791	1.394610	0.208829	1.331497	1.365441	1.451960	1.300865	0.267419	1.288494	1.285280	1.344465	1.409647	0.322520	1.419738	1.333192	1.158184	1.310740	1.315521	1.310740	0.014072	1.358482	1.293155	1.263234	1.456851	1.366855	1.300811	1.581616	1.413491	1.429109	1.406653	1.298958	1.381715	1.385238
CitRo.1_07451_1-360_NEs	1.416638	1.468390	1.526418	1.457135	1.482923	1.445948	1.806239	1.421943	1.458551	1.726269	1.611163	0.000000	1.549417	1.401547	1.568920	1.598930	1.471884	1.385235	1.457135	1.257723	1.588355	1.704271	1.826764	1.423208	1.621869	1.440744	1.481761	1.466642	0.374439	1.457835	1.794216	1.593918	0.378108	1.697888	1.593380	1.727691	1.537708	1.667051	1.527923	1.594609	0.378108	1.566075	1.386175	1.683542	1.518958	1.604808	1.469592	1.403475	1.344947	0.391262	1.801039	1.427603	1.606392	1.457135	0.444984	1.613404	1.723906	0.382593	1.458389	1.518958	1.598930	1.475255	1.697888	1.552456	1.697888	1.566075	1.811205	0.442162	1.598752	1.474039	1.448793	1.716837	1.419022	1.529977	1.539728	0.378108	1.489297	1.489869	1.733224
EntCo.1_16530_2-342_NEs	1.340173	1.462770	1.814704	1.334811	1.462770	1.325924	1.570416	1.331779	1.631309	1.589310	1.511142	1.549417	0.000000	1.482276	1.492669	1.664832	1.489925	1.447569	1.334811	1.330724	1.617977	1.791243	1.590354	1.321775	1.507730	1.316823	0.719308	1.456679	1.551626	1.289456	1.573658	1.418123	1.549641	1.785111	1.464211	1.521957	1.766938	1.776890	1.504790	1.474408	1.549641	1.509584	1.432787	1.807093	1.398303	1.470509	1.452233	1.474959	1.350020	1.448554	1.563550	1.475256	1.600133	1.334811	1.463575	1.513047	1.558022	1.558777	1.309644	1.398303	1.664832	1.504314	1.785111	1.637589	1.785111	1.509584	1.580733	1.444114	1.474408	1.448036	0.731461	1.808678	1.341040	1.410445	1.409339	1.549641	1.640656	1.474349	1.519153
KlePn.1_04504_1-328_NEs	1.393472	0.329078	1.525002	1.330034	0.329078	1.327640	1.415655	1.096229	1.640790	1.328282	1.385485	1.401547	1.482276	0.000000	1.354022	1.477219	1.307855	1.232189	1.330034	1.074511	1.500376	1.537962	1.456522	1.094151	1.414292	1.300383	1.327066	0.331032	1.307674	1.178036	1.414195	1.138196	1.309063	1.550534	1.442972	1.412101	1.518281	1.512973	1.375244	1.444926	1.309063	1.363025	1.490018	1.907404	0.358032	1.449250	0.333735	0.002075	1.251170	1.487221	1.408687	1.268067	1.458369	1.330034	1.396284	1.398413	1.323450	1.316017	1.189147	0.358032	1.477219	1.293400	1.550534	1.505983	1.550534	1.363025	1.415655	1.401194	1.432565	0.333835	1.321346	1.537265	1.395611	0.357875	0.364605	1.309063	1.364149	0.322802	1.425104
EscCo.1_00595_1-334_NEs	1.574699	1.437894	1.367060	0.272448	1.437894	0.275480	1.319491	1.360040	1.377890	1.382701	0.024292	1.568920	1.492669	1.354022	0.000000	1.337714	1.165508	1.426135	0.272448	1.379662	1.313962	1.351927	1.254830	1.346054	1.262730	0.272983	1.338615	1.449594	1.389222	0.324579	1.320465	1.357167	1.404686	1.326844	1.266298	1.361039	1.364025	1.254755	0.032506	1.264629	1.404686	0.022234	0.281009	1.542140	1.424918	1.265241	1.435687	1.362902	0.201517	1.348063	1.329269	1.432275	1.318966	0.272448	1.307965	1.275170	1.340657	1.407750	0.325095	1.424918	1.337714	1.135321	1.326844	1.329717	1.326844	0.022234	1.322820	1.312714	1.258152	1.440402	1.343443	1.326246	1.604321	1.418598	1.434311	1.404686	1.312341	1.380042	1.349712
EscCo.50589_1-330	1.532833	1.393532	1.572058	1.149739	1.393532	1.134995	1.400519	1.380730	1.698476	0.306514	1.333192	1.598930	1.664832	1.477219	1.337714	0.000000	1.239462	1.413083	1.149739	1.510098	0.016157	0.260250	0.287412	1.393593	1.429195	1.112510	1.763594	1.391998	1.654468	1.215396	1.387889	1.410222	1.657431	0.255598	1.476656	1.338666	1.546674	1.256813	1.256514	1.467729	1.657431	1.327008	1.366678	2.129709	1.549286	1.482397	1.376916	1.492948	1.252001	1.592034	1.397933	1.525812	0.061995	1.149739	1.760259	1.414880	0.306208	1.633803	1.222755	1.549286	0.000000	1.240531	0.255598	0.018270	0.255598	1.327008	1.404070	1.746871	1.474906	1.394274	1.772327	0.257167	1.518361	1.551802	1.562250	1.657431	0.219449	1.465878	1.340673
KlePn.1_04574_1-337_NEs	1.311410	1.445876	1.120194	1.181433	1.445876	1.178296	1.298405	1.111238	1.218853	1.062566	1.185597	1.471884	1.489925	1.307855	1.165508	1.239462	0.000000	1.543127	1.181433	1.183388	1.235457	1.274640	1.197972	1.113285	1.451176	1.148816	1.214195	1.445876	1.322996	1.217617	1.301858	1.167554	1.327994	1.279308	1.502358	1.206221	1.121215	0.592008	1.169039	1.483482	1.327994	1.167639	1.146038	1.570721	1.703412	1.504745	1.445876	1.320497	1.081393	1.233488	1.306529	1.626125	1.248944	1.181433	1.312834	1.446800	1.031585	1.334342	1.220269	1.703412	1.239462	0.003089	1.279308	1.241335	1.279308	1.167639	1.293772	1.309419	1.500142	1.450763	1.238322	1.292804	1.323584	1.720189	1.732927	1.327994	1.257351	1.356053	1.204141
EscCo.2_1520_1-319_NEs	1.106499	1.297670	1.491673	1.385937	1.297670	1.374898	1.499368	1.138874	1.558900	1.499125	1.429655	1.385235	1.447569	1.232189	1.426135	1.413083	1.543127	0.000000	1.385937	1.176688	1.408004	1.432488	1.619212	1.143896	1.630655	1.378501	1.485323	1.289204	1.382669	1.628862	1.487688	1.243529	1.385776	1.444271	1.587967	1.391122	1.469491	1.491910	1.429670	1.598188	1.385776	1.411658	1.499782	1.598720	1.246880	1.589562	1.279647	1.228450	1.323342	1.422242	1.492788	0.018651	1.396508	1.385937	1.511876	1.612633	1.479333	1.393014	1.636911	1.246880	1.413083	1.559323	1.444271	1.428377	1.444271	1.411658	1.490358	1.496614	1.598188	1.290459	1.500744	1.443555	1.103860	1.225156	1.239311	1.385776	1.480950	1.345942	1.397970
SalEn.2_MW06571_1-334_Ess	1.524914	1.298895	1.406783	0.000000	1.298895	0.015090	1.283926	1.316407	1.305711	1.217290	0.267419	1.457135	1.334811	1.330034	0.272448	1.149739	1.181433	1.385937	0.000000	1.325878	1.150287	1.257876	1.168530	1.302135	1.261988	0.016156	1.397168	1.305016	1.309993	0.321628	1.267910	1.306515	1.319168	1.242175	1.298857	1.300902	1.405374	1.300090	0.272169	1.301853	1.319168	0.259038	0.324611	1.541653	1.359601	1.299665	1.305242	1.331740	0.259317	1.347078	1.276643	1.423581	1.167573	0.000000	1.270625	1.263660	1.197247	1.325625	0.318186	1.359601	1.149739	1.154085	1.242175	1.146301	1.242175	0.259038	1.275966	1.271718	1.295192	1.309751	1.365219	1.238310	1.556049	1.377361	1.368935	1.319168	1.133441	1.215862	1.307590
EntCo.1_14030_1-329_NEs	1.268145	1.194892	1.379383	1.325878	1.194892	1.343322	1.331338	0.442136	1.389148	1.481338	1.400973	1.257723	1.330724	1.074511	1.379662	1.510098	1.183388	1.176688	1.325878	0.000000	1.499867	1.599492	1.471863	0.436400	1.371877	1.313212	1.346651	1.188037	1.308507	1.209780	1.344971	0.677777	1.313815	1.607590	1.390398	1.323556	1.370374	1.687235	1.393719	1.388984	1.313815	1.398298	1.290202	1.607487	1.186340	1.399945	1.187642	1.080663	1.178702	1.372822	1.340091	1.268472	1.446471	1.325878	1.231007	1.360436	1.500566	1.311066	1.199901	1.186340	1.510098	1.203276	1.607590	1.507752	1.607590	1.398298	1.335473	1.235511	1.392978	1.183264	1.366798	1.631689	1.277674	1.188671	1.178525	1.313815	1.440774	1.199805	1.320455
EscCo.2_46930_1-330_NEs	1.561507	1.405918	1.610396	1.150287	1.405918	1.135672	1.417488	1.355784	1.691664	0.305762	1.295116	1.588355	1.617977	1.500376	1.313962	0.016157	1.235457	1.408004	1.150287	1.499867	0.000000	0.265280	0.290324	1.368154	1.458954	1.113374	1.744133	1.404310	1.664507	1.214002	1.394103	1.425457	1.667452	0.260610	1.497866	1.359364	1.585075	1.256024	1.230076	1.488827	1.667452	1.298611	1.384863	2.126157	1.543659	1.503756	1.378589	1.511922	1.255068	1.587767	1.414961	1.521214	0.060789	1.150287	1.758025	1.444494	0.305458	1.657293	1.221330	1.543659	0.016157	1.236546	0.260610	0.016213	0.260610	1.298611	1.421039	1.744948	1.496047	1.395902	1.761975	0.262185	1.546933	1.546213	1.560945	1.667452	0.220404	1.490356	1.361302
SalEn.10560_1-329_Ess	1.634116	1.677240	1.554822	1.257876	1.677240	1.260688	1.315863	1.446237	1.848259	0.302186	1.335434	1.704271	1.791243	1.537962	1.351927	0.260250	1.274640	1.432488	1.257876	1.599492	0.265280	0.000000	0.253877	1.434386	1.388291	1.230992	1.748224	1.673203	1.787831	1.263333	1.303645	1.485330	1.784366	0.011172	1.433205	1.211114	1.577246	1.391802	1.275583	1.424390	1.784366	1.339256	1.435293	2.359393	1.661512	1.434872	1.664166	1.554962	1.203581	1.721798	1.313129	1.519945	0.268186	1.257876	1.867293	1.380974	0.295675	1.778945	1.271531	1.661512	0.260250	1.266926	0.011172	0.265717	0.011172	1.339256	1.315172	1.844631	1.435395	1.665080	1.772271	0.012200	1.640263	1.663387	1.663000	1.784366	0.225789	1.647143	1.218064
EntCo.1_21440_1-330_NEs	1.508974	1.519159	1.557765	1.168530	1.519159	1.155888	1.318901	1.382392	1.569759	0.315469	1.249088	1.826764	1.590354	1.456522	1.254830	0.287412	1.197972	1.619212	1.168530	1.471863	0.290324	0.253877	0.000000	1.372350	1.358352	1.132363	1.501958	1.512035	1.736185	1.131307	1.307128	1.524481	1.745411	0.251186	1.409546	1.202136	1.566003	1.397439	1.205937	1.411713	1.745411	1.227442	1.240697	2.145075	1.465909	1.414682	1.514519	1.454875	1.118411	1.611156	1.316275	1.750816	0.296267	1.168530	1.520298	1.351409	0.311963	1.738960	1.157055	1.465909	0.287412	1.183662	0.251186	0.293484	0.251186	1.227442	1.307169	1.507839	1.415367	1.524604	1.506451	0.254250	1.522169	1.459494	1.493527	1.745411	0.232953	1.387922	1.208811
KlePn.2_37231_1-329_NEs	0.983450	1.143993	1.165394	1.302135	1.143993	1.315482	1.300350	0.009425	1.380544	1.141133	1.332889	1.423208	1.321775	1.094151	1.346054	1.393593	1.113285	1.143896	1.302135	0.436400	1.368154	1.434386	1.372350	0.000000	1.451568	1.269223	1.382177	1.148996	1.364155	1.116483	1.296250	0.690092	1.386302	1.430741	1.474999	1.212466	1.167867	1.533521	1.309207	1.483254	1.386302	1.323978	1.140013	1.600903	1.127771	1.481470	1.136836	1.103957	1.142489	1.229964	1.296250	1.174449	1.369726	1.302135	1.241784	1.432869	1.146818	1.389792	1.134118	1.127771	1.393593	1.123543	1.430741	1.360943	1.430741	1.323978	1.303754	1.235224	1.487531	1.136836	1.415955	1.425021	0.977602	1.132874	1.146853	1.386302	1.372259	1.130341	1.216503
KlePn.1_05598_2-333_NEs	1.607177	1.503239	1.449117	1.261988	1.503239	1.267703	1.507718	1.464813	1.711507	1.500442	1.272725	1.621869	1.507730	1.414292	1.262730	1.429195	1.451176	1.630655	1.261988	1.371877	1.458954	1.388291	1.358352	1.451568	0.000000	1.267439	1.242192	1.503239	1.691952	1.191984	1.521902	1.352437	1.711103	1.424057	0.028640	1.526001	1.434453	1.465499	1.275046	0.027517	1.711103	1.265327	1.309768	1.595510	1.450485	0.027628	1.474792	1.420271	1.162873	1.520524	1.521902	1.663037	1.445172	1.261988	1.570239	0.001003	1.450840	1.716279	1.188889	1.450485	1.429195	1.432163	1.424057	1.433367	1.424057	1.265327	1.506979	1.577707	0.028545	1.479223	1.237456	1.428761	1.560186	1.460421	1.461700	1.711103	1.411229	1.269728	1.505728
SalEn.10561_1-334_Ess	1.498979	1.308773	1.363931	0.016156	1.308773	0.019191	1.268665	1.283011	1.305504	1.190580	0.265032	1.440744	1.316823	1.300383	0.272983	1.112510	1.148816	1.378501	0.016156	1.313212	1.113374	1.230992	1.132363	1.269223	1.267439	0.000000	1.398837	1.314830	1.317849	0.311678	1.259855	1.292846	1.327032	1.215446	1.290702	1.283096	1.362767	1.280630	0.272700	1.297449	1.327032	0.259539	0.323668	1.549578	1.387709	1.291476	1.304294	1.301945	0.249838	1.323677	1.268664	1.415605	1.124007	0.016156	1.243419	1.265423	1.161962	1.333475	0.308286	1.387709	1.112510	1.127926	1.215446	1.108941	1.215446	0.259539	1.272046	1.244614	1.290702	1.308773	1.366692	1.211725	1.528836	1.405704	1.397069	1.327032	1.102922	1.210526	1.282410
KlePn.1_04525_1-346_NEs	1.490621	1.274962	1.291162	1.397168	1.274962	1.382956	1.378103	1.388715	1.348586	1.517065	1.361909	1.481761	0.719308	1.327066	1.338615	1.763594	1.214195	1.485323	1.397168	1.346651	1.744133	1.748224	1.501958	1.382177	1.242192	1.398837	0.000000	1.270784	1.529108	1.242589	1.373771	1.382327	1.530523	1.715719	1.229635	1.454807	1.277908	1.584841	1.342378	1.235629	1.530523	1.339832	1.311426	1.434909	1.239684	1.230038	1.256769	1.322644	1.300218	1.451226	1.378078	1.497099	1.693999	1.397168	1.345681	1.240281	1.479660	1.538122	1.257170	1.239684	1.763594	1.246888	1.715719	1.708270	1.715719	1.339832	1.373054	1.350218	1.235629	1.264443	0.015774	1.701208	1.481607	1.225241	1.244590	1.530523	1.740077	1.193563	1.459470
SalEn.2_MW13471_2-330_NEs	1.461720	0.000000	1.556090	1.305016	0.000000	1.316794	1.474536	1.137880	1.414197	1.483217	1.479224	1.466642	1.456679	0.331032	1.449594	1.391998	1.445876	1.289204	1.305016	1.188037	1.404310	1.673203	1.512035	1.148996	1.503239	1.314830	1.270784	0.000000	1.416977	1.372735	1.472775	1.227286	1.410224	1.673203	1.517100	1.342137	1.544807	1.459469	1.422092	1.527811	1.410224	1.458384	1.541136	1.628812	0.274045	1.514736	0.009237	0.331379	1.306088	1.481175	1.467096	1.398508	1.400761	1.305016	1.479260	1.494122	1.441339	1.417201	1.380705	0.274045	1.391998	1.426216	1.673203	1.410980	1.673203	1.458384	1.473697	1.465388	1.523394	0.006147	1.255875	1.664385	1.448235	0.270584	0.269006	1.410224	1.414049	0.286083	1.355384
SalEn.52117_1-359_NEs	1.319506	1.406814	1.449516	1.309993	1.395499	1.310911	1.647917	1.380735	1.470771	1.921007	1.391524	0.374439	1.551626	1.307674	1.389222	1.654468	1.322996	1.382669	1.309993	1.308507	1.664507	1.787831	1.736185	1.364155	1.691952	1.317849	1.529108	1.416977	0.000000	1.417026	1.641906	1.421170	0.014824	1.779795	1.687820	1.576309	1.472037	1.542337	1.342827	1.688627	0.014824	1.381593	1.264753	1.650609	1.394372	1.700575	1.376406	1.319097	1.287888	0.385495	1.641906	1.414299	1.709238	1.309993	0.461649	1.682800	1.879523	0.015737	1.437648	1.394372	1.654468	1.321346	1.779795	1.675351	1.779795	1.381593	1.642221	0.459596	1.680034	1.387172	1.501226	1.807243	1.320713	1.420091	1.427038	0.014824	1.608215	1.334630	1.582132
KlePn.2_11861_1-334_NEs	1.293608	1.366492	1.193057	0.321628	1.366492	0.324348	1.210978	1.124018	1.375842	1.144117	0.322011	1.457835	1.289456	1.178036	0.324579	1.215396	1.217617	1.628862	0.321628	1.209780	1.214002	1.263333	1.131307	1.116483	1.191984	0.311678	1.242589	1.372735	1.417026	0.000000	1.213014	1.294335	1.427255	1.242740	1.223805	1.218593	1.173315	1.315042	0.328266	1.222463	1.427255	0.320884	0.270744	1.745346	1.387606	1.227902	1.354850	1.189418	0.261190	1.412572	1.212348	1.645889	1.158648	0.321628	1.214408	1.201089	1.126587	1.430369	0.006123	1.387606	1.215396	1.194151	1.242740	1.226996	1.242740	0.320884	1.214964	1.218577	1.226102	1.363719	1.248219	1.233768	1.288761	1.384042	1.407580	1.427255	1.106878	1.174839	1.216455
EscCo.3_3165_1-318_NEs	1.544047	1.472775	1.337273	1.267910	1.472775	1.284316	0.003141	1.299078	1.265928	1.331257	1.356517	1.794216	1.573658	1.414195	1.320465	1.387889	1.301858	1.487688	1.267910	1.344971	1.394103	1.303645	1.307128	1.296250	1.521902	1.259855	1.373771	1.472775	1.641906	1.213014	0.000000	1.360945	1.629098	1.316498	1.553478	0.122171	1.327635	1.227038	1.292643	1.553478	1.629098	1.330019	1.163851	1.510701	1.358818	1.565100	1.482443	1.406592	1.180649	1.587358	0.004190	1.451832	1.377060	1.267910	1.520223	1.515158	1.315468	1.652268	1.228658	1.358818	1.387889	1.290092	1.316498	1.413920	1.316498	1.330019	0.004189	1.533261	1.549397	1.483285	1.394439	1.301652	1.546746	1.376728	1.378132	1.629098	1.334861	1.221301	0.123416
EscCo.4_00186_1-318_NEs	1.287824	1.214232	1.295555	1.306515	1.214232	1.312710	1.372722	0.692714	1.413853	1.522669	1.352866	1.593918	1.418123	1.138196	1.357167	1.410222	1.167554	1.243529	1.306515	0.677777	1.425457	1.485330	1.524481	0.690092	1.352437	1.292846	1.382327	1.227286	1.421170	1.294335	1.360945	0.000000	1.422546	1.471615	1.349428	1.296799	1.307548	1.255031	1.319589	1.362000	1.422546	1.368231	1.298681	1.332523	1.128340	1.364917	1.201082	1.144577	1.263388	1.410614	1.366060	1.272202	1.374359	1.306515	1.421178	1.338785	1.486431	1.414445	1.301185	1.128340	1.410222	1.196994	1.471615	1.468055	1.471615	1.368231	1.367629	1.413303	1.358293	1.210882	1.387376	1.465513	1.270761	1.139399	1.136577	1.422546	1.526552	1.211877	1.308664
SalEn.4_08221_1-359_NEs	1.306237	1.400174	1.461438	1.319168	1.388928	1.320053	1.635086	1.403156	1.488399	1.937865	1.406653	0.378108	1.549641	1.309063	1.404686	1.657431	1.327994	1.385776	1.319168	1.313815	1.667452	1.784366	1.745411	1.386302	1.711103	1.327032	1.530523	1.410224	0.014824	1.427255	1.629098	1.422546	0.000000	1.776327	1.706866	1.576753	1.484027	1.542373	1.357642	1.707581	0.000000	1.396858	1.277727	1.618397	1.392518	1.719939	1.370034	1.320366	1.296515	0.388366	1.629098	1.421843	1.706762	1.319168	0.458017	1.701775	1.896142	0.006434	1.448026	1.392518	1.657431	1.326305	1.776327	1.678318	1.776327	1.396858	1.629479	0.459410	1.698868	1.380683	1.498875	1.803764	1.313658	1.417948	1.424810	0.000000	1.628280	1.329502	1.582479
