EscCo.4_00102_1-497_NEs	1.935018	2.392700	2.353386	2.626300	1.888889	1.924747	1.858277	1.979621	1.924747	1.907928	0.000000	2.109796	0.057878	0.062960	0.369459	2.387531	1.988152	1.879029	1.924747	1.946981	1.898776	1.877323	1.969275	2.645052	0.254011	1.876774	1.899026	2.392094	1.907928	0.254011	2.712881	1.925547	0.254195	1.882932	2.430023	1.907928	1.937867	0.057878	1.892548	1.915982	0.254978	2.353386	1.926374	2.461656	2.603929	2.430023	1.920970	2.707820	1.904792	1.007130	1.921897	2.586805	1.941399	1.920212	2.068112	1.935081	1.918141	2.430023	1.770426	2.429274	2.626300	2.445942	1.941399	2.353386	2.720385	2.918111	0.258577
EscCo.3_2229_1-487_NEs	1.801547	2.312575	2.310138	2.071948	1.815111	1.924668	0.786922	1.804147	1.920059	1.943625	2.109796	0.000000	2.205326	2.231274	2.477324	2.396939	2.038644	0.891338	1.920059	0.262671	0.887949	0.799978	1.960306	1.829933	2.205178	1.801913	0.313136	2.336203	1.947053	2.205178	1.998328	0.848284	2.208599	1.915023	1.904074	1.947053	0.844738	2.205326	0.786969	2.019493	2.205178	2.306091	0.851656	1.885510	2.062641	1.904074	1.929196	2.082226	1.922283	1.922450	2.020775	2.092710	0.844738	0.318700	0.829956	1.937717	1.936775	1.904074	0.823740	2.232088	2.071948	2.177046	0.844738	2.306091	1.978432	1.902491	2.193756
EscCo.3_3823_1-497_NEs	1.883650	2.367071	2.334135	2.615117	1.926903	1.976882	1.884536	1.926917	1.976882	1.986545	0.057878	2.205326	0.000000	0.014201	0.371565	2.334265	1.978846	1.963171	1.976882	2.003490	1.983811	1.912871	2.030590	2.605620	0.239072	1.914264	1.962298	2.357429	1.986545	0.239072	2.905203	1.984260	0.237391	1.972293	2.375006	1.986545	1.979474	0.000000	1.925980	1.946070	0.240022	2.334135	1.980683	2.404978	2.601803	2.375006	1.973098	2.724063	1.973685	0.991146	1.943464	2.670713	1.983156	1.980566	2.176651	1.987599	2.002142	2.375006	1.836484	2.425761	2.615117	2.454027	1.983156	2.334135	2.921587	3.050903	0.248164
EscCo.1_04025_1-497_NEs	1.903163	2.378074	2.345029	2.592213	1.938174	1.962326	1.898655	1.946682	1.962326	1.954355	0.062960	2.231274	0.014201	0.000000	0.368710	2.357386	1.961185	1.988771	1.962326	2.037088	2.009693	1.927019	2.004502	2.587250	0.237668	1.925675	1.976132	2.368378	1.954355	0.237668	2.918585	1.995691	0.235992	1.950094	2.345568	1.954355	1.999841	0.014201	1.940360	1.965702	0.238615	2.345029	2.001209	2.375020	2.569088	2.345568	1.958574	2.692054	1.976103	0.982816	1.963188	2.674788	2.003544	1.994610	2.216210	1.972852	1.978390	2.345568	1.857811	2.437186	2.592213	2.455651	2.003544	2.345029	2.934734	3.006720	0.241154
EntCo.1_47480_1-500_NEs	1.664324	2.376268	2.362037	2.614602	2.020334	2.067105	1.807202	1.684312	2.062299	2.110075	0.369459	2.477324	0.371565	0.368710	0.000000	2.378127	1.999255	1.878521	2.062299	2.144714	1.893658	1.881983	2.161190	2.385104	0.337902	2.008302	1.979543	2.312522	2.110075	0.337902	2.545528	2.012873	0.330485	1.959633	2.421972	2.110075	2.016784	0.371565	1.812152	2.175790	0.339009	2.362037	2.032068	2.468844	2.595907	2.421972	2.063428	2.648991	2.143606	0.977018	2.190547	2.465141	2.020454	2.014045	2.046912	2.090670	2.126410	2.421972	1.712130	2.278498	2.614602	2.328425	2.020454	2.362037	2.537909	2.886423	0.341390
EscCo.3_2234_1-534_NEs	2.318907	2.445976	2.497186	2.413852	2.353311	2.213960	2.093562	2.313909	2.213960	2.309697	2.387531	2.396939	2.334265	2.357386	2.378127	0.000000	2.332043	2.184516	2.213960	2.622619	2.179565	2.159403	2.709949	2.739198	2.579521	2.375862	2.450207	2.455810	2.309697	2.579521	2.664561	2.279929	2.550293	2.330399	2.483244	2.309697	2.306921	2.334265	2.144367	2.302629	2.579521	2.497186	2.308272	2.422932	2.410806	2.483244	2.218573	2.371294	2.254238	2.112702	2.297839	2.455068	2.310578	2.491000	2.452754	2.198416	2.291621	2.483244	2.035421	0.496301	2.413852	0.493598	2.310578	2.497186	2.654547	2.475631	2.671710
EscCo.4_03417_1-506_NEs	2.289227	2.142483	2.144569	2.112773	1.023682	1.067843	1.892359	2.323605	1.065160	1.050347	1.988152	2.038644	1.978846	1.961185	1.999255	2.332043	0.000000	2.010390	1.065160	2.287870	2.001095	1.869648	0.311063	2.071109	1.936637	1.015325	2.061494	2.125364	1.050347	1.936637	2.127251	1.940207	1.969038	1.034689	2.170567	1.050347	1.962812	1.978846	1.872711	0.337835	1.936637	2.142421	1.980744	2.139520	2.134164	2.170567	1.068271	2.108980	1.016242	2.001890	0.334739	1.975933	1.957944	2.079051	1.869288	1.069438	1.049675	2.170567	1.890488	2.525184	2.095926	2.553011	1.957944	2.144569	2.143544	2.166285	1.994769
KlePn.2_45711_1-484_NEs	1.398710	1.883770	1.884271	1.936428	1.918343	2.022779	0.346032	1.416961	2.022779	2.041832	1.879029	0.891338	1.963171	1.988771	1.878521	2.184516	2.010390	0.000000	2.022779	0.808809	0.006337	0.352490	1.979437	2.214057	1.737141	1.908317	0.775799	1.902626	2.037029	1.737141	1.695135	0.350207	1.713385	1.998545	2.108148	2.037029	0.349243	1.963171	0.348024	1.801518	1.737141	1.884271	0.347924	2.038091	1.932577	2.108148	2.022779	1.923020	2.042532	2.088139	1.810479	2.264293	0.349243	0.782468	0.348572	2.039485	2.052639	2.108148	0.290552	1.963488	1.936428	1.977350	0.349243	1.884271	1.688531	1.780001	1.766459
SalEn.4_40511_1-502_BeL	2.146418	2.543038	2.546468	2.329903	0.163036	0.000662	2.074213	2.177217	0.000000	0.163803	1.924747	1.920059	1.976882	1.962326	2.062299	2.213960	1.065160	2.022779	0.000000	2.096361	2.034769	2.102492	1.015783	2.461095	1.987788	0.162957	1.932244	2.487513	0.162973	1.987788	2.219746	2.066747	1.957402	0.158762	2.543096	0.162973	2.076499	1.976882	2.082285	0.885289	1.987788	2.547983	2.075927	2.596719	2.329694	2.543096	0.001988	2.343027	0.160551	1.831941	0.879251	2.285594	2.076499	1.952534	1.905148	0.007995	0.164707	2.543096	1.948347	2.395470	2.329903	2.414254	2.076499	2.546468	2.222288	2.421253	2.001069
EntCo.1_40720_1-487_NEs	1.764616	2.368533	2.316722	2.142492	1.981563	2.096361	0.874729	1.800504	2.096361	2.268429	1.946981	0.262671	2.003490	2.037088	2.144714	2.622619	2.287870	0.808809	2.096361	0.000000	0.815626	0.890428	2.036562	1.909326	2.066259	1.969521	0.268815	2.300371	2.271969	2.066259	1.855689	0.888381	2.061951	2.223694	1.840173	2.271969	0.880577	2.003490	0.870551	2.192743	2.066259	2.312538	0.883873	1.844213	2.151702	1.840173	2.096361	2.149976	2.183137	1.898886	2.212626	1.992726	0.880577	0.270963	0.800603	2.093270	2.253470	1.840173	0.762604	2.116266	2.142492	2.116646	0.880577	2.312538	1.870598	1.919341	2.103520
KlePn.1_00651_1-484_NEs	1.398595	1.878944	1.879477	1.921503	1.918143	2.034769	0.343200	1.416772	2.034769	2.038106	1.898776	0.887949	1.983811	2.009693	1.893658	2.179565	2.001095	0.006337	2.034769	0.815626	0.000000	0.348500	2.010014	2.177199	1.759331	1.908187	0.772865	1.897525	2.033331	1.759331	1.699339	0.350596	1.735261	2.010539	2.102845	2.033331	0.347410	1.983811	0.345176	1.803095	1.759331	1.879477	0.346097	2.033361	1.917685	2.102845	2.034769	1.908414	2.034100	2.081846	1.811998	2.266024	0.347410	0.779506	0.350527	2.051331	2.048823	2.102845	0.291337	1.956142	1.921503	1.961105	0.347410	1.879477	1.692735	1.764031	1.785218
EscCo.4_00119_1-484_BeL	1.702426	1.984044	1.974595	1.953836	2.156575	2.099309	0.027937	1.705999	2.102492	1.989650	1.877323	0.799978	1.912871	1.927019	1.881983	2.159403	1.869648	0.352490	2.102492	0.890428	0.348500	0.000000	1.944096	1.905182	1.792819	2.144786	0.813292	1.993198	1.985110	1.792819	1.819576	0.315479	1.780063	2.049749	1.978167	1.985110	0.320151	1.912871	0.024398	1.954234	1.792819	1.979644	0.318268	1.949214	1.963134	1.978167	2.103660	1.951851	2.004632	2.037190	1.944561	2.195367	0.319080	0.812461	0.347978	2.097695	1.974840	1.978167	0.289847	2.166365	1.953836	2.181539	0.319080	1.979644	1.822930	1.860012	1.801744
CitRo.1_05881_1-505_Ess	2.300226	2.250232	2.242634	2.312572	0.996232	1.018471	1.983588	2.309597	1.015783	1.082053	1.969275	1.960306	2.030590	2.004502	2.161190	2.709949	0.311063	1.979437	1.015783	2.036562	2.010014	1.944096	0.000000	2.128268	2.052062	0.992328	2.090153	2.262885	1.082053	2.052062	1.930996	1.927893	2.095678	1.016399	2.279968	1.082053	1.923191	2.030590	1.988967	0.239829	2.052062	2.235622	1.944773	2.242876	2.310953	2.279968	1.014023	2.256234	1.084019	1.861882	0.237072	1.988873	1.918239	2.112168	1.844873	1.027889	1.081493	2.279968	1.954426	2.814703	2.308015	2.840250	1.918239	2.242634	1.943957	2.236926	2.089216
CitRo.1_31581_1-494_NEs	2.701995	2.219486	2.192934	2.276561	2.382372	2.461095	1.911224	2.745211	2.461095	2.396699	2.645052	1.829933	2.605620	2.587250	2.385104	2.739198	2.071109	2.214057	2.461095	1.909326	2.177199	1.905182	2.128268	0.000000	2.438196	2.368346	1.948879	2.186903	2.396699	2.438196	2.195795	1.992194	2.441766	2.458894	0.254970	2.396699	1.988853	2.605620	1.930134	2.058283	2.438196	2.192005	1.988946	0.261189	2.304608	0.254970	2.461095	2.267270	2.371008	2.386008	2.057451	0.573547	1.988853	1.963356	2.192866	2.442689	2.389111	0.254970	1.919260	3.331132	2.276561	3.438701	1.988853	2.189262	2.207892	2.393761	2.499000
SalEn.4_36621_1-497_NEs	1.602248	2.775400	2.735805	2.618561	1.886535	1.987788	1.743419	1.625028	1.987788	1.957039	0.254011	2.205178	0.239072	0.237668	0.337902	2.579521	1.936637	1.737141	1.987788	2.066259	1.759331	1.792819	2.052062	2.438196	0.000000	1.870618	1.906637	2.712147	1.957039	0.000000	2.809545	1.823474	0.015716	1.916301	2.166648	1.957039	1.823540	0.239072	1.773259	2.135753	0.000675	2.735805	1.820039	2.206992	2.618561	2.166648	1.983907	2.653368	1.987740	1.015216	2.153098	2.259705	1.826973	1.915026	1.843894	1.980002	1.979389	2.166648	1.658044	2.397907	2.618561	2.454325	1.826973	2.735805	2.807705	2.955843	0.028909
KlePn.2_46531_1-502_NEs	2.210223	2.596179	2.619688	2.359411	0.004010	0.162153	2.113571	2.246698	0.162957	0.191888	1.876774	1.801913	1.914264	1.925675	2.008302	2.375862	1.015325	1.908317	0.162957	1.969521	1.908187	2.144786	0.992328	2.368346	1.870618	0.000000	1.786445	2.549315	0.192713	1.870618	2.022305	1.992004	1.871364	0.143763	2.427216	0.192713	1.980866	1.914264	2.125322	0.826862	1.870618	2.611983	1.974083	2.412232	2.388580	2.427216	0.160539	2.404316	0.191818	1.921915	0.825138	2.217360	1.980866	1.765945	1.809395	0.164265	0.192026	2.427216	1.940239	2.182754	2.359411	2.200202	1.980866	2.619688	2.030440	2.303299	1.939841
KlePn.1_04038_1-488_NEs	1.428429	1.932531	1.905383	1.878330	1.803636	1.928704	0.811639	1.446665	1.932244	2.000052	1.899026	0.313136	1.962298	1.976132	1.979543	2.450207	2.061494	0.775799	1.932244	0.268815	0.772865	0.813292	2.090153	1.948879	1.906637	1.786445	0.000000	1.913520	2.003607	1.906637	1.478616	0.805150	1.879877	1.962568	1.990581	2.003607	0.794283	1.962298	0.799545	1.957677	1.906637	1.901418	0.798679	1.950192	1.883955	1.990581	1.924957	1.848828	1.953936	1.925159	1.966752	2.204734	0.794283	0.009804	0.759460	1.920298	2.000944	1.990581	0.708469	2.169028	1.878330	2.165543	0.794283	1.901418	1.491942	1.679068	1.971507
SalEn.52885_1-471_NEs	1.778307	0.015040	0.014315	0.303576	2.552995	2.483757	1.936658	1.814091	2.487513	2.705126	2.392094	2.336203	2.357429	2.368378	2.312522	2.455810	2.125364	1.902626	2.487513	2.300371	1.897525	1.993198	2.262885	2.186903	2.712147	2.549315	1.913520	0.000000	2.708650	2.712147	0.297795	2.178553	2.627248	2.680780	2.273830	2.708650	2.192351	2.357429	2.001490	2.159712	2.712147	0.013595	2.195324	2.275054	0.304582	2.273830	2.484974	0.307622	2.663943	2.359359	2.155932	2.387844	2.192351	1.939643	2.398923	2.498357	2.682575	2.273830	1.985525	2.421539	0.303576	2.413879	2.192351	0.013595	0.297639	0.305809	2.828999
EscCo.53926_1-502	2.253373	2.769131	2.788597	2.453567	0.195329	0.163803	1.954303	2.274966	0.162973	0.000659	1.907928	1.947053	1.986545	1.954355	2.110075	2.309697	1.050347	2.037029	0.162973	2.271969	2.033331	1.985110	1.082053	2.396699	1.957039	0.192713	2.003607	2.708650	0.000000	1.957039	2.370211	2.043598	1.971973	0.171798	2.562540	0.000000	2.036560	1.986545	1.975659	0.922358	1.957039	2.780309	2.035648	2.583525	2.476530	2.562540	0.163828	2.526877	0.041970	1.911684	0.918203	2.387631	2.036560	2.019115	1.851139	0.164273	0.006614	2.562540	1.977101	2.404333	2.453567	2.394802	2.036560	2.788597	2.372547	2.470785	1.987619
SalEn.2_MW36621_1-497_NEs	1.602248	2.775400	2.735805	2.618561	1.886535	1.987788	1.743419	1.625028	1.987788	1.957039	0.254011	2.205178	0.239072	0.237668	0.337902	2.579521	1.936637	1.737141	1.987788	2.066259	1.759331	1.792819	2.052062	2.438196	0.000000	1.870618	1.906637	2.712147	1.957039	0.000000	2.809545	1.823474	0.015716	1.916301	2.166648	1.957039	1.823540	0.239072	1.773259	2.135753	0.000675	2.735805	1.820039	2.206992	2.618561	2.166648	1.983907	2.653368	1.987740	1.015216	2.153098	2.259705	1.826973	1.915026	1.843894	1.980002	1.979389	2.166648	1.658044	2.397907	2.618561	2.454325	1.826973	2.735805	2.807705	2.955843	0.028909
KlePn.1_01503_1-472_NEs	1.550841	0.298331	0.298117	0.350949	2.016772	2.219746	1.799187	1.566591	2.219746	2.366402	2.712881	1.998328	2.905203	2.918585	2.545528	2.664561	2.127251	1.695135	2.219746	1.855689	1.699339	1.819576	1.930996	2.195795	2.809545	2.022305	1.478616	0.297795	2.370211	2.809545	0.000000	1.904625	2.704443	2.364583	2.158381	2.370211	1.919960	2.905203	1.831741	1.894518	2.809545	0.298616	1.921891	2.155362	0.350216	2.158381	2.211631	0.351821	2.359275	2.382828	1.915553	2.431346	1.919960	1.471946	1.807204	2.234094	2.345662	2.158381	1.649903	2.210071	0.350949	2.241642	1.919960	0.297090	0.005039	0.288874	2.853018
SalEn.53859_1-484_NEs	1.468213	2.130790	2.132756	1.961735	2.000088	2.063289	0.309836	1.467392	2.066747	2.043598	1.925547	0.848284	1.984260	1.995691	2.012873	2.279929	1.940207	0.350207	2.066747	0.888381	0.350596	0.315479	1.927893	1.992194	1.823474	1.992004	0.805150	2.178553	2.043598	1.823474	1.904625	0.000000	1.799857	2.021574	1.980705	2.043598	0.007615	1.984260	0.315248	2.068880	1.823474	2.138217	0.011801	1.935330	1.956895	1.980705	2.059618	1.909683	2.069618	1.994144	2.049367	2.194024	0.006920	0.806463	0.317851	2.056086	2.044230	1.980705	0.255022	2.162999	1.961735	2.198872	0.006920	2.138217	1.934223	1.844853	1.802010
SalEn.13496_1-497_NEs	1.595233	2.687399	2.651334	2.569563	1.887285	1.957402	1.731775	1.617850	1.957402	1.971973	0.254195	2.208599	0.237391	0.235992	0.330485	2.550293	1.969038	1.713385	1.957402	2.061951	1.735261	1.780063	2.095678	2.441766	0.015716	1.871364	1.879877	2.627248	1.971973	0.015716	2.704443	1.799857	0.000000	1.929490	2.196528	1.971973	1.799902	0.237391	1.760760	2.168225	0.016407	2.651334	1.796286	2.236980	2.569563	2.196528	1.953529	2.599829	2.002412	1.007700	2.185765	2.251930	1.803320	1.896894	1.827006	1.949865	1.989223	2.196528	1.615711	2.392463	2.569563	2.438541	1.803320	2.651334	2.702556	2.817922	0.031076
EntCo.1_00860_1-502_NEs	2.161074	2.699383	2.761257	2.430118	0.144619	0.157961	2.006169	2.192204	0.158762	0.170992	1.882932	1.915023	1.972293	1.950094	1.959633	2.330399	1.034689	1.998545	0.158762	2.223694	2.010539	2.049749	1.016399	2.458894	1.916301	0.143763	1.962568	2.680780	0.171798	1.916301	2.364583	2.021574	1.929490	0.000000	2.520610	0.171798	2.023047	1.972293	2.024981	0.828972	1.916301	2.757713	2.007985	2.564884	2.422394	2.520610	0.156355	2.452304	0.168828	1.853351	0.825430	2.301910	2.023047	1.935271	1.870462	0.159216	0.171919	2.520610	2.024062	2.356922	2.430118	2.379497	2.023047	2.761257	2.386496	2.532247	1.972326
SalEn.3_3747_1-494_BeL	2.804842	2.299239	2.271165	2.019290	2.440379	2.543096	1.996945	2.887914	2.543096	2.562540	2.430023	1.904074	2.375006	2.345568	2.421972	2.483244	2.170567	2.108148	2.543096	1.840173	2.102845	1.978167	2.279968	0.254970	2.166648	2.427216	1.990581	2.273830	2.562540	2.166648	2.158381	1.980705	2.196528	2.520610	0.000000	2.562540	1.995785	2.375006	2.026572	2.185933	2.166648	2.273538	2.006323	0.018821	2.041786	0.000000	2.543096	2.040274	2.524794	2.225891	2.185570	0.597494	1.995785	2.014010	2.193730	2.515985	2.532099	0.000000	2.067035	2.853159	2.019290	2.933613	1.995785	2.276136	2.166374	2.272422	2.254193
EscCo.3_4195_1-502_NEs	2.253373	2.769131	2.788597	2.453567	0.195329	0.163803	1.954303	2.274966	0.162973	0.000659	1.907928	1.947053	1.986545	1.954355	2.110075	2.309697	1.050347	2.037029	0.162973	2.271969	2.033331	1.985110	1.082053	2.396699	1.957039	0.192713	2.003607	2.708650	0.000000	1.957039	2.370211	2.043598	1.971973	0.171798	2.562540	0.000000	2.036560	1.986545	1.975659	0.922358	1.957039	2.780309	2.035648	2.583525	2.476530	2.562540	0.163828	2.526877	0.041970	1.911684	0.918203	2.387631	2.036560	2.019115	1.851139	0.164273	0.006614	2.562540	1.977101	2.404333	2.453567	2.394802	2.036560	2.788597	2.372547	2.470785	1.987619
SalEn.2_MW36481_1-484_NEs	1.462607	2.144567	2.146633	1.986865	1.988911	2.073059	0.314480	1.461837	2.076499	2.036560	1.937867	0.844738	1.979474	1.999841	2.016784	2.306921	1.962812	0.349243	2.076499	0.880577	0.347410	0.320151	1.923191	1.988853	1.823540	1.980866	0.794283	2.192351	2.036560	1.823540	1.919960	0.007615	1.799902	2.023047	1.995785	2.036560	0.000000	1.979474	0.317865	2.059995	1.823540	2.152056	0.007615	1.953226	1.982000	1.995785	2.069405	1.942612	2.058911	1.967410	2.040379	2.188193	0.000689	0.795593	0.320069	2.065959	2.037250	1.995785	0.257094	2.149402	1.986865	2.185249	0.000689	2.152056	1.950021	1.858951	1.798658
EscCo.53580_1-497	1.883650	2.367071	2.334135	2.615117	1.926903	1.976882	1.884536	1.926917	1.976882	1.986545	0.057878	2.205326	0.000000	0.014201	0.371565	2.334265	1.978846	1.963171	1.976882	2.003490	1.983811	1.912871	2.030590	2.605620	0.239072	1.914264	1.962298	2.357429	1.986545	0.239072	2.905203	1.984260	0.237391	1.972293	2.375006	1.986545	1.979474	0.000000	1.925980	1.946070	0.240022	2.334135	1.980683	2.404978	2.601803	2.375006	1.973098	2.724063	1.973685	0.991146	1.943464	2.670713	1.983156	1.980566	2.176651	1.987599	2.002142	2.375006	1.836484	2.425761	2.615117	2.454027	1.983156	2.334135	2.921587	3.050903	0.248164
EscCo.53564_1-484	1.718766	1.983131	1.982500	2.005763	2.144825	2.079036	0.018038	1.722353	2.082285	1.980253	1.892548	0.786969	1.925980	1.940360	1.812152	2.144367	1.872711	0.348024	2.082285	0.870551	0.345176	0.024398	1.988967	1.930134	1.773259	2.125322	0.799545	2.001490	1.975659	1.773259	1.831741	0.315248	1.760760	2.024981	2.026572	1.975659	0.317865	1.925980	0.000000	1.964442	1.773259	1.987655	0.313922	1.996442	2.015196	2.026572	2.083472	2.006429	1.995352	2.041455	1.954678	2.267569	0.316794	0.798735	0.353116	2.077246	1.986651	2.026572	0.277539	2.155936	2.005763	2.171271	0.316794	1.987655	1.835105	1.875547	1.779661
