EntCo.1_47210_1-322_NEs	0.208868	0.212409	1.481379	1.356171	1.461493	1.131266	1.706628	0.192925	1.448587	1.356171	1.412216	1.199118	1.150813	1.432595	0.000000	1.234482	1.662562	1.521537	1.346282	0.217756	0.209569	1.396841	1.266112	1.333315	0.782030	1.024586	1.362184	0.208868	1.228868	1.448587	0.774643	0.211702	1.205429	1.448587	1.229531	1.336709	0.208569	0.194270	0.788281	1.306449	1.441416	1.189764	1.351058	0.782030	1.092435	1.228868	1.481379	1.523555	1.412427	1.346443	1.228868	1.501505	1.422451	1.351520	0.208868	1.351910	1.505400	0.192416	1.332471	1.412427	1.375869	0.211008	0.782761	1.481379	1.195687	0.806036	1.030354	0.782030	1.164739	1.402431	1.522405	1.999415	1.412427	1.528739	1.521766
SalEn.12157_1-313_NEs	1.152272	1.205683	1.288644	1.197224	1.337800	0.297805	1.124811	1.200632	1.334714	1.197224	1.288620	0.285899	0.369513	1.793460	1.234482	0.000000	1.153440	1.259844	0.918006	1.184780	1.210197	1.659213	1.194364	1.099268	1.199188	1.309330	1.181894	1.152272	0.010764	1.334714	1.204428	1.165234	0.287332	1.330266	0.007524	0.919568	1.206690	1.205739	1.203836	0.931664	1.273834	0.283805	0.959324	1.199188	0.250982	0.010764	1.288644	1.296879	1.297879	0.924653	0.010764	1.273395	1.293084	0.911537	1.152272	0.928051	1.195018	1.223660	1.107991	1.297879	1.184530	1.205683	1.125594	1.288644	0.286168	1.222686	1.303445	1.199188	0.366025	1.659213	1.295394	1.404362	1.297879	1.296879	1.269244
KlePn.2_47041_19-336_NEs	1.600597	1.661402	1.435458	0.985016	1.354381	1.141598	0.021581	1.520151	1.347214	0.985016	0.981902	1.168980	1.066760	2.021867	1.662562	1.153440	0.000000	1.112917	1.470130	1.689055	1.661402	2.014611	0.887599	0.807304	1.431986	1.758091	0.974194	1.600597	1.150873	1.347214	1.460499	1.607602	1.132202	1.347214	1.133446	1.486883	1.646686	1.526978	1.438102	1.386134	1.391306	1.157455	1.324311	1.431986	1.076879	1.150873	1.435458	1.422464	0.980677	1.498437	1.150873	1.464112	0.987841	1.475880	1.600597	1.504482	0.949043	1.677932	0.813820	0.980677	0.964880	1.661402	1.505542	1.435458	1.165886	1.743948	1.727929	1.431986	1.070766	2.014611	1.401748	1.177581	0.980677	1.416903	1.117354
KlePn.2_25051_5-322_NEs	1.358390	1.396905	1.455110	0.837059	1.482473	1.022377	1.123819	1.335797	1.492135	0.837059	0.845796	1.264852	1.043932	1.815162	1.521537	1.259844	1.112917	0.000000	1.179105	1.381637	1.392033	1.683967	0.763753	0.695216	1.456218	1.453179	0.833864	1.358390	1.232923	1.492135	1.467907	1.363441	1.243110	1.492346	1.232830	1.166199	1.372717	1.330777	1.456865	1.096115	1.486039	1.260438	1.043983	1.456218	1.164488	1.232923	1.455110	1.532543	0.850660	1.174499	1.232923	1.464707	0.850940	1.175470	1.358390	1.174499	0.924649	1.412526	0.695267	0.850660	0.844298	1.392033	1.457727	1.455110	1.268682	1.610104	1.459019	1.456218	1.052721	1.683967	1.526840	1.009546	0.850660	1.538130	0.006388
SalEn.11559_1-380_NEs	1.386149	1.330267	1.201036	1.233856	1.152255	0.862430	1.506907	1.244159	1.148456	1.233856	1.232208	0.878244	0.896882	1.854329	1.346282	0.918006	1.470130	1.179105	0.000000	1.410239	1.335057	1.691798	1.191085	1.045266	1.441209	1.385869	1.203074	1.386149	0.907162	1.148456	1.434634	1.385966	0.869009	1.144913	0.908408	0.010564	1.317137	1.244159	1.436081	0.207149	1.183427	0.870771	0.236344	1.441209	0.850855	0.914045	1.203873	1.157598	1.228894	0.011457	0.907162	1.207004	1.238105	0.008799	1.386149	0.012345	1.254311	1.341212	1.036809	1.228894	1.220114	1.330267	1.234507	1.203873	0.873443	1.398325	1.389661	1.441209	0.887749	1.686472	1.165116	1.348288	1.228894	1.157598	1.169809
SalEn.50250_1-323_NEs	0.033705	0.187329	1.439519	1.306217	1.428707	1.150179	1.707322	0.191836	1.405781	1.306217	1.281235	1.192241	1.247088	1.336625	0.217756	1.184780	1.689055	1.381637	1.410239	0.000000	0.187335	1.342638	1.252795	1.215008	0.798275	1.042794	1.289983	0.033705	1.174391	1.405781	0.805279	0.029409	1.182400	1.405781	1.175363	1.390559	0.188765	0.193181	0.807259	1.376805	1.418191	1.173819	1.381253	0.798275	1.191172	1.174391	1.439519	1.465202	1.278187	1.400591	1.174391	1.457895	1.268522	1.405419	0.033705	1.406085	1.643904	0.191090	1.224029	1.278187	1.310105	0.185978	0.837856	1.439519	1.188944	0.759732	1.037854	0.798275	1.244059	1.347995	1.450895	1.878897	1.278187	1.470011	1.376976
EscCo.4_03776_1-308_NEs	0.185599	0.002161	1.546717	1.411505	1.548442	1.202286	1.650413	0.222359	1.528097	1.411505	1.392108	1.193950	1.232481	1.350244	0.209569	1.210197	1.661402	1.392033	1.335057	0.187335	0.000000	1.388054	1.302369	1.304898	0.755739	1.046340	1.370600	0.185599	1.204536	1.528097	0.762864	0.192637	1.176132	1.528097	1.205407	1.320707	0.007598	0.223818	0.762071	1.319115	1.552933	1.184606	1.403906	0.755739	1.157313	1.204536	1.546717	1.561743	1.377723	1.330371	1.204536	1.562294	1.372506	1.330088	0.185599	1.335837	1.507092	0.183726	1.320113	1.377723	1.416466	0.001080	0.816685	1.546717	1.190551	0.767916	1.044870	0.755739	1.241821	1.383279	1.507812	1.984465	1.377723	1.567199	1.381419
KlePn.1_02476_4-308_NEs	1.291057	1.388054	1.595302	1.725418	1.548486	1.644177	1.957156	1.455881	1.557665	1.725418	1.616995	1.671090	1.477101	0.218119	1.396841	1.659213	2.014611	1.683967	1.691798	1.342638	1.388054	0.000000	1.627947	1.426128	1.473275	1.613897	1.729772	1.291057	1.655021	1.557665	1.495400	1.301502	1.670586	1.568449	1.653033	1.691540	1.383456	1.450770	1.490527	1.604323	1.663694	1.639580	1.461196	1.473275	1.581356	1.655021	1.595302	1.699462	1.610621	1.705238	1.655021	1.598800	1.606060	1.697959	1.291057	1.699884	1.415330	1.366648	1.442350	1.610621	1.711236	1.388054	1.408964	1.595302	1.656807	1.572813	1.627056	1.473275	1.488921	0.001095	1.558976	1.576850	1.610621	1.699462	1.683961
CitRo.1_12141_18-321_NEs	1.250443	1.307995	1.381242	0.192765	1.293588	1.158479	0.901816	1.213202	1.283766	0.192765	0.215036	1.287838	1.160312	1.642050	1.266112	1.194364	0.887599	0.763753	1.191085	1.252795	1.302369	1.627947	0.000000	0.237742	1.280924	1.338033	0.193122	1.250443	1.187516	1.283766	1.313481	1.255151	1.287626	1.283766	1.187638	1.194982	1.304019	1.213202	1.294283	1.163310	1.270118	1.273230	1.235207	1.280924	1.188504	1.187516	1.381242	1.300941	0.213764	1.203134	1.187516	1.390084	0.218144	1.194982	1.250443	1.208003	0.960341	1.259914	0.239225	0.213764	0.184207	1.307995	1.158557	1.381242	1.278245	1.321372	1.322987	1.280924	1.177119	1.627947	1.391622	0.935199	0.213764	1.300941	0.757922
KlePn.2_17491_17-322_NEs	1.184418	1.299999	1.169373	0.249049	1.178729	1.030457	0.797983	1.125486	1.170611	0.249049	0.261368	1.072968	1.033701	1.548334	1.333315	1.099268	0.807304	0.695216	1.045266	1.215008	1.304898	1.426128	0.237742	0.000000	1.281231	1.427644	0.243122	1.184418	1.090378	1.170611	1.281211	1.184567	1.062854	1.166291	1.090886	1.031140	1.296268	1.125486	1.277844	1.082522	1.119522	1.061276	1.131505	1.281231	1.007665	1.090378	1.169373	1.182299	0.258153	1.037773	1.090378	1.177036	0.265793	1.027481	1.184418	1.042015	0.963824	1.240335	0.003282	0.258153	0.253250	1.299999	1.129864	1.169373	1.070310	1.177423	1.417402	1.281231	1.042372	1.426128	1.127281	0.933789	0.258153	1.182299	0.692561
SalEn.4_05811_1-313_NEs	0.800996	0.758487	1.316242	1.372352	1.294551	1.146442	1.437935	0.737722	1.285619	1.372352	1.354908	1.219437	1.147796	1.518958	0.782030	1.199188	1.431986	1.456218	1.441209	0.798275	0.755739	1.473275	1.280924	1.281231	0.000000	0.910357	1.368450	0.800996	1.184952	1.285619	0.012894	0.808268	1.188492	1.294955	1.199613	1.431160	0.756031	0.735062	0.008585	1.558508	1.336415	1.195012	1.572849	0.000000	1.082986	1.184952	1.316242	1.337366	1.360296	1.441900	1.184952	1.329738	1.365473	1.435980	0.800996	1.441900	1.619585	0.740779	1.286029	1.360296	1.372350	0.755739	0.745847	1.316242	1.215720	0.786318	0.905549	0.000000	1.159916	1.479632	1.319395	1.584847	1.360296	1.337366	1.461850
KlePn.1_05248_5-328_NEs	1.027438	1.046340	1.540580	1.438813	1.593273	1.412413	1.808127	0.978200	1.599815	1.438813	1.572912	1.367871	1.325442	1.841187	1.024586	1.309330	1.758091	1.453179	1.385869	1.042794	1.046340	1.613897	1.338033	1.427644	0.910357	0.000000	1.439015	1.027438	1.306381	1.599815	0.918355	1.040740	1.337929	1.609944	1.301848	1.381214	1.051640	0.981800	0.923818	1.434055	1.531985	1.350377	1.447212	0.910357	1.367181	1.304001	1.540580	1.587340	1.579702	1.390918	1.306381	1.568459	1.580280	1.380269	1.027438	1.390918	1.500092	0.980068	1.416297	1.579702	1.428262	1.046340	0.863589	1.540580	1.357096	0.765412	0.004141	0.910357	1.318955	1.613897	1.473961	1.554758	1.579702	1.581248	1.447334
EscCo.4_02786_17-343_NEs	1.338187	1.365592	1.304534	0.013336	1.373248	1.267904	0.978633	1.311620	1.358761	0.013336	0.205483	1.229840	1.214593	1.685263	1.362184	1.181894	0.974194	0.833864	1.203074	1.289983	1.370600	1.729772	0.193122	0.243122	1.368450	1.439015	0.000000	1.338187	1.152501	1.358761	1.384760	1.332848	1.215849	1.358761	1.166520	1.202872	1.381911	1.311620	1.369686	1.176829	1.307644	1.228198	1.227215	1.368450	1.240984	1.152501	1.304534	1.372402	0.205322	1.210544	1.152501	1.312749	0.202764	1.202872	1.338187	1.215111	0.995423	1.349066	0.244591	0.205322	0.026912	1.365592	1.388247	1.304534	1.226418	1.437739	1.428174	1.368450	1.240467	1.729772	1.396522	1.041531	0.205322	1.372402	0.831001
SalEn.4_02531_1-323_NEs	0.000000	0.185593	1.408864	1.355285	1.388273	1.127798	1.637441	0.192526	1.375002	1.355285	1.289209	1.169210	1.211056	1.331699	0.208868	1.152272	1.600597	1.358390	1.386149	0.033705	0.185599	1.291057	1.250443	1.184418	0.800996	1.027438	1.338187	0.000000	1.150990	1.375002	0.804926	0.012433	1.145725	1.375002	1.143100	1.366858	0.187023	0.193867	0.809997	1.343155	1.407487	1.151062	1.373331	0.800996	1.157901	1.150990	1.408864	1.445333	1.286084	1.376574	1.150990	1.427087	1.276269	1.381422	0.000000	1.381954	1.624785	0.190069	1.193231	1.286084	1.349416	0.184247	0.820267	1.408864	1.166058	0.770625	1.029799	0.800996	1.208436	1.296201	1.405065	1.909211	1.286084	1.450104	1.353810
SalEn.3_2141_1-313_NEs	1.150990	1.200015	1.288719	1.163202	1.338864	0.288690	1.122357	1.173984	1.326232	1.163202	1.303704	0.280007	0.363194	1.803517	1.228868	0.010764	1.150873	1.232923	0.907162	1.174391	1.204536	1.655021	1.187516	1.090378	1.184952	1.306381	1.152501	1.150990	0.000000	1.326232	1.190246	1.163991	0.282966	1.321772	0.005367	0.908731	1.201020	1.179006	1.189594	0.911089	1.283466	0.277931	0.948209	1.184952	0.245354	0.000000	1.288719	1.283576	1.313123	0.913750	0.000000	1.273403	1.308282	0.900791	1.150990	0.917117	1.183118	1.202859	1.099100	1.313123	1.169018	1.200015	1.129522	1.288719	0.280269	1.227600	1.300511	1.184952	0.359721	1.655021	1.295662	1.405858	1.313123	1.283576	1.242213
EscCo.3_2874_26-399_NEs	1.375002	1.533198	0.176781	1.331894	0.024277	1.200064	1.305929	1.364287	0.000000	1.331894	1.223518	1.189094	1.161437	1.619012	1.448587	1.334714	1.347214	1.492135	1.148456	1.405781	1.528097	1.557665	1.283766	1.170611	1.285619	1.599815	1.358761	1.375002	1.326232	0.000000	1.266420	1.376416	1.151884	0.003551	1.316395	1.140564	1.506723	1.364287	1.274546	1.150048	0.166044	1.215654	1.254038	1.285619	1.133592	1.332419	0.177366	0.219322	1.220405	1.147132	1.326232	0.176081	1.208115	1.141375	1.375002	1.151146	1.290897	1.464306	1.178217	1.220405	1.326714	1.528097	1.280401	0.177366	1.181270	1.334527	1.599698	1.285619	1.166896	1.557665	0.168254	1.267109	1.220405	0.220501	1.487093
SalEn.10492_1-313_NEs	0.804926	0.765620	1.296525	1.388646	1.284491	1.156017	1.466775	0.730591	1.266420	1.388646	1.370596	1.224887	1.148953	1.517595	0.774643	1.204428	1.460499	1.467907	1.434634	0.805279	0.762864	1.495400	1.313481	1.281211	0.012894	0.918355	1.384760	0.804926	1.190246	1.266420	0.000000	0.812237	1.194030	1.275651	1.204853	1.424654	0.763159	0.727951	0.012894	1.568880	1.321416	1.200518	1.583056	0.012894	1.106502	1.190246	1.296525	1.316722	1.375978	1.435285	1.190246	1.300553	1.371045	1.429442	0.804926	1.435285	1.630733	0.742285	1.285986	1.375978	1.388558	0.762864	0.735973	1.296525	1.221157	0.793080	0.920274	0.012894	1.161022	1.501822	1.304620	1.562262	1.375978	1.316722	1.473512
SalEn.10255_1-323_NEs	0.012433	0.192631	1.419488	1.349872	1.389700	1.135970	1.644577	0.195340	1.376416	1.349872	1.293687	1.182775	1.215414	1.327302	0.211702	1.165234	1.607602	1.363441	1.385966	0.029409	0.192637	1.301502	1.255151	1.184567	0.808268	1.040740	1.332848	0.012433	1.163991	1.376416	0.812237	0.000000	1.159202	1.376416	1.156008	1.366677	0.194075	0.196687	0.817335	1.338501	1.413373	1.164580	1.373147	0.808268	1.166391	1.163991	1.419488	1.450763	1.290542	1.376391	1.163991	1.437798	1.280714	1.381240	0.012433	1.381770	1.605123	0.196694	1.193381	1.290542	1.354053	0.191275	0.833247	1.419488	1.179559	0.769364	1.043164	0.808268	1.212756	1.306668	1.411006	1.903512	1.290542	1.455539	1.358858
EscCo.4_01579_1-308_NEs	1.145725	1.171653	1.153610	1.242771	1.180519	0.349645	1.127292	1.122936	1.151884	1.242771	1.233874	0.041419	0.354413	1.889646	1.205429	0.287332	1.132202	1.243110	0.869009	1.182400	1.176132	1.670586	1.287626	1.062854	1.188492	1.337929	1.215849	1.145725	0.282966	1.151884	1.194030	1.159202	0.000000	1.156482	0.287912	0.855569	1.177503	1.122936	1.207979	0.844553	1.168296	0.044727	0.781222	1.188492	0.275558	0.282966	1.153610	1.210029	1.242611	0.860271	0.282966	1.157012	1.251948	0.855232	1.145725	0.863492	1.233427	1.169488	1.062854	1.242611	1.220365	1.171653	1.147190	1.153610	0.042598	1.179556	1.342978	1.188492	0.355385	1.670586	1.255322	1.487945	1.242611	1.210029	1.247700
EscCo.1_02994_26-399_NEs	1.375002	1.533198	0.176785	1.331894	0.024277	1.195831	1.305929	1.359093	0.003551	1.331894	1.227476	1.193772	1.170049	1.619013	1.448587	1.330266	1.347214	1.492346	1.144913	1.405781	1.528097	1.568449	1.283766	1.166291	1.294955	1.609944	1.358761	1.375002	1.321772	0.003551	1.275651	1.376416	1.156482	0.000000	1.311968	1.137021	1.506723	1.359093	1.283780	1.157637	0.167139	1.220448	1.254038	1.294955	1.129651	1.327968	0.177370	0.220501	1.224346	1.143569	1.321772	0.176085	1.212037	1.137842	1.375002	1.147575	1.295627	1.464306	1.173884	1.224346	1.326714	1.528097	1.276392	0.177370	1.185913	1.338900	1.609808	1.294955	1.175503	1.568449	0.168258	1.271626	1.224346	0.221681	1.487303
SalEn.50691_1-313_NEs	1.143100	1.200903	1.284042	1.177348	1.319315	0.292090	1.105216	1.179311	1.316395	1.177348	1.298819	0.286475	0.367888	1.785444	1.229531	0.007524	1.133446	1.232830	0.908408	1.175363	1.205407	1.653033	1.187638	1.090886	1.199613	1.301848	1.166520	1.143100	0.005367	1.316395	1.204853	1.156008	0.287912	1.311968	0.000000	0.909972	1.201905	1.184325	1.204262	0.918793	1.269440	0.284375	0.952527	1.199613	0.251463	0.005367	1.284042	1.300012	1.308156	0.914985	0.005367	1.268824	1.303345	0.902041	1.143100	0.918347	1.183807	1.208982	1.099574	1.308156	1.183129	1.200903	1.125987	1.284042	0.286744	1.228254	1.295994	1.199613	0.364404	1.653033	1.286547	1.432676	1.308156	1.300012	1.242075
