KlePn.2_40931_2-447_NEs	0.503546	1.667684	1.676984	2.090701	1.777378	2.078289	2.123819	1.667684	1.370781	2.611407	0.000000	2.090951	1.793098	2.346532	0.458314	2.028169	1.755711	1.775214	0.458314	1.755856	1.985871	2.475522	0.462534	1.823284	1.823284	2.045100	0.503546	2.017721	2.529592	0.458314	2.034007	2.011337	1.823284	2.011206	1.678726	1.806369	2.036446	0.006106	1.667684	2.352397	1.758909	2.011206	0.453734	2.090701	1.849482	2.084451	2.083955	2.067800	1.776185	0.497571	2.069080	1.816982	2.041878	1.825832	2.101756	2.007592	1.793098	1.820413	2.032952	2.090701	2.086616	0.427791	1.677009	0.505398	2.067800	1.750346	1.793098	1.783720
EscCo.1_00574_6-477_NEs	1.956995	1.989391	2.015669	2.358075	1.895924	1.955358	2.411615	1.989391	2.191974	0.654086	2.090951	0.000000	2.151456	1.330041	1.978057	0.033859	1.955855	2.147680	1.978057	1.874046	1.896218	0.647825	1.983541	2.048450	2.043762	1.940602	1.956995	2.176948	0.659309	1.978057	0.033845	2.255827	2.048450	2.134333	1.975872	2.124213	2.145612	2.075704	1.989391	1.329714	1.920106	2.129435	1.981772	2.358075	0.441180	2.221294	2.235665	1.977631	1.852488	1.928379	0.039781	2.049420	2.157718	0.438118	2.377662	2.167517	2.151456	2.034474	2.128513	2.358075	0.022133	2.074865	1.954419	1.970437	1.977631	1.842364	2.151456	2.157739
SalEn.3_1402_4-422_NEs	1.682183	2.868874	2.833124	2.200775	2.685652	0.347693	2.240516	2.868874	2.063626	2.445974	1.793098	2.151456	0.000000	2.477938	1.743164	2.217126	2.757182	0.005579	1.743164	2.713945	2.371626	2.379338	1.735483	2.049901	2.049901	0.338462	1.682183	2.176645	2.348899	1.748015	2.158724	2.036214	2.049901	2.287661	2.874111	0.013611	2.263112	1.782701	2.868874	2.486103	2.678952	2.287661	1.708000	2.200775	2.128520	2.589079	2.255809	0.342879	0.351728	1.689903	2.180010	2.774810	2.310518	2.244322	2.217381	2.182784	0.000000	2.782548	2.281315	2.200775	2.165646	1.961606	2.877906	1.693687	0.342879	0.345356	0.000000	2.759823
EscCo.3_0236_2-462_BeL	2.431637	2.136761	2.080170	1.903040	1.920720	2.415853	1.893144	2.136761	2.129665	1.401540	2.346532	1.330041	2.477938	0.000000	2.305107	1.326762	1.916854	2.523837	2.309932	1.895196	2.372583	1.401985	2.330883	1.755229	1.755229	2.391457	2.431637	1.948270	1.425093	2.309932	1.309867	1.971995	1.755229	1.804426	2.131409	2.516686	1.809157	2.315100	2.136761	0.009344	1.931188	1.804426	2.327986	1.903040	1.236051	2.485098	1.871014	2.416624	2.567197	2.488714	1.312221	2.187347	1.800572	1.267290	1.885513	1.944676	2.477938	2.171158	1.801457	1.903040	1.295337	2.180984	2.130242	2.438401	2.416624	2.582142	2.477938	2.189117
SalEn.3_3152_3-449_NEs	0.332244	1.626636	1.634423	2.162902	1.702285	1.831429	2.162682	1.626636	1.337645	2.367298	0.458314	1.978057	1.743164	2.305107	0.000000	2.060842	1.732521	1.718361	0.000747	1.691393	2.154878	2.296966	0.009767	1.836636	1.836636	1.817573	0.332244	2.116401	2.420957	0.000747	2.071870	2.087791	1.836636	2.054740	1.621509	1.759705	2.080199	0.453934	1.626636	2.311840	1.696230	2.054740	0.008259	2.162902	1.900799	2.131879	2.113162	1.832185	2.123879	0.335679	2.021841	2.134881	2.068896	1.906131	2.174296	2.101349	1.743164	2.127928	2.069144	2.162902	2.023538	0.430562	1.637351	0.330279	1.832185	2.100886	1.743164	1.918003
EscCo.4_03437_6-477_NEs	2.038545	1.946604	2.026107	2.363629	1.917552	2.009423	2.424208	1.946604	2.150528	0.652318	2.028169	0.033859	2.217126	1.326762	2.060842	0.000000	1.977639	2.224644	2.060842	1.895623	1.950121	0.652089	2.061128	2.012207	2.007570	1.993229	2.038545	2.247089	0.654119	2.060842	0.032387	2.317916	2.012207	2.230156	1.933221	2.188911	2.244048	2.013166	1.946604	1.317200	1.941551	2.225142	2.065345	2.363629	0.440722	2.198494	2.340618	2.010571	1.828407	2.001336	0.045099	2.062329	2.244772	0.440082	2.383459	2.249545	2.217126	2.042611	2.231928	2.363629	0.039086	2.175421	1.933221	2.042759	2.010571	1.822834	2.217126	2.236223
EscCo.4_03579_33-420_NEs	1.868228	0.237965	0.233939	1.471599	0.024365	2.347592	1.471126	0.237965	1.957850	2.078971	1.755711	1.955855	2.757182	1.916854	1.732521	1.977639	0.000000	2.732122	1.732521	0.020826	1.981179	2.112801	1.690329	2.107974	2.107974	2.374008	1.868228	1.436439	1.911813	1.732521	1.984094	1.545258	2.107974	1.529018	0.236779	2.788927	1.527895	1.775143	0.237965	1.919556	0.022607	1.529018	1.735958	1.471599	2.327960	2.127633	1.544875	2.360664	2.557568	1.820642	1.906027	2.114367	1.538875	2.387204	1.476605	1.428010	2.757182	2.154911	1.544350	1.471599	1.936375	1.859133	0.235648	1.864020	2.360664	2.510142	2.757182	1.822081
SalEn.11577_4-422_NEs	1.673807	2.856198	2.819995	2.184377	2.660549	0.346225	2.223500	2.856198	2.108567	2.461549	1.775214	2.147680	0.005579	2.523837	1.718361	2.224644	2.732122	0.000000	1.718361	2.688971	2.399192	2.388071	1.711001	2.039168	2.039168	0.337015	1.673807	2.159927	2.357972	1.723290	2.165421	2.051187	2.039168	2.269809	2.861498	0.016044	2.245701	1.765072	2.856198	2.532647	2.653700	2.269809	1.688896	2.184377	2.108632	2.563805	2.237732	0.341421	0.354479	1.681612	2.176479	2.746531	2.292434	2.246130	2.200775	2.166053	0.005579	2.753814	2.263469	2.184377	2.162048	1.965808	2.865340	1.685367	0.341421	0.348086	0.005579	2.804174
SalEn.4_31381_3-449_NEs	0.332244	1.626636	1.639609	2.162902	1.702285	1.831429	2.162682	1.626636	1.337645	2.367298	0.458314	1.978057	1.743164	2.309932	0.000747	2.060842	1.732521	1.718361	0.000000	1.691393	2.147937	2.296966	0.009011	1.836636	1.836636	1.817573	0.332244	2.116401	2.420957	0.000000	2.071870	2.087791	1.836636	2.054740	1.621509	1.759705	2.080199	0.453934	1.626636	2.316644	1.696230	2.054740	0.007505	2.162902	1.905190	2.131879	2.113162	1.832185	2.123879	0.335679	2.021841	2.134881	2.068896	1.901059	2.174296	2.101349	1.743164	2.127928	2.069144	2.162902	2.023538	0.429213	1.637351	0.330279	1.832185	2.100886	1.743164	1.911564
EscCo.50400_33-420	1.828637	0.235605	0.237748	1.451398	0.008616	2.410508	1.450750	0.235605	1.891914	2.012678	1.755856	1.874046	2.713945	1.895196	1.691393	1.895623	0.020826	2.688971	1.691393	0.000000	1.972164	2.043622	1.661425	2.050379	2.050379	2.399154	1.828637	1.439241	1.847492	1.691393	1.914979	1.558310	2.050379	1.532770	0.234423	2.743774	1.531665	1.775288	0.235605	1.897692	0.010350	1.532770	1.693417	1.451398	2.276383	2.191742	1.532460	2.424720	2.531017	1.782446	1.828032	2.134553	1.542665	2.332427	1.456289	1.430815	2.713945	2.175469	1.548140	1.451398	1.863586	1.847218	0.233294	1.824124	2.424720	2.484853	2.713945	1.809439
CitRo.1_50861_3-468_NEs	2.050545	2.050778	1.645943	2.265348	1.976026	2.429363	2.328450	2.050778	2.175015	2.419653	1.985871	1.896218	2.371626	2.372583	2.154878	1.950121	1.981179	2.399192	2.147937	1.972164	0.000000	2.475334	2.153865	2.071000	2.071000	2.398159	2.050545	2.459360	2.551538	2.147937	1.928094	2.310167	2.071000	2.548025	2.056872	2.368562	2.507484	1.966620	2.050778	2.390599	1.996581	2.542628	2.168117	2.265348	1.962756	1.535662	2.534299	2.448941	2.525180	2.019186	1.977989	1.522945	2.573436	1.961081	2.292391	2.460392	2.371626	1.518948	2.500718	2.265348	1.941787	1.702536	2.057041	2.062102	2.448941	2.541192	2.371626	0.409343
EscCo.3_0217_6-478_NEs	2.063658	2.091622	1.948595	2.231407	2.060179	2.144912	2.286177	2.091622	2.306582	0.048553	2.475522	0.647825	2.379338	1.401985	2.296966	0.652089	2.112801	2.388071	2.296966	2.043622	2.475334	0.000000	2.291307	2.138383	2.138383	2.163023	2.063658	2.249900	0.105775	2.296966	0.664183	2.431617	2.138383	2.179756	2.091622	2.389645	2.186960	2.462300	2.091622	1.378093	2.080472	2.186337	2.302979	2.231407	0.643107	2.426692	2.191580	2.188580	2.122923	2.088808	0.656316	2.019631	2.199181	0.645972	2.249737	2.257915	2.379338	1.981301	2.175881	2.231407	0.670097	2.299432	2.116060	2.046043	2.188580	2.132048	2.379338	2.355154
SalEn.13021_3-449_NEs	0.333388	1.593360	1.594788	2.123464	1.661266	1.807483	2.122808	1.593360	1.332997	2.366072	0.462534	1.983541	1.735483	2.330883	0.009767	2.061128	1.690329	1.711001	0.009011	1.661425	2.153865	2.291307	0.000000	1.853827	1.853827	1.793904	0.333388	2.085058	2.419637	0.009011	2.077447	2.077773	1.853827	2.013858	1.588296	1.751892	2.038529	0.458124	1.593360	2.337500	1.655281	2.013858	0.010525	2.123464	1.896754	2.072279	2.079088	1.808228	2.093433	0.332263	2.027181	2.092574	2.027236	1.892674	2.134413	2.070077	1.735483	2.086073	2.027879	2.123464	2.029047	0.426708	1.603945	0.331421	1.808228	2.070882	1.735483	1.898976
SalEn.3_2107_8-456_NEs	2.171735	2.090968	2.122079	2.081325	2.076108	2.261109	2.120418	2.090968	2.142034	2.265141	1.823284	2.048450	2.049901	1.755229	1.836636	2.012207	2.107974	2.039168	1.836636	2.050379	2.071000	2.138383	1.853827	0.000000	0.000744	2.269493	2.171735	2.047631	2.275242	1.836636	2.026545	1.979318	0.000000	2.056423	2.084639	2.048740	2.065622	1.839801	2.090968	1.719101	2.070330	2.051494	1.826977	2.081325	2.207877	2.395139	2.152608	2.253828	2.052990	2.164686	2.036578	2.272553	2.044748	2.202188	2.092774	2.061266	2.049901	2.259348	2.089806	2.081325	2.059304	1.821423	2.070838	2.154133	2.253828	2.059524	2.049901	1.910879
SalEn.4_21621_8-456_NEs	2.171735	2.090968	2.122079	2.081325	2.076108	2.261109	2.120418	2.090968	2.136534	2.265141	1.823284	2.043762	2.049901	1.755229	1.836636	2.007570	2.107974	2.039168	1.836636	2.050379	2.071000	2.138383	1.853827	0.000744	0.000000	2.269493	2.171735	2.047631	2.275242	1.836636	2.022011	1.979318	0.000744	2.056423	2.084639	2.048740	2.065622	1.839801	2.090968	1.719101	2.070330	2.051494	1.826977	2.081325	2.202750	2.389755	2.152608	2.253828	2.059870	2.164686	2.032030	2.267430	2.044748	2.197044	2.092774	2.061266	2.049901	2.254242	2.089806	2.081325	2.054724	1.821423	2.070838	2.154133	2.253828	2.066381	2.049901	1.905979
EscCo.4_02274_3-422_NEs	1.812995	2.874078	2.545380	2.002350	2.365539	0.024023	2.024274	2.874078	2.214952	2.257020	2.045100	1.940602	0.338462	2.391457	1.817573	1.993229	2.374008	0.337015	1.817573	2.399154	2.398159	2.163023	1.793904	2.269493	2.269493	0.000000	1.812995	2.056451	2.104457	1.822370	1.915579	2.023180	2.269493	2.102546	2.861664	0.345749	2.102797	2.036366	2.874078	2.403958	2.353390	2.102546	1.805140	2.002350	1.852871	3.089654	1.990139	0.022410	0.376509	1.883590	1.959905	3.023699	2.087458	1.897394	2.016641	2.052252	0.338462	3.051237	2.091966	2.002350	1.936519	2.158629	2.802306	1.826203	0.022410	0.371249	0.338462	2.603898
EscCo.53026_3-449	0.000000	1.906534	1.900434	2.157362	1.880308	1.811855	2.174078	1.906534	1.500977	2.080593	0.503546	1.956995	1.682183	2.431637	0.332244	2.038545	1.868228	1.673807	0.332244	1.828637	2.050545	2.063658	0.333388	2.171735	2.171735	1.812995	0.000000	2.104695	2.239622	0.332244	1.945950	2.003374	2.171735	2.015209	1.900803	1.694171	2.015423	0.498421	1.906534	2.450926	1.873824	2.015209	0.332774	2.157362	1.925610	2.162602	2.078232	1.828141	1.859232	0.023406	1.978814	2.215848	2.029151	1.889414	2.169042	2.096004	1.682183	2.226586	2.018524	2.157362	1.961373	0.444548	1.881792	0.009710	1.828141	1.833674	1.682183	1.814510
KlePn.2_48521_3-451_NEs	2.104695	1.502624	1.367197	0.179119	1.439953	2.003735	0.180880	1.502624	2.245806	2.251863	2.017721	2.176948	2.176645	1.948270	2.116401	2.247089	1.436439	2.159927	2.116401	1.439241	2.459360	2.249900	2.085058	2.047631	2.047631	2.056451	2.104695	0.000000	2.299306	2.116401	2.215849	0.184638	2.047631	0.216000	1.507037	2.175641	0.215178	2.023963	1.502624	1.957496	1.445908	0.215043	2.085301	0.179119	2.302111	2.740582	0.185395	1.998599	2.000698	2.102907	2.148693	2.420275	0.212865	2.341169	0.178083	0.003745	2.176645	2.448287	0.213843	0.179119	2.180272	2.062219	1.526300	2.110953	1.998599	1.984182	2.176645	2.156761
EntCo.1_35530_6-478_NEs	2.239622	1.902876	1.878007	2.171718	1.867946	2.125602	2.224267	1.902876	2.337123	0.092655	2.529592	0.659309	2.348899	1.425093	2.420957	0.654119	1.911813	2.357972	2.420957	1.847492	2.551538	0.105775	2.419637	2.275242	2.275242	2.104457	2.239622	2.299306	0.000000	2.420957	0.663257	2.417454	2.275242	2.176447	1.902876	2.350704	2.177077	2.531079	1.902876	1.406884	1.887147	2.176447	2.428795	2.171718	0.612828	2.568763	2.178560	2.168188	2.141343	2.196178	0.663096	2.158513	2.177734	0.617987	2.189279	2.294856	2.348899	2.117402	2.179001	2.171718	0.672699	2.483394	1.934716	2.229780	2.168188	2.144115	2.348899	2.327754
SalEn.2_MW31381_3-450_NEs	0.332244	1.626636	1.639609	2.162902	1.702285	1.836188	2.162682	1.626636	1.337645	2.367298	0.458314	1.978057	1.748015	2.309932	0.000747	2.060842	1.732521	1.723290	0.000000	1.691393	2.147937	2.296966	0.009011	1.836636	1.836636	1.822370	0.332244	2.116401	2.420957	0.000000	2.071870	2.087791	1.836636	2.054740	1.621509	1.764449	2.080199	0.453701	1.626636	2.316644	1.696230	2.054740	0.007505	2.162902	1.905190	2.140392	2.113162	1.836941	2.127755	0.334606	2.021841	2.143459	2.068896	1.901059	2.174296	2.101349	1.748015	2.136405	2.069144	2.162902	2.023538	0.429213	1.637351	0.329226	1.836941	2.104881	1.748015	1.911564
EscCo.50570_6-477	1.945950	2.009276	2.022514	2.352575	1.936992	1.924524	2.412415	2.009276	2.175853	0.665662	2.034007	0.033845	2.158724	1.309867	2.071870	0.032387	1.984094	2.165421	2.071870	1.914979	1.928094	0.664183	2.077447	2.026545	2.022011	1.915579	1.945950	2.215849	0.663257	2.071870	0.000000	2.220046	2.026545	2.115692	1.995844	2.135850	2.132912	2.019004	2.009276	1.300454	1.960867	2.110747	2.076452	2.352575	0.435529	2.216912	2.302058	1.926337	1.826349	1.921256	0.044244	2.115947	2.127389	0.433050	2.372163	2.206408	2.158724	2.101507	2.116098	2.352575	0.022870	2.126625	1.966818	1.959673	1.926337	1.826197	2.158724	2.172509
EntCo.1_00730_3-451_NEs	2.003374	1.609152	1.561767	0.193902	1.553096	1.986765	0.194955	1.609152	2.261081	2.416987	2.011337	2.255827	2.036214	1.971995	2.087791	2.317916	1.545258	2.051187	2.087791	1.558310	2.310167	2.431617	2.077773	1.979318	1.979318	2.023180	2.003374	0.184638	2.417454	2.087791	2.220046	0.000000	1.979318	0.199738	1.604268	2.056373	0.200574	2.018160	1.609152	1.976085	1.549611	0.198794	2.068629	0.193902	2.463764	2.816396	0.192567	1.986746	2.157215	2.010997	2.277386	2.655429	0.198809	2.476925	0.194036	0.184699	2.036214	2.675438	0.198831	0.193902	2.225110	2.088516	1.624506	2.029585	1.986746	2.127375	2.036214	2.247826
SalEn.2_MW21621_8-456_NEs	2.171735	2.090968	2.122079	2.081325	2.076108	2.261109	2.120418	2.090968	2.142034	2.265141	1.823284	2.048450	2.049901	1.755229	1.836636	2.012207	2.107974	2.039168	1.836636	2.050379	2.071000	2.138383	1.853827	0.000000	0.000744	2.269493	2.171735	2.047631	2.275242	1.836636	2.026545	1.979318	0.000000	2.056423	2.084639	2.048740	2.065622	1.839801	2.090968	1.719101	2.070330	2.051494	1.826977	2.081325	2.207877	2.395139	2.152608	2.253828	2.052990	2.164686	2.036578	2.272553	2.044748	2.202188	2.092774	2.061266	2.049901	2.259348	2.089806	2.081325	2.059304	1.821423	2.070838	2.154133	2.253828	2.059524	2.049901	1.910879
EscCo.3_4181_3-451_NEs	2.015209	1.705695	1.514642	0.170139	1.532767	2.048449	0.169302	1.705695	2.122380	2.167172	2.011206	2.134333	2.287661	1.804426	2.054740	2.230156	1.529018	2.269809	2.054740	1.532770	2.548025	2.179756	2.013858	2.056423	2.056423	2.102546	2.015209	0.216000	2.176447	2.054740	2.115692	0.199738	2.056423	0.000000	1.711523	2.310612	0.004468	2.028578	1.705695	1.796881	1.548836	0.000742	2.025324	0.170139	2.168059	2.599285	0.158128	2.053001	2.206318	1.979318	2.208254	2.410339	0.011218	2.198201	0.168389	0.213154	2.287661	2.436204	0.011205	0.170139	2.072109	2.001049	1.716792	1.997654	2.053001	2.199643	2.287661	2.446299
SalEn.10381_31-420_NEs	1.900803	0.002564	0.223877	1.591094	0.230544	2.830366	1.607846	0.002564	1.798671	2.059283	1.678726	1.975872	2.874111	2.131409	1.621509	1.933221	0.236779	2.861498	1.621509	0.234423	2.056872	2.091622	1.588296	2.084639	2.084639	2.861664	1.900803	1.507037	1.902876	1.621509	1.995844	1.604268	2.084639	1.711523	0.000000	2.915820	1.720540	1.682722	0.002564	2.135566	0.232885	1.711523	1.605765	1.591094	2.207547	2.055072	1.701208	2.870428	2.484009	1.896712	1.931814	2.246254	1.720087	2.254437	1.596519	1.508156	2.874111	2.230021	1.708086	1.591094	2.000034	1.775972	0.009492	1.929916	2.870428	2.456568	2.874111	1.981803
SalEn.51339_5-423_NEs	1.694171	2.910554	2.889810	2.200069	2.714491	0.352560	2.240251	2.910554	2.077907	2.440500	1.806369	2.124213	0.013611	2.516686	1.759705	2.188911	2.788927	0.016044	1.759705	2.743774	2.368562	2.389645	1.751892	2.048740	2.048740	0.345749	1.694171	2.175641	2.350704	1.764449	2.135850	2.056373	2.048740	2.310612	2.915820	0.000000	2.285586	1.795916	2.910554	2.525326	2.707696	2.310612	1.724668	2.200069	2.095696	2.615168	2.284537	0.347727	0.349816	1.711435	2.152386	2.822354	2.333677	2.209477	2.216857	2.181852	0.013611	2.830916	2.304285	2.200069	2.138644	1.946651	2.919631	1.715330	0.347727	0.345997	0.013611	2.698118
EscCo.1_04367_3-451_NEs	2.015423	1.720540	1.509191	0.170241	1.531656	2.048682	0.169404	1.720540	2.116265	2.174344	2.036446	2.145612	2.263112	1.809157	2.080199	2.244048	1.527895	2.245701	2.080199	1.531665	2.507484	2.186960	2.038529	2.065622	2.065622	2.102797	2.015423	0.215178	2.177077	2.080199	2.132912	0.200574	2.065622	0.004468	1.720540	2.285586	0.000000	2.048015	1.720540	1.801653	1.547802	0.003722	2.050085	0.170241	2.191521	2.558969	0.158047	2.053232	2.230483	1.973397	2.221002	2.374970	0.012732	2.222213	0.168490	0.212332	2.263112	2.400211	0.012718	0.170241	2.088194	2.032573	1.725916	1.991722	2.053232	2.223459	2.263112	2.441157
KlePn.1_01167_4-450_NEs	0.498421	1.683012	1.708141	2.097555	1.797355	2.044176	2.130785	1.683012	1.378068	2.597785	0.006106	2.075704	1.782701	2.315100	0.453934	2.013166	1.775143	1.765072	0.453934	1.775288	1.966620	2.462300	0.458124	1.839801	1.839801	2.036366	0.498421	2.023963	2.531079	0.453701	2.019004	2.018160	1.839801	2.028578	1.682722	1.795916	2.048015	0.000000	1.683012	2.327150	1.778561	2.028578	0.449390	2.097555	1.840450	2.055163	2.097085	2.033885	1.765453	0.492562	2.058579	1.795325	2.053413	1.793254	2.108648	2.013865	1.782701	1.798910	2.044431	2.097555	2.075947	0.432845	1.694154	0.498486	2.033885	1.739987	1.782701	1.757659
SalEn.3_0393_31-420_NEs	1.906534	0.000000	0.225061	1.591341	0.231718	2.843181	1.608098	0.000000	1.798977	2.059283	1.667684	1.989391	2.868874	2.136761	1.626636	1.946604	0.237965	2.856198	1.626636	0.235605	2.050778	2.091622	1.593360	2.090968	2.090968	2.874078	1.906534	1.502624	1.902876	1.626636	2.009276	1.609152	2.090968	1.705695	0.002564	2.910554	1.720540	1.683012	0.000000	2.140966	0.234063	1.705695	1.610893	1.591341	2.207547	2.049163	1.701208	2.883034	2.484431	1.902395	1.944937	2.240193	1.720087	2.254437	1.596767	1.503741	2.868874	2.223991	1.708086	1.591341	2.013284	1.769561	0.010361	1.935651	2.883034	2.456990	2.868874	1.989533
