EscCo.1_01486_1-495_NEs	1.337778	1.292607	1.182500	1.419049	1.213764	1.004838	1.096456	1.259804	1.668926	1.571879	1.308174	0.000000	1.080391	1.143963	1.247678	1.284606	1.136969	1.296891	1.214678	1.523186	1.300066	1.345071	0.984592	1.267081	1.355905	1.246434	1.276530	0.259388	1.510195	1.096702	1.239900	1.586498	0.265572	1.076902	0.016986	0.989649	1.289093	1.591846	1.100550	1.267857	1.623247	0.986658	1.241858	1.356845	1.299645	1.289925	1.213846	1.291135	1.168591	1.121597	1.109410	1.370656	0.264297	1.247678	1.088705	1.117018	1.342137	1.103071	1.083386	1.198322	0.996108	1.274171	1.265774	1.051827	1.654711	1.284610	1.083398	1.261549	1.150163	1.595234	1.306871	1.143963	1.140586	0.978532	1.007410	1.118079	1.595315	1.267081	1.271380	1.174103	1.159849	1.055106	1.510195	1.214481	1.157430	1.292607	1.510195	1.275693	0.952649	1.050381	0.016986	1.292607	0.949622	0.978532	1.093950	1.083398	1.144933	1.067482	1.248439	1.602240	1.100550	1.080391	1.591846	1.304347	1.555051	1.008814	1.100550	1.260500	1.011854	0.978532	1.213764	1.610222	1.618887	1.119397	1.157842	0.956439	1.149742	1.002023	1.284099	1.271380	1.394997	1.296947	1.168435
EscCo.2_1515_1-474_NEs	1.135867	1.436502	1.096178	1.146331	1.388814	1.112224	1.159680	1.166134	1.736510	1.602049	1.508611	1.080391	0.000000	0.338380	1.112412	1.197813	0.286549	1.457072	1.388814	1.566316	1.514999	1.142866	1.177123	1.160566	1.478126	1.172276	1.440211	1.120002	1.543981	1.189197	1.198194	1.533920	1.205772	0.025533	1.066986	1.188446	1.425169	1.557537	1.171439	1.160566	1.557873	1.171384	1.189116	1.148366	1.435391	1.434066	1.403600	1.054588	1.128353	1.192037	0.335814	1.491244	1.117943	1.112412	0.005590	1.186789	1.133957	1.190979	1.191720	1.159825	1.164758	1.386604	1.389155	1.236808	1.726414	1.438911	1.180989	1.112847	0.343452	1.542050	1.430808	0.338380	0.339650	1.155875	1.115164	0.332417	1.553380	1.160566	1.392333	1.222980	1.117271	1.237804	1.543981	1.176427	1.109484	1.436502	1.543981	1.167898	1.209087	1.244793	1.066986	1.436502	1.198673	1.155875	1.147436	1.180989	0.338380	1.174831	1.112412	1.515482	1.171439	0.001393	1.557537	1.425800	1.606145	1.119950	1.171439	1.127154	1.127419	1.155875	1.388814	1.629818	1.560405	1.189601	1.173952	1.204820	1.283023	1.187911	1.123104	1.392333	1.141361	1.445138	1.110319
SalEn.3_1528_2-481_NEs	1.177598	1.574774	1.120141	1.129244	1.373431	1.285684	1.176712	1.258628	1.765891	1.749711	1.423113	1.143963	0.338380	0.000000	1.187042	1.148987	0.282945	1.500952	1.373431	1.742663	1.433997	1.183049	1.239038	1.242193	1.593726	1.222250	1.575276	1.145095	1.604714	1.203859	1.130259	1.667977	1.164736	0.325740	1.124955	1.212124	1.570201	1.622472	1.199565	1.242193	1.675944	1.235021	1.218952	1.178716	1.508137	1.374643	1.362769	1.076694	1.183136	1.179059	0.351238	1.477133	1.146988	1.187042	0.332687	1.176347	1.178481	1.217076	1.213414	1.158399	1.150264	1.559200	1.558519	1.341420	1.768860	1.498416	1.215024	1.181835	0.008340	1.659010	1.514577	0.000000	0.007634	1.225350	1.289159	0.348935	1.622472	1.242193	1.558300	1.249944	1.128034	1.328577	1.604714	1.174521	1.121553	1.574774	1.604714	1.250673	1.197956	1.158736	1.124955	1.574774	1.198408	1.225350	1.157067	1.215024	0.000000	1.219679	1.187042	1.550068	1.199565	0.338475	1.622472	1.504938	1.753375	1.295222	1.199565	1.203246	1.288777	1.225350	1.373431	1.630354	1.621978	1.176660	1.194860	1.191391	1.234303	1.205776	1.140724	1.558300	1.103142	1.495894	1.119937
SalEn.3_3103_2-494_NEs	1.361360	1.586698	1.303179	1.562012	1.392844	1.173701	0.984536	1.368099	2.043764	2.057206	1.486552	1.247678	1.112412	1.187042	0.000000	1.491153	1.137001	1.635970	1.392844	2.059142	1.472198	1.384401	1.386681	1.355672	1.701692	0.328252	1.566218	1.275577	1.661887	1.446592	1.470261	1.920200	1.254746	1.100970	1.243672	1.218698	1.556992	1.985429	1.452383	1.355672	2.010432	1.372124	0.331296	1.391722	1.622794	1.476586	1.412145	1.429436	1.296378	0.952791	1.166338	1.559300	1.284419	0.000000	1.110172	0.956485	1.383913	1.460262	1.433873	1.362311	1.201290	1.530132	1.522471	1.317497	1.984948	1.626709	1.457085	0.008033	1.194907	1.906826	1.564217	1.187042	1.189221	1.347424	1.176740	1.167293	1.979754	1.355672	1.540360	1.571447	1.307423	1.308094	1.661887	1.362919	1.301504	1.586698	1.661887	1.352649	1.351218	1.423118	1.243672	1.586698	1.363744	1.347424	0.976452	1.457085	1.187042	1.437303	0.000000	1.944365	1.452383	1.112412	1.985429	1.551671	2.053015	1.178723	1.452383	0.014127	1.200205	1.347424	1.392844	2.118356	1.980435	0.950892	1.252686	1.354917	1.432064	1.227216	1.397065	1.540360	1.571148	1.676300	1.318770
KlePn.2_16251_1-482_NEs	1.224693	1.346941	0.524831	1.167860	1.311595	1.252539	1.182437	0.506994	1.654735	1.513779	1.379024	1.284606	1.197813	1.148987	1.491153	0.000000	1.146198	1.294738	1.311595	1.520574	1.369863	1.225052	1.096396	0.509506	1.364053	1.329702	1.331446	1.161148	1.615741	1.429341	0.027680	1.623344	1.333356	1.198587	1.283836	1.152910	1.357585	1.651554	1.410034	0.509506	1.490364	1.051671	1.298400	1.240870	1.617002	1.315785	1.318622	1.130590	0.666206	1.311136	1.121584	1.356541	1.148959	1.491153	1.207752	1.316348	1.229437	1.423457	1.376145	0.474247	1.132903	1.395707	1.386568	1.415357	1.675280	1.601189	1.382716	1.484828	1.167444	1.614482	1.271332	1.148987	1.158824	1.061140	1.255912	1.119616	1.655070	0.509506	1.389949	1.188653	0.513251	1.405416	1.615741	0.473452	0.510205	1.346941	1.615741	0.509067	1.020242	1.358388	1.283836	1.346941	1.057453	1.061140	1.184981	1.382716	1.148987	1.368220	1.491153	1.657962	1.410034	1.197813	1.651554	1.267051	1.511308	1.253409	1.410034	1.495845	1.226616	1.061140	1.311595	1.441810	1.665976	1.311136	0.666170	1.024964	1.152323	1.159780	1.087149	1.389949	1.158330	1.300475	0.516550
CitRo.1_15901_1-474_NEs	1.272381	1.467129	1.044931	1.099531	1.413447	1.196122	1.104820	1.150450	1.685550	1.661845	1.386394	1.136969	0.286549	0.282945	1.137001	1.146198	0.000000	1.500167	1.413447	1.594149	1.377159	1.278272	1.092147	1.147026	1.502423	1.088668	1.489048	1.110258	1.539393	1.124210	1.145842	1.459349	1.118048	0.284291	1.117412	1.155386	1.451244	1.509212	1.114930	1.147026	1.608329	1.082510	1.107866	1.282030	1.372257	1.393818	1.409965	1.137595	1.175636	1.117783	0.312204	1.480196	1.117457	1.137001	0.286363	1.115330	1.278981	1.114612	1.142882	1.111621	1.158663	1.478172	1.432403	1.122777	1.683539	1.368887	1.124716	1.124084	0.288712	1.467521	1.439073	0.282945	0.284130	1.057546	1.193521	0.312204	1.509212	1.147026	1.462140	1.133654	1.061098	1.123973	1.539393	1.126523	1.051485	1.467129	1.539393	1.151235	1.049542	1.098464	1.117412	1.467129	1.044321	1.057546	1.110572	1.124716	0.282945	1.124372	1.137001	1.486305	1.114930	0.284574	1.509212	1.437015	1.640148	1.198850	1.114930	1.132442	1.210732	1.057546	1.413447	1.453155	1.509581	1.115468	1.184969	1.065807	1.172478	1.149250	1.244283	1.462140	1.115295	1.503060	1.071673
KlePn.2_22111_1-461_NEs	1.324612	0.429701	1.270067	1.280284	1.009747	1.312117	1.243714	1.401502	1.679461	1.868494	1.048529	1.296891	1.457072	1.500952	1.635970	1.294738	1.500167	0.000000	1.013781	1.894322	1.051921	1.312295	1.405475	1.418966	0.382661	1.436046	0.432420	1.182385	1.706531	1.473165	1.310441	1.681355	1.414063	1.435621	1.291258	1.265883	0.433066	1.725592	1.458394	1.423428	1.896647	1.348013	1.430068	1.313657	1.484116	1.115470	1.005578	1.288380	1.269795	1.411176	1.376767	0.339323	1.190503	1.635970	1.448586	1.408451	1.316731	1.458352	1.551983	1.305896	1.224791	0.402210	0.408061	1.463725	1.679705	1.476030	1.580781	1.622700	1.509152	1.691396	1.496235	1.500952	1.500085	1.346043	1.312117	1.386389	1.725592	1.418966	0.402931	1.627699	1.258555	1.456922	1.706531	1.304084	1.261207	0.429701	1.706531	1.396895	1.318899	1.524482	1.291258	0.429701	1.369354	1.346043	1.246368	1.580781	1.505274	1.590115	1.640029	1.757838	1.458394	1.457072	1.725592	1.490729	1.924554	1.309205	1.458394	1.626588	1.348588	1.346043	1.009747	1.784835	1.719420	1.408345	1.144155	1.315483	1.670817	1.262433	1.254661	0.402931	1.266669	0.011837	1.266859
SalEn.2_MW44661_1-457_NEs	1.374359	1.068835	1.155690	1.281881	0.000000	1.422800	1.497003	1.203680	1.741568	1.767801	0.236022	1.214678	1.388814	1.373431	1.392844	1.311595	1.413447	1.013781	0.000000	1.818151	0.233259	1.381024	1.329305	1.194046	1.025883	1.495877	1.063013	1.178633	1.642314	1.311309	1.285050	1.598055	1.288695	1.384349	1.211874	1.422908	1.080703	1.769846	1.303889	1.186096	1.750046	1.361395	1.507258	1.400495	1.636697	0.217685	0.014754	1.383632	1.205065	1.513852	1.401297	1.021639	1.186789	1.392844	1.363350	1.505504	1.389509	1.288157	1.316883	1.207043	1.372602	1.005019	1.021573	1.365634	1.733706	1.632346	1.321200	1.378414	1.377743	1.607240	1.364061	1.373431	1.375714	1.339641	1.426898	1.404410	1.765163	1.194046	1.002853	1.473977	1.151398	1.376207	1.642314	1.221787	1.154092	1.068835	1.642314	1.191986	1.384167	1.369768	1.211874	1.068835	1.414850	1.339641	1.503579	1.321200	1.363368	1.292530	1.382470	1.755376	1.303889	1.392781	1.769846	1.359039	1.812871	1.434478	1.303889	1.414960	1.450188	1.339641	0.000000	1.772913	1.750803	1.517980	1.167064	1.393940	1.472619	1.433626	1.279065	1.002853	1.305500	1.021818	1.137676
EscCo.1_01933_1-491_NEs	1.786024	1.992231	1.544451	1.732584	1.818151	1.502621	1.881216	1.705381	0.373204	0.024997	1.773875	1.523186	1.566316	1.742663	2.059142	1.520574	1.594149	1.894322	1.818151	0.000000	1.747314	1.824593	1.545598	1.693454	2.005531	1.821143	1.967394	1.434332	1.912673	1.760284	1.487290	0.576991	1.608024	1.568459	1.505985	1.610197	1.965888	0.346782	1.765744	1.693454	0.058954	1.454851	1.839648	1.822490	1.793689	1.705369	1.834694	1.747220	1.485652	2.001747	1.840149	2.030399	1.417668	2.059142	1.564524	1.991962	1.818309	1.784500	1.745432	1.595334	1.488882	1.959400	1.988340	1.910301	0.371833	1.793660	1.729853	2.045642	1.762949	0.580971	1.897467	1.742663	1.747129	1.470904	1.502621	1.827294	0.347829	1.693454	1.963746	1.824152	1.534964	1.895676	1.912673	1.616889	1.548839	1.992231	1.912673	1.691773	1.567339	1.722048	1.505985	1.992231	1.563873	1.470904	1.885020	1.729853	1.742663	1.715055	2.059142	0.351520	1.765744	1.559906	0.346782	1.885646	0.018592	1.506437	1.765744	2.038610	1.525830	1.470904	1.818151	0.309217	0.350300	2.001747	1.461146	1.577037	1.768396	1.621035	1.635169	1.963746	1.760198	1.942935	1.514021
KlePn.1_02244_1-457_NEs	1.424859	1.046175	1.176335	1.347434	0.233977	1.447492	1.590326	1.175597	1.650685	1.753887	0.004411	1.300066	1.514999	1.433997	1.472198	1.369863	1.377159	1.051921	0.233259	1.747314	0.000000	1.421746	1.383384	1.175128	1.004834	1.387394	1.027107	1.166651	1.809901	1.298471	1.354501	1.498599	1.317496	1.508617	1.290356	1.400940	1.045389	1.644294	1.294917	1.167461	1.728101	1.315052	1.403939	1.428265	1.820700	0.225158	0.238895	1.328873	1.328615	1.626037	1.398242	0.988366	1.184117	1.472198	1.500429	1.623972	1.430578	1.276551	1.284349	1.212982	1.294612	1.047649	1.026329	1.416437	1.655133	1.802160	1.290422	1.452522	1.438921	1.506852	1.440162	1.433997	1.451486	1.297199	1.447492	1.401325	1.644294	1.175128	1.031514	1.415100	1.169298	1.423677	1.809901	1.216561	1.167467	1.046175	1.809901	1.177940	1.385979	1.318664	1.290356	1.046175	1.427046	1.297199	1.594146	1.290422	1.422727	1.303955	1.460943	1.637102	1.294917	1.519448	1.644294	1.434881	1.784843	1.455246	1.294917	1.466015	1.451182	1.297199	0.233977	1.669481	1.637738	1.626037	1.169792	1.389736	1.485792	1.397733	1.270187	1.031514	1.369860	1.036190	1.174287
EscCo.2_1487_1-479_NEs	0.020839	1.229300	1.067347	0.309605	1.381024	1.244895	1.402982	1.074760	2.080589	1.782896	1.425214	1.345071	1.142866	1.183049	1.384401	1.225052	1.278272	1.312295	1.381024	1.824593	1.421746	0.000000	1.364543	1.061443	1.405201	1.484079	1.232912	1.412700	1.616474	1.299079	1.216269	1.781149	1.507775	1.170519	1.336515	1.250004	1.239567	1.888265	1.275033	1.061443	1.844172	1.298827	1.486225	0.007579	1.673292	1.376774	1.380979	0.227139	1.171245	1.350747	1.310009	1.280419	1.425919	1.384401	1.143088	1.339383	0.006890	1.266463	1.309730	1.046341	1.224277	1.239026	1.239733	1.377919	2.120686	1.661635	1.287211	1.394857	1.183551	1.790357	1.521959	1.183049	1.182793	1.286908	1.244895	1.327282	1.892120	1.061443	1.243124	1.500019	1.084061	1.378629	1.616474	1.037285	1.082128	1.229300	1.616474	1.070026	1.379820	1.288350	1.336515	1.229300	1.412344	1.286908	1.403783	1.287211	1.183049	1.302752	1.384401	1.808334	1.275033	1.143553	1.888265	1.514040	1.817290	1.250278	1.275033	1.408169	1.226224	1.286908	1.381024	1.818719	1.875917	1.348158	1.178215	1.384284	1.368750	1.248373	0.228944	1.243124	0.301450	1.317576	1.080603
