EscCo.1_01516_1-538_NEs	2.074992	1.832104	0.822697	2.476796	2.252274	2.245725	2.025817	2.247445	2.430251	2.184324	0.000000	0.225868	2.280969	2.171133	0.224211	2.181054	1.826689	1.831192	1.836870	0.007437	2.018863	2.139515	1.748252	2.246423	1.010550	2.228675	2.348280	2.169914	2.069732	0.222343	0.006816	2.183854	2.333951	0.830197	0.963142	2.170013	2.097865	2.159622	2.171133	0.302066	2.236085	2.231948	2.254367	2.123404	2.342739	1.678723	2.227434	1.831192	0.209876	1.012583	2.175290	0.827661	0.298144	0.802170	2.146256	2.450909	0.827661	0.787995	1.997468	1.577107	2.239864	2.272724	0.801255	0.221841	0.795123	1.599445	2.059902	0.790053	2.074320	1.001720	0.826249	2.347159	0.820846	2.329600	2.036094	2.222854	2.069732	0.016828	2.450909	2.103526	2.019081	2.328089	2.239324	2.325224	0.968856	2.082246	2.280969	2.476359	1.985497	2.175290	2.385228	2.227434	0.222343	0.822650	2.171133	2.139739	2.348280	2.443942	2.006469	2.348280	2.450909	1.010550
SalEn.51583_1-537_NEs	1.948784	1.909790	0.827377	2.417829	2.301828	2.234742	1.950797	2.170464	2.252390	2.239580	0.225868	0.000000	2.206813	2.141534	0.009930	2.064850	2.013426	2.023708	1.993735	0.229031	2.127411	2.275087	1.708351	2.148589	1.066594	2.171915	2.277820	2.126821	1.943613	0.011179	0.228220	2.159584	2.341606	0.822842	0.952610	2.140877	2.091017	2.172387	2.141534	0.295293	2.248642	2.289306	2.186450	2.213608	2.320795	1.623612	2.120078	2.023708	0.224041	1.068724	2.135543	0.823655	0.292415	0.834483	2.121985	2.291160	0.823655	0.839924	1.932360	1.577809	2.110913	2.207457	0.836982	0.011179	0.835352	1.589093	1.939667	0.798125	1.954905	1.079825	0.823655	2.264635	0.841748	2.259175	2.112363	2.287541	1.943613	0.226752	2.291160	2.071013	1.941774	2.238586	1.825751	2.240268	0.954572	2.205238	2.206813	2.427930	2.109874	2.135543	2.626195	2.120078	0.011179	0.829640	2.141534	2.128140	2.277820	2.270803	2.082316	2.277820	2.291160	1.066594
EscCo.2_0897_1-512_NEs	1.834481	1.929250	1.892314	1.871935	1.863336	0.016450	1.358600	1.561997	1.591486	0.211995	2.280969	2.206813	0.000000	1.469930	2.184863	1.517658	1.902905	1.921263	1.909683	2.311808	1.419487	1.924118	1.331073	1.568199	1.808411	1.492945	0.240001	1.794028	1.834481	2.202444	2.307915	1.480039	0.264245	1.901753	1.978172	1.503505	1.479914	1.399896	1.469930	2.206564	1.843346	2.005515	1.547803	0.238027	0.262363	1.576861	1.505306	1.921263	2.157261	1.808411	1.502621	1.908713	2.206966	1.756089	1.544411	1.592603	1.908713	1.772873	1.459053	1.594504	1.510669	0.010456	1.763144	2.202444	1.750211	1.628602	1.852227	1.745194	1.834292	1.793618	1.908713	0.236249	1.851511	0.236381	1.872338	1.982473	1.834481	2.339755	1.592603	1.478158	1.452959	1.488754	2.196845	1.469682	1.985584	1.869134	0.000000	1.881185	1.733540	1.502621	2.740886	1.505306	2.202444	1.853743	1.469930	1.777710	0.240001	1.578373	1.891838	0.240001	1.592603	1.812620
SalEn.4_36211_1-518_NEs	1.738908	1.711290	1.889576	1.986074	1.682135	1.500615	0.631593	0.173737	1.045297	1.486146	2.171133	2.141534	1.469930	0.000000	2.169263	1.055524	1.662750	1.651579	1.705751	2.146677	1.453763	1.796545	1.377731	0.175321	1.816499	0.013606	1.436532	1.580093	1.744633	2.155092	2.146677	0.005805	1.538563	1.870734	1.951853	0.179936	0.158996	0.169320	0.000000	2.092818	1.669700	1.811361	1.056136	1.513625	1.514149	1.300594	1.061523	1.651579	2.077522	1.820283	0.171248	1.889663	2.089295	1.792572	0.168677	1.043070	1.889663	1.819035	0.652261	1.494690	1.052544	1.460490	1.803624	2.155092	1.804882	1.491567	1.759510	1.787961	1.754922	1.799238	1.889663	1.452182	1.790970	1.438366	1.619501	1.798523	1.744633	2.149364	1.043070	0.402383	0.656216	0.980797	1.882099	0.980879	1.955407	1.851503	1.469930	1.999473	1.641225	0.171248	2.792290	1.061523	2.155092	1.799664	0.000000	1.581571	1.436532	1.038853	1.625948	1.436532	1.043070	1.816499
SalEn.11354_1-537_NEs	1.958653	1.912133	0.817195	2.439374	2.304771	2.212658	1.947710	2.188811	2.288516	2.226696	0.224211	0.009930	2.184863	2.169263	0.000000	2.089431	2.024578	2.034961	2.004840	0.227370	2.155346	2.293087	1.712541	2.166825	1.077412	2.203634	2.263936	2.159430	1.953504	0.008690	0.226560	2.187596	2.313320	0.812717	0.954346	2.174540	2.110138	2.177841	2.169263	0.294384	2.252057	2.313090	2.221274	2.191676	2.293080	1.590890	2.137797	2.034961	0.226527	1.079553	2.160766	0.813513	0.291509	0.822460	2.146961	2.323945	0.813513	0.827867	1.929221	1.549358	2.136540	2.185501	0.824947	0.008690	0.823333	1.553098	1.949485	0.786385	1.964656	1.090663	0.813513	2.251000	0.834823	2.245474	2.100247	2.311293	1.953504	0.226743	2.323945	2.103446	1.931151	2.260413	1.813854	2.262110	0.956309	2.219858	2.184863	2.449738	2.128372	2.160766	2.655556	2.137797	0.008690	0.822830	2.169263	2.160211	2.263936	2.303654	2.070536	2.263936	2.323945	1.077412
EscCo.3_02464_1-547_NEs	2.220665	1.780659	1.983261	2.585546	1.835576	1.553253	1.232231	1.089997	0.259257	1.435345	2.181054	2.064850	1.517658	1.055524	2.089431	0.000000	1.824947	1.828801	1.801044	2.173810	1.817449	2.054853	1.534891	1.082974	2.009493	1.079470	1.502508	1.789151	2.221260	2.080708	2.173810	1.069116	1.485546	1.956596	1.885951	1.055045	1.044673	1.127048	1.055524	2.173403	1.891239	1.993469	0.219974	1.578748	1.478316	1.826119	0.027888	1.828801	2.009283	2.009493	1.050118	1.991442	2.158222	2.235982	1.052753	0.254243	1.991442	2.233971	1.187126	1.730704	0.030434	1.512354	2.239817	2.080708	2.256690	1.741590	2.245600	2.013225	2.219937	1.958843	1.991442	1.496770	2.166135	1.498886	1.740537	1.987862	2.221260	2.215693	0.254243	1.031007	1.194981	0.293674	2.192180	0.291666	1.877901	2.063519	1.517658	2.575929	1.993127	1.050118	2.765667	0.027888	2.080708	2.134120	1.054410	1.800473	1.499934	0.255900	1.720322	1.502508	0.254243	2.009493
EscCo.1_03896_1-524_NEs	2.053534	0.211328	1.745671	1.944884	1.889115	1.921186	1.509185	1.688822	1.786008	1.850275	1.826689	2.013426	1.902905	1.662750	2.024578	1.824947	0.000000	0.008966	0.032530	1.851231	1.795748	1.914762	1.815857	1.680504	1.813430	1.681584	1.845690	1.805197	2.053534	2.009994	1.851231	1.671985	1.887669	1.743234	1.797953	1.627612	1.572594	1.521485	1.662750	2.029034	1.898462	2.171875	1.795635	1.878780	1.826459	1.765468	1.840205	0.008966	1.878740	1.817237	1.600499	1.767593	2.025309	1.608314	1.593581	1.786886	1.767593	1.633640	1.611926	1.711533	1.835594	1.891444	1.620077	2.009994	1.615768	1.721534	2.084500	1.778937	2.063827	1.814507	1.767593	1.832160	1.701263	1.852365	0.395709	2.154265	2.053534	1.874052	1.786886	1.545775	1.607520	1.733718	2.308894	1.730998	1.801821	2.063144	1.902905	1.973330	1.865825	1.600499	2.727061	1.840205	2.009994	1.684970	1.659445	1.782244	1.841732	1.779756	0.391565	1.845690	1.786886	1.809619
EscCo.43476_1-524_BeL	2.021184	0.217068	1.772557	1.965821	1.864734	1.939964	1.496742	1.701659	1.772899	1.871225	1.831192	2.023708	1.921263	1.651579	2.034961	1.828801	0.008966	0.000000	0.032554	1.859645	1.786443	1.910342	1.830312	1.693183	1.807470	1.670681	1.870442	1.838120	2.021184	2.020194	1.859645	1.664125	1.905856	1.769941	1.795110	1.617531	1.569575	1.521604	1.651579	2.044507	1.874095	2.205625	1.792772	1.904729	1.843401	1.770481	1.851579	0.000000	1.896942	1.811260	1.590533	1.794871	2.040789	1.638434	1.583571	1.773763	1.794871	1.664438	1.615362	1.723779	1.846974	1.909610	1.650473	2.020194	1.646100	1.733753	2.051340	1.805651	2.031533	1.812219	1.794871	1.856622	1.730152	1.877171	0.400449	2.187592	2.021184	1.874555	1.773763	1.535593	1.610950	1.722142	2.304357	1.719467	1.799000	2.089772	1.921263	1.994550	1.896463	1.590533	2.701725	1.851579	2.020194	1.713546	1.648302	1.810248	1.866376	1.766682	0.396272	1.870442	1.773763	1.803676
EscCo.3_00224_1-524_NEs	2.055869	0.212275	1.812560	1.932637	1.893909	1.908005	1.494969	1.725684	1.782671	1.872342	1.836870	1.993735	1.909683	1.705751	2.004840	1.801044	0.032530	0.032554	0.000000	1.861072	1.761833	1.900092	1.801323	1.716878	1.752582	1.720520	1.843979	1.777842	2.055869	1.990416	1.861072	1.718766	1.905524	1.813724	1.746713	1.650288	1.589388	1.543545	1.705751	2.003877	1.903122	2.239410	1.818720	1.896578	1.844094	1.773816	1.805086	0.032554	1.881058	1.756319	1.629624	1.838814	2.000098	1.632414	1.625978	1.783155	1.838814	1.658259	1.607086	1.697873	1.800506	1.902080	1.644388	1.990416	1.640031	1.711342	2.087219	1.784706	2.077966	1.765186	1.838814	1.830442	1.692562	1.854288	0.392779	2.224830	2.055869	1.888230	1.783155	1.541060	1.595820	1.741304	2.304685	1.738560	1.750579	2.096101	1.909683	1.961040	1.913797	1.629624	2.659527	1.805086	1.990416	1.676278	1.702288	1.751880	1.840020	1.776080	0.386521	1.843979	1.783155	1.748842
EscCo.2_1434_1-537_NEs	2.108277	1.845229	0.823711	2.491447	2.204628	2.275503	2.025030	2.222135	2.402132	2.204399	0.007437	0.229031	2.311808	2.146677	0.227370	2.173810	1.851231	1.859645	1.861072	0.000000	2.034669	2.130707	1.764326	2.221134	1.008804	2.203348	2.352266	2.162124	2.102999	0.225494	0.000617	2.159178	2.345818	0.831208	0.960839	2.150714	2.075807	2.131077	2.146677	0.301852	2.189160	2.211978	2.250519	2.147532	2.354536	1.661801	2.220334	1.859645	0.212971	1.010826	2.151473	0.828673	0.297758	0.804690	2.122703	2.422228	0.828673	0.788454	1.996711	1.566507	2.232704	2.303575	0.803769	0.225494	0.798907	1.588754	2.092788	0.797248	2.107246	1.000035	0.828673	2.351108	0.826653	2.308864	2.046325	2.202878	2.102999	0.018113	2.422228	2.092763	2.018322	2.305636	2.266924	2.302776	0.966562	2.080991	2.311808	2.491118	1.991929	2.151473	2.382065	2.220334	0.225494	0.828165	2.146677	2.132324	2.352266	2.415233	2.016225	2.352266	2.422228	1.008804
EntCo.1_24750_1-490_NEs	2.265000	1.596562	1.724007	2.053419	1.620845	1.408875	1.416139	1.417544	1.710661	1.391812	2.018863	2.127411	1.419487	1.453763	2.155346	1.817449	1.795748	1.786443	1.761833	2.034669	0.000000	1.752554	1.596501	1.418067	1.763310	1.471217	1.340494	1.702286	2.265000	2.136039	2.034669	1.453853	1.371355	1.690556	1.683428	1.374307	1.344307	1.422598	1.453763	1.907611	1.630245	1.784755	1.722651	1.326033	1.368640	1.622667	1.809162	1.786443	2.040566	1.758708	1.376612	1.706905	1.907866	1.767039	1.399797	1.711345	1.706905	1.786268	1.442805	1.767851	1.789392	1.408056	1.766933	2.136039	1.765171	1.805386	2.263903	1.724676	2.228776	1.780812	1.706905	1.332604	1.658389	1.348987	1.764001	1.784075	2.265000	1.999493	1.711345	1.367623	1.445416	1.558474	2.359942	1.559887	1.687478	1.834385	1.419487	2.071076	1.882934	1.376612	2.446979	1.809162	2.136039	1.671133	1.451232	1.733255	1.338399	1.715631	1.739008	1.340494	1.711345	1.759056
EscCo.3_04387_1-523_NEs	1.927715	1.946054	1.830861	2.458292	0.302826	1.906672	1.910416	1.830811	2.201113	2.058601	2.139515	2.275087	1.924118	1.796545	2.293087	2.054853	1.914762	1.910342	1.900092	2.130707	1.752554	0.000000	1.764620	1.822867	2.172429	1.784932	2.034858	2.330363	1.933858	2.269658	2.135853	1.770678	1.986749	1.816786	2.169445	1.812821	1.768708	1.826986	1.796545	2.285728	0.301545	1.496614	2.167159	1.940783	1.972568	1.525523	2.074453	1.910342	2.319194	2.172429	1.827039	1.847682	2.310944	1.805741	1.800387	2.175031	1.847682	1.798035	2.084615	1.625404	2.062920	1.899956	1.809950	2.269658	1.799476	1.641095	1.933239	1.966340	1.937701	2.170330	1.847682	2.023171	1.999354	2.018924	1.973886	1.483756	1.933858	2.162647	2.175031	1.747257	2.088154	2.128979	2.262216	2.151643	2.173450	1.450792	1.924118	2.502917	1.556401	1.827039	1.463914	2.074453	2.269658	1.973419	1.796545	2.362644	2.034858	2.157700	1.960463	2.034858	2.175031	2.168447
KlePn.1_05587_1-532_NEs	2.011010	1.727276	1.524072	2.217847	1.748583	1.332445	1.205294	1.412755	1.670602	1.287247	1.748252	1.708351	1.331073	1.377731	1.712541	1.534891	1.815857	1.830312	1.801323	1.764326	1.596501	1.764620	0.000000	1.412621	1.500237	1.404366	1.250471	1.791098	2.011010	1.714087	1.760811	1.385133	1.181226	1.530794	1.419070	1.405400	1.343264	1.326527	1.377731	1.679600	1.730219	1.756957	1.537885	1.246291	1.170271	1.386708	1.542660	1.830312	1.781746	1.503264	1.437730	1.522269	1.685357	1.497474	1.437922	1.685147	1.522269	1.523535	1.349318	1.519842	1.550063	1.328287	1.497247	1.714087	1.494016	1.518688	2.048880	1.420954	2.055812	1.491064	1.522269	1.244930	1.463723	1.249931	1.919839	1.747040	2.011010	1.755020	1.685147	1.243861	1.340294	1.547905	1.806628	1.535213	1.415755	1.775233	1.331073	2.244222	1.605833	1.437730	2.332361	1.542660	1.714087	1.477206	1.377731	1.773155	1.250471	1.692546	1.930906	1.250471	1.685147	1.500237
KlePn.1_00683_1-536_NEs	1.929228	1.669322	1.713353	1.952354	1.609285	1.559873	0.623750	0.002502	1.067602	1.422078	2.246423	2.148589	1.568199	0.175321	2.166825	1.082974	1.680504	1.693183	1.716878	2.221134	1.418067	1.822867	1.412621	0.000000	1.816770	0.166383	1.438752	1.536358	1.941451	2.157559	2.221134	0.173668	1.547322	1.721360	1.798108	0.184557	0.157998	0.142875	0.175321	2.016088	1.598643	1.792677	1.083610	1.467914	1.557764	1.250859	1.090283	1.693183	2.160270	1.820484	0.184994	1.721786	2.021166	1.807470	0.179650	1.055869	1.716741	1.831278	0.638869	1.409995	1.089711	1.545448	1.818318	2.157559	1.824970	1.413287	1.959636	1.701040	1.935538	1.810335	1.721786	1.445120	1.793835	1.460200	1.634186	1.766819	1.941451	2.223021	1.055869	0.433149	0.644901	0.989655	1.940222	0.990079	1.801713	1.728298	1.568199	1.955916	1.586095	0.184994	2.630238	1.090283	2.157559	1.806010	0.174912	1.558745	1.429688	1.058335	1.633880	1.438752	1.055869	1.813052
EscCo.2_3291_1-535_NEs	2.080373	1.719076	0.971053	2.751585	1.997803	1.801666	1.519030	1.821804	1.976642	1.823046	1.010550	1.066594	1.808411	1.816499	1.077412	2.009493	1.813430	1.807470	1.752582	1.008804	1.763310	2.172429	1.500237	1.816770	0.000000	1.822657	1.853158	1.939829	2.086366	1.077768	1.008804	1.830264	1.771536	0.970194	0.965931	1.776013	1.675165	1.682707	1.816499	1.034121	2.011742	2.162549	1.933257	1.812156	1.756574	1.749846	1.982710	1.807470	0.990956	0.000622	1.740001	0.983477	1.030579	0.959281	1.737083	1.975879	0.983477	0.960736	1.719075	1.703878	1.998934	1.804496	0.953316	1.077768	0.956063	1.723148	2.086275	0.939828	2.079608	0.018877	0.983477	1.858600	0.983855	1.846739	1.959301	2.159347	2.086366	1.014909	1.975879	1.683348	1.738643	1.985257	2.182986	1.986888	0.965984	2.023817	1.808411	2.747791	1.951830	1.740001	2.851304	1.982710	1.077768	0.982342	1.816499	1.981932	1.853158	1.959699	1.936983	1.853158	1.975879	0.000622
SalEn.53885_1-535_NEs	1.774492	1.752921	1.903267	2.047290	1.685405	1.523709	0.649449	0.164866	1.050055	1.497117	2.228675	2.171915	1.492945	0.013606	2.203634	1.079470	1.681584	1.670681	1.720520	2.203348	1.471217	1.784932	1.404366	0.166383	1.822657	0.000000	1.465724	1.585875	1.780036	2.185468	2.203348	0.010354	1.591039	1.883395	1.959111	0.173475	0.158863	0.169515	0.013606	2.120799	1.673040	1.812189	1.077250	1.553762	1.569586	1.286654	1.080946	1.670681	2.097805	1.826310	0.165120	1.899603	2.117351	1.809357	0.162510	1.052202	1.893899	1.833210	0.664418	1.484215	1.071935	1.483626	1.820209	2.185468	1.826878	1.478234	1.794946	1.809576	1.779344	1.798024	1.899603	1.481386	1.826664	1.467526	1.617348	1.786274	1.780036	2.206043	1.052202	0.425202	0.665378	0.988298	1.911577	0.984083	1.962575	1.815038	1.492945	2.060634	1.641711	0.165120	2.800839	1.080946	2.185468	1.835450	0.013606	1.583509	1.465724	1.048010	1.623656	1.465724	1.052202	1.822657
