EscCo.2_1837_1-561_NEs	1.769619	1.469873	1.668936	1.756306	1.940881	1.874045	1.933395	1.751639	1.635861	0.209832	2.163178	1.773057	2.119844	0.000000	1.800383	1.752371	1.704300	1.483362	1.473629	1.950703	0.209504	2.173041	1.789158	1.596463	1.695053	1.500299	1.775955	2.054757	1.782950	1.605507	1.635861	1.773008	2.171421	0.208225	1.669055	1.635861	1.932732	1.614185	0.208225	1.458477	1.912308	0.210456	1.466786	1.799551	1.609921	1.850926	1.777657	1.635957	0.000000	1.756306	2.054757	1.515367	1.609921	1.773767	1.488240	1.937380	1.785860	2.040714	1.694091	2.048938	0.196785	1.796359	1.699944	1.780677	0.208225	1.903776	1.874045	2.038297	1.499990	2.054757	0.209102
KlePn.1_01953_1-652_NEs	0.206637	1.913944	1.742231	0.205357	1.903531	1.854580	1.876924	0.205399	2.001454	1.845216	1.096982	2.320054	1.077285	1.800383	0.000000	0.206012	0.178632	2.177655	1.911425	1.909218	1.768913	1.090530	2.253711	1.799234	0.180094	2.144386	0.199904	1.044883	2.141573	1.798657	2.001454	0.207604	1.093329	1.841439	1.729299	2.001454	1.924722	1.794574	1.850480	1.921446	1.868093	1.769635	1.910517	2.137316	1.795014	1.876124	1.791997	1.996719	1.800383	0.205357	1.044883	1.808619	1.795014	2.139285	2.127031	1.900227	0.205193	1.037013	1.782428	1.000410	1.745786	0.002058	1.780846	0.204449	1.841439	1.835601	1.854580	1.046178	2.174328	1.044883	1.841439
SalEn.3_4211_1-652_NEs	0.003587	1.823701	1.927858	0.000512	1.917188	1.779367	1.901431	0.003589	2.006501	1.723267	1.112999	2.290845	1.064578	1.752371	0.206012	0.000000	0.193757	2.086379	1.803195	1.926383	1.711107	1.104949	2.236774	1.859910	0.160476	2.082978	0.155836	1.059159	2.243089	1.883092	2.006501	0.158215	1.109342	1.726350	1.922184	2.006501	1.941894	1.854133	1.735297	1.785352	1.892618	1.707589	1.827239	2.229386	1.859806	1.801462	1.743911	1.997191	1.752371	0.000512	1.059159	1.842963	1.859806	2.232160	2.046141	1.921433	0.160900	1.033758	1.792028	1.050593	1.699091	0.206035	1.798306	0.160219	1.726350	1.806535	1.779367	1.046578	2.090064	1.059159	1.726350
EntCo.1_05050_1-652_NEs	0.195689	1.792515	1.821915	0.193111	1.870523	1.822368	1.878296	0.195129	1.932884	1.798529	1.087283	2.143351	1.055441	1.704300	0.178632	0.193757	0.000000	2.046001	1.770689	1.876003	1.743759	1.085302	2.069530	1.771021	0.171243	2.076158	0.188462	1.060299	2.124785	1.753943	1.932884	0.186323	1.083706	1.779915	1.808222	1.932884	1.898469	1.742576	1.788796	1.782589	1.779158	1.739523	1.820829	2.111612	1.747754	1.834964	1.695231	1.919871	1.704300	0.193111	1.060299	1.721718	1.747754	2.113373	2.037125	1.867285	0.188370	1.052899	1.702432	1.020251	1.623672	0.178651	1.731778	0.187648	1.779915	1.839665	1.822368	1.057997	2.031566	1.060299	1.779915
EscCo.1_01884_1-545_NEs	2.090216	1.312466	1.852173	2.086379	1.292784	1.298492	1.299689	2.069580	0.325359	1.506435	2.366439	1.570491	2.302525	1.483362	2.177655	2.086379	2.046001	0.000000	1.322628	1.296111	1.689331	2.376524	1.581775	1.306498	2.333596	0.012223	2.133780	2.625810	1.479519	1.331087	0.325359	2.172237	2.379951	1.508012	1.848410	0.325359	1.295377	1.325922	1.505391	1.309637	1.410613	1.709321	1.317652	1.486696	1.328805	1.303120	1.329762	0.325322	1.483362	2.086379	2.625810	1.368176	1.328805	1.478263	0.011604	1.292784	2.151753	2.643262	1.507988	2.348815	1.630939	2.186587	1.501992	2.142987	1.508012	1.283727	1.298492	2.588878	0.028481	2.625810	1.501645
EscCo.40037_1-517	1.802331	0.018109	1.466134	1.803195	1.387970	1.297026	1.385722	1.791883	1.405324	1.415175	1.983871	1.237060	1.992078	1.473629	1.911425	1.803195	1.770689	1.322628	0.000000	1.387970	1.453556	1.986104	1.234535	0.265549	1.882580	1.353348	1.809736	2.022346	1.840479	0.269642	1.405324	1.766584	1.983871	1.415695	1.449818	1.405324	1.402678	0.263144	1.415695	0.019421	1.412654	1.453436	0.042097	1.843671	0.263144	1.307005	1.401045	1.402166	1.473629	1.803195	2.022346	0.264008	0.263144	1.853890	1.336625	1.391691	1.754980	1.991656	1.519907	1.981575	1.433925	1.902439	1.511153	1.745287	1.415695	1.308684	1.297026	2.009349	1.324243	2.022346	1.416129
SalEn.2_MW06611_1-536_NEs	1.914568	1.371020	1.880527	1.926383	0.000000	0.237236	0.013867	1.920506	1.318649	1.882904	1.757541	1.976146	1.791849	1.950703	1.909218	1.926383	1.876003	1.296111	1.387970	0.000000	1.870578	1.775961	1.961596	1.590879	1.746953	1.310088	1.848660	1.911291	0.971102	1.604397	1.318649	1.883903	1.766009	1.893344	1.882347	1.318649	0.008788	1.607888	1.893344	1.381881	0.324979	1.868762	1.414862	0.973843	1.612319	0.232835	0.240789	1.316252	1.950703	1.926383	1.911291	1.424267	1.612319	0.973542	1.291794	0.001249	1.864041	1.893413	0.306799	1.830601	1.848000	1.901533	0.304706	1.858341	1.893344	0.249558	0.237236	1.905485	1.339073	1.911291	1.895164
KlePn.1_04343A_24-584_NEs	1.726116	1.439276	1.460669	1.715277	1.861043	1.861995	1.874246	1.710526	1.620847	0.205118	2.140993	1.699430	2.107053	0.209504	1.768913	1.711107	1.743759	1.689331	1.453556	1.870578	0.000000	2.142742	1.710366	1.510043	1.668002	1.708229	1.783395	1.965006	1.653976	1.511404	1.620847	1.770745	2.149309	0.205051	1.456177	1.620847	1.845718	1.509274	0.205051	1.424669	1.754018	0.004778	1.428621	1.664196	1.505214	1.853640	1.678719	1.624264	0.209504	1.715277	1.965006	1.466625	1.505214	1.639949	1.698633	1.857554	1.772507	1.956830	1.590307	2.005110	0.157745	1.765400	1.600777	1.763748	0.205051	1.849366	1.861995	1.949157	1.694756	1.965006	0.203631
EscCo.1_00375_1-628_NEs	1.114762	2.010245	2.201187	1.104949	1.767326	1.946930	1.758139	1.110262	2.207710	2.040935	0.010726	2.003291	0.040457	2.173041	1.090530	1.104949	1.085302	2.376524	1.986104	1.775961	2.142742	0.000000	2.030045	1.825380	1.081795	2.370948	1.102833	0.187039	2.121598	1.795663	2.207710	1.108063	0.010183	2.031216	2.189288	2.207710	1.776581	1.835611	2.041412	2.005139	2.017513	2.127378	2.036009	2.109144	1.825385	1.971639	1.855836	2.195152	2.173041	1.104949	0.187039	1.887205	1.825385	2.105698	2.362940	1.771469	1.111692	0.186216	2.029699	0.189706	1.989611	1.088589	2.022623	1.110265	2.031216	2.003259	1.946930	0.191975	2.340864	0.187039	2.031216
KlePn.2_22781_3-516_NEs	2.244507	1.227963	1.529472	2.236774	1.951877	1.902516	1.930831	2.226195	1.607486	1.714326	1.998953	0.011178	1.991430	1.789158	2.253711	2.236774	2.069530	1.581775	1.234535	1.961596	1.710366	2.030045	0.000000	1.160656	2.104611	1.602453	2.287233	2.049262	1.953781	1.172449	1.607486	2.332811	2.010220	1.713684	1.525128	1.607486	1.938526	1.166875	1.723155	1.221477	1.762056	1.692355	1.236009	1.952972	1.165821	1.886545	1.679747	1.600688	1.789158	2.236774	2.049262	1.121325	1.165821	1.948885	1.572103	1.948425	2.345611	2.034944	1.721445	2.042143	1.604773	2.253711	1.720154	2.330904	1.713684	1.877520	1.902516	2.078267	1.582259	2.049262	1.726110
SalEn.50072_1-517_NEs	1.855109	0.270492	1.440476	1.859910	1.590879	1.492292	1.600116	1.852729	1.345048	1.513268	1.831005	1.171468	1.866461	1.596463	1.799234	1.859910	1.771021	1.306498	0.265549	1.590879	1.510043	1.825380	1.160656	0.000000	1.802447	1.325735	1.814801	1.988484	1.769788	0.026660	1.345048	1.822837	1.831005	1.514220	1.427467	1.345048	1.613811	0.027350	1.514220	0.271091	1.564163	1.499477	0.269598	1.772990	0.027350	1.481524	1.471731	1.341377	1.596463	1.859910	1.988484	0.261553	0.027350	1.782516	1.309404	1.587437	1.858170	1.977842	1.541759	1.819576	1.506556	1.799234	1.556001	1.851370	1.514220	1.436159	1.492292	1.987086	1.317007	1.988484	1.511238
CitRo.1_34571_1-652_NEs	0.162978	1.874493	1.788550	0.161113	1.738631	1.750164	1.736178	0.162423	2.018274	1.750459	1.079633	2.148771	1.064473	1.695053	0.180094	0.160476	0.171243	2.333596	1.882580	1.746953	1.668002	1.081795	2.104611	1.802447	0.000000	2.349102	0.158328	1.029683	2.060041	1.815544	2.018274	0.162064	1.076110	1.743230	1.774969	2.018274	1.757154	1.810137	1.751765	1.843446	1.755518	1.660568	1.901552	2.043265	1.810629	1.763838	1.624458	2.008839	1.695053	0.161113	1.029683	1.742746	1.810629	2.044426	2.303998	1.735475	0.161396	1.014525	1.698074	1.027266	1.631316	0.180114	1.711517	0.160710	1.743230	1.783138	1.750164	1.031359	2.370312	1.029683	1.743230
EscCo.2_1734_15-563_NEs	2.086727	1.342943	1.874347	2.082978	1.306739	1.308820	1.313652	2.066590	0.328857	1.523352	2.361057	1.590966	2.293823	1.500299	2.144386	2.082978	2.076158	0.012223	1.353348	1.310088	1.708229	2.370948	1.602453	1.325735	2.349102	0.000000	2.145904	2.641566	1.486859	1.350697	0.328857	2.188343	2.374328	1.525000	1.870709	0.328857	1.309344	1.345486	1.522336	1.342960	1.433650	1.728303	1.351082	1.493969	1.348459	1.313417	1.355821	0.328820	1.500299	2.082978	2.641566	1.406772	1.348459	1.485657	0.000605	1.306739	2.167941	2.658588	1.518574	2.366430	1.648911	2.153095	1.512640	2.159186	1.525000	1.293923	1.308820	2.604950	0.029724	2.641566	1.518567
EscCo.3_04401_1-652_NEs	0.157682	1.814891	1.917568	0.155836	1.843295	1.837357	1.835864	0.157747	2.049813	1.828240	1.104821	2.301284	1.108451	1.775955	0.199904	0.155836	0.188462	2.133780	1.809736	1.848660	1.783395	1.102833	2.287233	1.814801	0.158328	2.145904	0.000000	1.076455	2.063436	1.836145	2.049813	0.031878	1.101209	1.832222	1.903734	2.049813	1.852362	1.838931	1.841525	1.780951	1.905142	1.791643	1.822281	2.046946	1.844501	1.841385	1.692283	2.036595	1.775955	0.155836	1.076455	1.738857	1.844501	2.048114	2.109045	1.840082	0.029216	1.054902	1.819831	1.100421	1.746919	0.197918	1.830182	0.028678	1.832222	1.822769	1.837357	1.055599	2.146117	1.076455	1.840009
SalEn.3_0366_1-628_NEs	1.064582	2.045626	2.179491	1.059159	1.901905	2.103221	1.919016	1.055793	2.235073	2.013187	0.183798	2.040540	0.185931	2.054757	1.044883	1.059159	1.060299	2.625810	2.022346	1.911291	1.965006	0.187039	2.049262	1.988484	1.029683	2.641566	1.076455	0.000000	2.159555	1.969540	2.235073	1.083057	0.183029	2.007277	2.176439	2.235073	1.913114	2.017634	2.017347	2.025958	2.049616	1.965777	2.082509	2.146217	2.006312	2.156282	1.979781	2.222845	2.054757	1.059159	0.000000	1.932025	2.006312	2.143198	2.605636	1.906257	1.090209	0.013998	1.931272	0.169333	1.897777	1.045204	1.925387	1.088866	2.007277	2.142099	2.103221	0.015091	2.560444	0.000000	2.015253
KlePn.1_04215_2-524_NEs	2.233323	1.808194	1.811847	2.243089	0.969661	0.976322	0.978003	2.260605	1.526635	1.694151	2.108247	1.946162	2.088729	1.782950	2.141573	2.243089	2.124785	1.479519	1.840479	0.971102	1.653976	2.121598	1.953781	1.769788	2.060041	1.486859	2.063436	2.159555	0.000000	1.759613	1.526635	2.134426	2.121598	1.690141	1.820374	1.526635	0.975963	1.767262	1.690141	1.830800	0.943107	1.649080	1.869740	0.006477	1.750533	0.968608	0.929760	1.536771	1.782950	2.243089	2.159555	1.614955	1.750533	0.003234	1.474399	0.969661	2.103751	2.142108	0.965472	2.054300	1.697118	2.141573	0.958066	2.095827	1.690141	0.957455	0.976322	2.124543	1.517285	2.159555	1.694859
SalEn.10072_1-517_NEs	1.878219	0.273718	1.447596	1.883092	1.604397	1.537534	1.613754	1.875651	1.351193	1.520008	1.809953	1.183372	1.818895	1.605507	1.798657	1.883092	1.753943	1.331087	0.269642	1.604397	1.511404	1.795663	1.172449	0.026660	1.815544	1.350697	1.836145	1.969540	1.759613	0.000000	1.351193	1.835204	1.809953	1.520949	1.434500	1.351193	1.627667	0.034001	1.520949	0.274314	1.605685	1.500708	0.271011	1.762809	0.034001	1.526635	1.489170	1.354331	1.605507	1.883092	1.969540	0.268655	0.034001	1.772214	1.334216	1.600924	1.857782	1.959037	1.564688	1.777236	1.510973	1.798657	1.575580	1.850937	1.520949	1.475673	1.537534	1.967358	1.341903	1.969540	1.517908
SalEn.3_1284_1-546_NEs	2.001710	1.402203	1.786790	2.006501	1.315228	1.324131	1.326812	1.990916	0.000000	1.563981	2.207973	1.608689	2.169213	1.635861	2.001454	2.006501	1.932884	0.325359	1.405324	1.318649	1.620847	2.207710	1.607486	1.345048	2.018274	0.328857	2.049813	2.235073	1.526635	1.351193	0.000000	2.038971	2.221090	1.545164	1.787541	0.000000	1.323381	1.325152	1.556265	1.403325	1.356369	1.620976	1.385303	1.499461	1.327269	1.328659	1.355746	0.004872	1.635861	2.006501	2.235073	1.407145	1.327269	1.508087	0.327782	1.312752	2.040719	2.270006	1.491716	2.201231	1.689185	2.006380	1.505180	2.033040	1.545164	1.314648	1.324131	2.214890	0.332167	2.235073	1.541654
EscCo.1_04551_1-652_NEs	0.160063	1.783296	1.921329	0.158215	1.878297	1.863631	1.874555	0.160130	2.038971	1.839096	1.114218	2.346585	1.101324	1.773008	0.207604	0.158215	0.186323	2.172237	1.766584	1.883903	1.770745	1.108063	2.332811	1.822837	0.162064	2.188343	0.031878	1.083057	2.134426	1.835204	2.038971	0.000000	1.110575	1.843034	1.899099	2.038971	1.891775	1.843018	1.852390	1.769598	1.905920	1.774931	1.830138	2.117751	1.848632	1.875535	1.706720	2.025693	1.773008	0.158215	1.083057	1.760212	1.848632	2.119446	2.145739	1.874998	0.008237	1.061379	1.827339	1.102999	1.762190	0.206286	1.830048	0.007718	1.843034	1.853207	1.863631	1.065984	2.167118	1.083057	1.850841
EscCo.2_0391_1-628_NEs	1.119178	2.008055	2.193271	1.109342	1.757376	1.939397	1.748133	1.118858	2.221090	2.047289	0.000534	1.983522	0.039914	2.171421	1.093329	1.109342	1.083706	2.379951	1.983871	1.766009	2.149309	0.010183	2.010220	1.831005	1.076110	2.374328	1.101209	0.183029	2.121598	1.809953	2.221090	1.110575	0.000000	2.037550	2.177477	2.221090	1.766552	1.841172	2.047745	2.002933	2.002754	2.133888	2.024614	2.109144	1.830940	1.964045	1.844639	2.208629	2.171421	1.109342	0.183029	1.880545	1.830940	2.105698	2.366336	1.761527	1.114225	0.182212	2.026963	0.182311	1.980884	1.091385	2.011637	1.112792	2.037550	1.995536	1.939397	0.187268	2.344317	0.183029	2.037550
SalEn.3_1747_1-561_NEs	1.737236	1.428020	1.593602	1.730558	1.883893	1.812634	1.889047	1.725691	1.545164	0.004741	2.030480	1.707349	1.974236	0.208225	1.841439	1.726350	1.779915	1.508012	1.415695	1.893344	0.205051	2.031216	1.713684	1.514220	1.743230	1.525000	1.832222	2.007277	1.690141	1.520949	1.545164	1.843034	2.037550	0.000000	1.593522	1.545164	1.868824	1.544055	0.000000	1.416866	1.843490	0.206021	1.422618	1.709071	1.540069	1.798765	1.740644	1.538689	0.208225	1.730558	2.007277	1.494173	1.540069	1.684812	1.516000	1.880461	1.826214	2.017251	1.691042	1.935018	0.189316	1.841439	1.719957	1.820591	0.000000	1.875800	1.812634	2.015004	1.514949	2.007277	0.002959
KlePn.2_17421_5-539_NEs	1.912587	1.422728	0.003164	1.922184	1.876894	1.915238	1.878095	1.933000	1.787541	1.581394	2.168415	1.518138	2.159367	1.669055	1.729299	1.922184	1.808222	1.848410	1.449818	1.882347	1.456177	2.189288	1.525128	1.427467	1.774969	1.870709	1.903734	2.176439	1.820374	1.434500	1.787541	1.899099	2.177477	1.593522	0.000000	1.787541	1.884445	1.432293	1.593522	1.435268	1.804643	1.459855	1.458498	1.828060	1.435063	1.949514	1.808213	1.798884	1.669055	1.922184	2.176439	1.316768	1.435063	1.803742	1.866201	1.873201	1.901435	2.165167	1.684373	1.971069	1.527755	1.725781	1.677354	1.891101	1.593522	1.930927	1.915238	2.159767	1.863149	2.176439	1.594198
SalEn.4_13571_1-546_NEs	2.001710	1.402203	1.786790	2.006501	1.315228	1.324131	1.326812	1.990916	0.000000	1.563981	2.207973	1.608689	2.169213	1.635861	2.001454	2.006501	1.932884	0.325359	1.405324	1.318649	1.620847	2.207710	1.607486	1.345048	2.018274	0.328857	2.049813	2.235073	1.526635	1.351193	0.000000	2.038971	2.221090	1.545164	1.787541	0.000000	1.323381	1.325152	1.556265	1.403325	1.356369	1.620976	1.385303	1.499461	1.327269	1.328659	1.355746	0.004872	1.635861	2.006501	2.235073	1.407145	1.327269	1.508087	0.327782	1.312752	2.040719	2.270006	1.491716	2.201231	1.689185	2.006380	1.505180	2.033040	1.545164	1.314648	1.324131	2.214890	0.332167	2.235073	1.541654
SalEn.10565_1-535_NEs	1.930044	1.385534	1.882619	1.941894	0.008788	0.238448	0.015137	1.935909	1.323381	1.854240	1.758017	1.944849	1.792595	1.932732	1.924722	1.941894	1.898469	1.295377	1.402678	0.008788	1.845718	1.776581	1.938526	1.613811	1.757154	1.309344	1.852362	1.913114	0.975963	1.627667	1.323381	1.891775	1.766552	1.868824	1.884445	1.323381	0.000000	1.630809	1.868824	1.389731	0.326702	1.844061	1.426815	0.978706	1.635448	0.234036	0.242485	1.320983	1.932732	1.941894	1.913114	1.436496	1.635448	0.978414	1.291061	0.010050	1.871978	1.895043	0.308960	1.828377	1.833576	1.917012	0.306860	1.866264	1.868824	0.251654	0.238448	1.907226	1.338293	1.913114	1.870778
