EscCo.2_37230_1-652_NEs	1.050077	2.011241	1.906390	1.951407	1.868806	1.859657	1.943131	1.859657	1.052482	1.986419	0.000000	2.213703	2.050043	2.004698	0.164240	1.949749	2.017244	2.334180	2.302151	1.815535	2.159309	2.050043	2.184001	0.205348	0.188288	2.194817	0.024457	1.902232	0.158764	0.204028	2.434222	1.958854	1.879148	1.942068	1.850174	2.120989	2.193115	1.945250	2.136602	1.865705	1.917583	1.055916	1.959574	0.162312	1.815557	1.861622	2.114639	2.143810	2.028273	0.162312	1.847285	2.017244	1.966880	2.120798	2.120798	1.906390	0.029223	1.939544	2.026211	2.103573	2.319017	0.026592	1.945489	2.022332	2.120798	1.046142	0.162312	2.458424	1.056296	0.023923	0.164173	2.015361
EscCo.4_01778_5-522_NEs	2.304729	2.003249	1.851996	0.973575	1.775694	1.775694	2.064970	1.775694	2.299599	2.012864	2.213703	0.000000	0.978684	1.975834	2.377946	2.119753	1.983547	1.881224	1.796793	1.685077	1.482083	0.978684	1.486276	2.245513	2.204581	0.005847	2.194768	2.084143	2.194874	2.245513	1.896544	0.957542	1.867740	0.972137	1.719583	1.940837	0.003242	2.040744	1.520234	1.776613	2.051483	2.284732	0.978480	2.377760	1.681011	1.777302	1.477058	1.929191	0.944980	2.377760	0.931444	1.983547	0.967401	1.511733	1.511733	1.851996	2.166305	0.980425	0.968517	1.521808	1.781671	2.231450	0.972137	0.957228	1.511733	2.300052	2.377760	1.860269	2.303587	2.185933	2.376719	0.970908
EscCo.3_0624_1-536_NEs	2.249023	1.581547	2.119887	0.237410	2.038352	2.038352	1.406337	2.038352	2.236729	1.581300	2.050043	0.978684	0.000000	1.632150	1.982601	1.455534	1.585381	1.965315	1.925287	2.083024	1.296781	0.000000	1.310196	2.041020	2.072246	0.983545	2.041543	1.429957	1.953015	2.045509	2.056071	0.298773	1.552368	0.237819	2.084137	1.852790	0.976260	1.419478	1.329544	2.040599	1.411596	2.223643	0.238626	1.976392	2.091160	2.035074	1.290853	1.855135	0.298310	1.976392	0.235391	1.585381	0.303936	1.322256	1.322256	2.119887	2.049602	0.240223	0.012553	1.311026	1.914598	2.081647	0.236115	0.046319	1.322256	2.265410	1.976392	2.088106	2.212444	2.048580	1.979944	0.034389
SalEn.10072_1-517_NEs	2.151689	0.034051	1.846710	1.656265	1.876497	1.876497	0.270111	1.876497	2.162268	0.026700	2.004698	1.975834	1.632150	0.000000	2.012423	0.271494	0.034051	1.762942	1.434638	1.832838	1.361200	1.632150	1.397179	1.826482	1.827594	2.014541	2.002339	0.278546	1.943004	1.826482	1.742080	1.629605	0.269047	1.660386	1.803970	1.297183	1.989221	0.274193	1.387461	1.880909	0.274792	2.175758	1.690608	1.996465	1.832838	1.866735	1.382103	1.313899	1.617241	1.996465	1.537002	0.034051	1.642443	1.439430	1.439430	1.846710	1.970000	1.676792	1.614418	1.442426	1.447781	1.993569	1.656265	1.553951	1.439430	2.170212	1.996465	1.735182	2.181446	1.994583	2.004407	1.584096
SalEn.14045_1-652_NEs	1.053276	1.979954	1.972897	2.014373	1.848672	1.839486	2.037214	1.839486	1.061583	1.976159	0.164240	2.377946	1.982601	2.012423	0.000000	2.051260	1.985956	2.367120	2.234439	1.828786	2.250332	1.982601	2.233814	0.205543	0.195266	2.354030	0.162957	2.022891	0.162528	0.205565	2.465639	1.939417	1.933910	2.008983	1.909998	2.009180	2.353866	2.054726	2.215387	1.837810	2.024736	1.065051	2.035773	0.003078	1.832360	1.833927	2.173694	2.065895	1.992093	0.003078	1.912426	1.985956	1.943440	2.106972	2.106972	1.972897	0.157874	1.993842	1.993599	2.093339	2.250875	0.160262	2.004657	2.000071	2.106972	1.042394	0.003591	2.465076	1.024344	0.162273	0.004105	2.020801
EscCo.4_03953_1-518_NEs	2.407523	0.266958	1.808570	1.491941	1.732383	1.732383	0.042161	1.732383	2.405261	0.270079	1.949749	2.119753	1.455534	0.271494	2.051260	0.000000	0.267654	1.731877	1.458695	1.718330	1.323031	1.455534	1.358529	1.981118	1.987593	2.158732	1.920756	0.035967	2.122997	1.972200	1.725751	1.616001	0.272161	1.488949	1.686355	1.375198	2.133642	0.034032	1.343478	1.733081	0.031972	2.416178	1.514760	2.031044	1.704536	1.731683	1.346821	1.378216	1.489715	2.031044	1.476348	0.267654	1.639503	1.452684	1.452684	1.808570	1.941983	1.499025	1.436461	1.446403	1.471376	1.943484	1.491941	1.412761	1.452684	2.452153	2.031044	1.729981	2.434829	1.909762	2.042912	1.424213
SalEn.3_0072_1-517_NEs	2.186958	0.000000	1.905504	1.638455	1.932631	1.932631	0.263602	1.932631	2.188625	0.027391	2.017244	1.983547	1.585381	0.034051	1.985956	0.267654	0.000000	1.783797	1.435173	1.855673	1.346652	1.585381	1.382210	1.814183	1.835247	2.021669	2.016393	0.271932	1.920795	1.814183	1.769492	1.584911	0.261291	1.642486	1.824093	1.295403	1.996756	0.267606	1.375384	1.933609	0.269129	2.202023	1.671911	1.970038	1.855673	1.922483	1.367183	1.312080	1.587861	1.970038	1.515027	0.000000	1.600958	1.403712	1.403712	1.905504	1.983626	1.658457	1.571516	1.403739	1.448232	2.003440	1.638455	1.531822	1.403712	2.213924	1.970038	1.767208	2.224924	2.004453	1.978063	1.545929
EscCo.3_3250_3-535_NEs	2.464825	1.778576	1.786843	1.922206	1.917192	1.906824	1.703779	1.906824	2.486776	1.794109	2.334180	1.881224	1.965315	1.762942	2.367120	1.731877	1.783797	0.000000	2.076790	1.738064	1.550114	1.965315	1.535860	2.410479	2.240724	1.890901	2.381071	1.699660	2.362123	2.415366	0.006889	1.957223	1.784411	1.930851	1.755605	1.930668	1.906275	1.706355	1.556027	1.895136	1.706967	2.503019	1.942263	2.376990	1.729315	1.917937	1.528648	1.987379	2.157921	2.376990	2.061514	1.783797	1.966596	1.748252	1.748252	1.786843	2.338883	1.950856	1.962005	1.739786	2.063571	2.380926	1.922575	1.970502	1.748252	2.493163	2.376990	0.021502	2.481590	2.367185	2.384679	1.925884
KlePn.2_17421_5-539_NEs	2.513504	1.432449	1.869071	1.818108	1.785688	1.785688	1.449792	1.785688	2.491808	1.427634	2.302151	1.796793	1.925287	1.434638	2.234439	1.458695	1.435173	2.076790	0.000000	1.638517	1.883714	1.925287	1.880467	2.127472	2.121273	1.804785	2.297193	1.451522	2.128300	2.123843	2.006553	1.585256	1.316366	1.808495	1.771388	1.480320	1.807964	1.422727	1.937639	1.772694	1.435378	2.491808	1.832348	2.248392	1.634329	1.790970	1.890884	1.481876	1.815283	2.248392	1.713432	1.435173	1.617946	1.825712	1.825712	1.869071	2.304652	1.823572	1.937721	1.836786	0.003162	2.308637	1.808495	1.892382	1.825712	2.486452	2.248392	2.028596	2.531110	2.283548	2.252213	1.935166
KlePn.2_29051_1-561_NEs	2.270857	1.861349	0.210700	2.075565	0.206249	0.206249	1.751594	0.206249	2.289396	1.862419	1.815535	1.685077	2.083024	1.832838	1.828786	1.718330	1.855673	1.738064	1.638517	0.000000	1.708679	2.083024	1.709867	1.822782	1.737709	1.702980	1.807503	1.746052	1.679262	1.819186	1.778116	1.781694	1.632073	2.062067	0.155653	1.738231	1.704887	1.720488	1.740535	0.206319	1.722764	2.303152	2.042733	1.834261	0.004781	0.204823	1.697556	1.752186	1.988627	1.834261	1.798812	1.855673	1.776575	1.599395	1.599395	0.210700	1.817585	2.048522	2.036392	1.599422	1.633675	1.815766	2.065536	2.072061	1.599395	2.307814	1.834261	1.779155	2.295713	1.798766	1.841975	2.051673
EscCo.1_01884_2-545_NEs	2.505184	1.344065	1.562948	1.294460	1.570731	1.573506	1.322476	1.573506	2.508499	1.346367	2.159309	1.482083	1.296781	1.361200	2.250332	1.323031	1.346652	1.550114	1.883714	1.708679	0.000000	1.296781	0.012265	2.267103	2.075586	1.490722	2.141248	1.327205	2.398544	2.275809	1.584557	1.499216	1.459057	1.291144	1.635212	1.698653	1.483349	1.313913	0.028579	1.575333	1.319716	2.494231	1.293733	2.268758	1.698502	1.570491	0.011644	1.678465	1.407512	2.268758	1.327137	1.346652	1.505181	0.326630	0.326630	1.562948	2.144363	1.297971	1.301369	0.326594	1.877027	2.161533	1.291144	1.281911	0.326630	2.486834	2.268758	1.580668	2.447212	2.132642	2.272639	1.290811
EscCo.50594_1-536	2.249023	1.581547	2.119887	0.237410	2.038352	2.038352	1.406337	2.038352	2.236729	1.581300	2.050043	0.978684	0.000000	1.632150	1.982601	1.455534	1.585381	1.965315	1.925287	2.083024	1.296781	0.000000	1.310196	2.041020	2.072246	0.983545	2.041543	1.429957	1.953015	2.045509	2.056071	0.298773	1.552368	0.237819	2.084137	1.852790	0.976260	1.419478	1.329544	2.040599	1.411596	2.223643	0.238626	1.976392	2.091160	2.035074	1.290853	1.855135	0.298310	1.976392	0.235391	1.585381	0.303936	1.322256	1.322256	2.119887	2.049602	0.240223	0.012553	1.311026	1.914598	2.081647	0.236115	0.046319	1.322256	2.265410	1.976392	2.088106	2.212444	2.048580	1.979944	0.034389
EscCo.3_1734_15-563_NEs	2.500471	1.379483	1.572367	1.311472	1.576293	1.579078	1.357778	1.579078	2.503753	1.381912	2.184001	1.486276	1.310196	1.397179	2.233814	1.358529	1.382210	1.535860	1.880467	1.709867	0.012265	1.310196	0.000000	2.234443	2.100947	1.494768	2.157587	1.362719	2.415809	2.242899	1.573784	1.513406	1.507195	1.308129	1.633788	1.695090	1.487500	1.348923	0.029827	1.580879	1.354978	2.489680	1.310733	2.251678	1.699750	1.576049	0.000607	1.675054	1.433843	2.251678	1.356270	1.382210	1.519302	0.330158	0.330158	1.572367	2.156418	1.314967	1.314754	0.330121	1.873887	2.177717	1.308129	1.295122	0.330158	2.482359	2.251678	1.570104	2.439125	2.149020	2.255474	1.304113
KlePn.1_01953_1-652_NEs	1.017078	1.813728	1.980905	1.953677	1.977975	1.968141	2.017978	1.968141	1.019676	1.816590	0.205348	2.245513	2.041020	1.826482	0.205543	1.981118	1.814183	2.410479	2.127472	1.822782	2.267103	2.041020	2.234443	0.000000	0.178729	2.224605	0.205334	2.004534	0.180192	0.002059	2.454391	1.849521	1.922513	1.944307	1.855607	2.066919	2.209282	2.025890	2.233669	1.975704	2.015345	1.023022	1.963247	0.205499	1.826375	1.961640	2.197421	2.110723	1.886008	0.205499	1.918398	1.814183	1.846120	2.073999	2.073999	1.980905	0.200039	1.914750	2.033762	2.065495	2.161689	0.207749	1.947737	2.041485	2.073999	1.024608	0.206155	2.485101	1.010851	0.204590	0.206784	2.019013
EntCo.1_05050_1-652_NEs	1.023423	1.829873	1.897386	2.000313	1.943614	1.934102	1.965474	1.934102	1.021832	1.845869	0.188288	2.204581	2.072246	1.827594	0.195266	1.987593	1.835247	2.240724	2.121273	1.737709	2.075586	2.072246	2.100947	0.178729	0.000000	2.185175	0.188498	1.960421	0.171326	0.178748	2.276876	1.919322	1.877779	1.991029	1.759734	2.038866	2.174194	1.991678	2.033289	1.964447	1.966357	1.025177	2.021312	0.193245	1.741795	1.923742	2.044460	2.065054	1.882200	0.193245	1.894532	1.835247	1.901304	1.919856	1.919856	1.897386	0.188586	2.001042	2.067583	1.903630	2.152511	0.186450	1.994374	2.093896	1.919856	1.014606	0.193892	2.316019	0.997109	0.187776	0.195829	2.052337
EscCo.3_2085_5-522_NEs	2.306396	2.041876	1.869953	0.973943	1.793606	1.793606	2.102645	1.793606	2.301324	2.051983	2.194817	0.005847	0.983545	2.014541	2.354030	2.158732	2.021669	1.890901	1.804785	1.702980	1.490722	0.983545	1.494768	2.224605	2.185175	0.000000	2.176307	2.121940	2.175762	2.224605	1.906033	0.962450	1.901372	0.972509	1.737772	1.955713	0.006493	2.078150	1.528946	1.794612	2.089037	2.286608	0.978840	2.353848	1.698919	1.795302	1.485595	1.944029	0.949903	2.353848	0.942805	2.021669	0.972337	1.503232	1.503232	1.869953	2.148262	0.982923	0.973376	1.519962	1.789637	2.212150	0.972509	0.966689	1.503232	2.301790	2.353848	1.870038	2.305283	2.167756	2.344311	0.975732
EscCo.54069_1-652	1.047548	2.010251	1.901895	1.935748	1.838473	1.829423	1.905002	1.829423	1.049946	1.987770	0.024457	2.194768	2.041543	2.002339	0.162957	1.920756	2.016393	2.381071	2.297193	1.807503	2.141248	2.041543	2.157587	0.205334	0.188498	2.176307	0.000000	1.873101	0.161492	0.204015	2.479597	1.960398	1.849829	1.926339	1.849638	2.194242	2.174437	1.906871	2.080395	1.835139	1.879703	1.053368	1.948375	0.161032	1.796599	1.831549	2.096904	2.221757	1.984814	0.161032	1.820047	2.016393	1.968598	2.149516	2.149516	1.901895	0.029238	1.923904	2.025855	2.131945	2.331208	0.008243	1.929803	1.996013	2.149516	1.041471	0.161032	2.504082	1.049410	0.000512	0.162891	2.015710
EscCo.2_40890_1-518_NEs	2.357753	0.271224	1.816076	1.461303	1.771911	1.771911	0.024047	1.771911	2.364253	0.275309	1.902232	2.084143	1.429957	0.278546	2.022891	0.035967	0.271932	1.699660	1.451522	1.746052	1.327205	1.429957	1.362719	2.004534	1.960421	2.121940	1.873101	0.000000	2.081820	1.995556	1.695228	1.593684	0.271584	1.458370	1.684903	1.345133	2.097517	0.012252	1.335269	1.772812	0.010925	2.374609	1.473175	2.011919	1.746186	1.771006	1.351038	1.347908	1.513194	2.011919	1.466473	0.271932	1.630834	1.452500	1.452500	1.816076	1.908361	1.468333	1.411068	1.452527	1.467909	1.895239	1.461303	1.409949	1.452500	2.409209	2.011919	1.708420	2.396926	1.862569	2.014910	1.399230
CitRo.1_34571_1-652_NEs	1.014417	1.919988	1.845414	1.801255	1.876927	1.867919	2.113116	1.867919	1.008958	1.903990	0.158764	2.194874	1.953015	1.943004	0.162528	2.122997	1.920795	2.362123	2.128300	1.679262	2.398544	1.953015	2.415809	0.180192	0.171326	2.175762	0.161492	2.081820	0.000000	0.180211	2.422447	1.794357	1.915288	1.789305	1.729872	2.046160	2.173820	2.102508	2.423632	1.881488	2.083724	1.012199	1.820593	0.161218	1.686552	1.862356	2.348824	2.099998	1.858018	0.161218	1.786292	1.920795	1.792751	2.102989	2.102989	1.845414	0.158417	1.792254	1.935310	2.089302	2.152266	0.162162	1.792585	1.946078	2.102989	1.017958	0.160580	2.451470	0.996701	0.160805	0.163086	1.949400
KlePn.2_00881_1-652_NEs	1.015217	1.813728	1.976602	1.945793	1.977975	1.968141	2.009083	1.968141	1.017811	1.816590	0.204028	2.245513	2.045509	1.826482	0.205565	1.972200	1.814183	2.415366	2.123843	1.819186	2.275809	2.045509	2.242899	0.002059	0.178748	2.224605	0.204015	1.995556	0.180211	0.000000	2.458913	1.845856	1.922513	1.936417	1.855607	2.066919	2.209282	2.016953	2.242154	1.975704	2.006401	1.021151	1.955317	0.205520	1.822782	1.961640	2.205939	2.110723	1.882219	0.205520	1.914637	1.814183	1.842440	2.078823	2.078823	1.976602	0.198050	1.906848	2.030060	2.070336	2.158064	0.206428	1.939858	2.037715	2.078823	1.022731	0.206176	2.489587	1.008993	0.203272	0.206805	2.023493
EscCo.1_03399_10-568_NEs	2.609798	1.764607	1.839126	1.978883	1.985937	1.982615	1.688647	1.982615	2.634045	1.779394	2.434222	1.896544	2.056071	1.742080	2.465639	1.725751	1.769492	0.006889	2.006553	1.778116	1.584557	2.056071	1.573784	2.454391	2.276876	1.906033	2.479597	1.695228	2.422447	2.458913	0.000000	1.989240	1.758663	1.987301	1.808662	1.977891	1.921465	1.691848	1.593210	1.969964	1.702190	2.650360	1.995358	2.474810	1.769759	1.993746	1.566747	2.034038	2.228777	2.474810	2.081247	1.769492	2.001378	1.803671	1.803671	1.839126	2.439500	2.006362	2.037741	1.795619	1.995023	2.480382	1.979429	2.040137	1.803671	2.641556	2.474810	0.023535	2.620120	2.465773	2.481935	1.995580
KlePn.1_03050_1-536_NEs	2.381765	1.581127	1.936103	0.304803	1.968435	1.968435	1.582441	1.968435	2.358384	1.597694	1.958854	0.957542	0.298773	1.629605	1.939417	1.616001	1.584911	1.957223	1.585256	1.781694	1.499216	0.298773	1.513406	1.849521	1.919322	0.962450	1.960398	1.593684	1.794357	1.845856	1.989240	0.000000	1.661219	0.305187	1.767510	1.764403	0.957606	1.591783	1.556299	1.954154	1.584091	2.344843	0.306965	1.933511	1.774383	1.962297	1.505015	1.759895	0.253278	1.933511	0.259926	1.584911	0.010759	1.502003	1.502003	1.936103	1.951373	0.302502	0.293794	1.492900	1.581761	1.971295	0.303321	0.297531	1.502003	2.383827	1.933511	2.017133	2.376375	1.949956	1.940596	0.299508
CitRo.1_00391_1-517_NEs	2.271954	0.261291	1.648142	1.583215	1.732288	1.732288	0.264386	1.732288	2.269765	0.261929	1.879148	1.867740	1.552368	0.269047	1.933910	0.272161	0.261291	1.784411	1.316366	1.632073	1.459057	1.552368	1.507195	1.922513	1.877779	1.901372	1.849829	0.271584	1.915288	1.922513	1.758663	1.661219	0.000000	1.587089	1.594781	1.224628	1.879124	0.268104	1.509951	1.740619	0.266961	2.283609	1.600659	1.923512	1.632073	1.744771	1.491219	1.224874	1.506726	1.923512	1.489725	0.261291	1.659048	1.564587	1.564587	1.648142	1.834663	1.602209	1.542731	1.567839	1.318952	1.834024	1.583215	1.508760	1.564587	2.283063	1.923512	1.788971	2.280939	1.843486	1.935232	1.542364
SalEn.4_06611_1-535_NEs	2.111398	1.638185	2.242553	0.001250	2.166765	2.166765	1.460921	2.166765	2.096712	1.629947	1.942068	0.972137	0.237819	1.660386	2.008983	1.488949	1.642486	1.930851	1.808495	2.062067	1.291144	0.237819	1.308129	1.944307	1.991029	0.972509	1.926339	1.458370	1.789305	1.936417	1.987301	0.305187	1.587089	0.000000	2.060430	1.870289	0.969714	1.451748	1.328378	2.154628	1.446222	2.085797	0.010057	2.006402	2.054207	2.166737	1.286916	1.880365	0.322616	2.006402	0.242584	1.642486	0.307278	1.310836	1.310836	2.242553	1.914773	0.015147	0.233401	1.308387	1.807186	1.956567	0.001250	0.250158	1.310836	2.108297	2.006402	2.009093	2.098671	1.920078	1.994369	0.242934
CitRo.1_18441_1-561_NEs	2.219560	1.829416	0.196992	2.066285	0.189516	0.189516	1.693887	0.189516	2.221639	1.803380	1.850174	1.719583	2.084137	1.803970	1.909998	1.686355	1.824093	1.755605	1.771388	0.155653	1.635212	2.084137	1.633788	1.855607	1.759734	1.737772	1.849638	1.684903	1.729872	1.855607	1.808662	1.767510	1.594781	2.060430	0.000000	1.667493	1.740058	1.672298	1.666317	0.189408	1.677628	2.234676	2.032272	1.916053	0.157856	0.188852	1.625180	1.684993	2.021070	1.916053	1.770907	1.824093	1.762302	1.629416	1.629416	0.196992	1.823623	2.053791	2.027632	1.626411	1.764629	1.874171	2.055870	2.059152	1.629416	2.199295	1.916053	1.789695	2.184395	1.843948	1.927392	2.057811
KlePn.2_22781_2-516_NEs	2.151266	1.296211	1.797722	1.883004	1.820519	1.810914	1.382629	1.810914	2.132490	1.292728	2.120989	1.940837	1.852790	1.297183	2.009180	1.375198	1.295403	1.930668	1.480320	1.738231	1.698653	1.852790	1.695090	2.066919	2.038866	1.955713	2.194242	1.345133	2.046160	2.066919	1.977891	1.764403	1.224628	1.870289	1.667493	0.000000	1.946013	1.367229	1.694746	1.815774	1.362704	2.144553	1.858251	2.022305	1.751443	1.820208	1.687396	0.011161	1.691378	2.022305	1.660792	1.295403	1.793240	1.693785	1.693785	1.797722	2.100848	1.875799	1.824278	1.689727	1.484607	2.154953	1.873717	1.846349	1.693785	2.125341	2.022305	1.970233	2.160033	2.181141	2.022305	1.803981
KlePn.1_04215_2-524_NEs	2.305497	2.016686	1.864253	0.971154	1.787502	1.787502	2.078249	1.787502	2.300368	2.026498	2.193115	0.003242	0.976260	1.989221	2.353866	2.133642	1.996756	1.906275	1.807964	1.704887	1.483349	0.976260	1.487500	2.209282	2.174194	0.006493	2.174437	2.097517	2.173820	2.209282	1.921465	0.957606	1.879124	0.969714	1.740058	1.946013	0.000000	2.053864	1.521318	1.788483	2.064683	2.285495	0.976048	2.353682	1.700788	1.789176	1.478334	1.934359	0.942586	2.353682	0.929098	1.996756	0.964953	1.530371	1.530371	1.864253	2.146117	0.977980	0.968573	1.540516	1.809425	2.210606	0.969714	0.957291	1.530371	2.300829	2.353682	1.885079	2.304363	2.165818	2.352645	0.970963
