SalEn.3_0580_1-334_NEs	0.016148	0.259232	1.629804	1.285377	1.276945	1.224988	1.339757	1.365628	1.297501	1.300166	1.539036	1.285377	1.261198	1.520930	1.189203	0.000000	1.191686	1.527096	0.258929	1.524276	1.348176	1.464570	1.170874	1.531852	1.267609	1.657277	1.328957	1.297727	1.183458	1.306009	1.528525	1.357399	1.328957	1.301077	1.229445	1.499216	1.496701	1.659820	1.642500	1.348176	1.673155	1.521073	1.656011	0.015082	0.258929	1.278896	1.288691	0.318105	0.000000	1.656011	1.297501	1.331218	0.272336	1.429406	1.285377	1.294649	1.299504	1.366371	1.345365	1.442241	1.526356	0.000000	0.324508	1.228810	1.334894	1.335308	0.321547	1.484560	1.533184	1.301290	1.656011	1.307551	0.272046	1.240121	1.482652	1.269877
KlePn.1_01570_1-329_NEs	1.162650	1.106687	1.294324	1.476262	1.470190	1.148974	1.066427	1.063116	1.472155	1.480627	1.202807	1.476262	1.048872	1.441894	0.009424	1.191686	0.000000	1.447675	1.262726	1.314675	1.057820	0.954399	1.181948	1.209213	1.057341	1.363409	1.077344	1.277827	1.182917	1.001636	1.449473	1.073579	1.077344	1.109092	1.148974	1.393149	1.409923	1.390023	1.574248	1.057820	1.418984	1.445906	1.374638	1.209860	1.262726	1.302696	1.066845	1.136070	1.191686	1.374638	1.472155	1.506670	1.275534	0.962830	1.476262	1.454559	1.427049	1.408512	0.437424	1.489924	1.455836	1.191686	1.192182	1.156043	1.082260	1.066427	1.135835	1.155332	1.425725	1.413555	1.374638	1.010785	1.245558	1.152842	1.157919	0.692403
EscCo.2_3164_2-332_NEs	1.527018	1.333038	1.653893	1.555695	1.567188	1.321956	1.501319	1.460420	1.463707	1.538926	1.693212	1.555695	1.320886	0.003003	1.433693	1.527096	1.447675	0.000000	1.469490	1.515965	1.450761	1.628600	1.584266	1.684741	1.316004	1.648356	1.519284	1.525561	1.585070	1.352483	0.002002	1.468406	1.519284	1.629336	1.321956	0.028671	0.027614	1.644233	1.647859	1.450761	1.683141	0.003003	1.646988	1.534890	1.469490	1.520799	1.307099	1.373719	1.527096	1.646988	1.463707	1.851104	1.453871	1.652525	1.555695	1.484321	1.450103	1.393926	1.352299	1.517932	1.269442	1.527096	1.502081	1.321266	1.519284	1.501319	1.374014	1.432045	1.252946	1.470884	1.646988	1.357515	1.469043	1.321956	1.421468	1.303504
EscCo.2_0620_1-334_NEs	0.259433	0.202266	1.534874	1.366366	1.350800	1.351512	1.482503	1.384281	1.480879	1.407432	1.602320	1.366366	1.335431	1.471242	1.253733	0.258929	1.262726	1.469490	0.000000	1.675541	1.390208	1.640074	1.165085	1.605647	1.324702	1.668002	1.490152	1.378753	1.180794	1.382585	1.467738	1.395812	1.490152	1.398509	1.356193	1.481336	1.465361	1.686958	1.709845	1.390208	1.722459	1.460772	1.660283	0.261907	0.000000	1.339664	1.404167	0.321307	0.258929	1.660283	1.480879	1.239071	0.022223	1.601230	1.366366	1.487239	1.422892	1.477268	1.403086	1.548179	1.490857	0.258929	0.280709	1.349474	1.501926	1.477822	0.320797	1.548411	1.476588	1.445102	1.660283	1.391864	0.038670	1.350152	1.543519	1.359408
EntCo.1_16530_2-342_NEs	1.503971	1.523469	1.393728	1.728824	1.749970	1.576810	1.444077	1.376660	1.774220	1.709720	1.327330	1.728824	1.565521	1.509633	1.306226	1.524276	1.314675	1.515965	1.675541	0.000000	1.364750	1.266382	1.522953	1.345073	1.562242	1.579685	1.442657	1.720855	1.525219	1.443010	1.519131	1.379628	1.442657	1.591899	1.576810	1.504182	1.499333	1.584558	1.941909	1.364750	1.525855	1.523099	1.577401	1.517553	1.675541	1.690656	1.540299	1.580145	1.524276	1.577401	1.774220	1.896475	1.654021	1.279207	1.728824	1.757375	1.740938	1.593570	1.336237	1.759118	0.731237	1.524276	1.637041	1.578652	1.436724	1.444077	1.564003	1.895800	0.719112	1.728718	1.577401	1.435923	1.679250	1.573486	1.850318	1.379102
EscCo.41711_1-326_BeL	1.375786	1.389531	1.397005	1.569559	1.562281	1.356708	0.278238	0.007103	1.680568	1.559153	1.542528	1.569559	1.432964	1.445082	1.049904	1.348176	1.057820	1.450761	1.390208	1.364750	0.000000	1.491349	1.663840	1.541097	1.445472	1.446923	0.273885	1.577386	1.703741	0.357883	1.447265	0.012220	0.273885	1.292421	1.362539	1.437362	1.445112	1.433188	1.808472	0.000000	1.523939	1.443413	1.445624	1.340869	1.390208	1.537310	0.269507	1.516508	1.348176	1.445624	1.680568	1.484366	1.397170	1.522094	1.569559	1.668276	1.661856	1.563199	1.101473	1.702809	1.312709	1.348176	1.622705	1.364556	0.273885	0.279744	1.504083	1.871691	1.322404	1.494043	1.445624	0.357334	1.385131	1.369660	1.867039	1.036303
KlePn.2_27101_3-333_NEs	1.436253	1.336495	1.169229	1.559099	1.535259	1.308478	1.363185	1.486216	1.560688	1.572338	1.027029	1.559099	1.334599	1.620652	0.963338	1.464570	0.954399	1.628600	1.640074	1.266382	1.491349	0.000000	1.256148	1.027029	1.341733	1.224359	1.368414	1.424480	1.257743	1.295083	1.622457	1.500367	1.368414	1.098776	1.303456	1.645804	1.635050	1.229044	1.744309	1.491349	1.310526	1.626840	1.227222	1.467256	1.640074	1.460389	1.269811	1.260074	1.464570	1.227222	1.560688	1.546107	1.638115	0.014602	1.559099	1.640415	1.652823	1.476068	1.182489	1.672383	1.403306	1.464570	1.311024	1.314932	1.365707	1.363185	1.248317	1.330617	1.416858	1.538487	1.227222	1.308039	1.648248	1.310654	1.330912	1.162262
KlePn.2_26881_1-340_NEs	1.142633	1.080612	1.262796	1.359114	1.368752	1.202033	1.521742	1.679673	1.293628	1.382996	1.211712	1.359114	1.147802	1.581420	1.179263	1.170874	1.181948	1.584266	1.165085	1.522953	1.663840	1.256148	0.000000	1.214399	1.143424	1.362606	1.516797	1.052294	0.003089	1.301778	1.565667	1.695691	1.516797	1.608231	1.206448	1.533906	1.540428	1.378307	1.553236	1.663840	1.449405	1.577444	1.360271	1.167437	1.165085	1.039311	1.437558	1.160108	1.170874	1.360271	1.293628	0.617734	1.164054	1.249984	1.359114	1.296002	1.335398	1.238987	1.255908	1.359434	1.326729	1.170874	1.172290	1.202033	1.516797	1.521003	1.157548	1.157081	1.304968	1.271081	1.360271	1.314195	1.151844	1.206448	1.157972	1.257437
KlePn.2_10831_4-360_NEs	1.499478	1.467112	0.406772	1.823229	1.799595	1.510286	1.434556	1.547452	1.446523	1.861623	0.006589	1.823229	1.456509	1.663580	1.204400	1.531852	1.209213	1.684741	1.605647	1.345073	1.541097	1.027029	1.214399	0.000000	1.463266	0.461380	1.473254	1.534182	1.222977	1.336794	1.673072	1.573264	1.447980	1.505487	1.510286	1.663670	1.652226	0.464258	1.447459	1.541097	0.444757	1.677349	0.457742	1.527220	1.605647	1.531092	1.359926	1.368870	1.531852	0.457742	1.446523	1.695472	1.637724	1.036376	1.823229	1.415094	1.453279	1.430549	1.189447	1.343111	1.316783	1.531852	1.399408	1.516050	1.461740	1.433858	1.382579	1.350177	1.280743	1.511264	0.457742	1.349550	1.617310	1.516884	1.371940	1.386411
KlePn.1_05599_1-319_NEs	1.243848	1.118037	1.594999	1.214360	1.210315	0.123357	1.363739	1.443575	1.340832	1.218317	1.447068	1.214360	0.001051	1.310821	1.067727	1.267609	1.057341	1.316004	1.324702	1.562242	1.445472	1.341733	1.143424	1.463266	0.000000	1.533921	1.380665	1.294335	1.129945	1.447431	1.295567	1.459308	1.380665	1.393373	0.123326	1.273563	1.267781	1.550655	1.572108	1.445472	1.643234	1.292202	1.530635	1.267988	1.324702	1.278732	1.228231	1.191102	1.267609	1.530635	1.340832	1.109477	1.309151	1.360673	1.214360	1.359605	1.299978	1.209106	1.278614	1.303276	1.270698	1.267609	1.159645	0.122749	1.380665	1.362960	1.171738	1.384094	1.275723	1.258707	1.530635	1.463539	1.276865	0.121590	1.378607	1.146696
SalEn.52117_1-359_NEs	1.653033	1.548580	0.385236	1.868421	1.885405	1.567658	1.423615	1.475221	1.580110	1.881915	0.459330	1.868421	1.527915	1.641024	1.350379	1.657277	1.363409	1.648356	1.668002	1.579685	1.446923	1.224359	1.362606	0.461380	1.533921	0.000000	1.421682	1.871537	1.347581	1.311565	1.638034	1.483001	1.422980	1.435516	1.567658	1.635642	1.643928	0.015726	1.568488	1.446923	0.374200	1.630169	0.014813	1.649020	1.668002	1.830036	1.341291	1.635152	1.657277	0.014813	1.580110	1.531473	1.676221	1.235532	1.868421	1.589606	1.639056	1.645986	1.218027	1.421905	1.452829	1.657277	1.561957	1.568375	1.432647	1.411986	1.616877	1.593722	1.479104	1.612601	0.014813	1.323753	1.650869	1.573950	1.619526	1.427281
SalEn.4_13471_2-329_NEs	1.338587	1.303157	1.464480	1.597145	1.595033	1.509445	0.006143	0.271555	1.534162	1.585647	1.458449	1.597145	1.367172	1.529705	1.083652	1.328957	1.077344	1.519284	1.490152	1.442657	0.273885	1.368414	1.516797	1.473254	1.380665	1.421682	0.000000	1.590179	1.522586	0.328958	1.531778	0.269969	0.000000	1.307058	1.503634	1.479381	1.487890	1.418226	1.739625	0.273885	1.494128	1.519438	1.415603	1.330381	1.490152	1.550980	0.285949	1.431781	1.328957	1.415603	1.534162	1.531813	1.487533	1.394956	1.597145	1.569696	1.498592	1.612383	1.134518	1.620987	1.278411	1.328957	1.517028	1.505313	0.000000	0.009232	1.423366	1.695663	1.279299	1.487309	1.415603	0.329304	1.452994	1.511097	1.682519	1.116150
KlePn.2_11851_1-330_NEs	1.268728	1.211754	1.766316	0.295759	0.296972	1.331859	1.579788	1.579857	0.306395	0.302075	1.526106	0.295759	1.287160	1.522852	1.291038	1.297727	1.277827	1.525561	1.378753	1.720855	1.577386	1.424480	1.052294	1.534182	1.294335	1.871537	1.590179	0.000000	1.046852	1.452939	1.525085	1.586259	1.590179	1.462410	1.341689	1.478503	1.487806	1.913487	1.803661	1.577386	1.687815	1.520616	1.896312	1.312466	1.378753	0.008282	1.352653	1.197030	1.297727	1.896312	0.306395	1.384614	1.395385	1.429714	0.295759	0.303140	0.320493	0.315393	1.594233	1.291577	1.577275	1.297727	1.446691	1.347910	1.587035	1.578944	1.189969	1.436347	1.507332	0.261942	1.896312	1.469181	1.416423	1.344429	1.421350	1.375828
KlePn.1_04574_1-337_NEs	1.149380	1.083788	1.255076	1.355619	1.365331	1.201072	1.527614	1.720451	1.268737	1.375478	1.220229	1.355619	1.140863	1.582157	1.180161	1.183458	1.182917	1.585070	1.180794	1.525219	1.703741	1.257743	0.003089	1.222977	1.129945	1.347581	1.522586	1.046852	0.000000	1.316614	1.563531	1.737296	1.522586	1.576000	1.205520	1.533631	1.537889	1.363195	1.537943	1.703741	1.431706	1.575489	1.345260	1.179903	1.180794	1.033814	1.478608	1.171229	1.183458	1.345260	1.268737	0.591871	1.179867	1.251482	1.355619	1.270814	1.309885	1.252080	1.235130	1.335859	1.292155	1.183458	1.175293	1.194057	1.522586	1.526863	1.168657	1.146678	1.270746	1.272030	1.345260	1.329435	1.167150	1.198468	1.147608	1.225308
KlePn.1_04504_1-328_NEs	1.277622	1.237015	1.379268	1.597610	1.583089	1.427482	0.333712	0.357725	1.447670	1.603558	1.345967	1.597610	1.434442	1.347510	1.006453	1.306009	1.001636	1.352483	1.382585	1.443010	0.357883	1.295083	1.301778	1.336794	1.447431	1.311565	0.328958	1.452939	1.316614	0.000000	1.349608	0.364448	0.328958	1.230996	1.421819	1.277114	1.290531	1.315991	1.962445	0.357883	1.265896	1.349608	1.300308	1.293799	1.382585	1.439743	0.322713	1.217094	1.306009	1.300308	1.447670	1.570982	1.368706	1.314090	1.597610	1.469656	1.424336	1.529353	1.013118	1.688714	1.324937	1.306009	1.488849	1.433726	0.330912	0.333612	1.205777	1.591444	1.344470	1.448670	1.300308	0.002074	1.390443	1.428927	1.583834	1.045332
EscCo.3_04150_2-333_NEs	1.532392	1.326266	1.642886	1.542376	1.553642	1.312879	1.513770	1.456810	1.447381	1.526001	1.681355	1.542376	1.311527	0.003001	1.435550	1.528525	1.449473	0.002002	1.467738	1.519131	1.447265	1.622457	1.565667	1.673072	1.295567	1.638034	1.531778	1.525085	1.563531	1.349608	0.000000	1.464735	1.531778	1.638420	1.312879	0.028651	0.027503	1.633902	1.677738	1.447265	1.671875	0.002992	1.636536	1.536295	1.467738	1.520378	1.301360	1.366256	1.528525	1.636536	1.447381	1.835344	1.452202	1.646003	1.542376	1.467754	1.434223	1.390916	1.342979	1.523824	1.274685	1.528525	1.513307	1.301352	1.531778	1.513770	1.366509	1.438097	1.258226	1.466883	1.636536	1.354575	1.467289	1.302026	1.427539	1.301277
EscCo.3_02168_1-327_NEs	1.385046	1.400967	1.434084	1.577784	1.570552	1.382404	0.274290	0.011147	1.699645	1.567399	1.574929	1.577784	1.446712	1.462609	1.065618	1.357399	1.073579	1.468406	1.395812	1.379628	0.012220	1.500367	1.695691	1.573264	1.459308	1.483001	0.269969	1.586259	1.737296	0.364448	1.464735	0.000000	0.269969	1.283407	1.388327	1.454691	1.462498	1.468808	1.794823	0.012220	1.549940	1.460883	1.481670	1.350037	1.395812	1.546550	0.275607	1.532822	1.357399	1.481670	1.699645	1.496383	1.402721	1.530877	1.577784	1.692263	1.676167	1.587218	1.097669	1.731863	1.332437	1.357399	1.646305	1.390274	0.268846	0.275784	1.520442	1.901408	1.326395	1.516558	1.481670	0.362359	1.385841	1.395450	1.896554	1.051794
SalEn.3_1274_1-326_NEs	1.338587	1.303157	1.440092	1.597145	1.595033	1.509445	0.006143	0.271555	1.534162	1.585647	1.433489	1.597145	1.367172	1.529705	1.083652	1.328957	1.077344	1.519284	1.490152	1.442657	0.273885	1.368414	1.516797	1.447980	1.380665	1.422980	0.000000	1.590179	1.522586	0.328958	1.531778	0.269969	0.000000	1.307058	1.503634	1.479381	1.487890	1.414151	1.752368	0.273885	1.470224	1.519438	1.411503	1.330381	1.490152	1.550980	0.285949	1.431781	1.328957	1.411503	1.534162	1.531813	1.487533	1.394956	1.597145	1.569696	1.498592	1.612383	1.134518	1.620987	1.278411	1.328957	1.514198	1.505313	0.000000	0.009232	1.423366	1.684730	1.279299	1.487309	1.411503	0.329304	1.452994	1.511097	1.671587	1.116150
EscCo.3_02679_1-327_NEs	1.295187	1.235525	1.429788	1.362218	1.367627	1.385386	1.308939	1.268020	1.443810	1.353746	1.501320	1.362218	1.386165	1.632334	1.109237	1.301077	1.109092	1.629336	1.398509	1.591899	1.292421	1.098776	1.608231	1.505487	1.393373	1.435516	1.307058	1.462410	1.576000	1.230996	1.638420	1.283407	1.307058	0.000000	1.390521	1.675549	1.694635	1.441616	1.717533	1.292421	1.424464	1.642809	1.417451	1.303919	1.398509	1.431386	1.407373	1.535063	1.301077	1.417451	1.443810	1.511203	1.383134	1.092616	1.362218	1.443828	1.398081	1.595779	1.246552	1.632441	1.522931	1.301077	1.367299	1.384275	1.298113	1.297617	1.546628	1.750725	1.517481	1.526967	1.417451	1.227093	1.402856	1.397551	1.725014	1.170119
EscCo.44288_1-318_BeL	1.210877	1.150980	1.575930	1.326157	1.311232	0.004187	1.508577	1.380989	1.397921	1.313237	1.523777	1.326157	0.122082	1.316895	1.160119	1.229445	1.148974	1.321956	1.356193	1.576810	1.362539	1.303456	1.206448	1.510286	0.123326	1.567658	1.503634	1.341689	1.205520	1.421819	1.312879	1.388327	1.503634	1.390521	0.000000	1.293080	1.297928	1.585596	1.467698	1.362539	1.687584	1.309536	1.563518	1.230209	1.356193	1.325805	1.234497	1.231328	1.229445	1.563518	1.397921	1.172080	1.346642	1.321775	1.326157	1.435434	1.386629	1.316488	1.269930	1.301151	1.161690	1.229445	1.163725	0.004185	1.503634	1.507710	1.215784	1.357687	1.174797	1.350686	1.563518	1.413891	1.300419	0.001045	1.348362	1.199938
