EscCo.2_5080_239-491_NEs	1.591464	0.366076	1.692158	0.026877	1.309222	1.996412	1.456904	1.259137	1.591464	0.366076	1.839951	1.162975	1.682516	0.000000	1.599923	0.361226	1.853388	1.159062	1.871277	1.206650	1.418316	1.326546	2.013473	1.197394	1.823685	1.260724	1.654327	0.032487	1.633810	0.633866	2.028911	1.207688	1.941015	1.086330	1.301430	1.356209	1.425214	2.013473	1.192643	2.024841	1.245026	1.663420	0.031007	2.075940	1.096488	1.420253	1.418316	1.996412	1.456904	1.770197	1.253969	1.418316	1.996103	1.410202	1.298156	1.599923	0.372149	1.321435	2.061122	1.401026	2.075401	1.277470	1.356209	1.259137	1.926753	1.204054	2.038460	1.186663	1.408108	2.025158	1.205221	1.327731	1.591464	0.366076
SalEn.13864_1-234_NEs	0.001421	1.500287	0.446872	1.608300	1.789592	1.318900	2.185229	1.568140	0.001421	1.500287	1.329121	1.817882	0.450643	1.599923	0.000000	1.508955	1.330038	1.859665	1.421950	1.675129	1.804711	1.552882	1.331050	1.867975	1.268652	1.844358	0.454402	1.576460	0.695360	1.864488	1.337418	1.950945	1.301978	1.951255	1.857585	1.796316	1.796303	1.336898	1.867975	1.323138	2.046423	0.451312	1.602215	1.359907	1.605994	1.639139	1.804711	1.325418	2.185229	1.270013	1.824302	1.804711	1.332051	2.268122	1.886553	0.002870	1.476499	1.552801	1.329683	2.245388	1.342291	1.983448	1.796316	1.568140	1.291872	1.879521	1.337418	2.005305	1.804753	1.360685	1.976055	1.796316	0.001421	1.500287
SalEn.13864_244-483_NEs	1.516674	0.009796	1.656466	0.367874	1.352834	1.728358	1.303945	1.129151	1.516674	0.009796	1.655884	0.944116	1.672949	0.361226	1.508955	0.000000	1.655884	0.941359	1.619513	0.968134	1.265516	1.203751	1.719704	1.084133	2.070994	1.265686	1.645350	0.365333	1.500390	0.586770	1.687321	0.934202	1.732926	1.026264	1.248568	1.229377	1.265516	1.709633	1.080456	1.757705	0.958917	1.645549	0.360805	1.701007	1.063898	1.302106	1.265516	1.719842	1.303945	2.033065	1.258672	1.265516	1.737973	1.274989	1.225211	1.501453	0.009789	1.199583	1.731920	1.293238	1.728116	0.955239	1.229377	1.129151	1.676480	0.934711	1.687321	0.916856	1.331260	1.736990	0.926517	1.229699	1.516674	0.009796
KlePn.2_02341_1-236_NEs	1.330038	1.644653	1.111490	1.846195	1.500593	1.102785	1.878776	1.178371	1.330038	1.644653	0.010022	1.590399	1.099456	1.853388	1.330038	1.655884	0.000000	1.619940	0.183905	1.558855	1.727760	1.533518	1.120930	1.595568	1.025345	1.460326	1.102829	1.833954	1.092776	1.974123	0.225788	1.694267	1.131309	1.573684	1.348749	1.663876	1.719935	1.120930	1.595568	0.219529	1.606767	1.102650	1.872747	1.179232	1.796402	1.717133	1.727760	1.102785	1.878776	1.039020	1.468339	1.727760	1.102879	1.906131	1.652193	1.325995	1.683361	1.519240	1.126637	1.882502	0.235029	1.615694	1.671255	1.178371	0.190779	1.576062	0.223876	1.673451	1.722055	0.223624	1.663326	1.663876	1.330038	1.644653
KlePn.2_02341_265-492_NEs	1.859665	0.949117	1.423847	1.154872	1.104381	1.947419	0.958330	0.946138	1.859665	0.949117	1.620486	0.007398	1.408641	1.159062	1.859665	0.941359	1.619940	0.000000	1.558251	0.221013	1.212159	1.073994	1.925461	0.837431	1.983094	1.228785	1.409206	1.124678	1.527750	0.915710	1.579336	0.240567	2.002675	0.813322	1.253976	1.326219	1.212159	1.945609	0.835034	1.580163	0.238287	1.401284	1.141681	1.629864	1.215030	1.198683	1.212159	1.938477	0.958330	1.912665	1.246865	1.212159	1.929158	0.962574	1.345200	1.850952	0.946408	1.070625	1.953127	0.965026	1.597537	0.242543	1.326219	0.946138	1.675163	0.230456	1.587933	0.232860	1.355604	1.597992	0.242781	1.325498	1.859665	0.949117
CitRo.1_32891_1-236_NEs	1.421950	1.638672	1.092176	1.827263	1.505394	1.133816	1.849549	1.165024	1.421950	1.638672	0.183355	1.548347	1.081995	1.871277	1.421950	1.619513	0.183905	1.558251	0.000000	1.456642	1.777921	1.664867	1.153555	1.581860	1.097378	1.495680	1.073618	1.880953	1.134924	2.013740	0.188887	1.647640	1.135740	1.611374	1.478288	1.710602	1.769712	1.153555	1.581860	0.176242	1.553000	1.073678	1.862420	1.115960	1.805813	1.803097	1.777921	1.133816	1.849549	1.111892	1.511159	1.777921	1.122957	1.906392	1.693748	1.418668	1.646040	1.681890	1.147548	1.929792	0.183628	1.610137	1.718145	1.165024	0.159692	1.642862	0.187077	1.594472	1.747154	0.185072	1.585653	1.668322	1.421950	1.638672
CitRo.1_32891_264-492_NEs	1.683755	0.976229	1.434682	1.220889	1.222872	2.075222	0.971483	0.932690	1.683755	0.976229	1.568159	0.223211	1.434381	1.206650	1.675129	0.968134	1.558855	0.221013	1.456642	0.000000	1.349940	1.163121	2.137931	0.880345	1.709464	1.255112	1.427154	1.204313	1.617547	0.951668	1.583277	0.221309	2.162143	0.905193	1.407065	1.389983	1.349940	2.126525	0.891515	1.574527	0.211327	1.419106	1.221928	1.942270	1.275608	1.317008	1.349940	2.066357	0.971483	1.674427	1.248953	1.349940	2.057080	0.966136	1.394054	1.666771	0.973343	1.159133	2.093179	0.978617	1.556800	0.219365	1.396558	0.932690	1.584801	0.231969	1.583277	0.211294	1.294049	1.601657	0.215159	1.377713	1.683755	0.976229
SalEn.4_22211_2-498_NEs	1.795570	1.276646	1.798805	1.355250	1.069552	1.639445	1.203257	0.818866	1.795570	1.276646	1.711091	1.216499	1.788918	1.418316	1.804711	1.265516	1.727760	1.212159	1.777921	1.349940	0.000000	0.199646	1.805056	1.206402	1.857772	1.498264	1.808137	1.352748	1.825285	1.309359	1.822348	1.451442	1.718263	1.173044	1.042154	0.172322	0.010754	1.820935	1.216062	1.833429	1.439476	1.768398	1.375881	1.724825	1.132362	0.161395	0.000000	1.632351	1.203257	1.838860	1.498398	0.000668	1.601877	1.185817	0.171205	1.827857	1.289175	0.201485	1.647219	1.191321	1.834951	1.464446	0.172322	0.823550	1.765240	1.370845	1.821617	1.437687	0.184135	1.859120	1.437858	0.173988	1.795570	1.276646
KlePn.2_31891_2-498_NEs	1.544975	1.202427	1.500632	1.327172	1.016277	1.494522	1.173528	0.774775	1.544975	1.202427	1.540436	1.082584	1.492253	1.326546	1.552882	1.203751	1.533518	1.073994	1.664867	1.163121	0.199646	0.000000	1.531956	1.078273	1.616543	1.138826	1.491038	1.291356	1.483787	1.200553	1.597637	1.232289	1.512341	1.115939	0.990162	0.217874	0.199772	1.545973	1.086461	1.650723	1.250007	1.476984	1.299365	1.999337	1.076610	0.194717	0.199646	1.488275	1.173528	1.590203	1.142712	0.200602	1.488275	1.176156	0.218698	1.552722	1.200452	0.002684	1.527257	1.198380	1.609709	1.269873	0.218752	0.779215	1.528790	1.207857	1.597043	1.242805	0.173932	1.619916	1.236663	0.217214	1.544975	1.202427
KlePn.1_04266_1-237_NEs	1.337041	1.698209	1.191268	2.027914	1.451012	0.248886	1.656881	1.343009	1.337041	1.698209	1.104865	1.973277	1.216421	2.013473	1.331050	1.719704	1.120930	1.925461	1.153555	2.137931	1.805056	1.531956	0.000000	1.526764	1.037751	1.640767	1.214622	2.090876	1.100455	2.229325	1.102138	2.344097	0.250028	1.550783	1.475882	1.675268	1.813142	0.004238	1.534732	1.121332	2.323491	1.217788	2.086185	1.121755	2.025255	1.699318	1.805056	0.248886	1.656881	1.046387	1.631007	1.805056	0.254685	1.672727	1.660700	1.328822	1.739005	1.532827	0.252952	1.681923	1.098361	2.293145	1.682683	1.343009	1.146029	2.218425	1.112717	2.359411	1.658381	1.108779	2.370779	1.686406	1.337041	1.698209
KlePn.1_04266_252-492_NEs	1.857015	1.080456	1.530148	1.199561	1.145075	1.455901	0.297496	0.736941	1.857015	1.080456	1.612820	0.826730	1.529795	1.197394	1.867975	1.084133	1.595568	0.837431	1.581860	0.880345	1.206402	1.078273	1.526764	0.000000	1.964713	1.257442	1.486112	1.198636	1.443270	1.066638	1.684212	0.948175	1.529229	0.260416	1.186882	1.290918	1.212279	1.526764	0.002788	1.694876	0.956198	1.513363	1.172570	1.765326	1.170148	1.171291	1.206402	1.455901	0.297496	1.905569	1.245871	1.206402	1.448483	0.288438	1.261427	1.849430	1.083880	1.070092	1.501288	0.290665	1.690258	0.968702	1.284849	0.736941	1.663386	0.854244	1.693009	0.955554	1.143731	1.673583	0.955282	1.290789	1.857015	1.080456
KlePn.1_02224_1-232_NEs	1.268652	2.100022	1.215139	1.778205	1.866442	1.078434	2.129203	1.556780	1.268652	2.100022	1.010795	2.000198	1.214974	1.823685	1.268652	2.070994	1.025345	1.983094	1.097378	1.709464	1.857772	1.616543	1.037751	1.964713	0.000000	1.773044	1.173253	1.777383	1.088778	2.015540	1.159611	1.844972	0.989254	1.590276	1.548725	1.808078	1.849918	1.042919	1.975343	1.207051	1.836613	1.204901	1.808488	1.394549	2.233853	1.790475	1.857772	1.078434	2.129203	0.005808	1.782755	1.857772	1.078434	2.181033	1.796376	1.236998	2.070461	1.634704	1.092011	2.075667	1.173983	1.861829	1.816036	1.556780	1.044675	2.060048	1.171298	1.868996	1.819228	1.161293	1.859145	1.809051	1.268652	2.100022
KlePn.1_02224_234-488_NEs	1.853669	1.266670	1.885596	1.227499	1.297786	1.830277	1.381526	1.096933	1.853669	1.266670	1.468123	1.245633	1.863963	1.260724	1.844358	1.265686	1.460326	1.228785	1.495680	1.255112	1.498264	1.138826	1.640767	1.257442	1.773044	0.000000	1.851117	1.220193	1.904965	1.232409	1.513257	1.280464	1.818483	1.240133	1.203321	1.455372	1.498647	1.649784	1.267634	1.528819	1.279751	1.828490	1.228823	2.192141	1.434126	1.374961	1.498264	1.830277	1.381526	1.745503	0.005263	1.484578	1.810428	1.369981	1.455836	1.855388	1.272397	1.130436	1.850926	1.402477	1.536568	1.260682	1.461434	1.096933	1.453491	1.301218	1.528905	1.272980	1.403661	1.528978	1.285506	1.443585	1.853669	1.266670
EscCo.3_1583_1-232_NEs	0.454402	1.655570	0.007218	1.663327	1.806842	1.323111	1.827506	1.563506	0.454402	1.655570	1.089167	1.402052	0.007218	1.654327	0.454402	1.645350	1.102829	1.409206	1.073618	1.427154	1.808137	1.491038	1.214622	1.486112	1.173253	1.851117	0.000000	1.684754	0.560494	1.840475	1.127223	1.513241	1.252736	1.646634	1.836870	1.728151	1.808137	1.214504	1.486112	1.125381	1.443054	0.005764	1.683025	1.279343	1.763664	1.652880	1.808137	1.323111	1.827506	1.169456	1.871041	1.808137	1.316661	1.894873	1.811271	0.454402	1.644910	1.498909	1.359034	1.841701	1.114439	1.481515	1.718907	1.563506	1.088262	1.519068	1.132388	1.505175	1.661104	1.112522	1.488366	1.759573	0.454402	1.655570
EscCo.3_1583_239-491_NEs	1.568136	0.367990	1.723664	0.022780	1.350234	1.958721	1.451241	1.257296	1.568136	0.367990	1.820727	1.128307	1.713813	0.032487	1.576460	0.365333	1.833954	1.124678	1.880953	1.204313	1.352748	1.291356	2.090876	1.198636	1.777383	1.220193	1.684754	0.000000	1.651081	0.629782	1.996051	1.184028	1.854192	1.120018	1.281988	1.347900	1.359313	2.090876	1.193870	1.981956	1.213043	1.694029	0.026841	2.094473	1.063148	1.362110	1.352748	1.969091	1.451241	1.727269	1.213750	1.352748	1.968786	1.398357	1.275820	1.576460	0.376241	1.286612	2.034113	1.404875	2.031763	1.218072	1.347900	1.257296	1.907407	1.202551	2.005427	1.163499	1.390762	1.991833	1.181523	1.320006	1.568136	0.367990
KlePn.2_41691_1-229_NEs	0.695360	1.491727	0.570630	1.667394	1.660314	1.237153	1.581400	1.184192	0.695360	1.491727	1.114159	1.536538	0.573603	1.633810	0.695360	1.500390	1.092776	1.527750	1.134924	1.617547	1.825285	1.483787	1.100455	1.443270	1.088778	1.904965	0.560494	1.651081	0.000000	1.862526	1.276257	1.746237	1.202978	1.615242	1.848873	1.788833	1.817891	1.100360	1.443270	1.283408	1.790877	0.575620	1.689868	1.417736	1.771269	1.775458	1.825285	1.231658	1.581400	1.090806	1.924621	1.825285	1.237669	1.628289	1.852535	0.693077	1.517162	1.470146	1.247148	1.614960	1.261949	1.774664	1.780840	1.184192	1.077393	1.527422	1.276257	1.726444	1.666235	1.277299	1.726223	1.788833	0.695360	1.491727
KlePn.2_41691_233-486_NEs	1.874246	0.582794	1.863946	0.616427	1.416166	2.135552	1.145382	1.135551	1.874246	0.582794	1.925686	0.922911	1.854088	0.633866	1.864488	0.586770	1.974123	0.915710	2.013740	0.951668	1.309359	1.200553	2.229325	1.066638	2.015540	1.232409	1.840475	0.629782	1.862526	0.000000	2.117178	1.028867	1.918460	1.063535	1.382511	1.291336	1.303626	2.241406	1.075564	2.159147	1.049137	1.829273	0.625564	1.996094	1.025021	1.411364	1.309359	2.146658	1.145382	1.960783	1.244979	1.309359	2.136164	1.137094	1.285624	1.866735	0.592794	1.204746	2.189187	1.133415	2.158147	1.050699	1.291336	1.135551	1.783155	1.013279	2.117178	1.032211	1.305718	2.118170	1.037043	1.271409	1.874246	0.582794
EscCo.2_38870_1-234_NEs	1.337418	1.675411	1.135823	1.969369	1.429321	1.158552	1.727808	1.278005	1.337418	1.675411	0.221772	1.542485	1.130737	2.028911	1.337418	1.687321	0.225788	1.579336	0.188887	1.583277	1.822348	1.597637	1.102138	1.684212	1.159611	1.513257	1.127223	1.996051	1.276257	2.117178	0.000000	1.527532	1.214366	1.674134	1.442488	1.705856	1.814295	1.102138	1.684212	0.030458	1.504093	1.126841	1.977884	1.102231	1.799888	1.749838	1.822348	1.158552	1.727808	1.175853	1.512447	1.822348	1.164005	1.778070	1.712251	1.333496	1.715562	1.621783	1.150600	1.789873	0.033404	1.535078	1.713460	1.278005	0.207967	1.688462	0.004287	1.519257	1.850662	0.017279	1.510756	1.714108	1.337418	1.675411
EscCo.2_38870_265-492_NEs	1.960226	0.941755	1.521639	1.215530	1.212689	2.091684	0.939903	0.942919	1.960226	0.941755	1.694267	0.238827	1.521509	1.207688	1.950945	0.934202	1.694267	0.240567	1.647640	0.221309	1.451442	1.232289	2.344097	0.948175	1.844972	1.280464	1.513241	1.184028	1.746237	1.028867	1.527532	0.000000	2.210331	0.959431	1.324811	1.361714	1.451442	2.344097	0.955465	1.527826	0.033042	1.496850	1.206208	1.786417	1.304058	1.329420	1.451442	2.082192	0.939903	1.796961	1.286398	1.451442	2.092088	0.911195	1.335779	1.941987	0.939132	1.227850	2.121211	0.908843	1.535922	0.022379	1.367954	0.942919	1.615910	0.246287	1.536202	0.007364	1.409826	1.536515	0.016277	1.380523	1.960226	0.941755
CitRo.1_19521_1-236_Ess	1.308035	1.692658	1.225293	1.935886	1.494019	0.176729	1.726059	1.328142	1.308035	1.692658	1.110240	2.050553	1.245855	1.941015	1.301978	1.732926	1.131309	2.002675	1.135740	2.162143	1.718263	1.512341	0.250028	1.529229	0.989254	1.818483	1.252736	1.854192	1.202978	1.918460	1.214366	2.210331	0.000000	1.568789	1.423570	1.636806	1.726055	0.250028	1.536840	1.223878	2.212087	1.252736	1.956797	1.059961	1.940870	1.726626	1.718263	0.174960	1.726059	0.996890	1.828228	1.718263	0.173174	1.742581	1.643616	1.296071	1.713101	1.513023	0.184017	1.783704	1.203409	2.208883	1.644068	1.328142	1.188396	2.335826	1.225800	2.244453	1.671909	1.215448	2.243917	1.622503	1.308035	1.692658
CitRo.1_19521_256-492_NEs	1.960659	1.034716	1.678200	1.088349	1.119273	1.618837	0.277696	0.814672	1.960659	1.034716	1.591803	0.810840	1.659400	1.086330	1.951255	1.026264	1.573684	0.813322	1.611374	0.905193	1.173044	1.115939	1.550783	0.260416	1.590276	1.240133	1.646634	1.120018	1.615242	1.063535	1.674134	0.959431	1.568789	0.000000	1.119792	1.261293	1.167856	1.558708	0.260076	1.780009	0.962633	1.649244	1.095066	1.929140	1.157791	1.176519	1.173044	1.618837	0.277696	1.541549	1.234189	1.173044	1.595438	0.280399	1.228469	1.934631	1.036811	1.112446	1.658805	0.277789	1.735565	0.970406	1.261293	0.814672	1.805771	0.874005	1.664253	0.971661	1.196860	1.662695	0.976491	1.249473	1.960659	1.034716
CitRo.1_34721_2-505_NEs	1.865549	1.269602	1.892941	1.299907	0.193958	1.493873	1.256636	0.937126	1.865549	1.269602	1.349412	1.236040	1.892350	1.301430	1.857585	1.248568	1.348749	1.253976	1.478288	1.407065	1.042154	0.990162	1.475882	1.186882	1.548725	1.203321	1.836870	1.281988	1.848873	1.382511	1.442488	1.324811	1.423570	1.119792	0.000000	1.031905	1.034089	1.475882	1.201506	1.488096	1.370238	1.879796	1.265699	1.712622	1.250129	0.965446	1.042154	1.493873	1.256636	1.565342	1.212373	1.040657	1.501046	1.253119	1.028095	1.807330	1.259789	0.986639	1.479855	1.239619	1.472499	1.305070	1.034220	0.938128	1.374495	1.266189	1.428009	1.332069	0.990985	1.470486	1.344854	1.021524	1.865549	1.269602
EscCo.52149_1-498	1.787545	1.251899	1.727949	1.340246	1.027654	1.772306	1.213026	0.806373	1.787545	1.251899	1.648668	1.337411	1.727454	1.356209	1.796316	1.229377	1.663876	1.326219	1.710602	1.389983	0.172322	0.217874	1.675268	1.290918	1.808078	1.455372	1.728151	1.347900	1.788833	1.291336	1.705856	1.361714	1.636806	1.261293	1.031905	0.000000	0.171420	1.674823	1.301153	1.739994	1.380793	1.707923	1.358927	1.804695	1.137572	0.165395	0.172322	1.765162	1.213026	1.797703	1.455234	0.173234	1.765162	1.209321	0.027919	1.818348	1.243308	0.216237	1.812439	1.216301	1.718563	1.432281	0.000666	0.810959	1.584635	1.490382	1.689346	1.367726	0.181967	1.711281	1.374170	0.009390	1.787545	1.251899
