SalEn.52071_329-577_NEs	1.040509	0.005364	1.560562	2.252465	2.163935	1.173692	0.210847	1.078222	0.187555	1.061368	0.000000	2.239872	1.470630	1.155336	0.209557	1.546736	1.473821	1.543270	1.037643	0.009406	1.820294	1.760261	1.499226	1.593714	1.170004	0.219565	1.581623	1.561994	1.760261	2.372579	1.475094	1.545508	1.758090	1.178698	0.227380	1.379359	1.485776	2.350222	1.561994	1.724610	1.542098	1.430100	2.350222	2.205473	1.633163	1.687948	1.597672	1.569708	1.343777	1.560562	1.349781	1.654591	2.215701	1.591938	1.212273	0.220213	1.585310	1.619421	1.507224	1.430090	2.415519	1.756404	1.537581	1.592881	1.586019	1.694065	2.163935	1.037643	0.009406	1.423118	1.616855	1.419543	1.586019	1.561994	1.433835	1.592132	1.037643	0.009406	1.560562	2.425903	1.177397	0.203770	1.591938	1.522813	1.428630	1.747200	2.396757	1.420226	1.395366	1.684285	1.466106	1.581623	1.541414	1.486715	1.425941	1.466901	1.809552	1.702026	1.467288	1.790549	1.627266	1.441900	1.627266	1.727206	1.475094	1.627266	1.234120	0.225052	2.252465	1.529990	1.173692	0.210847	1.429389
SalEn.3_4508_7-535_NEs	1.764976	2.252465	1.876821	0.000633	0.131556	1.870440	1.977739	1.753464	1.870316	1.791016	2.239872	0.000000	2.182576	1.885719	2.050052	1.827338	1.883628	1.819296	1.770198	2.239872	1.972926	2.046124	2.035189	1.936928	1.861032	1.985857	1.763844	2.132016	2.053995	0.129899	1.847342	1.843267	1.798612	1.888313	1.987703	2.225292	2.204745	0.123497	2.151257	1.865125	1.991149	2.290912	0.124233	0.004440	2.002392	1.803890	2.095654	1.910862	2.290657	1.876821	2.263230	1.947705	0.011464	2.055969	1.748842	1.878514	2.256493	1.919125	2.189801	2.266365	0.118965	1.825883	2.237268	2.022996	1.901911	2.030038	0.130736	1.770198	2.239872	2.249450	1.939137	2.149227	1.891764	2.151257	1.905525	1.922418	1.770198	2.239872	1.876821	0.122516	2.119303	1.963916	2.051399	2.165835	1.983141	2.061343	0.121582	1.961160	2.575808	1.946216	1.978077	1.763844	1.802842	1.976222	1.692976	2.553189	2.649524	1.208548	1.886623	2.413312	1.931088	2.183064	1.925646	1.222071	1.849809	1.925135	1.758024	1.889894	0.000633	2.220771	1.859051	1.977739	2.163632
EscCo.53567_2-496	1.612241	1.464048	0.915960	2.188146	1.971256	1.723069	1.356056	1.773162	1.305657	1.629520	1.470630	2.182576	0.000000	1.684186	1.382733	0.916333	0.283952	0.901327	1.625917	1.464048	1.030020	1.074199	1.320864	0.921697	1.684359	1.328822	1.124773	0.931192	1.066473	2.004358	0.829023	1.028233	1.191680	1.692867	1.335903	1.172540	0.006687	2.172978	0.934127	1.107227	1.335510	0.923371	2.172978	2.171182	0.911114	1.096254	1.408916	0.954229	0.962541	0.915960	0.963053	1.972108	2.171365	0.920806	1.601696	1.258527	1.136201	0.899806	1.117333	1.173188	2.171712	1.194939	1.114945	0.920243	0.917725	1.029925	1.953132	1.625917	1.464048	1.173135	1.968042	1.101831	0.907019	0.934127	0.302110	0.959401	1.625917	1.464048	0.915960	2.145609	1.666888	1.279982	0.920806	1.121680	1.440186	1.072468	2.123141	0.920937	1.257314	0.905086	0.958275	1.120597	0.902114	1.141535	0.966215	1.262530	1.292843	2.159840	0.283831	1.813313	0.909242	0.008024	0.909242	2.131229	0.827892	0.906505	1.609064	1.258714	2.188146	1.107601	1.730367	1.356056	0.018189
EscCo.2_49420_5-298_NEs	0.219100	1.155336	1.449570	1.896876	1.912110	0.017256	1.060609	0.202864	1.053563	0.218012	1.155336	1.885719	1.684186	0.000000	1.059977	1.356868	1.498011	1.257070	0.225322	1.165497	1.392718	1.402231	1.352324	1.402975	0.024310	1.070982	1.471343	1.625362	1.402231	1.610218	1.592274	1.333304	1.825181	0.024246	1.091622	1.469841	1.709115	1.794548	1.649785	1.545542	1.392366	1.465175	1.794548	1.891143	1.662314	1.546973	1.467503	1.644766	1.622754	1.449570	1.633103	1.778161	1.900456	1.623236	0.264598	1.111267	1.479492	1.351609	1.431623	1.600495	1.801386	1.836388	1.478285	1.608487	1.428624	1.451953	1.912110	0.225322	1.165497	1.608697	1.800505	1.474368	1.428624	1.649785	1.516648	1.662166	0.225322	1.165497	1.449570	1.810655	0.243831	1.077867	1.623236	1.439170	1.325828	1.406230	1.787293	1.552894	1.437080	1.341528	1.541453	1.479883	1.269298	1.634373	1.167283	1.502122	1.568068	2.164541	1.491047	1.819959	1.350675	1.675357	1.350675	2.197911	1.592274	1.364650	0.267752	1.121772	1.896876	1.477477	0.018416	1.060609	1.681463
EscCo.2_49420_329-577_NEs	0.975386	0.213088	1.461559	2.062218	2.092153	1.066056	0.014901	0.969551	0.181725	0.980304	0.209557	2.050052	1.382733	1.059977	0.000000	1.624303	1.376644	1.484333	0.990242	0.216578	1.778020	1.632566	1.496535	1.602736	1.074668	0.044040	1.604303	1.623772	1.632566	1.983727	1.588802	1.614065	1.812427	1.065532	0.038285	1.550966	1.388885	2.060170	1.614351	1.782704	1.480830	1.523559	2.060170	2.030605	1.625162	1.746799	1.498962	1.577606	1.394609	1.461559	1.416483	1.540323	2.040467	1.546726	1.061280	0.240960	1.588027	1.750008	1.602870	1.501004	2.114537	1.821203	1.603066	1.555162	1.499626	1.657291	2.092153	0.990242	0.216578	1.485536	1.521440	1.474443	1.499626	1.614351	1.438936	1.586075	0.990242	0.216578	1.461559	2.124802	1.080759	0.220830	1.546726	1.579485	1.453216	1.621199	2.093199	1.632811	1.498031	1.762476	1.592361	1.604303	1.497966	1.530566	1.413505	1.568836	2.021072	1.757087	1.370255	1.890166	1.776484	1.369373	1.776484	1.793008	1.588802	1.794140	1.060535	0.238025	2.062218	1.628742	1.066056	0.014901	1.326199
EntCo.1_04350_1-486_BeL	1.210390	1.539385	0.163577	1.832770	1.856504	1.379522	1.643082	1.158919	1.479370	1.225944	1.546736	1.827338	0.916333	1.356868	1.624303	0.000000	0.782634	0.182945	1.225329	1.546926	1.016268	1.029877	1.009131	0.136356	1.366110	1.671535	0.880593	0.856378	1.032638	1.815417	0.743025	0.849172	1.163349	1.379241	1.657756	1.013513	0.919511	1.802456	0.864785	0.867658	1.033183	0.952015	1.802456	1.818275	0.877748	1.021742	1.231212	0.812981	0.891943	0.163577	0.891094	1.712909	1.817339	0.876076	1.367128	1.571793	0.960254	0.162967	0.963327	0.957851	1.817781	1.173329	0.975829	0.864594	0.166776	1.020995	1.850982	1.225329	1.546926	0.964740	1.732309	1.002855	0.162551	0.864785	0.748104	0.808111	1.225329	1.546926	0.163577	1.814351	1.277823	1.576948	0.874209	0.966761	1.085741	1.027287	1.859144	0.932288	1.117925	0.164573	0.861696	0.883800	0.183039	1.110403	0.900966	1.133394	1.138534	1.851338	0.772721	1.637578	0.162031	0.913525	0.162863	1.843864	0.745518	0.163157	1.352616	1.571793	1.832770	0.964188	1.379522	1.643082	0.918437
KlePn.1_00648_2-498_NEs	1.574457	1.467288	0.864370	1.888740	1.760011	1.519503	1.375033	1.505339	1.357337	1.566635	1.473821	1.883628	0.283952	1.498011	1.376644	0.782634	0.000000	0.802988	1.586608	1.473821	1.036098	1.068676	1.080279	0.830557	1.500859	1.317151	0.920696	0.974722	1.068890	1.765057	0.792909	0.909071	1.065815	1.489119	1.361614	1.054446	0.284776	1.894854	0.984427	0.985094	1.078043	0.982717	1.894854	1.879780	0.990855	0.937084	1.208522	0.910399	0.851860	0.864370	0.855029	1.892415	1.880061	0.981330	1.516664	1.405662	1.085735	0.833635	1.078101	1.036034	1.896998	1.071315	1.085902	0.976459	0.876440	1.065469	1.753305	1.586608	1.473821	1.028747	1.872610	1.020432	0.855994	0.984427	0.229036	0.911277	1.586608	1.473821	0.864370	1.892932	1.558342	1.406374	0.981330	1.081688	1.173782	1.047193	1.876079	0.890807	1.170006	0.837428	0.975173	0.917432	0.808000	1.065758	0.898857	1.163122	1.190612	2.000240	0.004723	1.777487	0.836634	0.283791	0.836634	1.973449	0.795595	0.841695	1.523993	1.398355	1.888740	1.078496	1.511201	1.375033	0.287111
KlePn.1_00429_1-486_NEs	1.335089	1.543270	0.184739	1.824641	1.870921	1.295643	1.506993	1.211710	1.376761	1.354110	1.543270	1.819296	0.901327	1.257070	1.484333	0.182945	0.802988	0.000000	1.366498	1.543270	0.982351	0.976387	1.005120	0.169778	1.278501	1.492735	0.903040	0.905361	0.978882	1.784770	0.724074	0.852090	1.103450	1.308179	1.535649	0.958004	0.904449	1.886231	0.908099	0.901406	1.028391	0.945697	1.886231	1.833528	0.912286	1.083853	1.261088	0.842981	0.896810	0.184739	0.899933	1.707347	1.847740	0.904341	1.284940	1.542639	0.975112	0.206469	0.972263	1.004947	1.883242	1.109653	0.983238	0.902909	0.189966	1.004236	1.875376	1.366498	1.543270	1.000851	1.725626	0.982113	0.183660	0.908099	0.808297	0.841771	1.366498	1.543270	0.184739	1.875030	1.273587	1.457388	0.906500	0.966760	1.122860	0.962528	1.895033	0.889294	1.096208	0.209085	0.862156	0.902160	0.004143	1.188122	0.900025	1.107386	1.115852	1.869396	0.803922	1.704645	0.205646	0.898525	0.206527	1.891199	0.724605	0.208488	1.284940	1.542639	1.824641	0.971007	1.302027	1.506993	0.917879
SalEn.2_MW08691_5-300_NEs	0.017099	1.037643	1.418513	1.781124	1.892919	0.228426	0.977419	0.204056	0.971180	0.015976	1.037643	1.770198	1.625917	0.225322	0.990242	1.225329	1.586608	1.366498	0.000000	1.046499	1.562535	1.472018	1.476105	1.415429	0.235492	0.967686	1.390567	1.518711	1.472018	1.654477	1.604721	1.315781	1.854349	0.228377	0.985754	1.555031	1.652483	1.738922	1.518536	1.559492	1.505478	1.629479	1.738922	1.747900	1.543351	1.665834	1.744845	1.603054	1.603052	1.418513	1.612181	2.000895	1.737076	1.561699	0.304764	0.915413	1.410368	1.365170	1.403546	1.552256	1.742813	1.865336	1.432948	1.547157	1.412540	1.585475	1.892919	0.000000	1.046499	1.559923	2.002033	1.456400	1.412540	1.518536	1.547533	1.618927	0.000000	1.046499	1.418513	1.751572	0.255077	0.997520	1.561699	1.395581	1.501898	1.422548	1.719799	1.562186	1.508637	1.347859	1.559827	1.398370	1.358635	1.766066	1.259406	1.533761	1.571651	2.103029	1.579399	1.861577	1.357820	1.616876	1.357820	2.170944	1.604721	1.357820	0.304693	0.924007	1.781124	1.411116	0.228426	0.977419	1.590586
SalEn.2_MW08691_329-578_NEs	1.049355	0.004020	1.551805	2.252465	2.163935	1.183959	0.214403	1.078222	0.178822	1.070367	0.009406	2.239872	1.464048	1.165497	0.216578	1.546926	1.473821	1.543270	1.046499	0.000000	1.804983	1.753113	1.500716	1.593714	1.169324	0.219618	1.557931	1.536861	1.753113	2.362815	1.459893	1.538291	1.740732	1.188981	0.230984	1.388664	1.479132	2.350222	1.536861	1.681290	1.543647	1.453883	2.350222	2.205473	1.636695	1.651926	1.599265	1.555543	1.351502	1.551805	1.357572	1.624743	2.215701	1.611356	1.217435	0.209411	1.586725	1.619421	1.508592	1.424551	2.415519	1.738943	1.538969	1.596244	1.577074	1.680046	2.163935	1.046499	0.000000	1.417581	1.587500	1.421977	1.577074	1.536861	1.420663	1.577849	1.046499	0.000000	1.551805	2.425903	1.177397	0.200276	1.611356	1.524192	1.436862	1.748923	2.396757	1.441366	1.373832	1.684285	1.451985	1.557931	1.541414	1.481087	1.425941	1.444551	1.775662	1.704102	1.467288	1.782653	1.627266	1.435346	1.627266	1.729345	1.459893	1.627266	1.239318	0.214221	2.252465	1.531385	1.183959	0.214403	1.422974
CitRo.1_34721_2-502_NEs	1.543329	1.804983	0.994862	1.978156	1.959102	1.396341	1.727565	1.530277	1.822605	1.559103	1.820294	1.972926	1.030020	1.392718	1.778020	1.016268	1.036098	0.982351	1.562535	1.804983	0.000000	0.161449	1.181507	1.017036	1.413403	1.730773	0.964762	0.999253	0.163222	1.943989	0.931736	0.983717	1.296362	1.396208	1.718222	1.202545	1.040455	1.994300	1.004422	0.975349	1.167215	1.168783	1.994300	1.993152	1.000016	1.248650	1.165755	0.970777	1.080304	0.994862	1.090248	1.864677	1.993152	1.010056	1.592818	1.900707	1.202553	1.030087	1.232451	1.259155	2.009089	1.296340	1.236829	0.995920	0.996989	0.192590	1.961162	1.562535	1.804983	1.240183	1.870269	1.328699	0.996964	1.004422	1.051829	0.974079	1.562535	1.804983	0.994862	1.999494	1.441938	1.747602	1.007917	1.224102	1.185075	0.161501	2.002512	1.121588	1.190309	0.997147	0.951932	0.963729	0.978635	1.181295	1.001359	1.193492	1.218647	2.092440	1.030972	2.070080	1.028403	1.052443	1.028403	2.078670	0.932757	1.032809	1.599779	1.901169	1.978156	1.240036	1.388969	1.727565	1.043637
EscCo.54087_1-502	1.473778	1.753113	0.965861	2.051274	1.942746	1.445403	1.592312	1.524466	1.719307	1.482029	1.760261	2.046124	1.074199	1.402231	1.632566	1.029877	1.068676	0.976387	1.472018	1.753113	0.161449	0.000000	1.235078	0.987936	1.457726	1.631599	0.991785	1.026217	0.001319	1.880465	0.961843	1.014994	1.326512	1.453342	1.605620	1.269484	1.077876	2.043762	1.026809	1.017993	1.236731	1.144064	2.043762	2.058233	1.027050	1.277046	1.181129	1.009692	1.102769	0.965861	1.112884	1.890051	2.062624	1.033865	1.545200	1.835806	1.261039	0.955278	1.290797	1.308200	2.058068	1.315703	1.309813	1.028575	0.963430	0.214497	1.944591	1.472018	1.753113	1.280911	1.899645	1.399034	0.969918	1.026809	1.099808	1.008598	1.472018	1.753113	0.965861	2.044437	1.481539	1.804486	1.033865	1.282268	1.216200	0.023399	2.047421	1.076517	1.188081	0.943813	0.943417	0.992789	0.972747	1.225672	1.002250	1.183736	1.221719	1.985827	1.068002	2.145159	0.951521	1.085317	0.951521	1.975811	0.958220	0.955553	1.551951	1.818746	2.051274	1.298644	1.445403	1.592312	1.097549
KlePn.2_41691_1-482_NEs	1.447027	1.500716	1.037951	2.040819	1.866458	1.358708	1.496703	1.392539	1.424637	1.472084	1.499226	2.035189	1.320864	1.352324	1.496535	1.009131	1.080279	1.005120	1.476105	1.500716	1.181507	1.235078	0.000000	0.999529	1.375571	1.472788	1.054882	1.277238	1.235331	1.967714	1.083244	0.921929	1.127696	1.317925	1.509846	1.072848	1.313689	2.046364	1.281934	1.113137	0.058386	1.164356	2.050909	2.030849	1.265089	1.137295	0.638221	1.188495	1.037832	1.037951	1.036294	1.932492	2.025419	1.265949	1.373728	1.405703	1.177275	1.085579	1.179730	1.021115	2.046677	1.121640	1.187030	1.255476	1.024756	1.292739	1.870980	1.476105	1.500716	1.034079	1.952263	1.081107	1.030028	1.281934	1.220880	1.186383	1.476105	1.500716	1.037951	2.032120	1.374604	1.421995	1.265949	1.177636	0.261543	1.231476	2.054606	1.181041	1.238968	1.076910	1.270657	1.054085	1.001622	1.167837	1.022282	1.252140	1.326207	2.066155	1.087361	2.065731	1.084476	1.318206	1.084476	2.096347	1.073495	1.083902	1.364266	1.413591	2.040819	1.182471	1.358708	1.496703	1.310123
CitRo.1_39901_1-486_NEs	1.383062	1.593714	0.147796	1.942373	1.819987	1.426049	1.631033	1.209969	1.537437	1.403182	1.593714	1.936928	0.921697	1.402975	1.602736	0.136356	0.830557	0.169778	1.415429	1.593714	1.017036	0.987936	0.999529	0.000000	1.428259	1.630517	0.920889	0.867095	0.990508	1.905326	0.734731	0.896932	1.130476	1.432688	1.618314	1.037668	0.922919	1.889188	0.873740	0.874092	1.013080	0.933906	1.889188	1.926998	0.876553	1.101928	1.247179	0.848934	0.894108	0.147796	0.895187	1.882320	1.941304	0.870977	1.390882	1.540869	0.995115	0.180409	1.007074	0.974282	1.915510	1.131567	1.002021	0.873292	0.147613	1.080994	1.814671	1.415429	1.593714	0.981265	1.904673	1.010691	0.145157	0.873740	0.836514	0.847712	1.415429	1.593714	0.147796	1.911242	1.321615	1.549114	0.869118	1.003800	1.095936	0.989286	1.932213	0.905205	1.099709	0.179309	0.860743	0.924256	0.170732	1.192571	0.921688	1.117103	1.149893	1.784862	0.827741	1.816904	0.177924	0.916848	0.178768	1.791413	0.737177	0.178062	1.390882	1.540869	1.942373	1.001074	1.426049	1.631033	0.936280
