KlePn.2_24821_5-481_NEs	1.216801	1.133815	1.481129	1.325812	1.263367	1.150582	1.133815	0.262634	1.122207	1.111832	0.000000	2.000760	1.394537	1.502485	1.053422	1.137764	0.262634	1.119426	0.258433	1.116956	1.056128	1.403803	1.141374	1.024514	1.212911	1.356512	1.492178	1.226727	1.215291	1.125037	1.513065	0.002110	0.262303	1.211976	1.310693	1.221545	2.013628	2.013628	1.168671	1.071396	1.212536	1.125642	1.210966	1.227790	1.498362	1.222842	1.356512	1.517910	1.394590	1.075857	1.075857	0.263360	1.232802	1.211976	1.123455	1.226195	1.206590	1.219188	1.126760	1.215545	1.267663	1.235778	1.352440	1.119116	1.133815	1.238563	1.198184	1.359686	1.363658	1.052808	1.092773	1.392555	2.008247	1.129087	1.229860	2.037345	1.040168	2.007766	1.161129	0.263360	2.003857	2.001151	1.082168	0.262634	1.216281	1.206385	0.252790	1.085445	1.052808	1.216801	1.401074	1.292983	1.119545	1.489083	2.013628	1.107421	2.011995	1.900437	1.513065	1.113818	1.514333	0.259821	1.052808	1.489083	1.502485	1.265882	1.495320	1.365943	1.036674	1.216801	1.904934	1.122207	1.375842	1.221545	1.200508	1.216926	1.260568	0.174023	1.220248	1.499130	1.289352	1.074022	1.210159	1.392555	1.024506	2.012306
CitRo.1_21541_1-445_NEs	1.942960	2.043900	2.288418	2.142534	2.334361	2.066269	2.043900	2.228407	2.054558	2.032883	2.000760	0.000000	2.295488	2.303814	2.014030	2.035087	2.228407	2.025814	2.216212	2.055753	1.835814	2.174974	1.978553	1.915800	1.913756	2.482465	2.261622	2.296765	2.159515	1.835971	2.140136	1.996414	2.306634	2.164258	2.138086	2.150209	0.132703	0.131810	2.050251	2.025774	2.164258	1.981228	2.267269	2.015575	2.293415	2.300520	2.482465	2.140136	2.189708	2.052600	2.052600	2.313341	2.056990	2.164258	1.957288	1.913029	2.280728	2.144537	2.050403	2.032189	2.132362	2.027453	2.272068	1.845331	2.043900	2.048590	2.190094	2.482465	2.300878	1.835814	2.187462	2.152919	0.135342	2.014653	2.040979	0.145118	1.836621	0.141209	2.059696	2.313341	0.143060	0.134386	2.052600	2.228407	2.373804	2.165389	2.279484	2.057419	1.855499	1.942960	2.309379	2.245639	2.036490	2.278846	0.131810	1.991936	0.141192	0.127107	2.140136	2.030960	2.124314	2.261149	1.835814	2.278846	2.303814	2.353249	2.303814	2.469324	1.917382	1.942960	0.130825	2.054558	2.273634	2.150209	2.204847	2.123373	2.339953	2.032758	2.296765	2.270607	2.140006	2.025942	2.374497	2.152919	1.936599	0.213212
KlePn.1_03986_1-489_NEs	1.410017	1.091490	0.198218	1.357411	1.180735	1.321628	1.091490	1.539152	1.134060	1.201468	1.394537	2.295488	0.000000	0.173435	1.031563	1.098907	1.539152	1.203247	1.551227	1.153542	1.270653	1.386551	1.358550	1.223906	1.408816	1.242670	0.193024	1.334589	1.353600	1.042211	1.444299	1.395840	1.503735	1.343662	1.360724	1.385139	2.270644	2.270644	1.356913	1.289149	1.343662	1.158780	1.328634	1.388893	0.173710	1.334484	1.242670	1.448527	1.404044	1.231557	1.231557	1.516017	1.416766	1.343662	1.187498	1.397026	1.343637	1.384048	1.095677	1.330873	0.919513	1.422235	0.163089	1.039224	1.091490	1.372304	1.326347	1.245630	0.135335	1.266636	1.260521	1.405866	2.286061	1.236674	1.288309	2.211032	1.264291	2.180911	1.320189	1.511588	2.222967	2.296459	1.243035	1.538578	1.320332	1.340791	1.484626	1.254936	1.269424	1.410017	0.002052	0.927569	1.201468	0.197232	2.270644	1.149398	2.204928	2.115561	1.444299	1.107643	1.434893	1.536510	1.266636	0.197232	0.173435	1.420931	0.173502	1.227920	1.142324	1.410017	2.115655	1.134060	0.962906	1.385139	1.321808	1.370585	1.421436	1.355020	1.334484	0.195501	0.919308	1.268689	1.318229	1.405866	1.138172	2.346112
EscCo.2_2291_1-489_NEs	1.382127	1.099938	0.175556	1.398066	1.177093	1.428142	1.099938	1.596206	1.138030	1.252269	1.502485	2.303814	0.173435	0.000000	1.069719	1.102191	1.596206	1.250531	1.616986	1.167799	1.274910	1.445996	1.404855	1.210657	1.374079	1.213888	0.173944	1.416349	1.292304	1.162747	1.488910	1.492989	1.552682	1.289187	1.411826	1.405427	2.269960	2.269960	1.396386	1.442671	1.289187	1.253938	1.420152	1.398199	0.010972	1.416497	1.213888	1.493361	1.429899	1.264147	1.264147	1.577455	1.403573	1.289187	1.251465	1.369863	1.410644	1.404405	1.109650	1.341555	0.962649	1.388677	0.174083	1.159058	1.099938	1.401139	1.472530	1.216747	0.151453	1.270955	1.282801	1.448767	2.261796	1.282203	1.290742	2.320703	1.271580	2.293684	1.422777	1.572506	2.321957	2.279631	1.267037	1.595416	1.376610	1.283516	1.548783	1.288984	1.279568	1.382127	0.176103	0.973587	1.248495	0.174613	2.269960	1.135320	2.301567	2.338552	1.488910	1.152309	1.482495	1.601730	1.270955	0.174613	0.000000	1.423644	0.001361	1.205657	1.232245	1.382127	2.355266	1.138030	1.004947	1.405427	1.468365	1.396324	1.424134	1.436854	1.416497	0.171243	0.967211	1.430293	1.381252	1.448767	1.236634	2.279828
CitRo.1_39511_1-461_NEs	0.985423	0.160132	1.121706	1.214708	1.201354	0.950158	0.160132	1.064930	0.179554	0.931386	1.053422	2.014030	1.031563	1.069719	0.000000	0.165618	1.064930	0.942262	1.073645	0.182072	0.840193	1.269057	0.966325	0.777189	0.960646	1.259330	1.108643	1.056402	0.934507	0.198437	1.351543	1.056839	1.075118	0.936249	1.225602	1.045394	2.248150	2.244063	0.885972	0.960617	0.941293	0.923381	1.039384	0.991265	1.072447	1.050803	1.259330	1.358730	1.270909	0.825694	0.825694	1.077598	0.996981	0.936249	0.923856	0.974423	1.041807	1.050837	0.160198	1.006297	1.167331	1.003868	1.044121	0.196360	0.160132	1.016603	0.958753	1.259647	1.002562	0.838520	0.914056	1.271241	2.239314	0.951105	1.049970	2.178826	0.834656	2.186686	0.957695	1.077598	2.180294	2.244161	0.826315	1.064930	1.055450	0.934279	1.057913	0.853332	0.832676	0.985423	1.030572	1.168653	0.931386	1.117164	2.244063	0.176325	2.186686	2.059164	1.351543	0.200940	1.343905	1.057615	0.838520	1.117164	1.069719	0.973156	1.065378	1.250702	0.817518	0.985423	2.054657	0.179554	1.216189	1.045394	0.962568	1.045630	0.970386	1.077266	1.050803	1.117164	1.172097	0.957812	1.050176	1.271241	0.820737	2.160660
SalEn.13735_1-461_NEs	1.061575	0.006560	1.067079	1.212826	1.276098	1.040106	0.006560	1.050839	0.193104	0.932140	1.137764	2.035087	1.098907	1.102191	0.165618	0.000000	1.050839	0.929077	1.051753	0.198389	0.858172	1.265914	1.020423	0.851466	1.053798	1.301487	1.059264	1.067428	0.913782	0.236316	1.337340	1.135039	1.067138	0.913486	1.225622	1.037165	2.208853	2.204831	0.981283	0.918682	0.914520	0.936860	1.057488	1.033087	1.100048	1.061827	1.301487	1.344309	1.261489	0.892170	0.892170	1.077588	1.028941	0.913486	0.918693	1.060797	1.057661	1.042574	0.008020	1.044740	1.142072	1.031143	1.092717	0.236102	0.006560	1.033209	1.025167	1.301684	1.052380	0.856495	0.905512	1.279448	2.217395	0.932261	1.051668	2.150204	0.867388	2.153484	1.045622	1.077588	2.120511	2.229925	0.892619	1.050839	1.070010	0.918737	1.066941	0.895348	0.856680	1.061575	1.100591	1.118152	0.934183	1.062767	2.204831	0.189997	2.153484	2.203506	1.337340	0.187117	1.317690	1.043492	0.856495	1.062767	1.102191	0.995224	1.097750	1.292644	0.868114	1.061575	2.185003	0.193104	1.229204	1.037165	1.029290	1.036548	0.992495	1.108833	1.061827	1.062767	1.154066	0.918008	1.059535	1.279448	0.867593	2.206675
SalEn.3_1515_5-485_NEs	1.221676	1.061758	1.612314	1.369928	1.301409	1.183591	1.061758	0.000000	1.107543	1.250136	0.262634	2.228407	1.539152	1.596206	1.064930	1.050839	0.000000	1.260874	0.009061	1.099349	1.074342	1.415132	1.183942	1.072317	1.258335	1.405072	1.621353	1.150754	1.203031	1.148661	1.465332	0.264115	0.241793	1.198896	1.374047	1.194471	2.135070	2.135070	1.166257	1.102830	1.205198	1.164412	1.138704	1.239747	1.584278	1.145101	1.405072	1.469785	1.413471	1.131521	1.131521	0.243629	1.240595	1.198896	1.161104	1.245652	1.132248	1.202290	1.058285	1.163644	1.375574	1.236311	1.551290	1.142705	1.061758	1.227391	1.237717	1.416336	1.506743	1.070942	1.179295	1.391573	2.147220	1.282949	1.166514	2.256573	1.073673	2.226983	1.184256	0.243629	2.219264	2.150134	1.134636	0.000000	1.182727	1.194141	0.241494	1.154143	1.084385	1.221676	1.528306	1.341688	1.252792	1.621545	2.135070	1.077035	2.223125	2.231209	1.465332	1.056773	1.463860	0.006259	1.070942	1.621545	1.596206	1.262386	1.588221	1.401428	1.068340	1.221676	2.239543	1.107543	1.430101	1.194471	1.233516	1.180233	1.254143	0.227025	1.142683	1.625093	1.389024	1.117007	1.165672	1.391573	1.059042	2.352666
EscCo.1_00580_1-459_NEs	1.097954	0.920109	1.220915	1.211273	1.369825	1.083319	0.920109	1.260874	0.897201	0.007310	1.119426	2.025814	1.203247	1.250531	0.942262	0.929077	1.260874	0.000000	1.272998	0.900839	0.852497	1.280753	1.031838	0.817292	1.075854	1.431287	1.228648	0.554375	0.204023	0.910716	1.205432	1.110282	1.205743	0.203321	1.211143	0.591626	2.078437	2.074140	1.130607	0.870844	0.203321	0.232622	0.550318	1.115029	1.251595	0.555792	1.431287	1.205432	1.257563	0.841907	0.841907	1.227752	1.145475	0.203321	0.232157	1.096967	0.544819	0.588506	0.923307	0.539847	1.291429	1.144808	1.194067	0.918087	0.920109	1.112649	1.087608	1.431287	1.228967	0.852497	0.175640	1.267153	2.063491	0.025869	0.565905	2.069824	0.861331	2.090078	1.095961	1.227752	2.136899	2.068082	0.841907	1.260874	0.545485	0.207358	1.199428	0.826947	0.850576	1.097954	1.208525	1.291792	0.008777	1.227002	2.074140	0.894206	2.098658	1.972632	1.205432	0.924331	1.192255	1.260359	0.852497	1.227002	1.250531	0.550508	1.255792	1.423903	0.819107	1.097954	1.990699	0.897201	1.226202	0.591626	1.085713	0.583332	0.547211	1.167306	0.554375	1.230228	1.293943	0.866688	0.545654	1.267153	0.823229	2.310649
SalEn.51494_5-485_NEs	1.250003	1.062725	1.620862	1.393323	1.314659	1.208428	1.062725	0.009061	1.127040	1.262177	0.258433	2.216212	1.551227	1.616986	1.073645	1.051753	0.009061	1.272998	0.000000	1.118670	1.086468	1.435346	1.203883	1.084841	1.288001	1.418976	1.629908	1.157051	1.198088	1.156970	1.470335	0.259913	0.241837	1.193962	1.397444	1.211064	2.127096	2.127096	1.186974	1.102181	1.200255	1.185095	1.144978	1.268952	1.604867	1.151363	1.418976	1.474832	1.423964	1.151262	1.151262	0.243674	1.269849	1.193962	1.181713	1.274935	1.138475	1.219060	1.059234	1.169500	1.390801	1.265424	1.562904	1.150960	1.062725	1.256233	1.248892	1.430424	1.511509	1.083031	1.192341	1.411297	2.139172	1.295450	1.177356	2.256573	1.085791	2.226983	1.209119	0.243674	2.219264	2.150134	1.154378	0.009061	1.202619	1.189210	0.241538	1.176913	1.096617	1.250003	1.540321	1.361668	1.264857	1.630135	2.127096	1.096031	2.223125	2.223060	1.470335	1.064549	1.468871	0.009764	1.083031	1.630135	1.616986	1.260306	1.608912	1.415245	1.086734	1.250003	2.231447	1.127040	1.445287	1.211064	1.244677	1.187059	1.252068	0.227276	1.148939	1.633682	1.404461	1.113774	1.185280	1.411297	1.077240	2.361001
EscCo.1_04247_1-461_NEs	1.070578	0.192861	1.214478	1.225980	1.230899	1.015616	0.192861	1.099349	0.008732	0.903777	1.116956	2.055753	1.153542	1.167799	0.182072	0.198389	1.099349	0.900839	1.118670	0.000000	0.833559	1.295299	1.008891	0.813709	1.057732	1.252949	1.206128	1.093568	0.947914	0.204575	1.326869	1.118018	1.090033	0.947771	1.239153	1.043612	2.212267	2.212267	1.006586	0.968932	0.951471	0.934021	1.083392	0.999830	1.169036	1.089697	1.252949	1.328308	1.259874	0.828653	0.828653	1.098005	1.005384	0.947771	0.927039	1.070428	1.083225	1.047413	0.193676	1.060565	1.169342	1.008356	1.143025	0.204396	0.192861	1.004618	1.027359	1.249652	1.121101	0.834259	0.894384	1.274477	2.226008	0.917827	1.022593	2.184496	0.832678	2.246329	1.019444	1.098005	2.235484	2.231974	0.829252	1.099349	1.054632	0.953029	1.104390	0.819178	0.828728	1.070578	1.160946	1.208830	0.907779	1.209366	2.212267	0.026514	2.238333	2.170266	1.326869	0.216363	1.318861	1.091602	0.834259	1.209366	1.167799	1.018695	1.162943	1.247601	0.839209	1.070578	2.163958	0.008732	1.248049	1.043612	1.022751	1.025668	1.015953	1.148173	1.089697	1.203663	1.171497	0.958808	1.055885	1.274477	0.834535	2.290112
SalEn.2_MW04701_1-457_NEs	0.985074	0.851767	1.262922	1.246709	1.282968	0.919112	0.851767	1.074342	0.833814	0.842084	1.056128	1.835814	1.270653	1.274910	0.840193	0.858172	1.074342	0.852497	1.086468	0.833559	0.000000	1.260810	0.922608	0.138398	0.970610	1.382284	1.249221	0.890246	0.848012	0.829417	1.328333	1.053862	1.066248	0.856588	1.252739	0.889854	1.834155	1.834155	0.902125	0.566331	0.860233	0.800918	0.891159	0.941074	1.276574	0.887368	1.382284	1.323933	1.269543	0.161642	0.161642	1.060307	0.952433	0.856588	0.807917	0.979145	0.884730	0.894601	0.859367	0.885334	1.096212	0.948134	1.225329	0.829655	0.851767	0.965024	1.026371	1.389722	1.257879	0.000000	0.814195	1.265323	1.843504	0.866169	0.858689	1.860891	0.007326	1.857461	0.917350	1.060307	1.923355	1.844677	0.162516	1.074342	0.894869	0.846283	1.073240	0.167006	0.008799	0.985074	1.273156	1.146663	0.835375	1.257371	1.834155	0.822591	1.857668	1.762568	1.328333	0.858121	1.308135	1.086856	0.000000	1.257371	1.274910	0.869504	1.272451	1.382466	0.178192	0.985074	1.786260	0.833814	1.148511	0.889854	1.027959	0.891139	0.868724	1.076178	0.885403	1.257371	1.113302	0.565408	0.887870	1.265323	0.177267	1.930994
